episode,transitions,first_minibatch_ratio_max_abs_error,ratio_min,ratio_max,mean_masked_entropy
1,200,0.0,0.9933611750602722,1.004894495010376,2.8328728675842285
2,200,0.0,0.9946518540382385,1.0047091245651245,2.845614790916443
3,200,0.0,0.995962917804718,1.0030238628387451,3.0256727635860443
4,200,0.0,0.9974277019500732,1.0036274194717407,2.9665037989616394
5,200,0.0,0.9977787137031555,1.0033855438232422,3.081588864326477
6,200,0.0,0.9975492358207703,1.0025017261505127,3.0537871420383453
7,200,0.0,0.9974600076675415,1.0033998489379883,2.68778195977211
8,200,0.0,0.9981946349143982,1.0023552179336548,2.72550430893898
9,200,0.0,0.9978072643280029,1.0023459196090698,3.0643922686576843
10,200,0.0,0.9976828694343567,1.0035558938980103,2.6843255162239075
11,200,0.0,0.9987636208534241,1.0015050172805786,2.873408704996109
12,200,0.0,0.9983152151107788,1.0020458698272705,2.7093589305877686
13,200,0.0,0.9978865385055542,1.0019086599349976,2.486717700958252
14,200,0.0,0.9971482753753662,1.0026346445083618,2.786223202943802
15,200,0.0,0.9985783696174622,1.0017393827438354,2.79227814078331
16,200,0.0,0.9970684051513672,1.0018845796585083,2.64897483587265
17,200,0.0,0.9965648055076599,1.0035274028778076,2.578615427017212
18,200,0.0,0.998056173324585,1.0020002126693726,2.982131004333496
19,200,0.0,0.9981346726417542,1.0018212795257568,2.391748011112213
20,200,0.0,0.9972726106643677,1.0033307075500488,3.1450285613536835
21,200,0.0,0.9976060390472412,1.0028581619262695,3.0819911658763885
22,200,0.0,0.9965242147445679,1.0028388500213623,2.5634716600179672
23,200,0.0,0.9956789612770081,1.002760410308838,3.1394574642181396
24,200,0.0,0.9982096552848816,1.001893162727356,2.9537081718444824
25,200,0.0,0.9980711340904236,1.0025306940078735,2.814146727323532
26,200,0.0,0.998228907585144,1.0019043684005737,2.970273494720459
27,200,0.0,0.9983686208724976,1.0015299320220947,2.583076626062393
28,200,0.0,0.9981094598770142,1.0020188093185425,2.848683327436447
29,200,0.0,0.9981667995452881,1.001575231552124,2.4787639677524567
30,200,0.0,0.9978855848312378,1.001595377922058,2.924486994743347
31,200,0.0,0.997789204120636,1.0018802881240845,3.150152236223221
32,200,0.0,0.9984683990478516,1.001613736152649,2.623438775539398
33,200,0.0,0.9984288811683655,1.001939058303833,3.197665959596634
34,200,0.0,0.9981908798217773,1.0023915767669678,2.8906728625297546
35,200,0.0,0.9977946877479553,1.0016748905181885,3.214047998189926
36,200,0.0,0.9981815814971924,1.001749873161316,3.0481885373592377
37,200,0.0,0.9966432452201843,1.0030423402786255,2.953526794910431
38,200,0.0,0.9973515868186951,1.0025126934051514,3.0095625519752502
39,200,0.0,0.997314989566803,1.001771330833435,3.214221715927124
40,200,0.0,0.9971385598182678,1.002945899963379,2.4939112663269043
41,200,0.0,0.997013509273529,1.0017510652542114,2.888335347175598
42,200,0.0,0.9937513470649719,1.0033783912658691,3.0400839745998383
43,200,0.0,0.9971811175346375,1.0028598308563232,3.032046616077423
44,200,0.0,0.9979566931724548,1.0023521184921265,2.9809025824069977
45,200,0.0,0.997392475605011,1.0027276277542114,2.9010873436927795
46,200,0.0,0.9980580806732178,1.0022348165512085,2.8323638141155243
47,200,0.0,0.9981377720832825,1.0023081302642822,3.078007787466049
48,200,0.0,0.9986826777458191,1.0016915798187256,2.49096417427063
49,200,0.0,0.9992206692695618,1.0008360147476196,2.8153248727321625
50,200,0.0,0.9967302083969116,1.00399649143219,2.982004851102829
51,200,0.0,0.9958890676498413,1.004838466644287,2.6264491081237793
52,200,0.0,0.9962080121040344,1.0043967962265015,2.6060586273670197
53,200,0.0,0.9958506226539612,1.0038844347000122,2.3322756737470627
54,200,0.0,0.9950958490371704,1.0033211708068848,3.074229806661606
55,200,0.0,0.9953898787498474,1.0045593976974487,3.0658803284168243
56,200,0.0,0.9975836873054504,1.0020453929901123,2.999673902988434
57,200,0.0,0.9979143738746643,1.0022634267807007,2.748203605413437
58,200,0.0,0.9970515370368958,1.0028196573257446,2.991346091032028
59,200,0.0,0.9984003305435181,1.0015275478363037,2.470461755990982
60,200,0.0,0.9979600310325623,1.0020837783813477,2.680748850107193
61,200,0.0,0.9986143112182617,1.0016679763793945,2.9899367094039917
62,200,0.0,0.9971858859062195,1.0014678239822388,2.620573967695236
63,200,0.0,0.9975548982620239,1.0036544799804688,2.758797764778137
64,200,0.0,0.998529314994812,1.002224326133728,2.959089756011963
65,200,0.0,0.9981454014778137,1.0010665655136108,3.146764636039734
66,200,0.0,0.9983407855033875,1.0027090311050415,2.981750875711441
67,200,0.0,0.9970216155052185,1.0020849704742432,2.9223476350307465
68,200,0.0,0.997090756893158,1.0020983219146729,2.869431495666504
69,200,0.0,0.9980387687683105,1.0020689964294434,3.095527023077011
70,200,0.0,0.9990286827087402,1.001268982887268,3.0541362166404724
71,200,0.0,0.9959481954574585,1.0019736289978027,2.9316056966781616
72,200,0.0,0.9967347383499146,1.0026917457580566,3.0871502161026
73,200,0.0,0.9975608587265015,1.0022138357162476,2.9407897889614105
74,200,0.0,0.9965600371360779,1.0027589797973633,2.9141745269298553
75,200,0.0,0.9975137710571289,1.0013399124145508,2.765101134777069
76,200,0.0,0.9970798492431641,1.002929449081421,3.013883590698242
77,200,0.0,0.9967598915100098,1.0034551620483398,3.0661537647247314
78,200,0.0,0.9974695444107056,1.0034984350204468,2.8078336119651794
