episode,tasks,mean_reward,mean_latency,mean_safe_set_size,empty_safe_set_rate,feasibility_rate,conditional_rsr,overall_rsr,avoidable_violation_count,unavoidable_violation_count,mean_masked_entropy,pair_78_frequency,pair_selection_hhi,top1_pair_frequency,pair_selection_entropy
45,200,61.70505731187469,2.0309388581782533,21.915,0.0,1.0,1.0,1.0,0,0,2.934702835381031,0.065,0.045100000000000015,0.08,3.204421136336783
46,200,60.39620160046913,2.134568539745033,22.465,0.0,1.0,1.0,1.0,0,0,2.8666862547397614,0.085,0.05230000000000001,0.125,3.1377516034119255
47,200,61.67954141666283,2.063016822969482,23.49,0.0,1.0,1.0,1.0,0,0,3.079035608768463,0.06,0.04405000000000002,0.07,3.2135479050075277
48,200,56.80726219736734,2.0710384573521425,19.04,0.075,0.925,1.0,0.925,0,15,2.590842399895191,0.185,0.06470000000000001,0.185,3.0587535697912376
49,200,62.19849469669122,2.0500856126860074,19.9,0.0,1.0,1.0,1.0,0,0,2.7992765152454377,0.05,0.047450000000000006,0.09,3.163774813071916
50,200,60.91525057940411,2.1495081081307603,22.3,0.0,1.0,1.0,1.0,0,0,2.9607054340839385,0.035,0.044000000000000004,0.085,3.2081683394915363
51,200,61.2802879075265,2.050676000900725,19.72,0.01,0.99,1.0,0.99,0,2,2.5731727266311646,0.035,0.0711,0.205,3.033162904621915
52,200,57.6074884875498,2.028164578856466,19.715,0.09,0.91,1.0,0.91,0,18,2.625994386970997,0.205,0.06925,0.205,3.05907575552995
53,200,55.33597000878872,2.0892148380501276,16.955,0.125,0.875,1.0,0.875,0,25,2.386024794578552,0.055,0.0931,0.255,2.896167367338083
54,200,61.424922626373046,2.0873718532876313,23.495,0.0,1.0,1.0,1.0,0,0,3.062173694372177,0.03,0.044100000000000014,0.08,3.220443587390692
55,200,61.36356980040357,2.0784097479264236,23.26,0.0,1.0,1.0,1.0,0,0,3.066879771351814,0.045,0.04395,0.07,3.2110936638992524
56,200,61.70065595521204,2.054616897919665,22.16,0.0,1.0,1.0,1.0,0,0,2.9814133828878404,0.08,0.043550000000000005,0.08,3.219243322410803
57,200,62.2626195886352,2.0123103841569896,19.425,0.0,1.0,1.0,1.0,0,0,2.6742358431220055,0.14,0.0553,0.14,3.104773871213098
58,200,61.87442756146684,2.0469501631297993,21.73,0.0,1.0,1.0,1.0,0,0,2.9128038620948793,0.1,0.04585,0.1,3.1980567637783404
59,200,59.49055497525318,2.0226236731061302,18.895,0.055,0.945,1.0,0.945,0,11,2.5000595694780348,0.06,0.0722,0.2,2.996747552602513
60,200,62.45918879161687,1.9988999591323569,19.605,0.0,1.0,1.0,1.0,0,0,2.751438552737236,0.105,0.05185,0.105,3.127769257924123
61,200,60.252173521373585,2.1729086578320023,22.095,0.0,1.0,1.0,1.0,0,0,2.978529016375542,0.025,0.04295,0.085,3.2225499640945596
62,200,62.03143295230143,2.047661351954728,19.1,0.0,1.0,1.0,1.0,0,0,2.6445950576663018,0.09,0.058800000000000005,0.15,3.0743753543423953
63,200,62.23036760884941,2.0142039886737986,20.375,0.0,1.0,1.0,1.0,0,0,2.7546065524220467,0.04,0.05350000000000002,0.13,3.130476397925058
64,200,62.34182647508772,2.0256543991137796,21.585,0.0,1.0,1.0,1.0,0,0,2.915869617164135,0.075,0.04855,0.105,3.164891963752338
65,200,61.867700547885754,2.1017020448812986,24.725,0.0,1.0,1.0,1.0,0,0,3.1635485488176345,0.05,0.041850000000000005,0.07,3.2455136090510117
66,200,61.39652758044845,2.066122941258678,22.695,0.0,1.0,1.0,1.0,0,0,2.9684280464053154,0.075,0.0458,0.075,3.17484127847899
67,200,62.529781007314384,2.0124602609713373,21.365,0.0,1.0,1.0,1.0,0,0,2.861964908242226,0.09,0.04920000000000002,0.09,3.1661557368537308
68,200,61.56022864058465,2.0733509542503277,21.785,0.0,1.0,1.0,1.0,0,0,2.9311007684469224,0.03,0.048200000000000014,0.095,3.1711651775929632
69,200,60.23758426853419,2.123201533740013,23.58,0.0,1.0,1.0,1.0,0,0,3.0784427136182786,0.045,0.041749999999999995,0.07,3.2402518775003393
70,200,62.7882605674893,2.027617617003637,23.02,0.0,1.0,1.0,1.0,0,0,3.032599904537201,0.05,0.0466,0.08,3.179602466104535
71,200,61.918712698737366,2.074700115795542,21.67,0.0,1.0,1.0,1.0,0,0,2.9578849864006043,0.05,0.046349999999999995,0.09,3.174325630330351
72,200,61.667293115225405,2.054486927946142,22.84,0.0,1.0,1.0,1.0,0,0,3.0498531144857406,0.065,0.0416,0.065,3.235458699678092
73,200,62.24474977103639,2.034672714549456,21.93,0.0,1.0,1.0,1.0,0,0,2.9401701414585113,0.065,0.04535,0.08,3.1933846576408524
74,200,60.895342582310825,2.064395464079767,22.125,0.02,0.98,1.0,0.98,0,4,2.8898832735419275,0.06,0.052150000000000016,0.125,3.151542403936542
75,200,61.55967892956869,2.0504144906314354,21.05,0.005,0.995,1.0,0.995,0,1,2.819970979690552,0.075,0.05230000000000001,0.115,3.1283264607122154
76,200,62.254221785097315,2.0430268880316946,23.085,0.0,1.0,1.0,1.0,0,0,3.0662416446208955,0.065,0.04550000000000001,0.08,3.202650852121673
77,200,60.49094332603185,2.0584718926430337,23.27,0.0,1.0,1.0,1.0,0,0,3.0708431750535965,0.035,0.04205,0.065,3.2369713634851878
78,200,62.42075045666165,2.010456098939825,20.955,0.0,1.0,1.0,1.0,0,0,2.817244927883148,0.115,0.054350000000000016,0.115,3.1111477857842478
79,200,57.69432642344333,2.059423796595306,19.815,0.095,0.905,1.0,0.905,0,19,2.623082672059536,0.065,0.06125000000000001,0.165,3.069655135866422
80,200,57.508572227115025,2.1035793944624372,18.975,0.065,0.935,1.0,0.935,0,13,2.5638603138923646,0.05,0.06815,0.19,3.023187330215854
81,200,58.92978973785017,2.0411593288283107,21.495,0.06,0.94,1.0,0.94,0,12,2.7908101087808608,0.12,0.05120000000000001,0.12,3.1563415048731853
82,200,61.43610419443676,2.03557318639995,21.965,0.0,1.0,1.0,1.0,0,0,2.9841517478227617,0.06,0.04500000000000001,0.08,3.205001860215972
83,200,61.99202078458031,2.0336469727395223,22.755,0.0,1.0,1.0,1.0,0,0,3.021878392696381,0.03,0.04605000000000001,0.095,3.1948281138415227
84,200,61.909691705713975,2.0356987562722035,20.51,0.0,1.0,1.0,1.0,0,0,2.803355100750923,0.06,0.04860000000000002,0.11,3.170849868060055
85,200,61.77092939200962,2.0626938670885235,23.995,0.0,1.0,1.0,1.0,0,0,3.1012416213750837,0.04,0.03965,0.065,3.2807068227594236
86,200,59.38490514363317,2.0584827177034137,22.03,0.055,0.945,1.0,0.945,0,11,2.8094088554382326,0.07,0.052700000000000004,0.135,3.1436527786287423
87,200,61.51381598131779,2.0647432735617746,21.575,0.0,1.0,1.0,1.0,0,0,2.8246188032627106,0.1,0.050350000000000006,0.105,3.165137977371219
88,200,63.646842565731696,1.9701530003465135,21.565,0.0,1.0,1.0,1.0,0,0,2.964601159095764,0.07,0.04530000000000001,0.085,3.1915619792850176
89,200,62.028080738780844,2.024345807368505,22.82,0.0,1.0,1.0,1.0,0,0,3.016384994387627,0.055,0.044250000000000005,0.075,3.211913591758448
90,200,61.94452146920766,2.0438489034878944,22.06,0.0,1.0,1.0,1.0,0,0,2.9793392884731293,0.06,0.0409,0.065,3.2599291422367163
91,200,59.58312086368569,2.1527473951540017,20.025,0.0,1.0,1.0,1.0,0,0,2.8363518887758254,0.06,0.04805000000000001,0.085,3.159639263600554
92,200,57.503393496848254,2.0625568217356656,21.635,0.09,0.91,1.0,0.91,0,18,2.737210055887699,0.19,0.06615,0.19,3.058527593390207
93,200,53.43745705374793,2.2031834652570748,20.33,0.15,0.85,1.0,0.85,0,30,2.6029866710305214,0.045,0.06150000000000001,0.175,3.0827702472843765
94,200,62.31473611975616,2.078579995946449,22.94,0.0,1.0,1.0,1.0,0,0,3.0404864835739134,0.035,0.04540000000000001,0.09,3.1828323259623987
95,200,62.46607932574778,2.0881241251219094,22.835,0.0,1.0,1.0,1.0,0,0,2.9738815039396287,0.035,0.045600000000000016,0.095,3.2063060188887764
96,200,62.04527494112979,2.0623879442188353,22.03,0.0,1.0,1.0,1.0,0,0,2.9296624767780304,0.065,0.04600000000000001,0.08,3.182923237426873
97,200,61.09517515438385,2.0971454754243712,22.33,0.0,1.0,1.0,1.0,0,0,2.9745183125138284,0.05,0.04530000000000001,0.095,3.21424426637191
98,200,61.54422855144017,2.055146704593846,20.4,0.0,1.0,1.0,1.0,0,0,2.8016545578837393,0.09,0.05275000000000001,0.105,3.097316018381898
99,200,61.63262782138134,2.073928282964874,22.42,0.0,1.0,1.0,1.0,0,0,2.97377754509449,0.03,0.043550000000000005,0.075,3.229211890971637
100,200,60.887998399420724,2.1202729297065472,22.12,0.005,0.995,1.0,0.995,0,1,2.9069758862257005,0.04,0.047000000000000014,0.1,3.179381545226216
101,200,60.83462544876791,2.047519250532957,21.22,0.02,0.98,1.0,0.98,0,4,2.758720116019249,0.045,0.05460000000000001,0.15,3.135616115275634
102,200,61.07791402025778,2.1015532766237675,22.025,0.0,1.0,1.0,1.0,0,0,2.972614711523056,0.055,0.04530000000000001,0.08,3.1852457668348033
103,200,62.46538909557776,1.9909338581015095,20.32,0.0,1.0,1.0,1.0,0,0,2.8429699420928953,0.085,0.050850000000000006,0.09,3.0923593072084685
104,200,62.089227095367754,2.020102308433979,22.37,0.0,1.0,1.0,1.0,0,0,2.990968403816223,0.075,0.04705000000000001,0.08,3.1737592168179742
105,200,61.47691065858714,2.0684276681011657,21.78,0.0,1.0,1.0,1.0,0,0,2.9336709332466127,0.06,0.04500000000000001,0.08,3.2001066418481234
106,200,60.68447365833701,2.102598051348012,22.015,0.0,1.0,1.0,1.0,0,0,2.971815454363823,0.07,0.04740000000000001,0.085,3.1687960706046203
107,200,62.48782795753576,2.025123292281151,22.47,0.0,1.0,1.0,1.0,0,0,2.9948888128995894,0.08,0.04700000000000001,0.085,3.182332125876252
108,200,60.62686918738495,2.119077781424839,25.32,0.0,1.0,1.0,1.0,0,0,3.202391242980957,0.055,0.0413,0.065,3.2535668900066876
109,200,61.47075582104028,2.004428387910851,17.465,0.03,0.97,1.0,0.97,0,6,2.4337974926829338,0.22,0.07855000000000001,0.22,2.9705556799606234
110,200,61.381524700889024,2.0852210833354636,24.475,0.0,1.0,1.0,1.0,0,0,3.1250828272104263,0.05,0.04225000000000001,0.075,3.240897734368661
111,200,60.361147923324715,2.129815533016917,20.675,0.02,0.98,1.0,0.98,0,4,2.699854636490345,0.08,0.057500000000000016,0.155,3.107934826840383
112,200,60.20499150187073,2.0263106068472996,20.535,0.035,0.965,1.0,0.965,0,7,2.6434127727150916,0.05,0.06415,0.18,3.0383970314647293
113,200,54.68644734448777,2.0551306385799863,20.045,0.125,0.875,1.0,0.875,0,25,2.6141976836323737,0.195,0.07039999999999999,0.195,3.009760709925583
114,200,63.15783076716841,1.9838816056812731,22.785,0.0,1.0,1.0,1.0,0,0,2.9625004667043684,0.065,0.04795000000000002,0.1,3.1753528118454986
115,200,62.02028702257669,2.0781973818496766,23.865,0.0,1.0,1.0,1.0,0,0,3.099048826098442,0.04,0.04595000000000001,0.08,3.187972675316022
116,200,62.47579325053527,2.0184821360038088,22.69,0.0,1.0,1.0,1.0,0,0,2.97196537733078,0.085,0.04545000000000002,0.085,3.2045204805237915
117,200,62.305611891017655,2.042147160528566,21.995,0.0,1.0,1.0,1.0,0,0,2.903468090593815,0.045,0.04690000000000001,0.095,3.1771519626601537
118,200,59.568499168780164,2.0364371233032044,21.53,0.035,0.965,1.0,0.965,0,7,2.7801169031858444,0.045,0.050350000000000006,0.105,3.1506238752775975
119,200,60.833112280762855,1.9862467263446189,21.67,0.035,0.965,1.0,0.965,0,7,2.8335081684589385,0.065,0.048850000000000005,0.12,3.1645077111553523
120,200,62.36814600105376,2.0192406404579826,24.015,0.0,1.0,1.0,1.0,0,0,3.104677545428276,0.045,0.04370000000000002,0.07,3.2177978037993338
121,200,59.523562999192,2.1485569077015225,21.9,0.02,0.98,1.0,0.98,0,4,2.8264379078149795,0.025,0.05915000000000001,0.165,3.105691693684786
122,200,58.081351851733444,2.0231971072351773,21.16,0.075,0.925,1.0,0.925,0,15,2.720623410344124,0.04,0.05845000000000001,0.16,3.082514450257234
123,200,62.57291165579736,1.9962771241577872,21.715,0.0,1.0,1.0,1.0,0,0,2.8825396689772607,0.095,0.05035000000000002,0.095,3.1427489402689677
124,200,59.91097840222698,2.127472231485996,19.415,0.01,0.99,1.0,0.99,0,2,2.6113346910476682,0.04,0.059900000000000016,0.17,3.0950425108928408
125,200,53.39820824259964,2.0370240872013805,17.75,0.15,0.85,1.0,0.85,0,30,2.4326526415348053,0.22,0.0832,0.22,2.9121682224126793
126,200,61.250462202289036,2.114880335267125,23.785,0.0,1.0,1.0,1.0,0,0,3.0988067603111267,0.06,0.04395000000000002,0.07,3.2110610081280604
127,200,61.272713098463534,2.0786291340397827,24.9,0.005,0.995,1.0,0.995,0,1,3.1050987511873247,0.04,0.04325,0.075,3.2238361020352007
128,200,62.044344686784406,2.017889721359036,23.095,0.0,1.0,1.0,1.0,0,0,3.0295207488536833,0.065,0.042300000000000004,0.07,3.2431195617343547
129,200,62.960955304196816,2.028901179323936,18.955,0.0,1.0,1.0,1.0,0,0,2.663016078770161,0.105,0.0562,0.12,3.0895277359163678
130,200,62.19579406151998,2.0554980054408234,24.565,0.0,1.0,1.0,1.0,0,0,3.145162957906723,0.05,0.04720000000000001,0.085,3.1564312295056887
131,200,57.454920027038426,2.025979033138543,19.53,0.1,0.9,1.0,0.9,0,20,2.505158695578575,0.05,0.07815000000000001,0.22,2.9782669335246803
132,200,62.993172265766425,2.0304220151097576,20.425,0.0,1.0,1.0,1.0,0,0,2.8603317499160767,0.065,0.05300000000000001,0.12,3.1162135884182423
133,200,62.886257315345055,2.0150340592911182,22.75,0.0,1.0,1.0,1.0,0,0,3.0174351644515993,0.06,0.047000000000000014,0.08,3.1469823256103786
134,200,62.13632002414628,2.0574335141397997,22.36,0.0,1.0,1.0,1.0,0,0,2.963898271024227,0.085,0.05265,0.09,3.086060651942339
135,200,61.95875596246404,2.0235871971402246,23.015,0.0,1.0,1.0,1.0,0,0,3.051502643227577,0.025,0.04695000000000002,0.08,3.176039759750356
136,200,62.24449365102237,2.0355573128527555,22.49,0.0,1.0,1.0,1.0,0,0,2.99511987388134,0.065,0.04805000000000001,0.08,3.1594000071745283
137,200,61.55931823598247,2.033529262348584,19.505,0.0,1.0,1.0,1.0,0,0,2.6713826304674146,0.075,0.05455000000000001,0.115,3.0836396658447693
138,200,61.759070388487764,2.044416746584081,23.81,0.0,1.0,1.0,1.0,0,0,3.0730929273366927,0.055,0.043800000000000006,0.075,3.2129496175490084
139,200,56.87183110817977,2.0787342210544772,20.48,0.08,0.92,1.0,0.92,0,16,2.6889540550112723,0.035,0.05545000000000001,0.155,3.1362121516338552
140,200,62.79497113830714,2.003479514135837,22.565,0.005,0.995,1.0,0.995,0,1,2.856809003651142,0.055,0.05335000000000001,0.135,3.126078433858596
141,200,62.58694049968235,2.012360029432678,22.605,0.0,1.0,1.0,1.0,0,0,3.005220376253128,0.07,0.04505000000000001,0.09,3.211102064336057
142,200,62.2528039208241,2.0204939956144687,21.05,0.0,1.0,1.0,1.0,0,0,2.8985181504487993,0.08,0.05235,0.1,3.1071294151312467
143,200,58.36788564493556,2.015295206140762,23.465,0.075,0.925,1.0,0.925,0,15,2.884766100645065,0.02,0.049250000000000016,0.115,3.1616716549390245
144,200,60.199912991862114,2.108671306795217,22.395,0.02,0.98,1.0,0.98,0,4,2.869407253265381,0.06,0.051100000000000007,0.115,3.156869442997315
145,200,62.200753768471365,2.032059345838373,21.94,0.0,1.0,1.0,1.0,0,0,2.8770228546857832,0.085,0.04910000000000001,0.095,3.1608302241315163
146,200,57.20173475676838,2.0348264831398897,19.89,0.105,0.895,1.0,0.895,0,21,2.5674344459176064,0.025,0.07405,0.21,3.006407971203431
147,200,62.725443527554546,2.009577629231668,20.865,0.0,1.0,1.0,1.0,0,0,2.8466299682855607,0.08,0.04820000000000002,0.1,3.1570744151389842
148,200,61.87545826211126,2.0385014395533916,22.035,0.0,1.0,1.0,1.0,0,0,2.9094013738632203,0.09,0.047200000000000006,0.09,3.1832957340492185
149,200,61.30867398707333,2.03759462628508,21.435,0.005,0.995,1.0,0.995,0,1,2.8148556092381476,0.04,0.04960000000000002,0.12,3.176681805210583
150,200,62.96337962678751,2.0069366780369813,23.25,0.0,1.0,1.0,1.0,0,0,3.0148685586452486,0.08,0.04685000000000002,0.1,3.19620022656841
151,200,62.58632157362474,2.0644119157819762,21.845,0.0,1.0,1.0,1.0,0,0,2.9618901991844178,0.05,0.04915,0.09,3.1434667956907303
152,200,62.78157165584205,1.994924941515609,22.375,0.0,1.0,1.0,1.0,0,0,2.9846964192390444,0.095,0.04830000000000001,0.095,3.1493359353999373
153,200,55.061494579502025,2.0569985221105047,21.19,0.125,0.875,1.0,0.875,0,25,2.6783723616600037,0.065,0.0717,0.205,3.0317245400310076
154,200,62.2605240799977,2.053423674367175,22.655,0.0,1.0,1.0,1.0,0,0,3.008230917453766,0.05,0.04255000000000001,0.065,3.230085355429224
155,200,62.04025536596402,2.019110176243722,23.605,0.0,1.0,1.0,1.0,0,0,3.0570502781867983,0.05,0.0471,0.09,3.184533811881259
156,200,61.983553527216,2.012301513456579,20.965,0.0,1.0,1.0,1.0,0,0,2.8134853756427765,0.07,0.05565,0.125,3.083557939821804
157,200,61.41281208611521,2.080095633053689,19.77,0.0,1.0,1.0,1.0,0,0,2.71622429817915,0.105,0.05745,0.115,3.07153549459708
158,200,58.6678598534622,2.0313880558358473,18.365,0.06,0.94,1.0,0.94,0,12,2.582111133337021,0.155,0.06140000000000001,0.155,3.0384149925326107
159,200,63.34287838506921,1.9844741021779901,20.19,0.0,1.0,1.0,1.0,0,0,2.791111376583576,0.115,0.05905,0.115,3.030247941041714
160,200,61.90565787480709,2.0471477797048454,21.85,0.0,1.0,1.0,1.0,0,0,2.9255656105279924,0.07,0.04590000000000001,0.09,3.1929057800455363
161,200,52.608365467686596,2.1355259400758846,19.095,0.15,0.85,1.0,0.85,0,30,2.507046301662922,0.07,0.06970000000000001,0.195,3.0140592061182687
162,200,61.652755874755,2.070187414590403,19.31,0.0,1.0,1.0,1.0,0,0,2.6799610549211503,0.155,0.062099999999999995,0.155,3.0080680842347713
163,200,62.47723155414726,2.0215382670388977,20.945,0.0,1.0,1.0,1.0,0,0,2.7068954265117644,0.085,0.055950000000000014,0.14,3.107239934667276
164,200,62.220456116166986,2.0492151575415005,24.12,0.0,1.0,1.0,1.0,0,0,3.1166275399923324,0.055,0.046950000000000006,0.095,3.160189973819168
165,200,58.123447763213235,2.0524837336588933,21.02,0.08,0.92,1.0,0.92,0,16,2.7037565541267394,0.055,0.05685,0.135,3.0796004576979086
166,200,63.33811037699901,1.9705645826542422,23.875,0.0,1.0,1.0,1.0,0,0,3.1017807281017302,0.065,0.04475000000000001,0.08,3.205083113388043
167,200,56.8108860840853,2.062580962272268,15.85,0.09,0.91,1.0,0.91,0,18,2.301352788209915,0.22,0.08204999999999998,0.22,2.895125061279923
168,200,62.366907194376054,1.9962488761756236,21.555,0.0,1.0,1.0,1.0,0,0,2.838373484015465,0.08,0.051150000000000015,0.105,3.1356987199731092
169,200,62.76892722208449,2.002074630711712,22.325,0.005,0.995,1.0,0.995,0,1,2.9685344648361207,0.04,0.04760000000000002,0.09,3.168225554492476
170,200,61.45670022896993,2.074934602376717,24.54,0.0,1.0,1.0,1.0,0,0,3.136687798500061,0.04,0.04485000000000001,0.085,3.1937904843298153
171,200,63.02873191992405,1.9881403013553265,21.055,0.0,1.0,1.0,1.0,0,0,2.881315458416939,0.075,0.049950000000000015,0.095,3.147959707150065
172,200,63.45831329672619,1.9714136983165997,22.185,0.0,1.0,1.0,1.0,0,0,2.9108271646499633,0.065,0.051250000000000004,0.105,3.1271930004278388
173,200,60.70340730959248,2.119312657927718,22.34,0.0,1.0,1.0,1.0,0,0,2.9695683801174164,0.1,0.05025000000000002,0.1,3.145024340428143
174,200,60.12554063186258,2.0839386732318337,21.885,0.02,0.98,1.0,0.98,0,4,2.809195778667927,0.075,0.05195000000000001,0.125,3.1439890853233843
175,200,62.186177121982254,2.032807199023598,24.045,0.0,1.0,1.0,1.0,0,0,3.1051928490400313,0.055,0.04685,0.095,3.1747942159506075
176,200,62.66957886824562,2.057574644848296,23.24,0.0,1.0,1.0,1.0,0,0,2.9961056333780287,0.1,0.045600000000000016,0.1,3.204220785773376
177,200,56.57216630386667,2.059430035488982,18.88,0.105,0.895,1.0,0.895,0,21,2.5293006187677385,0.08,0.0813,0.22,2.9070331182394042
