episode,episode_reward,episode_total_delay
1,12523.318886621892,402.9395781306547
2,12425.44912016343,412.4560681549382
3,12257.621054012525,406.35493752861856
4,12125.5810417426,423.9935576112371
5,11488.36827491904,417.2213764536751
6,12404.922557876092,415.9303016031746
7,12426.890611600904,410.93142116104974
8,12153.652494425041,420.1137925010087
9,12479.861222417936,402.0102221486616
10,12397.245957773855,410.3357945177747
11,11266.096396765435,412.6531318319714
12,12299.312909556205,414.5659156400245
13,12236.662837270722,412.93544823023564
14,12316.677915133841,416.1841448052604
15,12255.762619955332,420.94232606684227
16,12058.032485772883,405.28721250015565
17,12520.135264056407,404.1475554025531
18,11852.846529623866,414.7599825886103
19,12179.751565817453,418.58308233163575
20,12462.5807872411,408.59125469580596
21,11416.122478768357,417.68562344116225
22,12174.168766460924,418.89407347966437
23,12430.050008344273,411.3420951693641
24,12182.11942492567,412.55356237902527
25,12403.964776256107,409.7384792147659
26,12253.107389235973,423.5046026879375
27,12302.646038088225,414.35368149595985
28,12389.86522454056,409.7364364283725
29,12448.00514537376,411.7525974466551
30,11953.17947735544,430.776364522898
31,12286.060134418203,419.3740146828718
32,12484.106932934974,404.1115503276639
33,12445.46566837155,410.4238157380479
34,12275.642358044088,417.28733181856353
35,12406.284263442472,408.290833348912
36,12645.335425493457,400.9661968500186
37,12232.4006509473,415.7830399610938
38,12579.27153667826,399.5486870072069
39,12269.897026846955,416.31322580543
40,12127.24816812884,420.7354819165218
41,12592.111029302052,396.2759938055229
42,12282.75481650794,414.5722572408928
43,12351.968467496648,404.5008111524197
44,12037.603997502296,420.4086843361002
45,12456.378570322717,408.4554101715932
46,11474.126025360394,402.0022345516721
47,12400.386662577857,416.34088046900587
48,12568.862624096037,402.2704081392032
49,12448.148316047642,404.5270815820005
50,12401.324286166137,416.27721498407277
51,12309.336244099904,414.14732638047855
52,12241.448926591927,417.2637064285583
53,12212.794274671729,421.16176341870636
54,12362.210310138958,410.8483132501061
55,12283.885240226919,414.10989480475297
56,12272.758707303119,418.97967838183183
57,12473.38527879448,404.20871516690266
58,12254.805618257991,412.4335369013473
59,12684.123680648157,391.99775906787886
60,12201.47370100948,424.9173571748257
61,11930.588402443724,400.7109054718264
62,12238.29067949238,427.84127966704307
63,12471.368961236833,407.5407636068127
64,11112.519314547872,411.3928807944928
65,11803.237066152817,407.4756324109693
66,10885.036666505173,422.7986900635798
67,12201.25875951606,415.9891050654813
68,12574.066641877604,406.79350516395453
69,12112.8970698366,419.90042409018827
70,12241.48128573618,414.41616003401293
71,12429.081791868557,413.6123314306876
72,11140.450764842524,411.9176730003274
73,12549.694823120904,400.6521829287765
74,12600.810602542855,391.01401711315225
75,12386.887486459349,410.8381344119846
76,11506.82753308951,410.80768243445715
77,12484.008385926245,407.1450221536197
78,12232.516532093616,414.95328202712307
79,12426.739164524335,411.9950987064544
80,12128.47158502531,427.8172087652779
81,11784.514785896068,404.13850109643255
82,12682.8097536691,397.9212243520817
83,12126.044198106292,433.4000663603334
84,12319.434470189064,415.9896593636999
85,12305.987342781058,409.82324291962493
86,12634.793881258975,400.2013491813369
87,12515.89595760796,402.96293771011443
88,12183.39944924864,413.6147639754564
89,12093.881931438676,413.6183536196429
90,12437.509491144436,408.3016338658207
91,12378.312793414092,399.00859224397226
92,12296.306563034721,413.70140624718186
93,12243.771082196832,399.97709862297665
94,12412.157799241495,403.47907412388236
95,12389.177247285686,409.64117295120883
96,12003.589843796179,427.7542339709391
97,12598.541989500429,397.38260856030746
98,11524.523064215029,401.8665836378169
99,12661.608462042519,398.4692468856349
100,11248.875719274338,421.6612611513227
101,12331.227976778504,408.8300628552736
102,12203.668175462284,410.6675561118758
103,12599.86034619574,397.1984883487295
104,12394.11074448095,411.89702324981914
105,11938.451780240806,433.4503641536584
106,10925.81870810405,409.69083006224264
107,11033.509942735223,408.27161526943365
108,12368.19478036239,412.8666342817806
109,12689.137216287165,398.48398439168386
110,10872.792330795892,424.2945981608264
111,12610.888933289152,404.9992458484542
112,11296.398581488684,398.95741460455366
113,12509.40906836678,412.4160706127691
114,12499.217523807107,403.3768356498632
115,12508.352892718258,404.3479461060625
116,12333.85883847661,412.59400941124187
117,12241.491813316212,414.42166090073243
118,12195.860794680357,419.530386822103
119,11660.33784437022,417.1969336710375
120,11835.088891719337,414.2660080053181
121,11949.363599859993,414.46518790098366
122,12321.49438771436,414.7420142625056
123,12474.500200831102,403.51376063481337
124,10758.038059461434,402.3668969588906
125,12339.74581756251,423.6126004006369
126,11605.712645324753,406.7852488333082
127,12575.21535291514,397.53539162819686
128,12365.042576368762,417.08970977055935
129,11202.390613074036,409.55985423255396
130,12300.804869915975,405.67849647924334
131,12593.2028098549,397.11831430383836
132,11601.417079720324,407.08947628933817
133,12292.036250624991,411.6626164381964
134,12467.393757091677,402.69220305033065
135,12395.566943319285,405.8611363403023
136,12560.840675750904,401.979367912562
137,12216.850009903012,413.8718860585418
138,12750.71761352969,397.64495706462463
139,11164.737415512545,411.71325941914483
140,11553.06524602562,442.48472027069937
141,12186.55254565513,409.53374626646956
142,12457.82287049913,411.6087736707381
143,12590.235976063244,398.6940250732947
144,12679.000214552194,395.5085090386767
145,12462.386052756296,412.4673693648996
146,12559.542709905883,404.97010939844694
147,12456.105681699653,411.9931844835194
148,12268.659151785147,419.0062690276396
149,12098.350026988786,412.74445367036907
150,12393.846552568439,411.3727851071237
151,12647.223760937777,396.5594299316686
152,11779.014219987075,411.69070501453695
153,11812.959335995576,420.8090594627102
154,11846.237448122016,396.5010076932396
155,10848.147629266343,410.0692913808341
156,10599.115827146208,414.80483643246663
157,12423.075845446254,408.9446853568023
158,12328.006189573909,419.54153354351115
159,12449.816198730201,407.3946730780623
160,12763.061461890442,393.8992506197707
161,12390.884604574301,406.2521184349352
162,12497.048059850706,401.33239602103436
163,12424.370485065809,403.9592510056351
164,12682.321429349522,394.9018830635894
165,12352.350484822973,398.887962360202
166,12579.543615252715,404.51765509609476
167,11748.518393662582,397.6615498472347
168,12404.169508924855,398.70551203464294
169,12592.76663789953,404.3602694323246
170,12509.35038699489,399.1052520387238
171,12469.338179103353,407.2569924541603
172,12548.157520657085,401.2353961558658
173,12458.1887581402,409.3132626806942
174,12768.161253954439,391.6479845380026
175,12751.757493416531,395.09801440035915
176,12532.189106784112,410.2426154801184
177,12439.135128618647,404.60136070249206
178,12211.64927420326,411.1461705364511
179,10105.214754507908,416.84451522747685
180,10318.326779748693,414.0294034738314
181,12398.347792206467,409.55521250514164
182,10160.473546780002,411.40569211685516
183,12152.560937791268,418.8631589546846
184,11648.1993947786,406.29824646132846
185,12487.853241901212,404.8915413509231
186,11501.94011757208,407.930311975707
187,11483.187925797798,419.3519063922942
188,12560.117988618143,405.8055200996989
189,12593.77841383834,399.7876338408662
190,12481.010224938003,401.51333872938716
191,12706.475662556162,392.0250618897664
192,12159.013035928569,415.4351130629735
193,12675.787820270069,389.8277430882597
194,12613.360855094428,401.6292891614405
195,12348.37910084947,406.22065594099905
196,10820.593254124171,400.5223029393131
197,12651.661290332402,386.5099321809179
198,11155.10382279129,404.0742812053109
199,12205.102230793711,417.3027386943763
200,12552.672036833934,402.8288079887688
201,11829.074873713704,411.2853583950205
202,12636.205231483951,403.90068691357254
203,12351.997197830935,415.73040288098434
204,12676.88545067931,398.6599473997344
205,12492.799363528484,405.0351449098484
206,12372.616538972175,410.3938200840439
207,12545.312839301174,399.45611961752036
208,11473.845232105374,402.4979871128333
209,12622.18245180464,400.3238682996105
210,12325.65301174515,403.7310036693164
211,12838.761926987883,395.12402347211895
212,12581.224920212231,394.2190983439177
213,12355.52676293715,411.1115052408231
214,12547.649195863334,400.4261657103373
215,12633.958327597265,400.6681462843193
216,12479.091718400936,410.68228766024885
217,12651.250121198327,396.55312640832426
218,12539.986030088934,401.4541245749191
219,12693.459714718208,403.54498386010124
220,12642.787999272028,396.76569135440906
221,12677.038855828732,396.9320545331759
222,12531.843022115274,399.74049237855587
223,11830.591821205266,395.5816933538558
224,11272.468005825433,420.21973125274565
225,12502.156136590358,404.8552219007825
226,12699.380122266493,398.0583513526663
227,12259.44080946701,409.62698826138086
228,13045.846173115204,385.4246014523786
229,10448.997231494868,403.4181746263986
230,12483.946388830293,402.83157019696563
231,12646.79823734377,398.47112236021303
232,11786.580210197153,394.49813077295454
233,12625.340472444053,401.4233532959586
234,12483.736415808977,402.25352539284984
