state_id,horizon,selected_branch_return_residual
ep063_task038,5,5.684341886080802e-14
ep063_task038,10,0.0
ep063_task038,20,0.0
ep063_task038,50,0.0
ep063_task051,5,0.0
ep063_task051,10,0.0
ep063_task051,20,0.0
ep063_task051,50,0.0
ep063_task063,5,0.0
ep063_task063,10,0.0
ep063_task063,20,0.0
ep063_task063,50,0.0
ep063_task076,5,0.0
ep063_task076,10,0.0
ep063_task076,20,0.0
ep063_task076,50,5.684341886080802e-14
ep063_task088,5,2.842170943040401e-14
ep063_task088,10,0.0
ep063_task088,20,0.0
ep063_task088,50,0.0
ep063_task100,5,0.0
ep063_task100,10,0.0
ep063_task100,20,0.0
ep063_task100,50,0.0
ep063_task113,5,0.0
ep063_task113,10,0.0
ep063_task113,20,0.0
ep063_task113,50,0.0
ep063_task125,5,0.0
ep063_task125,10,5.684341886080802e-14
ep063_task125,20,0.0
ep063_task125,50,0.0
ep063_task138,5,2.842170943040401e-14
ep063_task138,10,2.842170943040401e-14
ep063_task138,20,0.0
ep063_task138,50,5.684341886080802e-14
ep063_task150,5,0.0
ep063_task150,10,0.0
ep063_task150,20,0.0
ep063_task150,50,0.0
ep063_task163,5,0.0
ep063_task163,10,0.0
ep063_task163,20,0.0
ep063_task163,50,0.0
ep063_task175,5,0.0
ep063_task175,10,0.0
ep063_task175,20,0.0
ep063_task175,50,0.0
ep063_task188,5,0.0
ep063_task188,10,0.0
ep063_task188,20,0.0
ep063_task188,50,0.0
ep063_task200,5,0.0
ep063_task200,10,0.0
ep063_task200,20,0.0
ep063_task200,50,0.0
ep064_task001,5,0.0
ep064_task001,10,0.0
ep064_task001,20,5.684341886080802e-14
ep064_task001,50,0.0
ep064_task013,5,0.0
ep064_task013,10,0.0
ep064_task013,20,0.0
ep064_task013,50,0.0
ep064_task026,5,2.842170943040401e-14
ep064_task026,10,0.0
ep064_task026,20,0.0
ep064_task026,50,0.0
ep064_task038,5,2.842170943040401e-14
ep064_task038,10,0.0
ep064_task038,20,0.0
ep064_task038,50,0.0
ep064_task051,5,0.0
ep064_task051,10,0.0
ep064_task051,20,0.0
ep064_task051,50,0.0
ep064_task063,5,5.684341886080802e-14
ep064_task063,10,0.0
ep064_task063,20,0.0
ep064_task063,50,0.0
ep064_task076,5,0.0
ep064_task076,10,0.0
ep064_task076,20,0.0
ep064_task076,50,0.0
ep064_task088,5,2.842170943040401e-14
ep064_task088,10,2.842170943040401e-14
ep064_task088,20,0.0
ep064_task088,50,2.842170943040401e-14
ep064_task100,5,2.842170943040401e-14
ep064_task100,10,0.0
ep064_task100,20,2.842170943040401e-14
ep064_task100,50,5.684341886080802e-14
ep064_task113,5,0.0
ep064_task113,10,5.684341886080802e-14
ep064_task113,20,0.0
ep064_task113,50,0.0
ep064_task125,5,0.0
ep064_task125,10,0.0
ep064_task125,20,0.0
ep064_task125,50,5.684341886080802e-14
ep064_task138,5,0.0
ep064_task138,10,0.0
ep064_task138,20,0.0
ep064_task138,50,0.0
ep064_task150,5,0.0
ep064_task150,10,0.0
ep064_task150,20,5.684341886080802e-14
ep064_task150,50,5.684341886080802e-14
ep064_task163,5,0.0
ep064_task163,10,0.0
ep064_task163,20,0.0
ep064_task163,50,0.0
ep064_task175,5,2.842170943040401e-14
ep064_task175,10,0.0
ep064_task175,20,0.0
ep064_task175,50,5.684341886080802e-14
ep064_task188,5,0.0
ep064_task188,10,0.0
ep064_task188,20,0.0
ep064_task188,50,0.0
ep064_task200,5,0.0
ep064_task200,10,0.0
ep064_task200,20,0.0
ep064_task200,50,0.0
ep066_task001,5,0.0
ep066_task001,10,0.0
ep066_task001,20,0.0
ep066_task001,50,5.684341886080802e-14
ep066_task013,5,2.842170943040401e-14
ep066_task013,10,2.842170943040401e-14
ep066_task013,20,2.842170943040401e-14
ep066_task013,50,0.0
ep066_task026,5,0.0
ep066_task026,10,2.842170943040401e-14
ep066_task026,20,0.0
ep066_task026,50,0.0
ep066_task038,5,0.0
ep066_task038,10,0.0
ep066_task038,20,0.0
ep066_task038,50,0.0
ep066_task051,5,0.0
ep066_task051,10,0.0
ep066_task051,20,0.0
ep066_task051,50,0.0
ep066_task063,5,0.0
ep066_task063,10,0.0
ep066_task063,20,0.0
ep066_task063,50,0.0
ep066_task076,5,0.0
ep066_task076,10,0.0
ep066_task076,20,0.0
ep066_task076,50,0.0
ep066_task088,5,0.0
ep066_task088,10,0.0
ep066_task088,20,0.0
ep066_task088,50,0.0
ep066_task100,5,0.0
ep066_task100,10,0.0
ep066_task100,20,0.0
ep066_task100,50,0.0
ep066_task113,5,0.0
ep066_task113,10,0.0
ep066_task113,20,2.842170943040401e-14
ep066_task113,50,0.0
ep066_task125,5,0.0
ep066_task125,10,5.684341886080802e-14
ep066_task125,20,0.0
ep066_task125,50,0.0
ep066_task138,5,0.0
ep066_task138,10,0.0
ep066_task138,20,0.0
ep066_task138,50,0.0
ep066_task150,5,2.842170943040401e-14
ep066_task150,10,0.0
ep066_task150,20,5.684341886080802e-14
ep066_task150,50,0.0
ep066_task163,5,0.0
ep066_task163,10,0.0
ep066_task163,20,0.0
ep066_task163,50,0.0
ep066_task175,5,0.0
ep066_task175,10,0.0
ep066_task175,20,0.0
ep066_task175,50,0.0
ep066_task188,5,0.0
ep066_task188,10,0.0
ep066_task188,20,0.0
ep066_task188,50,0.0
ep066_task200,5,0.0
ep066_task200,10,0.0
ep066_task200,20,0.0
ep066_task200,50,0.0
ep068_task001,5,0.0
ep068_task001,10,0.0
ep068_task001,20,0.0
ep068_task001,50,0.0
ep068_task013,5,0.0
ep068_task013,10,0.0
ep068_task013,20,0.0
ep068_task013,50,0.0
ep068_task026,5,0.0
ep068_task026,10,0.0
ep068_task026,20,0.0
ep068_task026,50,0.0
ep068_task038,5,0.0
ep068_task038,10,0.0
ep068_task038,20,0.0
ep068_task038,50,0.0
ep068_task051,5,0.0
ep068_task051,10,2.842170943040401e-14
ep068_task051,20,0.0
ep068_task051,50,0.0
ep068_task063,5,0.0
ep068_task063,10,0.0
ep068_task063,20,0.0
ep068_task063,50,0.0
ep068_task076,5,0.0
ep068_task076,10,0.0
ep068_task076,20,0.0
ep068_task076,50,0.0
ep068_task088,5,2.842170943040401e-14
ep068_task088,10,0.0
ep068_task088,20,0.0
ep068_task088,50,0.0
ep068_task100,5,5.684341886080802e-14
ep068_task100,10,5.684341886080802e-14
ep068_task100,20,0.0
ep068_task100,50,0.0
ep068_task113,5,2.842170943040401e-14
ep068_task113,10,2.842170943040401e-14
ep068_task113,20,0.0
ep068_task113,50,0.0
ep068_task125,5,0.0
ep068_task125,10,0.0
ep068_task125,20,0.0
ep068_task125,50,0.0
ep068_task138,5,2.842170943040401e-14
ep068_task138,10,0.0
ep068_task138,20,0.0
ep068_task138,50,0.0
ep068_task150,5,0.0
ep068_task150,10,0.0
ep068_task150,20,0.0
ep068_task150,50,0.0
ep068_task163,5,0.0
ep068_task163,10,0.0
ep068_task163,20,0.0
ep068_task163,50,5.684341886080802e-14
ep068_task175,5,0.0
ep068_task175,10,0.0
ep068_task175,20,0.0
ep068_task175,50,0.0
ep068_task188,5,0.0
ep068_task188,10,5.684341886080802e-14
ep068_task188,20,0.0
ep068_task188,50,0.0
ep068_task200,5,0.0
ep068_task200,10,0.0
ep068_task200,20,0.0
ep068_task200,50,0.0
ep069_task001,5,0.0
ep069_task001,10,0.0
ep069_task001,20,2.842170943040401e-14
ep069_task001,50,0.0
ep069_task013,5,0.0
ep069_task013,10,5.684341886080802e-14
ep069_task013,20,0.0
ep069_task013,50,0.0
ep069_task026,5,2.842170943040401e-14
ep069_task026,10,2.842170943040401e-14
ep069_task026,20,0.0
ep069_task026,50,0.0
ep069_task038,5,0.0
ep069_task038,10,0.0
ep069_task038,20,0.0
ep069_task038,50,0.0
ep069_task051,5,0.0
ep069_task051,10,0.0
ep069_task051,20,0.0
ep069_task051,50,0.0
ep069_task063,5,0.0
ep069_task063,10,0.0
ep069_task063,20,0.0
ep069_task063,50,5.684341886080802e-14
ep069_task076,5,0.0
ep069_task076,10,0.0
ep069_task076,20,0.0
ep069_task076,50,0.0
ep069_task088,5,0.0
ep069_task088,10,0.0
ep069_task088,20,2.842170943040401e-14
ep069_task088,50,0.0
ep069_task100,5,0.0
ep069_task100,10,0.0
ep069_task100,20,0.0
ep069_task100,50,0.0
ep069_task113,5,0.0
ep069_task113,10,0.0
ep069_task113,20,0.0
ep069_task113,50,0.0
ep069_task125,5,0.0
ep069_task125,10,5.684341886080802e-14
ep069_task125,20,0.0
ep069_task125,50,0.0
ep069_task138,5,0.0
ep069_task138,10,0.0
ep069_task138,20,2.842170943040401e-14
ep069_task138,50,0.0
ep069_task150,5,0.0
ep069_task150,10,0.0
ep069_task150,20,5.684341886080802e-14
ep069_task150,50,0.0
ep069_task163,5,0.0
ep069_task163,10,0.0
ep069_task163,20,0.0
ep069_task163,50,0.0
ep069_task175,5,0.0
ep069_task175,10,0.0
ep069_task175,20,2.842170943040401e-14
ep069_task175,50,0.0
ep069_task188,5,5.684341886080802e-14
ep069_task188,10,0.0
ep069_task188,20,5.684341886080802e-14
ep069_task188,50,5.684341886080802e-14
ep069_task200,5,0.0
ep069_task200,10,0.0
ep069_task200,20,0.0
ep069_task200,50,0.0
ep073_task001,5,0.0
ep073_task001,10,0.0
ep073_task001,20,0.0
ep073_task001,50,0.0
ep073_task013,5,5.684341886080802e-14
ep073_task013,10,0.0
ep073_task013,20,0.0
ep073_task013,50,0.0
ep073_task026,5,0.0
ep073_task026,10,5.684341886080802e-14
ep073_task026,20,0.0
ep073_task026,50,0.0
ep073_task038,5,2.842170943040401e-14
ep073_task038,10,5.684341886080802e-14
ep073_task038,20,5.684341886080802e-14
ep073_task038,50,0.0
ep073_task051,5,0.0
ep073_task051,10,0.0
ep073_task051,20,5.684341886080802e-14
ep073_task051,50,5.684341886080802e-14
ep073_task063,5,0.0
ep073_task063,10,0.0
ep073_task063,20,0.0
ep073_task063,50,0.0
ep073_task076,5,0.0
ep073_task076,10,8.526512829121202e-14
ep073_task076,20,0.0
ep073_task076,50,0.0
ep073_task088,5,2.842170943040401e-14
ep073_task088,10,0.0
ep073_task088,20,0.0
ep073_task088,50,0.0
ep073_task100,5,0.0
ep073_task100,10,0.0
ep073_task100,20,0.0
ep073_task100,50,0.0
ep073_task113,5,0.0
ep073_task113,10,0.0
ep073_task113,20,0.0
ep073_task113,50,0.0
ep073_task125,5,0.0
ep073_task125,10,0.0
ep073_task125,20,5.684341886080802e-14
ep073_task125,50,0.0
ep073_task138,5,2.842170943040401e-14
ep073_task138,10,0.0
ep073_task138,20,0.0
ep073_task138,50,0.0
ep073_task150,5,0.0
ep073_task150,10,0.0
ep073_task150,20,0.0
ep073_task150,50,0.0
ep073_task163,5,0.0
ep073_task163,10,0.0
ep073_task163,20,5.684341886080802e-14
ep073_task163,50,0.0
ep073_task175,5,0.0
ep073_task175,10,0.0
ep073_task175,20,0.0
ep073_task175,50,0.0
ep073_task188,5,0.0
ep073_task188,10,0.0
ep073_task188,20,0.0
ep073_task188,50,0.0
ep073_task200,5,0.0
ep073_task200,10,0.0
ep073_task200,20,0.0
ep073_task200,50,0.0
ep096_task001,5,0.0
ep096_task001,10,0.0
ep096_task001,20,5.684341886080802e-14
ep096_task001,50,5.684341886080802e-14
ep096_task013,5,0.0
ep096_task013,10,5.684341886080802e-14
ep096_task013,20,5.684341886080802e-14
ep096_task013,50,0.0
ep096_task026,5,2.842170943040401e-14
ep096_task026,10,0.0
ep096_task026,20,0.0
ep096_task026,50,0.0
ep096_task038,5,5.684341886080802e-14
ep096_task038,10,5.684341886080802e-14
ep096_task038,20,0.0
ep096_task038,50,0.0
ep096_task051,5,0.0
ep096_task051,10,0.0
ep096_task051,20,0.0
ep096_task051,50,0.0
ep096_task063,5,2.842170943040401e-14
ep096_task063,10,0.0
ep096_task063,20,0.0
ep096_task063,50,0.0
ep096_task076,5,0.0
ep096_task076,10,5.684341886080802e-14
ep096_task076,20,0.0
ep096_task076,50,5.684341886080802e-14
ep096_task088,5,0.0
ep096_task088,10,0.0
ep096_task088,20,0.0
ep096_task088,50,0.0
ep096_task100,5,0.0
ep096_task100,10,0.0
ep096_task100,20,0.0
ep096_task100,50,5.684341886080802e-14
ep096_task113,5,0.0
ep096_task113,10,0.0
ep096_task113,20,0.0
ep096_task113,50,0.0
ep096_task125,5,0.0
ep096_task125,10,0.0
ep096_task125,20,0.0
ep096_task125,50,0.0
ep096_task138,5,0.0
ep096_task138,10,0.0
ep096_task138,20,0.0
ep096_task138,50,0.0
ep096_task150,5,2.842170943040401e-14
ep096_task150,10,0.0
ep096_task150,20,0.0
ep096_task150,50,0.0
ep096_task163,5,0.0
ep096_task163,10,0.0
ep096_task163,20,5.684341886080802e-14
ep096_task163,50,0.0
ep096_task175,5,0.0
ep096_task175,10,0.0
ep096_task175,20,5.684341886080802e-14
ep096_task175,50,5.684341886080802e-14
ep096_task188,5,0.0
ep096_task188,10,5.684341886080802e-14
ep096_task188,20,0.0
ep096_task188,50,0.0
ep096_task200,5,0.0
ep096_task200,10,0.0
ep096_task200,20,0.0
ep096_task200,50,0.0
ep099_task001,5,0.0
ep099_task001,10,0.0
ep099_task001,20,5.684341886080802e-14
ep099_task001,50,0.0
ep099_task013,5,0.0
ep099_task013,10,0.0
ep099_task013,20,0.0
ep099_task013,50,0.0
ep099_task026,5,8.526512829121202e-14
ep099_task026,10,0.0
ep099_task026,20,0.0
ep099_task026,50,0.0
ep099_task038,5,0.0
ep099_task038,10,0.0
ep099_task038,20,2.842170943040401e-14
ep099_task038,50,0.0
ep099_task051,5,0.0
ep099_task051,10,0.0
ep099_task051,20,0.0
ep099_task051,50,5.684341886080802e-14
ep099_task063,5,0.0
ep099_task063,10,0.0
ep099_task063,20,0.0
ep099_task063,50,0.0
ep099_task076,5,0.0
ep099_task076,10,2.842170943040401e-14
ep099_task076,20,0.0
ep099_task076,50,0.0
ep099_task088,5,0.0
ep099_task088,10,5.684341886080802e-14
ep099_task088,20,5.684341886080802e-14
ep099_task088,50,0.0
ep099_task100,5,0.0
ep099_task100,10,0.0
ep099_task100,20,5.684341886080802e-14
ep099_task100,50,0.0
ep099_task113,5,1.4210854715202004e-14
ep099_task113,10,0.0
ep099_task113,20,5.684341886080802e-14
ep099_task113,50,0.0
ep099_task125,5,2.842170943040401e-14
ep099_task125,10,0.0
ep099_task125,20,0.0
ep099_task125,50,0.0
ep099_task138,5,0.0
ep099_task138,10,5.684341886080802e-14
ep099_task138,20,0.0
ep099_task138,50,0.0
ep099_task150,5,0.0
ep099_task150,10,0.0
ep099_task150,20,0.0
ep099_task150,50,0.0
ep099_task163,5,0.0
ep099_task163,10,0.0
ep099_task163,20,0.0
ep099_task163,50,5.684341886080802e-14
ep099_task175,5,0.0
ep099_task175,10,0.0
ep099_task175,20,5.684341886080802e-14
ep099_task175,50,0.0
ep099_task188,5,0.0
ep099_task188,10,0.0
ep099_task188,20,0.0
ep099_task188,50,0.0
ep099_task200,5,3.552713678800501e-15
ep099_task200,10,3.552713678800501e-15
ep099_task200,20,3.552713678800501e-15
ep099_task200,50,3.552713678800501e-15
ep100_task001,5,0.0
ep100_task001,10,5.684341886080802e-14
ep100_task001,20,0.0
ep100_task001,50,0.0
ep100_task013,5,0.0
ep100_task013,10,0.0
ep100_task013,20,0.0
ep100_task013,50,0.0
ep100_task026,5,0.0
ep100_task026,10,5.684341886080802e-14
ep100_task026,20,0.0
ep100_task026,50,5.684341886080802e-14
ep100_task038,5,0.0
ep100_task038,10,0.0
ep100_task038,20,0.0
ep100_task038,50,5.684341886080802e-14
ep100_task051,5,2.842170943040401e-14
ep100_task051,10,0.0
ep100_task051,20,0.0
ep100_task051,50,0.0
ep100_task063,5,0.0
ep100_task063,10,0.0
ep100_task063,20,5.684341886080802e-14
ep100_task063,50,0.0
ep100_task076,5,0.0
ep100_task076,10,0.0
ep100_task076,20,0.0
ep100_task076,50,0.0
ep100_task088,5,0.0
ep100_task088,10,0.0
ep100_task088,20,0.0
ep100_task088,50,0.0
ep100_task100,5,0.0
ep100_task100,10,0.0
ep100_task100,20,0.0
ep100_task100,50,0.0
ep100_task113,5,1.4210854715202004e-14
ep100_task113,10,0.0
ep100_task113,20,0.0
ep100_task113,50,0.0
ep100_task125,5,0.0
ep100_task125,10,0.0
ep100_task125,20,0.0
ep100_task125,50,5.684341886080802e-14
ep100_task138,5,0.0
ep100_task138,10,0.0
ep100_task138,20,0.0
ep100_task138,50,5.684341886080802e-14
ep100_task150,5,0.0
ep100_task150,10,0.0
ep100_task150,20,0.0
ep100_task150,50,0.0
ep100_task163,5,0.0
ep100_task163,10,0.0
ep100_task163,20,5.684341886080802e-14
ep100_task163,50,0.0
ep100_task175,5,0.0
ep100_task175,10,0.0
ep100_task175,20,0.0
ep100_task175,50,0.0
ep100_task188,5,0.0
ep100_task188,10,0.0
ep100_task188,20,0.0
ep100_task188,50,0.0
ep100_task200,5,0.0
ep100_task200,10,0.0
ep100_task200,20,0.0
ep100_task200,50,0.0
ep102_task001,5,0.0
ep102_task001,10,0.0
ep102_task001,20,0.0
ep102_task001,50,0.0
ep102_task013,5,0.0
ep102_task013,10,0.0
ep102_task013,20,0.0
ep102_task013,50,5.684341886080802e-14
ep102_task026,5,0.0
ep102_task026,10,0.0
ep102_task026,20,5.684341886080802e-14
ep102_task026,50,0.0
ep102_task038,5,0.0
ep102_task038,10,0.0
ep102_task038,20,0.0
ep102_task038,50,0.0
ep102_task051,5,0.0
ep102_task051,10,0.0
ep102_task051,20,0.0
ep102_task051,50,5.684341886080802e-14
ep102_task063,5,0.0
ep102_task063,10,0.0
ep102_task063,20,0.0
ep102_task063,50,0.0
ep102_task076,5,0.0
ep102_task076,10,0.0
ep102_task076,20,0.0
ep102_task076,50,0.0
ep102_task088,5,0.0
ep102_task088,10,0.0
ep102_task088,20,0.0
ep102_task088,50,0.0
ep102_task100,5,0.0
ep102_task100,10,0.0
ep102_task100,20,0.0
ep102_task100,50,0.0
ep102_task113,5,0.0
ep102_task113,10,0.0
ep102_task113,20,0.0
ep102_task113,50,0.0
ep102_task125,5,0.0
ep102_task125,10,0.0
ep102_task125,20,0.0
ep102_task125,50,0.0
ep102_task138,5,0.0
ep102_task138,10,0.0
ep102_task138,20,0.0
ep102_task138,50,0.0
ep102_task150,5,0.0
ep102_task150,10,0.0
ep102_task150,20,0.0
ep102_task150,50,0.0
ep102_task163,5,0.0
ep102_task163,10,0.0
ep102_task163,20,0.0
ep102_task163,50,0.0
ep102_task175,5,0.0
ep102_task175,10,5.684341886080802e-14
ep102_task175,20,0.0
ep102_task175,50,0.0
ep102_task188,5,0.0
ep102_task188,10,5.684341886080802e-14
ep102_task188,20,0.0
ep102_task188,50,0.0
ep102_task200,5,0.0
ep102_task200,10,0.0
ep102_task200,20,0.0
ep102_task200,50,0.0
ep103_task001,5,0.0
ep103_task001,10,0.0
ep103_task001,20,0.0
ep103_task001,50,0.0
ep103_task013,5,0.0
ep103_task013,10,0.0
ep103_task013,20,5.684341886080802e-14
ep103_task013,50,0.0
ep103_task026,5,0.0
ep103_task026,10,0.0
ep103_task026,20,0.0
ep103_task026,50,0.0
ep103_task038,5,0.0
ep103_task038,10,0.0
ep103_task038,20,0.0
ep103_task038,50,0.0
ep103_task051,5,0.0
ep103_task051,10,0.0
ep103_task051,20,0.0
ep103_task051,50,0.0
ep103_task063,5,2.842170943040401e-14
ep103_task063,10,0.0
ep103_task063,20,0.0
ep103_task063,50,0.0
ep103_task076,5,0.0
ep103_task076,10,0.0
ep103_task076,20,0.0
ep103_task076,50,0.0
ep103_task088,5,0.0
ep103_task088,10,0.0
ep103_task088,20,5.684341886080802e-14
ep103_task088,50,0.0
ep103_task100,5,0.0
ep103_task100,10,0.0
ep103_task100,20,0.0
ep103_task100,50,0.0
ep103_task113,5,0.0
ep103_task113,10,0.0
ep103_task113,20,0.0
ep103_task113,50,0.0
ep103_task125,5,0.0
ep103_task125,10,0.0
ep103_task125,20,0.0
ep103_task125,50,0.0
ep103_task138,5,0.0
ep103_task138,10,0.0
ep103_task138,20,5.684341886080802e-14
ep103_task138,50,0.0
ep103_task150,5,2.842170943040401e-14
ep103_task150,10,0.0
ep103_task150,20,0.0
ep103_task150,50,0.0
ep103_task163,5,0.0
ep103_task163,10,0.0
ep103_task163,20,0.0
ep103_task163,50,0.0
ep103_task175,5,0.0
ep103_task175,10,0.0
ep103_task175,20,0.0
ep103_task175,50,0.0
ep103_task188,5,0.0
ep103_task188,10,0.0
ep103_task188,20,0.0
ep103_task188,50,0.0
ep103_task200,5,0.0
ep103_task200,10,0.0
ep103_task200,20,0.0
ep103_task200,50,0.0
ep107_task001,5,0.0
ep107_task001,10,0.0
ep107_task001,20,0.0
ep107_task001,50,0.0
ep107_task013,5,0.0
ep107_task013,10,5.684341886080802e-14
ep107_task013,20,0.0
ep107_task013,50,0.0
ep107_task026,5,2.842170943040401e-14
ep107_task026,10,0.0
ep107_task026,20,0.0
ep107_task026,50,0.0
ep107_task038,5,0.0
ep107_task038,10,0.0
ep107_task038,20,5.684341886080802e-14
ep107_task038,50,5.684341886080802e-14
ep107_task051,5,0.0
ep107_task051,10,0.0
ep107_task051,20,5.684341886080802e-14
ep107_task051,50,0.0
ep107_task063,5,0.0
ep107_task063,10,5.684341886080802e-14
ep107_task063,20,0.0
ep107_task063,50,0.0
ep107_task076,5,2.842170943040401e-14
ep107_task076,10,5.684341886080802e-14
ep107_task076,20,0.0
ep107_task076,50,0.0
ep107_task088,5,0.0
ep107_task088,10,5.684341886080802e-14
ep107_task088,20,0.0
ep107_task088,50,0.0
ep107_task100,5,0.0
ep107_task100,10,0.0
ep107_task100,20,0.0
ep107_task100,50,5.684341886080802e-14
ep107_task113,5,0.0
ep107_task113,10,2.842170943040401e-14
ep107_task113,20,0.0
ep107_task113,50,5.684341886080802e-14
ep107_task125,5,0.0
ep107_task125,10,0.0
ep107_task125,20,0.0
ep107_task125,50,0.0
ep107_task138,5,0.0
ep107_task138,10,0.0
ep107_task138,20,0.0
ep107_task138,50,0.0
ep107_task150,5,0.0
ep107_task150,10,0.0
ep107_task150,20,0.0
ep107_task150,50,0.0
ep107_task163,5,0.0
ep107_task163,10,0.0
ep107_task163,20,0.0
ep107_task163,50,0.0
ep107_task175,5,0.0
ep107_task175,10,0.0
ep107_task175,20,0.0
ep107_task175,50,0.0
ep107_task188,5,0.0
ep107_task188,10,0.0
ep107_task188,20,0.0
ep107_task188,50,0.0
ep107_task200,5,0.0
ep107_task200,10,0.0
ep107_task200,20,0.0
ep107_task200,50,0.0
ep120_task001,5,0.0
ep120_task001,10,0.0
ep120_task001,20,0.0
ep120_task001,50,0.0
ep120_task013,5,5.684341886080802e-14
ep120_task013,10,5.684341886080802e-14
ep120_task013,20,5.684341886080802e-14
ep120_task013,50,0.0
ep120_task026,5,0.0
ep120_task026,10,0.0
ep120_task026,20,5.684341886080802e-14
ep120_task026,50,0.0
ep120_task038,5,0.0
ep120_task038,10,0.0
ep120_task038,20,0.0
ep120_task038,50,0.0
ep120_task051,5,0.0
ep120_task051,10,0.0
ep120_task051,20,0.0
ep120_task051,50,2.842170943040401e-14
ep120_task063,5,0.0
ep120_task063,10,5.684341886080802e-14
ep120_task063,20,0.0
ep120_task063,50,0.0
ep120_task076,5,1.4210854715202004e-14
ep120_task076,10,0.0
ep120_task076,20,0.0
ep120_task076,50,0.0
ep120_task088,5,0.0
ep120_task088,10,0.0
ep120_task088,20,0.0
ep120_task088,50,2.842170943040401e-14
ep120_task100,5,0.0
ep120_task100,10,0.0
ep120_task100,20,0.0
ep120_task100,50,0.0
ep120_task113,5,1.4210854715202004e-14
ep120_task113,10,1.4210854715202004e-14
ep120_task113,20,0.0
ep120_task113,50,0.0
ep120_task125,5,5.684341886080802e-14
ep120_task125,10,0.0
ep120_task125,20,0.0
ep120_task125,50,0.0
ep120_task138,5,0.0
ep120_task138,10,0.0
ep120_task138,20,0.0
ep120_task138,50,0.0
ep120_task150,5,0.0
ep120_task150,10,0.0
ep120_task150,20,0.0
ep120_task150,50,0.0
ep120_task163,5,0.0
ep120_task163,10,0.0
ep120_task163,20,0.0
ep120_task163,50,2.842170943040401e-14
ep120_task175,5,2.842170943040401e-14
ep120_task175,10,0.0
ep120_task175,20,5.684341886080802e-14
ep120_task175,50,0.0
ep120_task188,5,2.842170943040401e-14
ep120_task188,10,0.0
ep120_task188,20,0.0
ep120_task188,50,0.0
ep120_task200,5,0.0
ep120_task200,10,0.0
ep120_task200,20,0.0
ep120_task200,50,0.0
ep133_task001,5,0.0
ep133_task001,10,0.0
ep133_task001,20,5.684341886080802e-14
ep133_task001,50,5.684341886080802e-14
ep133_task013,5,0.0
ep133_task013,10,0.0
ep133_task013,20,0.0
ep133_task013,50,0.0
ep133_task026,5,2.842170943040401e-14
ep133_task026,10,2.842170943040401e-14
ep133_task026,20,0.0
ep133_task026,50,0.0
ep133_task038,5,0.0
ep133_task038,10,0.0
ep133_task038,20,0.0
ep133_task038,50,0.0
ep133_task051,5,0.0
ep133_task051,10,0.0
ep133_task051,20,0.0
ep133_task051,50,0.0
ep133_task063,5,0.0
ep133_task063,10,5.684341886080802e-14
ep133_task063,20,0.0
ep133_task063,50,0.0
ep133_task076,5,2.842170943040401e-14
ep133_task076,10,0.0
ep133_task076,20,0.0
ep133_task076,50,0.0
ep133_task088,5,0.0
ep133_task088,10,0.0
ep133_task088,20,0.0
ep133_task088,50,0.0
ep133_task100,5,5.684341886080802e-14
ep133_task100,10,0.0
ep133_task100,20,0.0
ep133_task100,50,0.0
ep133_task113,5,0.0
ep133_task113,10,0.0
ep133_task113,20,0.0
ep133_task113,50,0.0
ep133_task125,5,5.684341886080802e-14
ep133_task125,10,0.0
ep133_task125,20,0.0
ep133_task125,50,5.684341886080802e-14
ep133_task138,5,2.842170943040401e-14
ep133_task138,10,0.0
ep133_task138,20,0.0
ep133_task138,50,0.0
ep133_task150,5,0.0
ep133_task150,10,0.0
ep133_task150,20,0.0
ep133_task150,50,5.684341886080802e-14
ep133_task163,5,0.0
ep133_task163,10,5.684341886080802e-14
ep133_task163,20,5.684341886080802e-14
ep133_task163,50,0.0
ep133_task175,5,2.842170943040401e-14
ep133_task175,10,0.0
ep133_task175,20,0.0
ep133_task175,50,0.0
ep133_task188,5,0.0
ep133_task188,10,0.0
ep133_task188,20,0.0
ep133_task188,50,0.0
ep133_task200,5,0.0
ep133_task200,10,0.0
ep133_task200,20,0.0
ep133_task200,50,0.0
ep137_task001,5,2.842170943040401e-14
ep137_task001,10,5.684341886080802e-14
ep137_task001,20,0.0
ep137_task001,50,0.0
ep137_task013,5,5.684341886080802e-14
ep137_task013,10,0.0
ep137_task013,20,0.0
ep137_task013,50,0.0
ep137_task026,5,0.0
ep137_task026,10,0.0
ep137_task026,20,5.684341886080802e-14
ep137_task026,50,0.0
ep137_task038,5,0.0
ep137_task038,10,0.0
ep137_task038,20,0.0
ep137_task038,50,0.0
ep137_task051,5,0.0
ep137_task051,10,0.0
ep137_task051,20,0.0
ep137_task051,50,0.0
ep137_task063,5,0.0
ep137_task063,10,0.0
ep137_task063,20,0.0
ep137_task063,50,5.684341886080802e-14
ep137_task076,5,2.842170943040401e-14
ep137_task076,10,2.842170943040401e-14
ep137_task076,20,0.0
ep137_task076,50,0.0
ep137_task088,5,0.0
ep137_task088,10,5.684341886080802e-14
ep137_task088,20,0.0
ep137_task088,50,5.684341886080802e-14
ep137_task100,5,0.0
ep137_task100,10,0.0
ep137_task100,20,0.0
ep137_task100,50,5.684341886080802e-14
ep137_task113,5,0.0
ep137_task113,10,0.0
ep137_task113,20,0.0
ep137_task113,50,0.0
ep137_task125,5,0.0
ep137_task125,10,5.684341886080802e-14
