arm,unit,gradient_updates,split,mae,rmse,pearson,spearman,r2,explained_variance,calibration_slope,calibration_intercept,prediction_mean,prediction_std,target_mean,target_std
V2,70,560,validation,337.3954917567782,354.6196746117272,-0.2427505501482127,-0.23268055504283938,-9.533657015819637,-1.359063140471406e-05,-8672.3310055575,112058.9308966274,12.881044635852177,0.003058423468208742,350.2481171564442,109.26303011580089
V2,70,560,test,329.16115620191147,346.7441676973852,-0.2255699382929046,-0.2120377642142409,-9.105504119518201,-1.2613436236375009e-05,-8068.372372545667,104271.04573774767,12.881039568583171,0.0030494776891921045,342.0219529236573,109.07624360043513
V2,80,640,train,323.35173527807,341.1909258029928,-0.2521855885333514,-0.23700474715021666,-8.784195184545771,-1.1472743138396524e-05,-11087.22445083193,158112.3129542041,14.230324124707115,0.0024810318727378484,337.5153754878892,109.07743540259646
V2,80,640,validation,336.04798434855667,353.33621560079473,-0.24192271666168982,-0.23206165555174896,-9.457547015772988,-1.1040682117879896e-05,-10602.490000536713,151227.3940309984,14.2303502202034,0.00249311332290476,350.2481171564442,109.26303011580089
V2,80,640,test,327.81297372380146,345.46358186421696,-0.22474807357881368,-0.2113775804835843,-9.030999225070879,-1.0244288957350633e-05,-9861.935314719769,140680.7733476931,14.230345963160197,0.0024857875092550038,342.0219529236573,109.07624360043513
V2,90,720,train,322.01172552797726,339.9176262047408,-0.25135794699109826,-0.23632055154957538,-8.71130364910712,-9.520019119690915e-06,-13273.75431439508,207068.25963484554,15.574398874865638,0.0020655407337257375,337.5153754878892,109.07743540259646
V2,90,720,validation,334.70570540565376,352.0582371130732,-0.24119079149597053,-0.23148493022639602,-9.38203621033092,-9.163774813858439e-06,-12696.795793475698,198095.48605002806,15.574420597871145,0.0020755816777347723,350.2481171564442,109.26303011580089
V2,90,720,test,326.470022339575,344.18849740552287,-0.22401777751774957,-0.21074085501715314,-8.957088296929914,-8.500903734276477e-06,-11807.236348020017,184232.84486901207,15.574417035102844,0.002069495091918922,342.0219529236573,109.07624360043513
V2,100,800,train,320.67582195759405,338.6485905964431,-0.2506937804254767,-0.23578101881014865,-8.638927377763112,-8.044517139094154e-06,-15625.395912046528,264634.1536974059,16.914556265301176,0.0017500378738634567,337.5153754878892,109.07743540259646
V2,100,800,validation,333.3673376065306,350.7844818303673,-0.24059495760162627,-0.2310756161987043,-9.307047192119425,-7.744912623453004e-06,-14948.617912258953,253199.7634780693,16.9145747683843,0.001758566193372177,350.2481171564442,109.26303011580089
V2,100,800,test,325.13098423949134,342.9176603003655,-0.22343339830557524,-0.21034160640479369,-8.883695509745184,-7.1836483870324486e-06,-13899.421752506261,235444.78705976848,16.914571648597718,0.001753402135427503,342.0219529236573,109.07624360043513
V2,110,880,train,319.34297231303907,337.3829493878714,-0.25010010824972256,-0.23529877804315086,-8.567014324505642,-6.876953465351221e-06,-18191.713424565256,332367.4586833214,18.251713599416945,0.0014995991727174837,337.5153754878892,109.07743540259646
V2,110,880,validation,332.0319653731398,349.51407731221144,-0.24006963755074417,-0.23062609643814033,-9.232526173640696,-6.6221127246191e-06,-17406.8575243096,318055.5027053632,18.251729477564492,0.0015069196723741657,350.2481171564442,109.26303011580089
V2,110,880,test,323.79494318794457,341.650200239283,-0.22290573068510092,-0.20993070837582015,-8.810768158071097,-6.1410116092286415e-06,-16182.512960244314,295700.82699264167,18.25172677230835,0.0015024687352250376,342.0219529236573,109.07624360043513
V2,120,960,train,318.01264984118643,336.1201430429212,-0.24961897011645984,-0.2349654792855991,-8.495530708581889,-5.9559472482817455e-06,-20923.99969193886,410164.68134958856,19.586463965204025,0.0013012711474389169,337.5153754878892,109.07743540259646
V2,120,960,validation,330.6993634360965,348.24646160800404,-0.23964576792039985,-0.23032107826711348,-9.158438230989452,-5.736133046108094e-06,-20024.47558880136,392559.19317350426,19.586477724075316,0.0013076208982998024,350.2481171564442,109.26303011580089
V2,120,960,test,322.46149250693605,340.3855569495041,-0.22247942840916868,-0.20964496560034432,-8.73827202504692,-5.318554957112198e-06,-18613.486583791553,364914.61852222093,19.586475372473398,0.001303743939642973,342.0219529236573,109.07624360043513
V2,130,1040,train,316.6846579653287,334.8597368179387,-0.24917681604779135,-0.23462161044983917,-8.424450253411402,-5.215446756468012e-06,-23810.19014905487,498429.29813427804,20.91926942374971,0.0011415099117701327,337.5153754878892,109.07743540259646
V2,130,1040,validation,329.3693623046773,346.9811979400421,-0.23925719443403898,-0.23001534257927375,-9.084756198205982,-5.023738256060284e-06,-22789.905873387033,477098.7043183756,20.91928149461746,0.001147085301102352,350.2481171564442,109.26303011580089
V2,130,1040,test,321.13016256459525,339.12329505883616,-0.22210063999281665,-0.20937828465043146,-8.666180495015382,-4.657701067278808e-06,-21182.062985183704,443455.516667565,20.91927944056193,0.0011436989649504115,342.0219529236573,109.07624360043513
V2,140,1120,train,315.35838130646255,333.60140233239093,-0.24881314628650508,-0.23433757705559008,-8.353753018707389,-4.603880691789186e-06,-26894.325400772,598749.1809978281,22.25048060157564,0.001009131089438075,337.5153754878892,109.07743540259646
V2,140,1120,validation,328.04103643352755,345.71795626467235,-0.23893722423747343,-0.22978144315715224,-9.011459464520122,-4.435305333894135e-06,-25744.385844519813,573175.48075524,22.2504912759463,0.0010140853732271986,350.2481171564442,109.26303011580089
V2,140,1120,test,319.80069353945504,337.8630857237719,-0.22177808103050436,-0.2091559272386792,-8.594473375380947,-4.111388228755786e-06,-23926.97663844131,532728.9628817571,22.25048943599065,0.0010110228449362597,342.0219529236573,109.07624360043513
V2,150,1200,train,314.0337540151498,332.34489720534293,-0.2484281371078801,-0.23402041783388783,-8.28342414890424,-4.092372355879448e-06,-30162.241856454497,711573.9817791661,23.58035817723804,0.0008984048402812397,337.5153754878892,109.07743540259646
V2,150,1200,validation,326.71404107569623,344.45649267394975,-0.23858757825026894,-0.2295136062826436,-8.938532671353483,-3.942756997776797e-06,-28875.742633767026,681250.8774754442,23.580367715358733,0.0009027924260943686,350.2481171564442,109.26303011580089
V2,150,1200,test,318.4729386935408,336.60468604518206,-0.22144510654024094,-0.20891682631893016,-8.5231356176025,-3.6548254074286746e-06,-26835.125311510215,633124.0991541559,23.580366026083627,0.0009001038789540238,342.0219529236573,109.07624360043513
V2,160,1280,train,312.71063676804226,331.0900335544841,-0.24811212021317086,-0.2337135165124442,-8.213452028195947,-3.663172844392548e-06,-33610.50247526638,837545.078979473,24.909105843332078,0.0008052076515389561,337.5153754878892,109.07743540259646
V2,160,1280,validation,325.3881731006202,343.19661801500473,-0.23829070555605614,-0.22924199271909004,-8.865963816167772,-3.529387419431984e-06,-32177.449475771966,801862.0173677108,24.909114373842876,0.0008091494186663521,350.2481171564442,109.26303011580089
V2,160,1280,test,317.14684909790503,335.34790765757714,-0.22114336266355544,-0.20861168512104084,-8.452155454660563,-3.27123461163481e-06,-29900.15113663985,745128.261185874,24.90911286131541,0.0008067346277374078,342.0219529236573,109.07624360043513
V2,170,1360,train,311.38888157033966,329.8366515027536,-0.24780121543098171,-0.23350429918077661,-8.143826753510814,-3.290973054737023e-06,-37317.99931449752,979446.0534930491,26.23689790725708,0.0007243025233230321,337.5153754878892,109.07743540259646
V2,170,1360,validation,324.063517544025,341.9381710705182,-0.23802351796658752,-0.22908123376624212,-8.793742657744234,-3.1712354882085236e-06,-35731.17676967514,937825.7593835257,26.23690558274587,0.0007278565433065813,350.2481171564442,109.26303011580089
V2,170,1360,test,315.821713090914,334.09259025373666,-0.220880038542213,-0.2084421906181138,-8.381522855936728,-2.9390309714827367e-06,-33200.55259680562,871421.7408961805,26.236904232343036,0.0007256736110115804,342.0219529236573,109.07624360043513
V2,180,1440,train,310.06826779918396,328.5846440892185,-0.24752106194672588,-0.2333087650937615,-8.074541480481363,-2.9764667421883217e-06,-41167.88496288648,1135083.0640055763,27.56385346619288,0.0006558258377766112,337.5153754878892,109.07743540259646
V2,180,1440,validation,322.73987985936185,340.6810437020135,-0.2377738619752285,-0.22890395830312704,-8.721862121297448,-2.868400940547744e-06,-39420.65819746055,1086935.768451956,27.563860422929128,0.0006590425890814589,350.2481171564442,109.26303011580089
V2,180,1440,test,314.4974281134475,332.83862647377754,-0.22063321806785585,-0.20825663896826618,-8.311230889709712,-2.6581402572389834e-06,-36626.871970792585,1009919.9626639294,27.563859166463217,0.0006570542704140323,342.0219529236573,109.07624360043513
V2,190,1520,train,308.7488844452599,327.3339060528651,-0.2472298647363815,-0.23306400302266747,-8.00558954932402,-2.7028449636201657e-06,-45228.84778343275,1307002.9883823502,28.890089777734545,0.0005962389254199252,337.5153754878892,109.07743540259646
V2,190,1520,validation,321.41704656508955,339.4251295141497,-0.2375073452505981,-0.2286812962386451,-8.650315323183088,-2.6047838423970404e-06,-43312.91473370537,1251664.5170560533,28.890096097946167,0.000599146291040199,350.2481171564442,109.26303011580089
V2,190,1520,test,313.1740656456817,331.58591058862976,-0.22035308766608278,-0.20804413705021646,-8.241272806656855,-2.4135276976977593e-06,-40236.610226423516,1162781.5125271822,28.890094966570537,0.0005973487063925098,342.0219529236573,109.07624360043513
V2,200,1600,train,307.4306504282817,326.0843542330799,-0.24700534298723478,-0.23294419775187525,-7.936965601044607,-2.46309875540085e-06,-49541.05482029985,1497255.221856414,30.21570113738378,0.0005438460977771965,337.5153754878892,109.07743540259646
V2,200,1600,validation,320.09497053547096,338.1703442087178,-0.23727015588465855,-0.22854222131365484,-8.579096721941122,-2.373520153975406e-06,-47438.1649135111,1433727.9349027125,30.21570689757665,0.0005464978722358291,350.2481171564442,109.26303011580089
V2,200,1600,test,311.85139658991835,330.3343590822606,-0.22017776733619424,-0.207965018537619,-8.17164318082359,-2.1997416748131826e-06,-44076.81112263217,1332153.9825986584,30.215705871740976,0.0005448707194026359,342.0219529236573,109.07624360043513
V2,210,1680,train,306.1134098361227,324.83592796731904,-0.24678336366077055,-0.2327551381647848,-7.868665575746945,-2.2536582222620893e-06,-54047.7623377077,1705044.9232770782,31.54075828801261,0.0004980501549712245,337.5153754878892,109.07743540259646
V2,210,1680,validation,318.77410930666923,336.91662605015375,-0.2370684218798881,-0.22838830414792027,-8.508202121157511,-2.1718339999754477e-06,-51755.31794982142,1632752.495012817,31.540763569037118,0.0005004860398013856,350.2481171564442,109.26303011580089
V2,210,1680,test,310.52979025880506,329.08391089245634,-0.2200083905288232,-0.20780456624803872,-8.102337899384015,-2.01291552559546e-06,-48093.61795675956,1517251.4087670818,31.540762605508167,0.0004989786549441489,342.0219529236573,109.07624360043513
V2,220,1760,train,304.79693409435896,323.588577960114,-0.24645802906512793,-0.23254394059357716,-7.800686083423118,-2.067937417526977e-06,-58746.53319475809,1931061.1316281112,32.865320066663955,0.00045761014791595195,337.5153754878892,109.07743540259646
V2,220,1760,validation,317.4541837185383,335.66392470976945,-0.23679284603556155,-0.22823648281052697,-8.437628018317117,-1.9933071739863806e-06,-56259.61817130307,1849340.879479361,32.86532492510478,0.0004598805450262889,350.2481171564442,109.26303011580089
V2,220,1760,test,309.208762033726,327.83451631014594,-0.21969231377662676,-0.2076174659507575,-8.033353527153754,-1.8468111475655746e-06,-52268.66266252685,1718168.556568801,32.86532402229309,0.0004584623197528745,342.0219529236573,109.07624360043513
V2,230,1840,train,303.4812665538126,322.3422354068468,-0.2463150619415383,-0.232394231799034,-7.733022718912743,-1.9021775683469855e-06,-63791.7156588045,2181342.2284770673,34.18946630573273,0.00042117405026880503,337.5153754878892,109.07743540259646
V2,230,1840,validation,316.1346886224038,334.4121702240876,-0.23670844134837368,-0.2280784615840892,-8.367369853692173,-1.8338973810649861e-06,-61106.303163431425,2089542.4145227603,34.18947077878316,0.0004232539069912114,350.2481171564442,109.26303011580089
V2,230,1840,test,307.88836770815175,326.58610612304915,-0.21965909582645465,-0.20759060806900562,-7.964685600572777,-1.6995110940776215e-06,-56781.674953746864,1941677.3914247998,34.18946994876862,0.0004219598852082939,342.0219529236573,109.07624360043513
V2,240,1920,train,302.16644230839114,321.0968818956997,-0.24613525622937324,-0.23227456787719333,-7.665673855225132,-1.7548906678932497e-06,-69044.76066810075,2452339.536563659,35.513223559061686,0.0003888463404300714,337.5153754878892,109.07743540259646
V2,240,1920,validation,314.81600393399043,333.16134320134483,-0.23650802110191832,-0.22799343210319198,-8.297425949291183,-1.691650424184843e-06,-66132.41855842009,2348925.884962525,35.51322767321269,0.00039075514846715226,350.2481171564442,109.26303011580089
V2,240,1920,test,306.5683990559448,325.338661548979,-0.21943526326471188,-0.20738889313832257,-7.896332472697729,-1.5674384583608258e-06,-61440.65991308234,2182298.1180256354,35.51322689501445,0.0003895657088359309,342.0219529236573,109.07624360043513
V2,250,2000,train,300.8527588584195,319.85248685779794,-0.24601552512900243,-0.23218571592984874,-7.598637227646826,-1.6229716615079326e-06,-74584.22816396902,2747769.2391212597,36.8366314350764,0.00035979111416558534,337.5153754878892,109.07743540259646
V2,250,2000,validation,313.49833092856846,331.9114119858495,-0.23642359413352337,-0.22785157900003128,-8.22779396189203,-1.5646611735142812e-06,-71448.7046330513,2632280.1213662988,36.836635272343955,0.000361551107449291,350.2481171564442,109.26303011580089
V2,250,2000,test,305.2495150655,324.09215159411565,-0.21936300819323945,-0.20730724604181885,-7.828291847524449,-1.4497008287150948e-06,-66386.78938210919,2445807.920489421,36.83663453674316,0.00036042250485844845,342.0219529236573,109.07624360043513
V2,260,2080,train,299.539920206138,318.6090135134331,-0.24568584692461604,-0.23189670199763518,-7.531910264880009,-1.5034470035590886e-06,-80298.02328068568,3064488.9123209994,38.15973633914523,0.0003337414920361796,337.5153754878892,109.07743540259646
V2,260,2080,validation,312.1816623756273,330.6623387674771,-0.23617731465769823,-0.22767474428806908,-8.15847123427694,-1.4498509020022254e-06,-76945.96228080994,2936588.1549087903,38.15973989741008,0.0003353710614461817,350.2481171564442,109.26303011580089
V2,260,2080,test,303.9310411192466,322.84653911168465,-0.2191604363395104,-0.2072496565372,-7.760561121551458,-1.3435282713025742e-06,-71500.73990317533,2728791.6110803583,38.159739225387575,0.00033433496176568097,342.0219529236573,109.07624360043513
V2,270,2160,train,298.22775195377676,317.36644520731954,-0.24566571324987135,-0.23193521698925562,-7.465491500423434,-1.3956372570955722e-06,-86486.64438922562,3415051.943942592,39.48256349500021,0.00030983495956959483,337.5153754878892,109.07743540259646
V2,270,2160,validation,310.865669919509,329.41410579094367,-0.23603525620520138,-0.22761485434302425,-8.089456247994972,-1.3451415730170169e-06,-82835.85840952501,3270922.5616376265,39.48256680520375,0.0003113377201892345,350.2481171564442,109.26303011580089
V2,270,2160,test,302.6132055602848,321.60180697995713,-0.21898527010803367,-0.20704308621790962,-7.693138805391369,-1.2463261294115568e-06,-76953.95127358034,3038681.499073456,39.48256622091929,0.00031039459666330847,342.0219529236573,109.07624360043513
V2,280,2240,train,296.916184255063,316.1247528770684,-0.24543867202570838,-0.2318479079684996,-7.399378822800239,-1.29650956681715e-06,-92927.1443949826,3792243.7172871497,40.80515146138933,0.0002880947334332241,337.5153754878892,109.07743540259646
V2,280,2240,validation,309.54991541308,328.16668293384316,-0.23593808467933988,-0.2275188372584802,-8.020746819903886,-1.2504227546727975e-06,-89037.23511334951,3633528.3871900802,40.80515454514821,0.0002895340361699756,350.2481171564442,109.26303011580089
V2,280,2240,test,301.2958155693059,320.35792589603767,-0.21886655691584045,-0.20709308240610277,-7.6260227683978385,-1.158297736836289e-06,-82712.51474764537,3375438.9196164757,40.80515394751231,0.00028862792953372615,342.0219529236573,109.07624360043513
V2,290,2320,train,295.60518559757867,314.88392726189227,-0.24541866344031238,-0.2318107632302494,-7.333571193313269,-1.2079123763442112e-06,-99726.8072126491,4201580.379456295,42.127517981423274,0.0002684297146996894,337.5153754878892,109.07743540259646
V2,290,2320,validation,308.2343812101864,326.9200598427098,-0.23591155509086092,-0.22752433518655554,-7.952341875079918,-1.1647475788301165e-06,-95565.00313125714,4026266.9094388937,42.127520843505856,0.0002697264741691534,350.2481171564442,109.26303011580089
V2,290,2320,test,299.9793174216434,319.1148859962175,-0.2188219727390437,-0.20692060679543073,-7.559211947591974,-1.0789244329068026e-06,-88761.22188685113,3739632.200162366,42.1275203148524,0.00026890435142992806,342.0219529236573,109.07624360043513
V2,300,2400,train,294.29509475819526,313.64397380077486,-0.24526962013934175,-0.23169810480057765,-7.268068356383965,-1.1280614193864835e-06,-106656.37091453817,4634521.123264916,43.44966520192888,0.0002508371597267769,337.5153754878892,109.07743540259646
V2,300,2400,validation,306.9196269531103,325.6742409420067,-0.23576681680173944,-0.2274949942684136,-7.884241153842497,-1.0877525860042425e-06,-102203.87346195066,4441074.606321843,43.44966788228353,0.00025205108115697203,350.2481171564442,109.26303011580089
V2,300,2400,test,298.66382908400504,317.87269243972776,-0.21868407012120666,-0.2069225511740456,-7.492706091344186,-1.0075357965710907e-06,-94930.57136649161,4125043.772202831,43.4496673819224,0.00025127033958309233,342.0219529236573,109.07624360043513
V3,0,0,train,86.70690694640025,110.30852922734195,-0.24122913676128716,-0.2424930236568878,-0.022700224690635817,-0.01706479732274402,-7.2879621776890975,2737.6380135162426,329.3269887398614,3.610427022090661,337.5153754878892,109.07743540259646
V3,0,0,validation,88.43563441893754,112.1211352471165,-0.23251448628729698,-0.22963814567804852,-0.05300029336078005,-0.016450806403913276,-7.039526673752726,2668.7816830861584,329.35929834238686,3.608941125586436,350.2481171564442,109.26303011580089
V3,0,0,test,86.69999889720764,110.68147037283798,-0.22712443793771786,-0.22805484505850157,-0.029649691349692642,-0.016181494525028928,-6.8418132208285325,2595.464650231083,329.3633755518595,3.620952475681051,342.0219529236573,109.07624360043513
V3,10,80,train,86.48848061332048,109.29865468652442,0.280732923370325,0.2718420124844986,-0.00406030101190713,0.023126182136210205,6.272426501198161,-1892.334858481277,355.5004165522258,4.881942786967585,337.5153754878892,109.07743540259646
V3,10,80,validation,85.67074491719337,108.20748027363004,0.26183796910993024,0.2550649628013548,0.01922793468507933,0.0214915564559639,5.833222386568553,-1723.1508463977098,355.44658272043864,4.904529265023972,350.2481171564442,109.26303011580089
V3,10,80,test,86.25541648738067,108.75356024152693,0.259061875304846,0.2507421655388239,0.005907905270403857,0.021164412490593976,5.79485077004021,-1718.0170663895215,355.49474888356525,4.876311287329467,342.0219529236573,109.07624360043513
V3,20,160,train,85.44138722846232,107.84700592158887,0.30314308074769913,0.29359189833160826,0.02243341441093538,0.05504767786049425,2.7264838687182014,-636.4231799521044,357.21412718200685,12.127733520589855,337.5153754878892,109.07743540259646
V3,20,160,validation,84.50831007429353,106.64741584840189,0.28523665227839773,0.2769496276247462,0.04730432735736534,0.05118657886649802,2.557446418436369,-562.903591521324,357.05604703776044,12.186304551037153,350.2481171564442,109.26303011580089
V3,20,160,test,85.29194475317102,107.38665603320588,0.27985112962480535,0.2711774483294411,0.030739997691022314,0.0499196027323876,2.5135528078144165,-555.6380615898377,357.12797110239666,12.144208743859412,342.0219529236573,109.07624360043513
V3,30,240,train,82.63005478197071,104.9147080344329,0.3121048171150096,0.29998025924834987,0.0748696771532229,0.0760371329718813,1.8811445681173309,-290.38888252845356,333.78841193728977,18.09727630969523,337.5153754878892,109.07743540259646
V3,30,240,validation,84.29122714398812,106.66077724978076,0.2945513254711593,0.28402419627616954,0.047065594021430956,0.07034185676242366,1.7699685326518582,-240.17504295445406,333.578337252299,18.18313136753073,350.2481171564442,109.26303011580089
V3,30,240,test,83.03463192729461,105.64419267621436,0.2872571864782582,0.2766435875218826,0.0619393662998966,0.06782202719354602,1.7300935581235515,-235.23408785423624,333.6559679489136,18.11054361838189,342.0219529236573,109.07624360043513
V3,40,320,train,85.32193407154762,107.24190924507808,0.3132160038362793,0.3006359738764321,0.033372296975740734,0.09073818333785566,1.3774389094012347,-163.37748026642225,363.64070474243164,24.803131516273506,337.5153754878892,109.07743540259646
V3,40,320,validation,83.7753154418063,105.47138934215845,0.29527535103103725,0.28499864955247334,0.06819968466196646,0.08267049007868654,1.2946902683369352,-120.23180868456245,363.39187630208335,24.919226135529843,350.2481171564442,109.26303011580089
V3,40,320,test,85.22978075836114,106.83252215429692,0.2886915950631573,0.2779359157524161,0.040717290218688085,0.07956684353690802,1.2704120849277398,-119.7997687382931,363.5211968943278,24.78675629907772,342.0219529236573,109.07624360043513
V3,50,400,train,82.47168389855369,104.0513046343744,0.3166251582899269,0.30276034041867705,0.09003387959849074,0.09793076872297746,1.1794510842585495,-72.00004384914388,347.2084809642368,29.281977617509693,337.5153754878892,109.07743540259646
V3,50,400,validation,82.76969814501251,104.34759440925029,0.29964590844828887,0.2887678386575612,0.08795051544293064,0.08884838794779448,1.1139327957184542,-36.257715241244625,346.9741028213501,29.3915575918971,350.2481171564442,109.26303011580089
V3,50,400,test,82.86268328650263,104.47968560221395,0.29201494738302086,0.27991641161493813,0.082505714896844,0.08469904915602355,1.089350623438751,-36.124683824128795,347.1303257293701,29.239340254996886,342.0219529236573,109.07624360043513
V3,60,480,train,81.980934634592,103.63037580946204,0.31617703921929774,0.30194433388695535,0.09738133602809684,0.09789976379328824,1.1679977025993926,-59.60262935892462,339.99896058273316,29.52726747190872,337.5153754878892,109.07743540259646
V3,60,480,validation,83.0996530993847,104.82436849250239,0.2991683636086691,0.28796295678858685,0.0795969932450683,0.0887162073895933,1.103365994055826,-24.691194454814763,339.81409036636353,29.6257471217796,350.2481171564442,109.26303011580089
V3,60,480,test,82.52909250300323,104.38824558452492,0.2914339410473081,0.2792952086028339,0.08411098353184554,0.08446759780041502,1.08001069970978,-25.140786795998736,339.9621316884359,29.433522793480858,342.0219529236573,109.07624360043513
V3,70,560,train,82.9789564930769,104.54688336839477,0.3168255860219211,0.3027204908876796,0.0813452085196249,0.09867862361512003,1.1495989893988103,-67.0010576463551,351.8761210339864,30.061371584249965,337.5153754878892,109.07743540259646
V3,70,560,validation,82.76655468439748,104.26600480198951,0.3002452030123718,0.2892464783238221,0.0893762247279366,0.08955382624566088,1.0882932299290533,-32.50922092445006,351.704235177358,30.144174158837828,350.2481171564442,109.26303011580089
V3,70,560,test,83.29743428986835,104.80357662444604,0.2918899636991287,0.2796526364407496,0.07680836279411396,0.08490388366672941,1.0626191115354595,-31.845811292524672,351.8361002146403,29.962063018952108,342.0219529236573,109.07624360043513
V3,80,640,train,81.95366291769501,103.82186322438903,0.31761004307471963,0.3025844567665102,0.09404255047226473,0.09900176749597833,1.1578253315870795,-44.37473413863336,329.8339561314053,29.921688541060437,337.5153754878892,109.07743540259646
V3,80,640,validation,84.12873559146809,106.21351172473362,0.3022851255611656,0.2907587274950833,0.05504080450761284,0.09061807268647748,1.1002218411285063,-12.42790244792559,329.638992834727,30.019935564877173,350.2481171564442,109.26303011580089
V3,80,640,test,82.80017840192657,105.07479059608548,0.2915574649729303,0.27817741295373116,0.07202405194561579,0.08469309177008899,1.0645633434164055,-9.012142674596703,329.7446767908732,29.87327458679298,342.0219529236573,109.07624360043513
V3,90,720,train,83.13425257825772,104.498856953035,0.3184886120941158,0.3047484423829885,0.08218903210161299,0.10038688973966958,0.9077290502805044,17.78609925758485,352.22985992516413,38.27124514900485,337.5153754878892,109.07743540259646
V3,90,720,validation,82.93044452089971,104.2962501334652,0.30244522256024403,0.29176024163634395,0.08884784325453354,0.08910402913574578,0.8613766056105173,47.0461703864878,351.9969602088928,38.36426627532796,350.2481171564442,109.26303011580089
V3,90,720,test,83.67857233698653,104.96171268908147,0.2930431671399329,0.280506613093758,0.07402028937595861,0.0826044060704938,0.8367255850244367,47.38751109995246,352.12792234039307,38.20135114365461,342.0219529236573,109.07624360043513
V3,100,800,train,81.8535412601749,103.48619151046245,0.31815962586701463,0.3037845204466041,0.09989127390917252,0.0999262675914977,1.1277693172730556,-43.85180514201551,338.1606280547248,30.772282510875414,337.5153754878892,109.07743540259646
V3,100,800,validation,83.18206003480802,104.89876152686833,0.302135321442811,0.2912023104409143,0.07829012404343527,0.09090393201283964,1.0691456674866178,-11.098158177202151,337.97665399805703,30.8771963725572,350.2481171564442,109.26303011580089
V3,100,800,test,82.56083987454394,104.40674692548548,0.2919118113558473,0.27905049607047533,0.08378629799800641,0.08510761902000374,1.0363595732085058,-8.326690227630763,338.05703368632,30.723548726160733,342.0219529236573,109.07624360043513
V3,110,880,train,82.06696636782058,103.51204510132968,0.318880077172641,0.30416812004393823,0.0994414757426344,0.10167222011464616,0.9891285748592957,-1.4265291524272357,342.66718529340955,35.16491374634646,337.5153754878892,109.07743540259646
V3,110,880,validation,82.91492639972239,104.43290965423523,0.30306098003767384,0.2918915925982811,0.08645851104493052,0.09146387029803615,0.9394092768423148,28.483610583885763,342.5179147198995,35.24913134782546,350.2481171564442,109.26303011580089
V3,110,880,test,82.78759665092609,104.34310658308567,0.2928356375220012,0.27956511373498777,0.0849028998417839,0.08493450904186761,0.9110122100092637,29.877100292853925,342.63520203272503,35.06145250557479,342.0219529236573,109.07624360043513
V3,120,960,train,82.04550319114476,103.94107133975224,0.31862601932497525,0.30375823358458653,0.09196091798989847,0.10065455580175164,1.1018851914445082,-23.181265983862147,327.3450303827922,31.54131601945276,337.5153754878892,109.07743540259646
V3,120,960,validation,84.47389328161384,106.66205063545377,0.30282450606187394,0.29161486262256314,0.0470428403851898,0.09151990828483036,1.0467304634732824,7.7526806884812345,327.20499538294473,31.610356515133184,350.2481171564442,109.26303011580089
V3,120,960,test,82.98609627235074,105.31662962501478,0.29323200273802824,0.27965093382928974,0.0677474968718953,0.08596284001157795,1.0163183390681678,9.380389587400032,327.3005617917379,31.47108945354897,342.0219529236573,109.07624360043513
V3,130,1040,train,82.77729112550695,104.17780080801319,0.3188519649646069,0.3036401490194316,0.08782002555288893,0.10164443615046548,0.9854577387924542,-7.73028368007607,350.34040078777736,35.292791605691306,337.5153754878892,109.07743540259646
V3,130,1040,validation,82.73551900436581,104.14161587524808,0.30323621728204714,0.29196847689269756,0.09154766973639661,0.09154769787870387,0.9377998604955815,21.76829224787042,350.2664467608134,35.330041447842554,350.2481171564442,109.26303011580089
V3,130,1040,test,83.31125614887578,104.64998685162868,0.2936453791947944,0.2798073392975356,0.07951225706242859,0.08540344218053297,0.91094160639619,22.833482390961308,350.3939970372518,35.1611285380932,342.0219529236573,109.07624360043513
V3,140,1120,train,81.91362189399531,103.39845089343864,0.3193773259705025,0.3041647474430012,0.10141693861824785,0.10197457218732864,1.0166331525946903,-8.232571743309109,340.09115908601547,34.26689317940252,337.5153754878892,109.07743540259646
V3,140,1120,validation,83.00065098314734,104.6146368075367,0.30364282879323595,0.2919528659213073,0.08327637738404836,0.09209310688756855,0.9672258073588568,21.40237078147777,339.98859818776447,34.30112730084867,350.2481171564442,109.26303011580089
V3,140,1120,test,82.68243804030195,104.30594169228257,0.29363541525725567,0.27987714566679844,0.08555466167200276,0.08585250086058571,0.9385777478732352,22.774574720065914,340.1395131378174,34.12466165630974,342.0219529236573,109.07624360043513
V3,150,1200,train,82.3568236837581,104.3916770804048,0.3197148755320026,0.3047759653865996,0.08407078312119953,0.10183552580930533,1.0651193747970817,-6.493738390803173,322.9770502900018,32.74156823007286,337.5153754878892,109.07743540259646
V3,150,1200,validation,85.21855146783841,107.60719876114169,0.30460522450634736,0.2930726980588399,0.030079427024521266,0.09276229062289121,1.0156579838517177,22.299844375105124,322.892428352356,32.76899344841499,350.2481171564442,109.26303011580089
V3,150,1200,test,83.42387014891939,105.96921569851621,0.29400471239782355,0.28040442757854106,0.05615844628755351,0.0864153275928663,0.9837982728034497,24.20721950917374,323.0486799990336,32.59705827475857,342.0219529236573,109.07624360043513
V3,160,1280,train,81.76510151703319,103.42634558378303,0.31980312950097406,0.3053032147701821,0.10093203624062619,0.10134678003604158,1.1052384422226682,-33.06442640989354,335.29398520787555,31.561791435284587,337.5153754878892,109.07743540259646
