state_id,episode,task_id,dataset_index,load,requirement,safe_set_bin,safe_set_size,effective_set_size,lens,horizon,coupling,frozen_advantage_spearman,frozen_advantage_regret
ep037_task088,37,88,7287,medium,0.9999,16-28,21,21,production_smdp,20,easy,0.4995883652908303,0.0
ep037_task088,37,88,7287,medium,0.9999,16-28,21,21,production_smdp,50,easy,0.4995883652908303,0.0
ep037_task088,37,88,7287,medium,0.9999,16-28,21,21,legacy_interval_step,5,easy,0.4995883652908303,0.0
ep037_task088,37,88,7287,medium,0.9999,16-28,21,21,legacy_interval_step,10,easy,0.4995883652908303,0.0
ep037_task088,37,88,7287,medium,0.9999,16-28,21,21,legacy_interval_step,20,easy,0.4995883652908303,0.0
ep037_task088,37,88,7287,medium,0.9999,16-28,21,21,legacy_interval_step,50,easy,0.4995883652908303,0.0
ep037_task100,37,100,7299,high,0.9999,6-15,14,14,production_smdp,5,easy,0.45696155915549974,0.0
ep037_task100,37,100,7299,high,0.9999,6-15,14,14,production_smdp,10,easy,0.45696155915549974,0.0
ep037_task100,37,100,7299,high,0.9999,6-15,14,14,production_smdp,20,easy,0.45696155915549974,0.0
ep037_task100,37,100,7299,high,0.9999,6-15,14,14,production_smdp,50,easy,0.45696155915549974,0.0
ep037_task100,37,100,7299,high,0.9999,6-15,14,14,legacy_interval_step,5,easy,0.45696155915549974,0.0
ep037_task100,37,100,7299,high,0.9999,6-15,14,14,legacy_interval_step,10,easy,0.45696155915549974,0.0
ep037_task100,37,100,7299,high,0.9999,6-15,14,14,legacy_interval_step,20,easy,0.45696155915549974,0.0
ep037_task100,37,100,7299,high,0.9999,6-15,14,14,legacy_interval_step,50,easy,0.45696155915549974,0.0
ep037_task113,37,113,7312,high,0.99,16-28,25,25,production_smdp,5,easy,0.20937131149802204,0.0
ep037_task113,37,113,7312,high,0.99,16-28,25,25,production_smdp,10,easy,0.20937131149802204,0.0
ep037_task113,37,113,7312,high,0.99,16-28,25,25,production_smdp,20,easy,0.20937131149802204,0.0
ep037_task113,37,113,7312,high,0.99,16-28,25,25,production_smdp,50,easy,0.20937131149802204,0.0
ep037_task113,37,113,7312,high,0.99,16-28,25,25,legacy_interval_step,5,easy,0.02773776116386098,0.0
ep037_task113,37,113,7312,high,0.99,16-28,25,25,legacy_interval_step,10,easy,0.14722027283441624,0.0
ep037_task113,37,113,7312,high,0.99,16-28,25,25,legacy_interval_step,20,easy,0.14722027283441624,0.0
ep037_task113,37,113,7312,high,0.99,16-28,25,25,legacy_interval_step,50,easy,0.14722027283441624,0.0
ep037_task125,37,125,7324,high,0.999,6-15,15,15,production_smdp,5,easy,0.24091304721900453,0.0
ep037_task125,37,125,7324,high,0.999,6-15,15,15,production_smdp,10,easy,0.24091304721900453,0.0
ep037_task125,37,125,7324,high,0.999,6-15,15,15,production_smdp,20,easy,0.24091304721900453,0.0
ep037_task125,37,125,7324,high,0.999,6-15,15,15,production_smdp,50,easy,0.24091304721900453,0.0
ep037_task125,37,125,7324,high,0.999,6-15,15,15,legacy_interval_step,5,easy,0.24091304721900453,0.0
ep037_task125,37,125,7324,high,0.999,6-15,15,15,legacy_interval_step,10,easy,0.24091304721900453,0.0
ep037_task125,37,125,7324,high,0.999,6-15,15,15,legacy_interval_step,20,easy,0.24091304721900453,0.0
ep037_task125,37,125,7324,high,0.999,6-15,15,15,legacy_interval_step,50,easy,0.24091304721900453,0.0
ep037_task138,37,138,7337,low,0.9,16-28,28,28,production_smdp,5,coupled,0.7903080433516366,0.0
ep037_task138,37,138,7337,low,0.9,16-28,28,28,production_smdp,10,coupled,0.7903080433516366,0.0
ep037_task138,37,138,7337,low,0.9,16-28,28,28,production_smdp,20,coupled,0.7903080433516366,0.0
ep037_task138,37,138,7337,low,0.9,16-28,28,28,production_smdp,50,coupled,0.7903080433516366,0.0
ep037_task138,37,138,7337,low,0.9,16-28,28,28,legacy_interval_step,5,coupled,0.8008380944201368,0.0
ep037_task138,37,138,7337,low,0.9,16-28,28,28,legacy_interval_step,10,coupled,0.8008380944201368,0.0
ep037_task138,37,138,7337,low,0.9,16-28,28,28,legacy_interval_step,20,coupled,0.8008380944201368,0.0
ep037_task138,37,138,7337,low,0.9,16-28,28,28,legacy_interval_step,50,coupled,0.8008380944201368,0.0
ep037_task150,37,150,7349,medium,0.9,16-28,28,28,production_smdp,5,easy,0.9079648590000492,0.0
ep037_task150,37,150,7349,medium,0.9,16-28,28,28,production_smdp,10,easy,0.9079648590000492,0.0
ep037_task150,37,150,7349,medium,0.9,16-28,28,28,production_smdp,20,easy,0.9079648590000492,0.0
ep037_task150,37,150,7349,medium,0.9,16-28,28,28,production_smdp,50,easy,0.9079648590000492,0.0
ep037_task150,37,150,7349,medium,0.9,16-28,28,28,legacy_interval_step,5,easy,0.9079648590000492,0.0
ep037_task150,37,150,7349,medium,0.9,16-28,28,28,legacy_interval_step,10,easy,0.9079648590000492,0.0
ep037_task150,37,150,7349,medium,0.9,16-28,28,28,legacy_interval_step,20,easy,0.9079648590000492,0.0
ep037_task150,37,150,7349,medium,0.9,16-28,28,28,legacy_interval_step,50,easy,0.9079648590000492,0.0
ep037_task163,37,163,7362,low,0.9,16-28,28,28,production_smdp,5,easy,0.8980546054703933,5.996848398736006
ep037_task163,37,163,7362,low,0.9,16-28,28,28,production_smdp,10,easy,0.8980546054703933,5.9968483987359775
ep037_task163,37,163,7362,low,0.9,16-28,28,28,production_smdp,20,easy,0.8980546054703933,5.996848398736006
ep037_task163,37,163,7362,low,0.9,16-28,28,28,production_smdp,50,easy,0.8980546054703933,5.996848398736006
ep037_task163,37,163,7362,low,0.9,16-28,28,28,legacy_interval_step,5,easy,0.7536549781220307,5.684293547659848
ep037_task163,37,163,7362,low,0.9,16-28,28,28,legacy_interval_step,10,easy,0.7536549781220307,5.684293547659877
ep037_task163,37,163,7362,low,0.9,16-28,28,28,legacy_interval_step,20,easy,0.7536549781220307,5.684293547659877
ep037_task163,37,163,7362,low,0.9,16-28,28,28,legacy_interval_step,50,easy,0.7536549781220307,5.684293547659877
ep037_task175,37,175,7374,medium,0.9,16-28,28,28,production_smdp,5,easy,0.1049747857428891,14.087895996203002
ep037_task175,37,175,7374,medium,0.9,16-28,28,28,production_smdp,10,easy,0.1049747857428891,14.087895996203088
ep037_task175,37,175,7374,medium,0.9,16-28,28,28,production_smdp,20,easy,0.1049747857428891,14.08789599620303
ep037_task175,37,175,7374,medium,0.9,16-28,28,28,production_smdp,50,easy,0.1049747857428891,14.08789599620303
ep037_task175,37,175,7374,medium,0.9,16-28,28,28,legacy_interval_step,5,easy,0.082440931211693,12.420713830253362
ep037_task175,37,175,7374,medium,0.9,16-28,28,28,legacy_interval_step,10,easy,0.082440931211693,12.420713830253362
ep037_task175,37,175,7374,medium,0.9,16-28,28,28,legacy_interval_step,20,easy,0.082440931211693,12.420713830253419
ep037_task175,37,175,7374,medium,0.9,16-28,28,28,legacy_interval_step,50,easy,0.082440931211693,12.420713830253305
ep037_task188,37,188,7387,low,0.99,16-28,28,28,production_smdp,5,easy,0.9152062965258165,0.4542616730172142
ep037_task188,37,188,7387,low,0.99,16-28,28,28,production_smdp,10,easy,0.9152062965258165,0.45426167301724263
ep037_task188,37,188,7387,low,0.99,16-28,28,28,production_smdp,20,easy,0.9152062965258165,0.45426167301724263
ep037_task188,37,188,7387,low,0.99,16-28,28,28,production_smdp,50,easy,0.9152062965258165,0.45426167301724263
ep037_task188,37,188,7387,low,0.99,16-28,28,28,legacy_interval_step,5,easy,0.9152062965258165,0.45426167301724263
ep037_task188,37,188,7387,low,0.99,16-28,28,28,legacy_interval_step,10,easy,0.9152062965258165,0.45426167301724263
ep037_task188,37,188,7387,low,0.99,16-28,28,28,legacy_interval_step,20,easy,0.9152062965258165,0.45426167301724263
ep037_task188,37,188,7387,low,0.99,16-28,28,28,legacy_interval_step,50,easy,0.9152062965258165,0.45426167301724263
ep037_task200,37,200,7399,high,0.9999,1-5,5,5,production_smdp,5,easy,0.8660254037844386,0.0
ep037_task200,37,200,7399,high,0.9999,1-5,5,5,production_smdp,10,easy,0.8660254037844386,0.0
ep037_task200,37,200,7399,high,0.9999,1-5,5,5,production_smdp,20,easy,0.8660254037844386,0.0
ep037_task200,37,200,7399,high,0.9999,1-5,5,5,production_smdp,50,easy,0.8660254037844386,0.0
ep037_task200,37,200,7399,high,0.9999,1-5,5,5,legacy_interval_step,5,easy,0.8660254037844386,0.0
ep037_task200,37,200,7399,high,0.9999,1-5,5,5,legacy_interval_step,10,easy,0.8660254037844386,0.0
ep037_task200,37,200,7399,high,0.9999,1-5,5,5,legacy_interval_step,20,easy,0.8660254037844386,0.0
ep037_task200,37,200,7399,high,0.9999,1-5,5,5,legacy_interval_step,50,easy,0.8660254037844386,0.0
ep044_task001,44,1,8600,low,0.99,16-28,28,28,production_smdp,5,easy,0.3698703474699587,11.470845453830634
ep044_task001,44,1,8600,low,0.99,16-28,28,28,production_smdp,10,easy,0.3698703474699587,11.470845453830577
ep044_task001,44,1,8600,low,0.99,16-28,28,28,production_smdp,20,easy,0.3698703474699587,11.470845453830407
ep044_task001,44,1,8600,low,0.99,16-28,28,28,production_smdp,50,easy,0.3698703474699587,11.47084545383052
ep044_task001,44,1,8600,low,0.99,16-28,28,28,legacy_interval_step,5,easy,0.3698703474699587,10.323760908447383
ep044_task001,44,1,8600,low,0.99,16-28,28,28,legacy_interval_step,10,easy,0.3698703474699587,10.323760908447355
ep044_task001,44,1,8600,low,0.99,16-28,28,28,legacy_interval_step,20,easy,0.3698703474699587,10.323760908447412
ep044_task001,44,1,8600,low,0.99,16-28,28,28,legacy_interval_step,50,easy,0.3698703474699587,10.323760908447412
ep044_task013,44,13,8612,low,0.999,16-28,28,28,production_smdp,5,easy,0.4591113864719839,0.0
ep044_task013,44,13,8612,low,0.999,16-28,28,28,production_smdp,10,easy,0.4591113864719839,0.0
ep044_task013,44,13,8612,low,0.999,16-28,28,28,production_smdp,20,easy,0.4591113864719839,0.0
ep044_task013,44,13,8612,low,0.999,16-28,28,28,production_smdp,50,easy,0.4591113864719839,0.0
ep044_task013,44,13,8612,low,0.999,16-28,28,28,legacy_interval_step,5,easy,0.4326718585167887,0.0
ep044_task013,44,13,8612,low,0.999,16-28,28,28,legacy_interval_step,10,easy,0.4326718585167887,0.0
ep044_task013,44,13,8612,low,0.999,16-28,28,28,legacy_interval_step,20,easy,0.4326718585167887,0.0
ep044_task013,44,13,8612,low,0.999,16-28,28,28,legacy_interval_step,50,easy,0.4326718585167887,0.0
ep044_task026,44,26,8625,high,0.9999,16-28,20,20,production_smdp,5,easy,0.7474669480773697,0.0
ep044_task026,44,26,8625,high,0.9999,16-28,20,20,production_smdp,10,easy,0.7474669480773697,0.0
ep044_task026,44,26,8625,high,0.9999,16-28,20,20,production_smdp,20,easy,0.7474669480773697,0.0
ep044_task026,44,26,8625,high,0.9999,16-28,20,20,production_smdp,50,easy,0.7474669480773697,0.0
ep044_task026,44,26,8625,high,0.9999,16-28,20,20,legacy_interval_step,5,easy,0.7474669480773697,0.0
ep044_task026,44,26,8625,high,0.9999,16-28,20,20,legacy_interval_step,10,easy,0.7474669480773697,0.0
ep044_task026,44,26,8625,high,0.9999,16-28,20,20,legacy_interval_step,20,easy,0.7474669480773697,0.0
ep044_task026,44,26,8625,high,0.9999,16-28,20,20,legacy_interval_step,50,easy,0.7474669480773697,0.0
ep044_task038,44,38,8637,low,0.99,16-28,28,28,production_smdp,5,easy,0.914370746042074,5.409600001735441
ep044_task038,44,38,8637,low,0.99,16-28,28,28,production_smdp,10,easy,0.914370746042074,5.409600001735441
ep044_task038,44,38,8637,low,0.99,16-28,28,28,production_smdp,20,easy,0.914370746042074,5.409600001735441
ep044_task038,44,38,8637,low,0.99,16-28,28,28,production_smdp,50,easy,0.914370746042074,5.4096000017353845
ep044_task038,44,38,8637,low,0.99,16-28,28,28,legacy_interval_step,5,easy,0.914370746042074,5.4096000017353845
ep044_task038,44,38,8637,low,0.99,16-28,28,28,legacy_interval_step,10,easy,0.914370746042074,5.4096000017353845
ep044_task038,44,38,8637,low,0.99,16-28,28,28,legacy_interval_step,20,easy,0.914370746042074,5.4096000017353845
ep044_task038,44,38,8637,low,0.99,16-28,28,28,legacy_interval_step,50,easy,0.914370746042074,5.4096000017353845
ep044_task051,44,51,8650,low,0.999,16-28,26,26,production_smdp,5,coupled,0.8616200318761488,0.0
ep044_task051,44,51,8650,low,0.999,16-28,26,26,production_smdp,10,coupled,0.8616200318761488,0.0
ep044_task051,44,51,8650,low,0.999,16-28,26,26,production_smdp,20,coupled,0.8616200318761488,0.0
ep044_task051,44,51,8650,low,0.999,16-28,26,26,production_smdp,50,coupled,0.8616200318761488,0.0
ep044_task051,44,51,8650,low,0.999,16-28,26,26,legacy_interval_step,5,coupled,0.8616200318761488,0.0
ep044_task051,44,51,8650,low,0.999,16-28,26,26,legacy_interval_step,10,coupled,0.8616200318761488,0.0
ep044_task051,44,51,8650,low,0.999,16-28,26,26,legacy_interval_step,20,coupled,0.8616200318761488,0.0
ep044_task051,44,51,8650,low,0.999,16-28,26,26,legacy_interval_step,50,coupled,0.8616200318761488,0.0
ep044_task063,44,63,8662,medium,0.999,16-28,28,28,production_smdp,5,easy,0.9216121835678414,0.0
ep044_task063,44,63,8662,medium,0.999,16-28,28,28,production_smdp,10,easy,0.9216121835678414,0.0
ep044_task063,44,63,8662,medium,0.999,16-28,28,28,production_smdp,20,easy,0.9216121835678414,0.0
ep044_task063,44,63,8662,medium,0.999,16-28,28,28,production_smdp,50,easy,0.9216121835678414,0.0
ep044_task063,44,63,8662,medium,0.999,16-28,28,28,legacy_interval_step,5,easy,0.9216121835678414,0.0
ep044_task063,44,63,8662,medium,0.999,16-28,28,28,legacy_interval_step,10,easy,0.9216121835678414,0.0
ep044_task063,44,63,8662,medium,0.999,16-28,28,28,legacy_interval_step,20,easy,0.9216121835678414,0.0
ep044_task063,44,63,8662,medium,0.999,16-28,28,28,legacy_interval_step,50,easy,0.9216121835678414,0.0
ep044_task076,44,76,8675,medium,0.9999,16-28,20,20,production_smdp,5,easy,0.3216152974333803,0.0
ep044_task076,44,76,8675,medium,0.9999,16-28,20,20,production_smdp,10,easy,0.3216152974333803,0.0
ep044_task076,44,76,8675,medium,0.9999,16-28,20,20,production_smdp,20,easy,0.3216152974333803,0.0
ep044_task076,44,76,8675,medium,0.9999,16-28,20,20,production_smdp,50,easy,0.3216152974333803,0.0
ep044_task076,44,76,8675,medium,0.9999,16-28,20,20,legacy_interval_step,5,easy,0.3216152974333803,0.0
ep044_task076,44,76,8675,medium,0.9999,16-28,20,20,legacy_interval_step,10,easy,0.3216152974333803,0.0
ep044_task076,44,76,8675,medium,0.9999,16-28,20,20,legacy_interval_step,20,easy,0.3216152974333803,0.0
ep044_task076,44,76,8675,medium,0.9999,16-28,20,20,legacy_interval_step,50,easy,0.3216152974333803,0.0
ep044_task088,44,88,8687,low,0.9999,16-28,27,27,production_smdp,5,easy,0.6316290646127307,0.0
ep044_task088,44,88,8687,low,0.9999,16-28,27,27,production_smdp,10,easy,0.6316290646127307,0.0
ep044_task088,44,88,8687,low,0.9999,16-28,27,27,production_smdp,20,easy,0.6316290646127307,0.0
ep044_task088,44,88,8687,low,0.9999,16-28,27,27,production_smdp,50,easy,0.6316290646127307,0.0
ep044_task088,44,88,8687,low,0.9999,16-28,27,27,legacy_interval_step,5,easy,0.6316290646127307,0.0
ep044_task088,44,88,8687,low,0.9999,16-28,27,27,legacy_interval_step,10,easy,0.6316290646127307,0.0
ep044_task088,44,88,8687,low,0.9999,16-28,27,27,legacy_interval_step,20,easy,0.6316290646127307,0.0
ep044_task088,44,88,8687,low,0.9999,16-28,27,27,legacy_interval_step,50,easy,0.6316290646127307,0.0
ep044_task100,44,100,8699,high,0.9999,16-28,20,20,production_smdp,5,easy,0.4702838192677213,7.750553151212841
ep044_task100,44,100,8699,high,0.9999,16-28,20,20,production_smdp,10,easy,0.4702838192677213,7.750553151212841
ep044_task100,44,100,8699,high,0.9999,16-28,20,20,production_smdp,20,easy,0.4702838192677213,7.750553151212841
ep044_task100,44,100,8699,high,0.9999,16-28,20,20,production_smdp,50,easy,0.4702838192677213,7.7505531512127845
ep044_task100,44,100,8699,high,0.9999,16-28,20,20,legacy_interval_step,5,easy,0.4962410430584721,7.03808866394354
ep044_task100,44,100,8699,high,0.9999,16-28,20,20,legacy_interval_step,10,easy,0.4962410430584721,7.038088663943597
ep044_task100,44,100,8699,high,0.9999,16-28,20,20,legacy_interval_step,20,easy,0.4962410430584721,7.038088663943597
ep044_task100,44,100,8699,high,0.9999,16-28,20,20,legacy_interval_step,50,easy,0.4962410430584721,7.038088663943597
ep044_task113,44,113,8712,high,0.99,16-28,28,28,production_smdp,5,coupled,0.38213001114372613,0.9000075755279511
ep044_task113,44,113,8712,high,0.99,16-28,28,28,production_smdp,10,coupled,0.38213001114372613,0.9000075755279795
ep044_task113,44,113,8712,high,0.99,16-28,28,28,production_smdp,20,coupled,0.38213001114372613,0.9000075755279795
ep044_task113,44,113,8712,high,0.99,16-28,28,28,production_smdp,50,coupled,0.38213001114372613,0.9000075755279795
ep044_task113,44,113,8712,high,0.99,16-28,28,28,legacy_interval_step,5,coupled,0.35386513722301544,2.3926022187915237
ep044_task113,44,113,8712,high,0.99,16-28,28,28,legacy_interval_step,10,coupled,0.35386513722301544,2.3926022187915805
ep044_task113,44,113,8712,high,0.99,16-28,28,28,legacy_interval_step,20,coupled,0.35386513722301544,2.3926022187915237
ep044_task113,44,113,8712,high,0.99,16-28,28,28,legacy_interval_step,50,coupled,0.35386513722301544,2.3926022187915805
ep044_task125,44,125,8724,medium,0.999,16-28,23,23,production_smdp,5,easy,0.5571042286534839,6.2044759711824895
ep044_task125,44,125,8724,medium,0.999,16-28,23,23,production_smdp,10,easy,0.5571042286534839,6.204475971182433
ep044_task125,44,125,8724,medium,0.999,16-28,23,23,production_smdp,20,easy,0.5571042286534839,6.2044759711824895
ep044_task125,44,125,8724,medium,0.999,16-28,23,23,production_smdp,50,easy,0.5571042286534839,6.204475971182433
ep044_task125,44,125,8724,medium,0.999,16-28,23,23,legacy_interval_step,5,easy,0.5571042286534839,5.800058606057007
ep044_task125,44,125,8724,medium,0.999,16-28,23,23,legacy_interval_step,10,easy,0.5571042286534839,5.800058606057007
ep044_task125,44,125,8724,medium,0.999,16-28,23,23,legacy_interval_step,20,easy,0.5571042286534839,5.80005860605695
ep044_task125,44,125,8724,medium,0.999,16-28,23,23,legacy_interval_step,50,easy,0.5571042286534839,5.80005860605695
ep044_task138,44,138,8737,high,0.9,16-28,28,28,production_smdp,5,easy,0.8019306922843157,0.6747483273433375
ep044_task138,44,138,8737,high,0.9,16-28,28,28,production_smdp,10,easy,0.8019306922843157,0.6747483273433659
ep044_task138,44,138,8737,high,0.9,16-28,28,28,production_smdp,20,easy,0.8019306922843157,0.6747483273434227
ep044_task138,44,138,8737,high,0.9,16-28,28,28,production_smdp,50,easy,0.8019306922843157,0.6747483273433659
ep044_task138,44,138,8737,high,0.9,16-28,28,28,legacy_interval_step,5,easy,0.8069116282612369,0.5880102202539206
ep044_task138,44,138,8737,high,0.9,16-28,28,28,legacy_interval_step,10,easy,0.8069116282612369,0.5880102202540343
ep044_task138,44,138,8737,high,0.9,16-28,28,28,legacy_interval_step,20,easy,0.8069116282612369,0.5880102202538637
ep044_task138,44,138,8737,high,0.9,16-28,28,28,legacy_interval_step,50,easy,0.8069116282612369,0.5880102202538637
ep044_task150,44,150,8749,low,0.9,16-28,28,28,production_smdp,5,easy,0.7404313317014611,17.719504718629253
ep044_task150,44,150,8749,low,0.9,16-28,28,28,production_smdp,10,easy,0.7404313317014611,17.71950471862931
ep044_task150,44,150,8749,low,0.9,16-28,28,28,production_smdp,20,easy,0.7404313317014611,17.719504718629196
ep044_task150,44,150,8749,low,0.9,16-28,28,28,production_smdp,50,easy,0.7404313317014611,17.719504718629196
ep044_task150,44,150,8749,low,0.9,16-28,28,28,legacy_interval_step,5,easy,0.7188653705839428,13.685820600100072
ep044_task150,44,150,8749,low,0.9,16-28,28,28,legacy_interval_step,10,easy,0.7188653705839428,13.685820600099987
ep044_task150,44,150,8749,low,0.9,16-28,28,28,legacy_interval_step,20,easy,0.7188653705839428,13.685820600099987
ep044_task150,44,150,8749,low,0.9,16-28,28,28,legacy_interval_step,50,easy,0.7188653705839428,13.685820600099987
ep044_task163,44,163,8762,low,0.9,16-28,28,28,production_smdp,5,easy,0.9079648590000492,2.4174502980648924
ep044_task163,44,163,8762,low,0.9,16-28,28,28,production_smdp,10,easy,0.9079648590000492,2.4174502980648924
ep044_task163,44,163,8762,low,0.9,16-28,28,28,production_smdp,20,easy,0.9079648590000492,2.417450298064864
ep044_task163,44,163,8762,low,0.9,16-28,28,28,production_smdp,50,easy,0.9079648590000492,2.417450298064921
ep044_task163,44,163,8762,low,0.9,16-28,28,28,legacy_interval_step,5,easy,0.9079648590000492,2.417450298064921
ep044_task163,44,163,8762,low,0.9,16-28,28,28,legacy_interval_step,10,easy,0.9079648590000492,2.417450298064921
ep044_task163,44,163,8762,low,0.9,16-28,28,28,legacy_interval_step,20,easy,0.9079648590000492,2.4174502980650345
ep044_task163,44,163,8762,low,0.9,16-28,28,28,legacy_interval_step,50,easy,0.9079648590000492,2.417450298064921
ep044_task175,44,175,8774,high,0.9,16-28,28,28,production_smdp,5,coupled,0.6680499903151524,48.62999270221829
ep044_task175,44,175,8774,high,0.9,16-28,28,28,production_smdp,10,coupled,0.6680499903151524,48.6299927022182
ep044_task175,44,175,8774,high,0.9,16-28,28,28,production_smdp,20,coupled,0.6680499903151524,48.62999270221826
ep044_task175,44,175,8774,high,0.9,16-28,28,28,production_smdp,50,coupled,0.6680499903151524,48.62999270221832
ep044_task175,44,175,8774,high,0.9,16-28,28,28,legacy_interval_step,5,coupled,0.663649496348482,50.57144113806959
ep044_task175,44,175,8774,high,0.9,16-28,28,28,legacy_interval_step,10,coupled,0.663649496348482,50.57144113806959
ep044_task175,44,175,8774,high,0.9,16-28,28,28,legacy_interval_step,20,coupled,0.663649496348482,50.571441138069645
ep044_task175,44,175,8774,high,0.9,16-28,28,28,legacy_interval_step,50,coupled,0.663649496348482,50.571441138069645
ep044_task188,44,188,8787,low,0.99,16-28,28,28,production_smdp,5,easy,0.9152062965258165,0.4542616730171858
ep044_task188,44,188,8787,low,0.99,16-28,28,28,production_smdp,10,easy,0.9152062965258165,0.4542616730171858
ep044_task188,44,188,8787,low,0.99,16-28,28,28,production_smdp,20,easy,0.9152062965258165,0.4542616730171858
ep044_task188,44,188,8787,low,0.99,16-28,28,28,production_smdp,50,easy,0.9152062965258165,0.4542616730171858
ep044_task188,44,188,8787,low,0.99,16-28,28,28,legacy_interval_step,5,easy,0.9152062965258165,0.45426167301724263
ep044_task188,44,188,8787,low,0.99,16-28,28,28,legacy_interval_step,10,easy,0.9152062965258165,0.4542616730171858
ep044_task188,44,188,8787,low,0.99,16-28,28,28,legacy_interval_step,20,easy,0.9152062965258165,0.45426167301724263
ep044_task188,44,188,8787,low,0.99,16-28,28,28,legacy_interval_step,50,easy,0.9152062965258165,0.45426167301724263
ep044_task200,44,200,8799,high,0.9999,6-15,6,6,production_smdp,5,easy,0.3086066999241839,11.972329965582844
ep044_task200,44,200,8799,high,0.9999,6-15,6,6,production_smdp,10,easy,0.3086066999241839,11.972329965582844
ep044_task200,44,200,8799,high,0.9999,6-15,6,6,production_smdp,20,easy,0.3086066999241839,11.972329965582844
ep044_task200,44,200,8799,high,0.9999,6-15,6,6,production_smdp,50,easy,0.3086066999241839,11.972329965582844
ep044_task200,44,200,8799,high,0.9999,6-15,6,6,legacy_interval_step,5,easy,0.3086066999241839,11.972329965582837
ep044_task200,44,200,8799,high,0.9999,6-15,6,6,legacy_interval_step,10,easy,0.3086066999241839,11.972329965582837
ep044_task200,44,200,8799,high,0.9999,6-15,6,6,legacy_interval_step,20,easy,0.3086066999241839,11.972329965582837
ep044_task200,44,200,8799,high,0.9999,6-15,6,6,legacy_interval_step,50,easy,0.3086066999241839,11.972329965582837
ep057_task001,57,1,11200,low,0.99,16-28,28,28,production_smdp,5,easy,0.6249917618392976,11.470845453830464
ep057_task001,57,1,11200,low,0.99,16-28,28,28,production_smdp,10,easy,0.6249917618392976,11.47084545383052
ep057_task001,57,1,11200,low,0.99,16-28,28,28,production_smdp,20,easy,0.6249917618392976,11.470845453830407
ep057_task001,57,1,11200,low,0.99,16-28,28,28,production_smdp,50,easy,0.6249917618392976,11.470845453830407
ep057_task001,57,1,11200,low,0.99,16-28,28,28,legacy_interval_step,5,easy,0.6249917618392976,11.470845453830464
ep057_task001,57,1,11200,low,0.99,16-28,28,28,legacy_interval_step,10,easy,0.6249917618392976,11.470845453830407
ep057_task001,57,1,11200,low,0.99,16-28,28,28,legacy_interval_step,20,easy,0.6249917618392976,11.470845453830407
ep057_task001,57,1,11200,low,0.99,16-28,28,28,legacy_interval_step,50,easy,0.6249917618392976,11.470845453830407
ep057_task013,57,13,11212,high,0.999,16-28,24,24,production_smdp,5,easy,0.40575405302842776,0.0
ep057_task013,57,13,11212,high,0.999,16-28,24,24,production_smdp,10,easy,0.40575405302842776,0.0
ep057_task013,57,13,11212,high,0.999,16-28,24,24,production_smdp,20,easy,0.40575405302842776,0.0
ep057_task013,57,13,11212,high,0.999,16-28,24,24,production_smdp,50,easy,0.40575405302842776,0.0
ep057_task013,57,13,11212,high,0.999,16-28,24,24,legacy_interval_step,5,easy,0.49793283015257483,12.741644627850746
ep057_task013,57,13,11212,high,0.999,16-28,24,24,legacy_interval_step,10,easy,0.49793283015257483,12.741644627850746
ep057_task013,57,13,11212,high,0.999,16-28,24,24,legacy_interval_step,20,easy,0.49793283015257483,12.741644627850746
ep057_task013,57,13,11212,high,0.999,16-28,24,24,legacy_interval_step,50,easy,0.49793283015257483,12.741644627850746
ep057_task026,57,26,11225,high,0.9999,6-15,11,11,production_smdp,5,easy,0.6342411631071863,0.0
ep057_task026,57,26,11225,high,0.9999,6-15,11,11,production_smdp,10,easy,0.6342411631071863,0.0
ep057_task026,57,26,11225,high,0.9999,6-15,11,11,production_smdp,20,easy,0.6342411631071863,0.0
ep057_task026,57,26,11225,high,0.9999,6-15,11,11,production_smdp,50,easy,0.6342411631071863,0.0
ep057_task026,57,26,11225,high,0.9999,6-15,11,11,legacy_interval_step,5,easy,0.5969328593949987,0.0
ep057_task026,57,26,11225,high,0.9999,6-15,11,11,legacy_interval_step,10,easy,0.5969328593949987,0.0
ep057_task026,57,26,11225,high,0.9999,6-15,11,11,legacy_interval_step,20,easy,0.5969328593949987,0.0
ep057_task026,57,26,11225,high,0.9999,6-15,11,11,legacy_interval_step,50,easy,0.5969328593949987,0.0
ep057_task038,57,38,11237,low,0.99,16-28,28,28,production_smdp,5,easy,0.914370746042074,5.409600001735782
ep057_task038,57,38,11237,low,0.99,16-28,28,28,production_smdp,10,easy,0.914370746042074,5.409600001735782
ep057_task038,57,38,11237,low,0.99,16-28,28,28,production_smdp,20,easy,0.914370746042074,5.409600001735896
ep057_task038,57,38,11237,low,0.99,16-28,28,28,production_smdp,50,easy,0.914370746042074,5.409600001735782
ep057_task038,57,38,11237,low,0.99,16-28,28,28,legacy_interval_step,5,easy,0.914370746042074,5.409600001735782
ep057_task038,57,38,11237,low,0.99,16-28,28,28,legacy_interval_step,10,easy,0.914370746042074,5.409600001735782
ep057_task038,57,38,11237,low,0.99,16-28,28,28,legacy_interval_step,20,easy,0.914370746042074,5.4096000017357255
ep057_task038,57,38,11237,low,0.99,16-28,28,28,legacy_interval_step,50,easy,0.914370746042074,5.4096000017357255
ep057_task051,57,51,11250,medium,0.999,16-28,19,19,production_smdp,5,coupled,0.7626216011490068,0.0
