trial_id,policy,R_req,tasks,mean_reward,mean_latency,p50_latency,p90_latency,p95_latency,overall_rsr,feasibility_rate,conditional_rsr,avoidable_violation_rate,unavoidable_violation_rate,empty_safe_set_rate,mean_empty_deficit,p95_empty_deficit,avoidable_violation_count,unavoidable_violation_count,mean_safe_set_size,pair_selection_hhi,pair_selection_entropy,top1_pair_frequency,unique_selected_pairs,pair_78_frequency,mean_masked_entropy
5,pair,0.999,1000,51.19788728658474,2.8673288400707486,2.486877630537542,5.263321832914192,6.109025146348994,0.997,1.0,0.997,0.003,0.0,0.0,0.0,0.0,3,0,21.807,0.955058,0.10949545296996789,0.977,2,0.977,2.436117248058319
5,pair,0.9999,1000,36.09313760426568,3.1748294005557165,2.630458338245006,6.000307085389906,7.133207339284555,0.785,0.886,0.8860045146726863,0.101,0.114,0.114,9.430848271695178e-05,0.0002731586389505198,101,114,8.991,0.9743379999999999,0.06937160841429077,0.987,2,0.987,2.4239401659965516
6,flat,0.9,1000,49.7564366335437,2.9571972363022203,2.6146804937704076,5.361040166009539,6.582470084387515,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,28.0,1.0,-0.0,1.0,1,1.0,2.7549448857307435
6,flat,0.99,1000,54.42896985849783,2.7271984101618445,2.455407486547738,5.139332586188098,6.383901724459611,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,27.409,1.0,-0.0,1.0,1,1.0,2.7424071717262266
6,flat,0.999,1000,50.08378364815799,2.992197784151589,2.676463217568539,5.528584196683285,6.454663096415957,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,22.615,1.0,-0.0,1.0,1,1.0,2.7300096600055697
6,flat,0.9999,1000,39.16635798392581,3.0229211035978296,2.634748640241355,5.636541853054346,6.683874349553061,0.826,0.901,0.9167591564927858,0.075,0.099,0.099,8.054532128771008e-05,0.000286166300104,75,99,9.845,0.7060819999999999,0.4698737468761984,0.821,2,0.821,2.718560004711151
6,masked_greedy,0.9,1000,48.035566872931156,3.1240362655298437,2.6529643725574985,5.718370603152738,6.962483756311142,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,28.0,0.996008,0.014427214862176116,0.998,2,0.998,3.2852078449726103
6,masked_greedy,0.99,1000,54.01562368002025,2.8162408655301214,2.4555854079828165,5.590718753667021,6.622980116285791,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,27.409,1.0,-0.0,1.0,1,1.0,3.2641879870891573
6,masked_greedy,0.999,1000,49.21765591327517,3.0956670079538697,2.7125975591794855,5.779428799872186,6.762513262785941,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,22.615,0.9980020000000001,0.007907255112232087,0.999,2,0.999,3.045350238323212
6,masked_greedy,0.9999,1000,41.835423009749846,3.2180657987290595,2.6843489594773065,6.143499308449887,7.272599602678391,0.901,0.901,1.0,0.0,0.099,0.099,8.054532128771008e-05,0.000286166300104,0,99,9.845,0.8202980000000001,0.4303054353194041,0.904,6,0.904,1.8603131455183028
6,masked_stochastic,0.9,1000,58.90792927256324,2.1864353611747336,2.1604055326682357,3.3530892460317148,3.8151761441805543,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,28.0,0.039762,3.2728884401709446,0.063,28,0.063,3.2773300426006315
6,masked_stochastic,0.99,1000,65.03014946123695,1.9669046187167938,1.83896395638655,3.2337940939569036,3.5927045690063255,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,27.409,0.041256,3.2537735022825616,0.063,28,0.057,3.256824843645096
6,masked_stochastic,0.999,1000,65.16590807373332,1.925507611740153,1.8342420139772455,3.1025537514065777,3.511442101018247,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,22.615,0.04708800000000001,3.163913288407508,0.08,28,0.062,3.038870720624924
6,masked_stochastic,0.9999,1000,56.01152482429129,1.9954356663943085,1.9903263589926465,2.8350189186446078,3.3702132463239547,0.901,0.901,1.0,0.0,0.099,0.099,8.054532128771008e-05,0.000286166300104,0,99,9.845,0.10676,2.64317226977378,0.237,27,0.237,1.8568069242835046
6,pair,0.9,1000,46.90145644031864,3.2276817489030036,2.703389968413461,5.913741329011917,7.3036952052820725,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,28.0,1.0,-0.0,1.0,1,1.0,2.297785800457001
6,pair,0.99,1000,53.37075749210223,2.88581638261605,2.4621306363703184,5.75278613216627,6.850752697932218,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,27.409,1.0,-0.0,1.0,1,1.0,2.280724671602249
6,pair,0.999,1000,48.1703640592291,3.186894036542037,2.76095676160174,5.861399017519005,7.000668416444986,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,22.615,0.996008,0.014427214862176116,0.998,2,0.998,2.28047527217865
6,pair,0.9999,1000,39.40392772462049,3.412737447044505,2.754352026480774,6.601953529055446,7.57516051647394,0.874,0.901,0.9700332963374029,0.027,0.099,0.099,8.054532128771008e-05,0.000286166300104,27,99,9.845,1.0,-0.0,1.0,1,1.0,2.277804322004318
7,flat,0.9,1000,45.46298252420656,3.3781739011614675,2.7220773682417914,6.298246304425769,7.713456911868717,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,27.997,1.0,-0.0,1.0,1,1.0,2.7402860889434812
7,flat,0.99,1000,52.53071797370995,2.9402982549656134,2.4764830640453965,5.49381313668487,7.233396009303535,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,27.635,1.0,-0.0,1.0,1,1.0,2.723414287805557
7,flat,0.999,1000,49.08280854748754,3.1574292557686845,2.630704754390976,5.651148684706371,7.0443582491114665,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,22.837,1.0,-0.0,1.0,1,1.0,2.706098133802414
7,flat,0.9999,1000,40.4277802297042,3.526321075148182,2.747262916679148,7.068160667939536,8.911528794244674,0.912,0.95,0.96,0.038,0.05,0.05,7.213634742484027e-05,0.0002134074089213,38,50,10.219,1.0,-0.0,1.0,1,1.0,2.689228075027466
7,masked_greedy,0.9,1000,49.73370639642185,2.808733360462699,2.634317557292192,4.76009425699472,5.386800394038314,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,27.997,0.9399219999999999,0.13820126672094507,0.969,2,0.969,3.1831123728752138
7,masked_greedy,0.99,1000,55.847292837184014,2.5072699558449707,2.4336201054589424,4.337540026234576,5.155278544624851,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,27.635,0.9512499999999999,0.11690684913753106,0.975,2,0.975,3.1718812737464903
7,masked_greedy,0.999,1000,53.34828115546951,2.63825204055389,2.436257126164989,4.60849485939911,5.113764340900419,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,22.837,0.919294,0.18505636662099212,0.958,3,0.958,2.975477343082428
7,masked_greedy,0.9999,1000,46.85417024251394,2.8237448442217703,2.545897363516673,4.746796989962462,5.748936127407515,0.95,0.95,1.0,0.0,0.05,0.05,7.213634742484027e-05,0.0002134074089213,0,50,10.219,0.770192,0.5553333389452452,0.875,7,0.875,1.9135275377631187
7,masked_stochastic,0.9,1000,59.86627510431493,2.1561266631094442,2.123581182753924,3.368036858257952,3.7622284191610085,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,27.997,0.047299999999999995,3.177975783272533,0.091,28,0.091,3.1807231764793396
7,masked_stochastic,0.99,1000,66.02753579534819,1.915572407076167,1.769151778671148,3.1366964789077234,3.5425707786849046,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,27.635,0.04903999999999999,3.140235289890612,0.089,28,0.089,3.1696916897296905
7,masked_stochastic,0.999,1000,65.82215315310063,1.9109680228853576,1.832908871456823,3.023973292655694,3.5052314285058084,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,22.837,0.051084000000000004,3.1146521050746014,0.091,28,0.091,2.972605742573738
7,masked_stochastic,0.9999,1000,58.44492513179779,2.0259813301036314,1.964890229284464,2.992200772287379,3.5525327823323356,0.95,0.95,1.0,0.0,0.05,0.05,7.213634742484027e-05,0.0002134074089213,0,50,10.219,0.105978,2.594315016489131,0.226,25,0.226,1.9093589775562287
7,pair,0.9,1000,49.59990955090846,2.8424246909060193,2.6078972590902083,4.764539214560964,5.608153994663909,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,27.997,0.901408,0.2043625374781422,0.948,2,0.948,2.307165164709091
7,pair,0.99,1000,55.94401684274364,2.4932662874606057,2.4386290584550636,4.239905318345079,5.098684114845055,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,27.635,0.9086079999999999,0.19258371733717855,0.952,2,0.952,2.2795854210853577
7,pair,0.999,1000,53.87817219571078,2.6234704240933002,2.391005729861064,4.579627936541658,5.319017725887626,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,22.837,0.8715220000000001,0.2510445430199767,0.931,2,0.931,2.2659687848091123
7,pair,0.9999,1000,43.686629166643115,2.818138599052596,2.5349949674087497,4.735818581978478,5.713891215993208,0.89,0.95,0.9368421052631579,0.06,0.05,0.05,7.213634742484027e-05,0.0002134074089213,60,50,10.219,0.8511220000000002,0.28120495100879306,0.919,2,0.919,2.264774684667587
8,flat,0.9,1000,44.35297369445445,3.7375638865619063,2.8784279210082957,7.202078621103002,9.402606951890744,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,28.0,1.0,-0.0,1.0,1,1.0,2.7268201739788056
8,flat,0.99,1000,51.46261677234614,3.3329945128616947,2.4764830640453965,6.782173609472209,9.071822298625026,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,27.446,1.0,-0.0,1.0,1,1.0,2.7022941267490386
8,flat,0.999,1000,45.151719505370565,3.7549961858812484,2.734157107561458,7.342588405111369,9.864163168604447,0.98,0.993,0.9869083585095669,0.013,0.007,0.007,0.00024070700190139538,0.0004452171265844,13,7,22.039,1.0,-0.0,1.0,1,1.0,2.6781736326217653
8,flat,0.9999,1000,32.76714090730921,3.909301572829953,2.8350189186446078,7.754233425402315,9.771413073631985,0.812,0.872,0.9311926605504587,0.06,0.128,0.128,0.0002248177842870527,0.0008628828190055196,60,128,8.928,1.0,-0.0,1.0,1,1.0,2.655718894004822
8,masked_greedy,0.9,1000,47.52527679545984,3.46750355755507,2.7124573283255655,6.679491005552243,8.521562129754884,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,28.0,0.8882219999999998,0.2485665544506923,0.941,4,0.941,3.2268148143291473
8,masked_greedy,0.99,1000,53.60872833975675,3.1532287309263176,2.45385389637255,6.000086351763225,8.685916802718909,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,27.446,0.922738,0.1864932053269494,0.96,3,0.96,3.2039228868484497
8,masked_greedy,0.999,1000,48.650189620074364,3.516408148642775,2.5372935161134293,6.377586506788387,9.34966338549077,0.993,0.993,1.0,0.0,0.007,0.007,0.00024070700190139538,0.0004452171265844,0,7,22.039,0.8825179999999998,0.26786335034591474,0.938,4,0.938,2.935491890192032
8,masked_greedy,0.9999,1000,38.540815577320245,3.629688637048058,2.6876474679488602,7.158425839641916,8.834710152539184,0.872,0.872,1.0,0.0,0.128,0.128,0.0002248177842870527,0.0008628828190055196,0,128,8.928,0.67302,0.7403531435265197,0.814,7,0.814,1.7054580278992653
8,masked_stochastic,0.9,1000,59.80560722240274,2.1656732217679893,2.144108577701652,3.3582314000097595,3.8920321183891327,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,28.0,0.045024,3.2005317817272037,0.076,28,0.074,3.2132962844371797
8,masked_stochastic,0.99,1000,65.55729527208709,1.936431839332957,1.8110039664788888,3.151221352930236,3.7090686854881043,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,27.446,0.046995999999999996,3.1734424182192265,0.091,28,0.091,3.191455523252487
8,masked_stochastic,0.999,1000,65.46485494758561,1.9043481909999438,1.813454493549841,2.9888815211371242,3.506348095105243,0.993,0.993,1.0,0.0,0.007,0.007,0.00024070700190139538,0.0004452171265844,0,7,22.039,0.053802,3.0798541015598353,0.099,28,0.099,2.924673657774925
8,masked_stochastic,0.9999,1000,53.588253262918315,2.018888119038626,1.9728158262442148,2.8989177774765267,3.523835789194981,0.872,0.872,1.0,0.0,0.128,0.128,0.0002248177842870527,0.0008628828190055196,0,128,8.928,0.112964,2.557778883610882,0.229,27,0.229,1.7008547711968423
8,pair,0.9,1000,45.000149942631836,3.687580151747792,2.821231790530831,7.106019165493756,9.357931723735975,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,28.0,0.945568,0.1277197107616846,0.972,2,0.972,2.3860498280525206
8,pair,0.99,1000,51.7618851840086,3.3153559899867298,2.473827062787961,6.782173609472209,9.071822298625026,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,27.446,0.968512,0.0820339767268832,0.984,2,0.984,2.343383281946182
8,pair,0.999,1000,45.603422440265796,3.7289907207511637,2.714062526479921,7.2800550483265924,9.864163168604447,0.98,0.993,0.9869083585095669,0.013,0.007,0.007,0.00024070700190139538,0.0004452171265844,13,7,22.039,0.9665779999999999,0.08612188702851667,0.983,2,0.983,2.314302637577057
8,pair,0.9999,1000,32.8955989108586,3.8926464976902797,2.8204991818947747,7.724568110290995,9.771413073631985,0.812,0.872,0.9311926605504587,0.06,0.128,0.128,0.0002248177842870527,0.0008628828190055196,60,128,8.928,0.9880720000000001,0.036677938750134136,0.994,2,0.994,2.298099152803421
9,flat,0.9,1000,45.53111871386141,3.3598574674500545,2.789316100529305,6.11903172900047,7.6762915434308185,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,27.998,1.0,-0.0,1.0,1,1.0,2.730270219087601
9,flat,0.99,1000,54.52452216930111,2.8244362641366916,2.4555854079828183,5.199262015093138,6.571333049847055,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,27.494,1.0,-0.0,1.0,1,1.0,2.7214457960128784
9,flat,0.999,1000,48.14994717895177,3.2303136278154265,2.7707976895993767,5.721389832967839,7.393534679128271,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,23.005,1.0,-0.0,1.0,1,1.0,2.7087952554225923
9,flat,0.9999,1000,37.2582368787251,3.4739642277711864,2.864507083907057,6.227389691644977,7.675981660215453,0.855,0.959,0.8915537017726799,0.104,0.041,0.041,2.4312161578049633e-05,5.227407200802947e-05,104,41,9.947,1.0,-0.0,1.0,1,1.0,2.698985023498535
9,masked_greedy,0.9,1000,47.55421120054127,3.172703179181035,2.721463263875364,5.766178965776768,7.263232406967695,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,27.998,0.980152,0.0654060142414006,0.99,5,0.99,3.260289866924286
9,masked_greedy,0.99,1000,55.999935065129186,2.7024357916956854,2.447951751995504,5.021064810468693,6.142442129624825,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,27.494,0.974244,0.08104738945573305,0.987,4,0.987,3.240407488107681
9,masked_greedy,0.999,1000,50.551899768086344,3.0525521775014557,2.540132278855509,5.57258213937015,7.164744129848859,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,23.005,0.980154,0.06401971988028073,0.99,4,0.99,3.045972745656967
9,masked_greedy,0.9999,1000,44.58708645858876,3.207988198559927,2.7134512072889123,5.8097618884742905,7.324638270334561,0.959,0.959,1.0,0.0,0.041,0.041,2.4312161578049633e-05,5.227407200802947e-05,0,41,9.947,0.734376,0.5912920048589176,0.852,6,0.852,1.933538613796234
9,masked_stochastic,0.9,1000,58.87588160299086,2.1946738096026404,2.123581182753924,3.430161677569089,3.924574750696976,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,27.998,0.042116,3.240712544290841,0.07,28,0.07,3.2443686645030976
9,masked_stochastic,0.99,1000,65.99349290220381,1.9249284227622951,1.8110039664788888,3.186665052817596,3.5300911573369316,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,27.494,0.04355400000000001,3.216026989473029,0.07,28,0.07,3.226737577199936
9,masked_stochastic,0.999,1000,65.46179012325996,1.9298413800670473,1.832908871456823,3.126975875639343,3.5395020836591584,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,23.005,0.047318000000000006,3.1617853369711657,0.078,28,0.078,3.0318490439653396
9,masked_stochastic,0.9999,1000,58.877495525014645,2.0142405471785634,1.991563879866049,2.8696951529409036,3.296140840343071,0.959,0.959,1.0,0.0,0.041,0.041,2.4312161578049633e-05,5.227407200802947e-05,0,41,9.947,0.09530399999999999,2.654966763609645,0.176,26,0.158,1.9257984048128127
9,pair,0.9,1000,45.53111871386141,3.3598574674500545,2.789316100529305,6.11903172900047,7.6762915434308185,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,27.998,1.0,-0.0,1.0,1,1.0,2.4327974336147307
9,pair,0.99,1000,54.52452216930111,2.8244362641366916,2.4555854079828183,5.199262015093138,6.571333049847055,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,27.494,1.0,-0.0,1.0,1,1.0,2.4039270389080047
9,pair,0.999,1000,48.14994717895177,3.2303136278154265,2.7707976895993767,5.721389832967839,7.393534679128271,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,23.005,1.0,-0.0,1.0,1,1.0,2.400892760038376
9,pair,0.9999,1000,37.2582368787251,3.4739642277711864,2.864507083907057,6.227389691644977,7.675981660215453,0.855,0.959,0.8915537017726799,0.104,0.041,0.041,2.4312161578049633e-05,5.227407200802947e-05,104,41,9.947,1.0,-0.0,1.0,1,1.0,2.397219720840454
