trial_id,policy,server_id,selection_count,primary_count,backup_count,utilization,mean_queue_length,p95_queue_length,mean_waiting_time,busy_time,observation_time,replica_wait_count
1,flat,5,0,0,0,0.0,0.0,0.0,0.0,0.0,7996.364099368173,0
1,flat,6,4000,4000,0,0.7794719073588804,1.6700753928847667,7.0,3.3386327287254867,6232.941176470586,7996.364099368173,4000
1,flat,7,0,0,0,0.0,0.0,0.0,0.0,0.0,7996.364099368173,0
1,flat,8,4000,0,4000,0.6625511212550489,0.7353051792383182,3.0,1.469941984335192,5298.000000000002,7996.364099368173,4000
1,pair,1,0,0,0,0.0,0.0,0.0,0.0,0.0,7971.936908912254,0
1,pair,2,0,0,0,0.0,0.0,0.0,0.0,0.0,7971.936908912254,0
1,pair,3,0,0,0,0.0,0.0,0.0,0.0,0.0,7971.936908912254,0
1,pair,4,0,0,0,0.0,0.0,0.0,0.0,0.0,7971.936908912254,0
1,pair,5,0,0,0,0.0,0.0,0.0,0.0,0.0,7971.936908912254,0
1,pair,6,6,6,0,0.0015126591777125,0.0,0.0,0.0,12.058823529411768,7971.936908912254,6
1,pair,7,3994,3994,0,0.7369950170089142,1.185888293208876,5.0,2.3670071743812717,5875.277777777777,7971.936908912254,3994
1,pair,8,4000,0,4000,0.6645812756090788,0.7375582627563774,3.0,1.469941984335192,5298.000000000002,7971.936908912254,4000
1,masked_stochastic,1,455,455,0,0.1452883779466869,0.0133447822781341,0.0,0.2327749236772295,1153.1000000000006,7936.629318162852,455
1,masked_stochastic,2,646,636,10,0.1840144583938572,0.0235497847649822,0.0,0.2893280374646791,1460.4545454545453,7936.629318162852,646
1,masked_stochastic,3,585,514,71,0.1576130894514582,0.0154840454362699,0.0,0.2100703059372063,1250.9166666666674,7936.629318162852,585
1,masked_stochastic,4,969,790,179,0.2227555931562399,0.042449014075353,0.0,0.3476801750645553,1767.9285714285704,7936.629318162852,969
1,masked_stochastic,5,752,525,227,0.1666702509304287,0.0157707533171254,0.0,0.1664449775880473,1322.8,7936.629318162852,752
1,masked_stochastic,6,1139,619,520,0.224172806775367,0.038579272439088,0.0,0.2688229892128691,1779.1764705882342,7936.629318162852,1139
1,masked_stochastic,7,1786,461,1325,0.3383188257219316,0.1097602417139122,1.0,0.4877527168842537,2685.1111111111118,7936.629318162852,1786
1,masked_stochastic,8,1668,0,1668,0.2906901541590505,0.0633636154736084,1.0,0.3014949210267613,2307.0999999999995,7936.629318162852,1668
1,masked_greedy,1,0,0,0,0.0,0.0,0.0,0.0,0.0,7945.976766904334,0
1,masked_greedy,2,0,0,0,0.0,0.0,0.0,0.0,0.0,7945.976766904334,0
1,masked_greedy,3,0,0,0,0.0,0.0,0.0,0.0,0.0,7945.976766904334,0
1,masked_greedy,4,930,930,0,0.2171269517766116,0.0353491588359024,0.0,0.3020253707953673,1725.2857142857135,7945.976766904334,930
1,masked_greedy,5,0,0,0,0.0,0.0,0.0,0.0,0.0,7945.976766904334,0
1,masked_greedy,6,108,108,0,0.026672765688586,0.0015768919985312,0.0,0.1160180294837637,211.941176470588,7945.976766904334,108
1,masked_greedy,7,3516,2962,554,0.649112561569038,0.4750600602824369,2.0,1.0736109789216195,5157.833333333335,7945.976766904334,3516
1,masked_greedy,8,3446,0,3446,0.574643009153789,0.2636771646838181,2.0,0.6080013420025613,4566.100000000001,7945.976766904334,3446
2,flat,1,0,0,0,0.0,0.0,0.0,0.0,0.0,8149.754791915241,0
2,flat,2,0,0,0,0.0,0.0,0.0,0.0,0.0,8149.754791915241,0
2,flat,3,0,0,0,0.0,0.0,0.0,0.0,0.0,8149.754791915241,0
2,flat,4,0,0,0,0.0,0.0,0.0,0.0,0.0,8149.754791915241,0
2,flat,5,0,0,0,0.0,0.0,0.0,0.0,0.0,8149.754791915241,0
2,flat,6,0,0,0,0.0,0.0,0.0,0.0,0.0,8149.754791915241,0
2,flat,7,4000,4000,0,0.7223121206672853,1.2345557140107115,5.0,2.5153315865362846,5886.666666666669,8149.754791915241,4000
2,flat,8,4000,0,4000,0.6500809086005567,0.8198664368341004,4.0,1.6704276055797964,5298.000000000001,8149.754791915241,4000
2,pair,1,0,0,0,0.0,0.0,0.0,0.0,0.0,8149.754791915241,0
2,pair,2,0,0,0,0.0,0.0,0.0,0.0,0.0,8149.754791915241,0
2,pair,3,0,0,0,0.0,0.0,0.0,0.0,0.0,8149.754791915241,0
2,pair,4,0,0,0,0.0,0.0,0.0,0.0,0.0,8149.754791915241,0
2,pair,5,0,0,0,0.0,0.0,0.0,0.0,0.0,8149.754791915241,0
2,pair,6,20,20,0,0.0039481519885917,0.0002131929263574,0.0,0.0868735036591971,32.17647058823531,8149.754791915241,20
2,pair,7,3980,3980,0,0.7185833104558376,1.1978441909170727,5.0,2.45279809921966,5856.277777777779,8149.754791915241,3980
2,pair,8,4000,0,4000,0.6500809086005567,0.8198664368341004,4.0,1.6704276055797964,5298.000000000001,8149.754791915241,4000
2,masked_stochastic,1,517,517,0,0.1625091090657293,0.0216633211108555,0.0,0.3399929065151755,1318.6,8114.006701413097,517
2,masked_stochastic,2,605,594,11,0.1662893286787332,0.0244778916255423,0.0,0.3282872341919244,1349.2727272727266,8114.006701413097,605
2,masked_stochastic,3,595,548,47,0.1502134984829464,0.0140860229693208,0.0,0.1920908987719801,1218.8333333333337,8114.006701413097,595
2,masked_stochastic,4,929,750,179,0.2155355802889058,0.03965073466383,0.0,0.3463146682220336,1748.8571428571422,8114.006701413097,929
2,masked_stochastic,5,824,547,277,0.1779556495907089,0.0249598870203885,0.0,0.2457823914441097,1443.9333333333332,8114.006701413097,824
2,masked_stochastic,6,1122,584,538,0.2168073721558382,0.0442163146323406,0.0,0.3197606713356526,1759.176470588235,8114.006701413097,1122
2,masked_stochastic,7,1597,460,1137,0.2919848052693948,0.0655637981551465,1.0,0.3331152771452437,2369.166666666668,8114.006701413097,1597
2,masked_stochastic,8,1811,0,1811,0.3116339550914631,0.08555490981709,1.0,0.3833203266674001,2528.5999999999995,8114.006701413097,1811
2,masked_greedy,1,29,29,0,0.0128414970505076,0.0010975717115731,0.0,0.3076945114827769,104.4,8129.893235140592,29
2,masked_greedy,2,0,0,0,0.0,0.0,0.0,0.0,0.0,8129.893235140592,0
2,masked_greedy,3,31,31,0,0.0083744437182828,0.0003838540357336,0.0,0.1006674944642749,68.0833333333333,8129.893235140592,31
2,masked_greedy,4,622,622,0,0.1379037614290968,0.0125126836224751,0.0,0.1635478809257484,1121.1428571428562,8129.893235140592,622
2,masked_greedy,5,65,36,29,0.0184258262276441,0.0015146807480855,0.0,0.1894491194962816,149.80000000000007,8129.893235140592,65
2,masked_greedy,6,120,120,0,0.0285366601122392,0.0022377484821336,0.0,0.1516054687237054,231.99999999999997,8129.893235140592,120
2,masked_greedy,7,3213,3162,51,0.5779562026611249,0.2408557845088089,1.0,0.6094403402186884,4698.722222222224,8129.893235140592,3213
2,masked_greedy,8,3920,0,3920,0.6371239880015996,0.6790027361211805,3.0,1.4082193242432492,5179.750000000001,8129.893235140592,3920
3,flat,1,0,0,0,0.0,0.0,0.0,0.0,0.0,8110.525267877915,0
3,flat,2,0,0,0,0.0,0.0,0.0,0.0,0.0,8110.525267877915,0
3,flat,3,0,0,0,0.0,0.0,0.0,0.0,0.0,8110.525267877915,0
3,flat,4,0,0,0,0.0,0.0,0.0,0.0,0.0,8110.525267877915,0
3,flat,5,0,0,0,0.0,0.0,0.0,0.0,0.0,8110.525267877915,0
3,flat,6,0,0,0,0.0,0.0,0.0,0.0,0.0,8110.525267877915,0
3,flat,7,4000,4000,0,0.725805847616438,1.3200684482463307,6.0,2.676612126207564,5886.666666666668,8110.525267877915,4000
3,flat,8,4000,0,4000,0.6532252628547941,0.8363642469462161,4.0,1.695838339501743,5298.000000000001,8110.525267877915,4000
3,pair,1,0,0,0,0.0,0.0,0.0,0.0,0.0,8110.525267877915,0
3,pair,2,0,0,0,0.0,0.0,0.0,0.0,0.0,8110.525267877915,0
3,pair,3,0,0,0,0.0,0.0,0.0,0.0,0.0,8110.525267877915,0
3,pair,4,0,0,0,0.0,0.0,0.0,0.0,0.0,8110.525267877915,0
3,pair,5,0,0,0,0.0,0.0,0.0,0.0,0.0,8110.525267877915,0
3,pair,6,0,0,0,0.0,0.0,0.0,0.0,0.0,8110.525267877915,0
3,pair,7,4000,4000,0,0.725805847616438,1.3200684482463307,6.0,2.676612126207564,5886.666666666668,8110.525267877915,4000
3,pair,8,4000,0,4000,0.6532252628547941,0.8363642469462161,4.0,1.695838339501743,5298.000000000001,8110.525267877915,4000
3,masked_stochastic,1,453,453,0,0.1402032193156294,0.0122006392037602,0.0,0.2177832843817336,1133.7000000000005,8086.1196022024515,453
3,masked_stochastic,2,649,626,23,0.1867509984244605,0.0284586424391652,0.0,0.3545762503534747,1510.0909090909097,8086.1196022024515,649
3,masked_stochastic,3,639,571,68,0.1575848568518486,0.0229106373345162,0.0,0.2899188633013822,1274.2500000000005,8086.1196022024515,639
3,masked_stochastic,4,1016,780,236,0.2378767684163474,0.0460195995703986,0.0,0.3662598289091611,1923.4999999999995,8086.1196022024515,1016
3,masked_stochastic,5,881,568,313,0.1886112756627946,0.0359885991160038,0.0,0.3303156830507654,1525.133333333334,8086.1196022024515,881
3,masked_stochastic,6,1200,673,527,0.23798952518359,0.0426933521779262,0.0,0.2876862932747184,1924.4117647058813,8086.1196022024515,1200
3,masked_stochastic,7,1556,329,1227,0.2836479329945096,0.0804486735567736,1.0,0.4180704345877976,2293.611111111112,8086.1196022024515,1556
3,masked_stochastic,8,1606,0,1606,0.2774816735815854,0.0707331788955684,1.0,0.3561375743421849,2243.75,8086.1196022024515,1606
3,masked_greedy,1,0,0,0,0.0,0.0,0.0,0.0,0.0,8105.042951741116,0
3,masked_greedy,2,0,0,0,0.0,0.0,0.0,0.0,0.0,8105.042951741116,0
3,masked_greedy,3,0,0,0,0.0,0.0,0.0,0.0,0.0,8105.042951741116,0
3,masked_greedy,4,101,101,0,0.0268703960709954,0.0029948662730145,0.0,0.2403318789851886,217.785714285714,8105.042951741116,101
3,masked_greedy,5,52,39,13,0.0150852583255467,0.0013899560656423,0.0,0.2166471848666223,122.26666666666684,8105.042951741116,52
3,masked_greedy,6,155,155,0,0.0396993214962829,0.0031615077018933,0.0,0.1653171336522987,321.7647058823527,8105.042951741116,155
3,masked_greedy,7,3828,3705,123,0.6836964247917398,0.9925341892435005,4.0,2.101497449030856,5541.3888888888905,8105.042951741116,3828
3,masked_greedy,8,3864,0,3864,0.6281397927578332,0.7143851345188159,3.0,1.4984788300622045,5091.1,8105.042951741116,3864
4,flat,1,0,0,0,0.0,0.0,0.0,0.0,0.0,8215.486287208143,0
4,flat,2,0,0,0,0.0,0.0,0.0,0.0,0.0,8215.486287208143,0
4,flat,3,0,0,0,0.0,0.0,0.0,0.0,0.0,8215.486287208143,0
4,flat,4,0,0,0,0.0,0.0,0.0,0.0,0.0,8215.486287208143,0
4,flat,5,0,0,0,0.0,0.0,0.0,0.0,0.0,8215.486287208143,0
4,flat,6,4000,4000,0,0.7586819524214337,1.733586646118069,7.0,3.5605643297175384,6232.941176470589,8215.486287208143,4000
4,flat,7,3990,0,3990,0.7135102084535707,1.2282322788973243,5.0,2.528953745560746,5861.833333333334,8215.486287208143,3990
4,flat,8,10,0,10,0.0027204719500049,3.492351909575396e-05,0.0,0.0286913692232218,22.349999999999994,8215.486287208143,10
4,pair,1,0,0,0,0.0,0.0,0.0,0.0,0.0,8200.374580926573,0
4,pair,2,0,0,0,0.0,0.0,0.0,0.0,0.0,8200.374580926573,0
4,pair,3,0,0,0,0.0,0.0,0.0,0.0,0.0,8200.374580926573,0
4,pair,4,0,0,0,0.0,0.0,0.0,0.0,0.0,8200.374580926573,0
4,pair,5,0,0,0,0.0,0.0,0.0,0.0,0.0,8200.374580926573,0
4,pair,6,30,30,0,0.0067213572398293,0.0006049425656801,0.0,0.1653585212841344,55.11764705882358,8200.374580926573,30
4,pair,7,3970,3970,0,0.7115054383835049,1.2561918591980863,6.0,2.5947717357518583,5834.611111111111,8200.374580926573,3970
4,pair,8,4000,0,4000,0.6460680481990092,0.8695526068322271,4.0,1.7826642734613585,5297.999999999999,8200.374580926573,4000
4,masked_stochastic,1,320,320,0,0.0995701956127158,0.0072157904337918,0.0,0.1840495808464632,812.6999999999998,8162.080982154986,320
4,masked_stochastic,2,536,517,19,0.1501176881179664,0.0143586413175284,0.0,0.2186499873645218,1225.2727272727273,8162.080982154986,536
4,masked_stochastic,3,551,502,49,0.1407627134769404,0.0148157812403276,0.0,0.2194693399227714,1148.916666666667,8162.080982154986,551
4,masked_stochastic,4,945,771,174,0.2134872226592313,0.0340137918615073,0.0,0.2937812949034782,1742.499999999999,8162.080982154986,945
4,masked_stochastic,5,908,640,268,0.1923284029443107,0.0242499090561934,0.0,0.2179842748089695,1569.7999999999995,8162.080982154986,908
4,masked_stochastic,6,1250,708,542,0.2367619964149234,0.0468803858305195,0.0,0.3061132044986971,1932.4705882352928,8162.080982154986,1250
4,masked_stochastic,7,1731,542,1189,0.3246312640685282,0.0953023800845271,1.0,0.4493736245187896,2649.666666666668,8162.080982154986,1731
4,masked_stochastic,8,1759,0,1759,0.2942876951664126,0.0910060681531454,1.0,0.4222847630093737,2402.0,8162.080982154986,1759
4,masked_greedy,1,0,0,0,0.0,0.0,0.0,0.0,0.0,8196.383884509518,0
4,masked_greedy,2,0,0,0,0.0,0.0,0.0,0.0,0.0,8196.383884509518,0
4,masked_greedy,3,0,0,0,0.0,0.0,0.0,0.0,0.0,8196.383884509518,0
4,masked_greedy,4,8,8,0,0.0031634159397504,0.0,0.0,0.0,25.928571428571416,8196.383884509518,8
4,masked_greedy,5,18,18,0,0.0059375777601928,4.139255271993197e-05,0.0,0.0188482917806867,48.666666666666686,8196.383884509518,18
4,masked_greedy,6,136,135,1,0.0282764581488635,0.0022834846766513,0.0,0.1376199779722761,231.76470588235296,8196.383884509518,136
4,masked_greedy,7,3873,3839,34,0.6937747822172352,1.0788559650356586,5.0,2.2831700608120937,5686.444444444447,8196.383884509518,3873
4,masked_greedy,8,3965,0,3965,0.637665350189093,0.840593991740762,4.0,1.7376623070162691,5226.55,8196.383884509518,3965
5,flat,1,0,0,0,0.0,0.0,0.0,0.0,0.0,8289.570807621974,0
5,flat,2,0,0,0,0.0,0.0,0.0,0.0,0.0,8289.570807621974,0
5,flat,3,0,0,0,0.0,0.0,0.0,0.0,0.0,8289.570807621974,0
5,flat,4,0,0,0,0.0,0.0,0.0,0.0,0.0,8289.570807621974,0
5,flat,5,0,0,0,0.0,0.0,0.0,0.0,0.0,8289.570807621974,0
5,flat,6,0,0,0,0.0,0.0,0.0,0.0,0.0,8289.570807621974,0
5,flat,7,4000,4000,0,0.7101292459259868,1.0096660077951607,4.0,2.0924244659167464,5886.666666666666,8289.570807621974,4000
5,flat,8,4000,0,4000,0.6391163213333881,0.6738957393618688,3.0,1.3965766120987435,5298.0,8289.570807621974,4000
5,pair,1,0,0,0,0.0,0.0,0.0,0.0,0.0,8289.28266710719,0
5,pair,2,0,0,0,0.0,0.0,0.0,0.0,0.0,8289.28266710719,0
5,pair,3,0,0,0,0.0,0.0,0.0,0.0,0.0,8289.28266710719,0
5,pair,4,0,0,0,0.0,0.0,0.0,0.0,0.0,8289.28266710719,0
5,pair,5,0,0,0,0.0,0.0,0.0,0.0,0.0,8289.28266710719,0
5,pair,6,72,72,0,0.0110915721134014,0.0010989809278405,0.0,0.1265244938420811,91.9411764705881,8289.28266710719,72
5,pair,7,3928,3928,0,0.6996785567884813,0.8200535473055824,3.0,1.73056406715375,5799.833333333333,8289.28266710719,3928
5,pair,8,4000,0,4000,0.6391385374060246,0.673919164388261,3.0,1.3965766120987435,5298.0,8289.28266710719,4000
5,masked_stochastic,1,448,448,0,0.1323598310104244,0.0164563032440285,0.0,0.3038037859647442,1094.7,8270.636126105233,448
5,masked_stochastic,2,641,611,30,0.1769458265532119,0.0195651549602168,0.0,0.2524434905254544,1463.4545454545453,8270.636126105233,641
5,masked_stochastic,3,617,563,54,0.1550062148126099,0.0225657997542276,0.0,0.3024854435360973,1282.0,8270.636126105233,617
5,masked_stochastic,4,1013,799,214,0.2279924818831116,0.0444712121509772,0.0,0.363085107391473,1885.642857142856,8270.636126105233,1013
5,masked_stochastic,5,800,537,263,0.1673551238658038,0.0245414642809443,0.0,0.2537169013368745,1384.1333333333332,8270.636126105233,800
5,masked_stochastic,6,1225,639,586,0.234415427824576,0.0467945754304397,0.0,0.3159354335189808,1938.7647058823525,8270.636126105233,1225
5,masked_stochastic,7,1522,403,1119,0.2776086343289801,0.0642542448756575,1.0,0.3491612870724213,2296.0,8270.636126105233,1522
5,masked_stochastic,8,1734,0,1734,0.2904431972793377,0.0679435635549536,1.0,0.3240694874705461,2402.15,8270.636126105233,1734
5,masked_greedy,1,0,0,0,0.0,0.0,0.0,0.0,0.0,8287.690744049589,0
5,masked_greedy,2,11,11,0,0.0051884175372824,0.0,0.0,0.0,43.0,8287.690744049589,11
5,masked_greedy,3,0,0,0,0.0,0.0,0.0,0.0,0.0,8287.690744049589,0
5,masked_greedy,4,77,77,0,0.0223308801313932,0.0037905186224333,0.0,0.4079824169128367,185.07142857142856,8287.690744049589,77
5,masked_greedy,5,1,1,0,0.0004022029098668,0.0,0.0,0.0,3.333333333333343,8287.690744049589,1
5,masked_greedy,6,94,94,0,0.0248561398297715,0.0006069601583859,0.0,0.0535138094325773,206.0,8287.690744049589,94
5,masked_greedy,7,3850,3817,33,0.6739244923910687,0.8600009726307287,4.0,1.851278467726061,5585.277777777777,8287.690744049589,3850
5,masked_greedy,8,3967,0,3967,0.6320759499576057,0.6421569472886572,3.0,1.3415674787676697,5238.45,8287.690744049589,3967
6,flat,1,0,0,0,0.0,0.0,0.0,0.0,0.0,8205.860673116931,0
6,flat,2,0,0,0,0.0,0.0,0.0,0.0,0.0,8205.860673116931,0
6,flat,3,0,0,0,0.0,0.0,0.0,0.0,0.0,8205.860673116931,0
6,flat,4,0,0,0,0.0,0.0,0.0,0.0,0.0,8205.860673116931,0
6,flat,5,0,0,0,0.0,0.0,0.0,0.0,0.0,8205.860673116931,0
6,flat,6,179,179,0,0.0406309317191024,0.0028816679602589,0.0,0.1321037194864266,333.4117647058818,8205.860673116931,179
6,flat,7,4000,3821,179,0.7173734604039607,1.105503778636038,5.0,2.267902495272908,5886.666666666667,8205.860673116931,4000
6,flat,8,3821,0,3821,0.6110998224023276,0.5788866735276228,3.0,1.243199002484114,5014.600000000001,8205.860673116931,3821
6,pair,1,0,0,0,0.0,0.0,0.0,0.0,0.0,8205.860673116931,0
6,pair,2,0,0,0,0.0,0.0,0.0,0.0,0.0,8205.860673116931,0
6,pair,3,0,0,0,0.0,0.0,0.0,0.0,0.0,8205.860673116931,0
6,pair,4,0,0,0,0.0,0.0,0.0,0.0,0.0,8205.860673116931,0
6,pair,5,0,0,0,0.0,0.0,0.0,0.0,0.0,8205.860673116931,0
6,pair,6,2,2,0,0.0002437282424928,0.0001090191869406,0.0,0.4472981293656346,2.0,8205.860673116931,2
6,pair,7,3998,3998,0,0.7171432726193842,1.1025602093144662,5.0,2.262995363020798,5884.777777777778,8205.860673116931,3998
6,pair,8,4000,0,4000,0.6456361143635646,0.708982182867345,3.0,1.454452253082936,5298.0,8205.860673116931,4000
6,masked_stochastic,1,475,475,0,0.1381338590963664,0.0219022905086259,0.0,0.3772689674049386,1130.1999999999996,8181.91866493455,475
6,masked_stochastic,2,646,612,34,0.1826866452649135,0.0237286179581446,0.0,0.3005350188310297,1494.7272727272727,8181.91866493455,646
6,masked_stochastic,3,660,576,84,0.1671368362363132,0.0157737193767579,0.0,0.1955443772486907,1367.500000000001,8181.91866493455,660
6,masked_stochastic,4,1002,740,262,0.2259337331833786,0.0424101310659865,0.0,0.3463036356797564,1848.571428571428,8181.91866493455,1002
6,masked_stochastic,5,958,586,372,0.2080767038131251,0.0356514121660214,0.0,0.304485338864766,1702.4666666666662,8181.91866493455,958
6,masked_stochastic,6,1205,592,613,0.2320683917355392,0.0437941241511462,0.0,0.2973609641549579,1898.764705882352,8181.91866493455,1205
6,masked_stochastic,7,1566,419,1147,0.2865600609254978,0.0683998278677293,1.0,0.3573702607338986,2344.6111111111127,8181.91866493455,1566
6,masked_stochastic,8,1488,0,1488,0.2558507467168452,0.0524793235094043,0.0,0.2885628740219985,2093.3499999999985,8181.91866493455,1488
6,masked_greedy,1,0,0,0,0.0,0.0,0.0,0.0,0.0,8201.413715256644,0
6,masked_greedy,2,0,0,0,0.0,0.0,0.0,0.0,0.0,8201.413715256644,0
6,masked_greedy,3,0,0,0,0.0,0.0,0.0,0.0,0.0,8201.413715256644,0
6,masked_greedy,4,22,22,0,0.0073419397929252,0.0001553592917487,0.0,0.0579166284609558,60.21428571428567,8201.413715256644,22
6,masked_greedy,5,2,2,0,0.000577136271583,0.0,0.0,0.0,4.7333333333333485,8201.413715256644,2
6,masked_greedy,6,78,75,3,0.0199535183207628,0.0012474665465031,0.0,0.131166528766855,163.6470588235293,8201.413715256644,78
6,masked_greedy,7,3942,3901,41,0.7021621420596774,1.020422527616647,4.0,2.1230104803023893,5758.722222222222,8201.413715256644,3942
6,masked_greedy,8,3956,0,3956,0.6374937518728003,0.6752740886618767,3.0,1.3999499930002388,5228.35,8201.413715256644,3956
7,flat,1,0,0,0,0.0,0.0,0.0,0.0,0.0,8243.888172409781,0
7,flat,2,0,0,0,0.0,0.0,0.0,0.0,0.0,8243.888172409781,0
7,flat,3,0,0,0,0.0,0.0,0.0,0.0,0.0,8243.888172409781,0
7,flat,4,0,0,0,0.0,0.0,0.0,0.0,0.0,8243.888172409781,0
7,flat,5,0,0,0,0.0,0.0,0.0,0.0,0.0,8243.888172409781,0
7,flat,6,0,0,0,0.0,0.0,0.0,0.0,0.0,8243.888172409781,0
7,flat,7,4000,4000,0,0.7140643521060679,1.1144321629075036,5.0,2.296813531686554,5886.666666666666,8243.888172409781,4000
7,flat,8,4000,0,4000,0.6426579168954611,0.7426272660725091,4.0,1.5305340338210425,5298.0,8243.888172409781,4000
7,pair,1,0,0,0,0.0,0.0,0.0,0.0,0.0,8232.232547883545,0
7,pair,2,0,0,0,0.0,0.0,0.0,0.0,0.0,8232.232547883545,0
7,pair,3,0,0,0,0.0,0.0,0.0,0.0,0.0,8232.232547883545,0
7,pair,4,0,0,0,0.0,0.0,0.0,0.0,0.0,8232.232547883545,0
7,pair,5,0,0,0,0.0,0.0,0.0,0.0,0.0,8232.232547883545,0
7,pair,6,250,250,0,0.04818934354022,0.0074194945001999,0.0,0.244316016453555,396.7058823529411,8232.232547883545,250
7,pair,7,3750,3750,0,0.6695632038986924,0.5816894298453548,2.0,1.2769607085687338,5512.000000000002,8232.232547883545,3750
7,pair,8,4000,0,4000,0.6435678255180101,0.7436787165175662,4.0,1.5305340338210425,5298.0,8232.232547883545,4000
7,masked_stochastic,1,390,390,0,0.1182993279639887,0.0143714255177613,0.0,0.3024629570948697,971.0,8207.992528035156,390
7,masked_stochastic,2,522,504,18,0.1428762597823663,0.0121298818612024,0.0,0.1907317618442511,1172.7272727272727,8207.992528035156,522
7,masked_stochastic,3,595,541,54,0.1608188598480589,0.0196840980095828,0.0,0.2715410577878444,1320.0000000000005,8207.992528035156,595
7,masked_stochastic,4,938,746,192,0.2024594574872883,0.0350751598000728,0.0,0.306926065627545,1661.7857142857138,8207.992528035156,938
7,masked_stochastic,5,983,646,337,0.2070339766427787,0.0289387737645449,0.0,0.2416370690029349,1699.3333333333328,8207.992528035156,983
