trial_id,episode,tasks,mean_reward,mean_latency,mean_safe_set_size,empty_safe_set_rate,feasibility_rate,conditional_rsr,overall_rsr,avoidable_violation_count,unavoidable_violation_count,mean_masked_entropy,pair_78_frequency,pair_selection_hhi,top1_pair_frequency,pair_selection_entropy
2,214,200,62.18676195534401,1.9929368468636408,22.085,0.0,1.0,1.0,1.0,0,0,2.9351544797420503,0.1,0.0501,0.1,3.144111343840115
2,215,200,62.53115842479889,1.9460877991080527,21.36,0.035,0.965,1.0,0.965,0,7,2.746948444545269,0.185,0.06845,0.185,3.0091828963822627
2,216,200,63.168972206063465,2.02125636763946,23.795,0.0,1.0,1.0,1.0,0,0,3.069176909327507,0.07,0.04875,0.085,3.133189049987332
2,217,200,62.289900979828026,2.050218286459707,21.72,0.0,1.0,1.0,1.0,0,0,2.855923605263233,0.065,0.04855,0.11,3.1785792774845523
2,218,200,62.17283385206912,2.0326329343090803,24.205,0.0,1.0,1.0,1.0,0,0,3.073625754714012,0.085,0.0494,0.085,3.1520827724204925
2,219,200,62.498550021089,2.037425062219343,21.295,0.0,1.0,1.0,1.0,0,0,2.9003892946243286,0.065,0.05415,0.1,3.0573529798401613
2,220,200,61.73068055996304,2.0274027232625143,25.255,0.0,1.0,1.0,1.0,0,0,3.134500045180321,0.065,0.04215,0.065,3.23539966215976
2,221,200,58.37859103067106,1.9898201439055925,19.09,0.09,0.91,1.0,0.91,0,18,2.5309468680620197,0.065,0.0742999999999999,0.205,2.976557539168022
2,222,200,62.29441168769914,2.023882311527911,23.655,0.0,1.0,1.0,1.0,0,0,3.0434241241216657,0.065,0.04825,0.075,3.1478201784245283
2,223,200,61.26934793318465,2.0833314836153294,22.96,0.0,1.0,1.0,1.0,0,0,2.8811683598160744,0.1,0.05675,0.13,3.075950180598131
2,224,200,63.69956083863319,1.986182295420399,21.26,0.0,1.0,1.0,1.0,0,0,2.840948674678802,0.09,0.0507,0.09,3.1368769888601618
2,225,200,63.22064224085964,1.9897964169936253,23.1,0.0,1.0,1.0,1.0,0,0,3.0057986998558044,0.065,0.0517,0.08,3.0960124345296105
2,226,200,62.04120884458225,2.0724757735822186,22.97,0.0,1.0,1.0,1.0,0,0,2.9565954020619394,0.08,0.04815,0.08,3.157745580847344
2,227,200,56.504950224917394,2.08640935700261,21.015,0.09,0.91,1.0,0.91,0,18,2.6559949499368667,0.21,0.0786499999999999,0.21,2.9209141911555063
2,228,200,62.85487015497165,2.006882468815435,22.37,0.0,1.0,1.0,1.0,0,0,2.998634392619133,0.07,0.0468,0.08,3.1659512128830625
2,229,200,56.86994045133896,2.043206426695782,18.02,0.105,0.895,1.0,0.895,0,21,2.3738814982771874,0.08,0.0842,0.23,2.9124897633112203
2,230,200,62.9174606781695,1.9783920187269477,20.81,0.0,1.0,1.0,1.0,0,0,2.7933563339710235,0.1,0.05425,0.1,3.0737042402562134
2,231,200,63.9805109867888,1.9573743879018335,23.485,0.0,1.0,1.0,1.0,0,0,2.9941966164112093,0.065,0.0452,0.065,3.191141341132052
2,232,200,63.48373628520898,1.9486747974582184,22.33,0.0,1.0,1.0,1.0,0,0,2.875523535013199,0.11,0.05555,0.11,3.032186474987934
2,233,200,62.07034608123948,2.0854534609376287,22.525,0.0,1.0,1.0,1.0,0,0,2.934744137227536,0.095,0.04975,0.095,3.1358986707721037
2,234,200,62.02702616543755,2.035079369288036,24.31,0.0,1.0,1.0,1.0,0,0,3.0811472362279893,0.06,0.04605,0.08,3.168747656258648
2,235,200,57.49299392172985,2.0329831938544896,20.21,0.095,0.905,1.0,0.905,0,19,2.561420996189117,0.06,0.0732,0.19,2.9574722013147734
2,236,200,63.3279275639335,1.995195474262384,23.89,0.0,1.0,1.0,1.0,0,0,3.054981204867363,0.105,0.05515,0.105,3.063429667860573
2,237,200,61.722319168936025,1.989903582008451,19.71,0.02,0.98,1.0,0.98,0,4,2.5761516723036766,0.135,0.0611,0.135,2.99524423416802
2,238,200,63.42909970587769,1.9902966872347705,21.83,0.0,1.0,1.0,1.0,0,0,2.857932986021042,0.075,0.0537,0.11,3.0693674939187257
2,239,200,62.500576455769966,2.059885594374228,22.15,0.0,1.0,1.0,1.0,0,0,2.882705218195915,0.11,0.0509,0.11,3.1343091116239745
2,240,200,63.19889255126529,2.00486538136509,23.09,0.0,1.0,1.0,1.0,0,0,3.008701848387718,0.055,0.0498,0.075,3.0927268634331284
2,241,200,54.68086240415631,1.9936164801370733,16.79,0.14,0.86,1.0,0.86,0,28,2.310183911323547,0.075,0.08955,0.22,2.808084473789227
2,242,200,59.18153523891926,2.0601669522875765,20.575,0.065,0.935,1.0,0.935,0,13,2.6964681273698807,0.055,0.06095,0.15,3.0362529190274747
2,243,200,62.69763293273387,2.0262674645351804,23.49,0.0,1.0,1.0,1.0,0,0,3.021182907819748,0.07,0.0557,0.1,3.0392907523808264
2,244,200,60.418854331386,2.026775389011332,21.26,0.03,0.97,1.0,0.97,0,6,2.7359147381782534,0.135,0.0581,0.135,3.069771642535198
2,245,200,63.18966877143409,1.9917972688510488,20.89,0.0,1.0,1.0,1.0,0,0,2.75197856426239,0.11,0.0543,0.11,3.091084544055663
2,246,200,63.09773697873028,2.0242723314741715,22.56,0.0,1.0,1.0,1.0,0,0,2.9152944576740265,0.045,0.0489,0.1,3.1478464941921502
2,247,200,61.66420037756614,2.0269707652654083,23.46,0.0,1.0,1.0,1.0,0,0,3.018987953066826,0.075,0.0527,0.085,3.1059681643520296
2,248,200,61.96254593067573,2.0512526243423714,23.335,0.0,1.0,1.0,1.0,0,0,3.0043165665864944,0.085,0.0482999999999999,0.085,3.1436515796144087
2,249,200,63.516231698171616,1.987349576483108,25.05,0.0,1.0,1.0,1.0,0,0,3.12573892235756,0.06,0.0487,0.09,3.1382390437463674
2,250,200,63.59567906270111,1.95919249884418,24.705,0.0,1.0,1.0,1.0,0,0,3.092690373659134,0.065,0.04605,0.08,3.181064987532049
2,251,200,62.16059766223307,2.046895365077126,22.82,0.0,1.0,1.0,1.0,0,0,2.948242285251617,0.065,0.05215,0.095,3.114767657859997
2,252,200,59.51130941023226,2.023456082134824,21.48,0.06,0.94,1.0,0.94,0,12,2.733986109495163,0.08,0.0574499999999999,0.135,3.060706119810589
2,253,200,62.323658193393065,2.0710551705587426,22.63,0.0,1.0,1.0,1.0,0,0,2.932482897043228,0.07,0.05465,0.095,3.079132190448172
2,254,200,58.5600383276599,1.9652707912129492,19.615,0.09,0.91,1.0,0.91,0,18,2.568212040662765,0.075,0.07965,0.22,2.9435588091329463
2,255,200,56.00123788541257,2.0675313451629207,19.255,0.115,0.885,1.0,0.885,0,23,2.5161653226614,0.1,0.0742,0.17,2.8911744658459435
2,256,200,61.08206040903751,2.0433485046463837,19.27,0.035,0.965,1.0,0.965,0,7,2.562677628993988,0.18,0.06765,0.18,2.9917913732862447
2,257,200,61.878847483124666,2.063490273453064,22.3,0.0,1.0,1.0,1.0,0,0,2.9289909106493,0.065,0.05415,0.115,3.079172944705843
2,258,200,62.88884653111768,2.0084037602178664,23.18,0.0,1.0,1.0,1.0,0,0,2.9988249814510346,0.09,0.0503,0.09,3.1258178815910638
2,259,200,63.13609957662964,1.989099657867608,22.93,0.0,1.0,1.0,1.0,0,0,3.0011740857362748,0.105,0.0505,0.105,3.120586599167752
2,260,200,63.04783028285358,2.036371803299096,24.83,0.0,1.0,1.0,1.0,0,0,3.0902319407463072,0.08,0.04645,0.08,3.161481416934158
2,261,200,63.31910710499525,2.009765716068261,23.62,0.0,1.0,1.0,1.0,0,0,3.036457707881928,0.09,0.0542,0.09,3.0665943996227027
2,262,200,62.06794984183894,2.041890261812401,21.245,0.0,1.0,1.0,1.0,0,0,2.7907950091362,0.13,0.05755,0.13,3.057917170616983
2,263,200,62.5423442290702,2.031292819934015,18.105,0.005,0.995,1.0,0.995,0,1,2.4678313812613486,0.08,0.0769499999999999,0.175,2.851344297671254
2,264,200,57.349664202286746,2.10081744433098,21.15,0.09,0.91,1.0,0.91,0,18,2.626232153773308,0.06,0.06105,0.16,3.049230286635924
2,265,200,58.09193434466887,1.991086248069742,19.97,0.09,0.91,1.0,0.91,0,18,2.5958146452903748,0.05,0.07305,0.2,2.969887091817486
2,266,200,59.39059907640713,1.96161937009161,21.11,0.075,0.925,1.0,0.925,0,15,2.6678018194437025,0.155,0.06015,0.155,3.0568246727595
2,267,200,63.43987165736692,2.0070363124437893,25.265,0.0,1.0,1.0,1.0,0,0,3.1030987882614136,0.065,0.04865,0.08,3.145316107856471
2,268,200,63.63257591638212,1.976880542647361,21.45,0.0,1.0,1.0,1.0,0,0,2.806595374643803,0.125,0.06455,0.125,2.9195308514754066
2,269,200,55.46877830567015,2.0096422708041555,19.005,0.14,0.86,1.0,0.86,0,28,2.453909277021885,0.095,0.0923999999999999,0.235,2.8186700165646257
2,270,200,62.412742451131706,2.01556596505315,24.05,0.0,1.0,1.0,1.0,0,0,3.0298554170131684,0.085,0.05545,0.11,3.077547566888306
2,271,200,63.536925887150936,2.0118205731316365,18.155,0.0,1.0,1.0,1.0,0,0,2.531374117732048,0.07,0.0689999999999999,0.15,2.926651385893257
2,272,200,63.53619136138696,1.958804810973188,22.075,0.0,1.0,1.0,1.0,0,0,2.9056478637456893,0.04,0.0528,0.1,3.089862574458886
2,273,200,62.09497710005572,1.981835243121702,21.755,0.03,0.97,1.0,0.97,0,6,2.771828144788742,0.13,0.0543,0.13,3.080346536574769
2,274,200,64.5656881986579,1.9361313887652976,23.685,0.0,1.0,1.0,1.0,0,0,3.0118123906850816,0.105,0.0513999999999999,0.105,3.1089434552226747
2,275,200,60.24877334424832,2.008526101030822,18.85,0.055,0.945,1.0,0.945,0,11,2.4856697419285774,0.075,0.07075,0.175,2.953543363048551
2,276,200,62.74165142450944,1.9996156928651505,21.905,0.0,1.0,1.0,1.0,0,0,2.791441354751587,0.09,0.0540999999999999,0.11,3.084043202647623
2,277,200,64.53039293289022,1.9461810357795508,24.52,0.0,1.0,1.0,1.0,0,0,3.073403081893921,0.095,0.0560499999999999,0.095,3.037497334601832
2,278,200,63.541951615417055,1.9911535796526525,25.91,0.0,1.0,1.0,1.0,0,0,3.1433686172962187,0.1,0.0522,0.1,3.1160607710695487
2,279,200,63.95284010145956,1.96062130689504,17.89,0.0,1.0,1.0,1.0,0,0,2.4835050082206727,0.1,0.07345,0.165,2.8703492614894777
2,280,200,53.77071893692873,2.241234538382244,19.3,0.125,0.875,1.0,0.875,0,25,2.4451694506406785,0.05,0.1114499999999999,0.29,2.7729423767248784
2,281,200,64.1796782187494,1.9582800098987,23.735,0.0,1.0,1.0,1.0,0,0,3.0055600595474243,0.06,0.05345,0.105,3.0909210322187968
2,282,200,63.399259490933545,1.962262401433573,21.67,0.0,1.0,1.0,1.0,0,0,2.832636517882347,0.085,0.0596,0.115,2.980707889507512
2,283,200,63.79829807665877,1.9881885813632936,19.98,0.0,1.0,1.0,1.0,0,0,2.7382152104377746,0.115,0.0676,0.115,2.946915382892062
2,284,200,63.6924751095906,1.9621306654779107,21.955,0.0,1.0,1.0,1.0,0,0,2.821261424422264,0.065,0.05575,0.1,3.0456725803966807
2,285,200,63.27247391113384,1.9793205066331168,22.68,0.0,1.0,1.0,1.0,0,0,2.9159671658277517,0.11,0.0577,0.11,3.0473013203690447
2,286,200,63.14941796199411,1.9802668481667116,24.405,0.0,1.0,1.0,1.0,0,0,3.0846050918102264,0.06,0.051,0.07,3.060553952001587
2,287,200,64.54860405463792,1.9435474769140828,20.57,0.0,1.0,1.0,1.0,0,0,2.754693342745304,0.13,0.0605,0.13,3.0273935405457197
2,288,200,62.998499612814925,2.005785566828956,21.355,0.0,1.0,1.0,1.0,0,0,2.880214157104492,0.08,0.0530999999999999,0.08,3.050691842967349
2,289,200,55.35816120244508,2.0438256350749064,20.19,0.125,0.875,1.0,0.875,0,25,2.5527826124429702,0.05,0.0717999999999999,0.18,2.942548740963275
2,290,200,63.02455545788685,2.0070519461460763,22.695,0.0,1.0,1.0,1.0,0,0,2.903187572360039,0.11,0.0538499999999999,0.11,3.0793723543657343
2,291,200,63.10324114650284,2.0103806164830416,21.175,0.0,1.0,1.0,1.0,0,0,2.7586049860715867,0.145,0.0628499999999999,0.145,2.984948747647292
2,292,200,62.13214905240211,2.086471248623218,21.565,0.0,1.0,1.0,1.0,0,0,2.84642667233944,0.095,0.05435,0.095,3.061890371200561
2,293,200,63.02497163953561,1.988760739934716,23.3,0.0,1.0,1.0,1.0,0,0,2.9514257776737214,0.135,0.0616499999999999,0.135,2.996603629649562
2,294,200,63.69785148901381,1.98336292868307,22.515,0.0,1.0,1.0,1.0,0,0,2.9523891627788545,0.085,0.0548,0.11,3.0682623648900447
2,295,200,56.44242058966387,2.0647147617059214,19.94,0.095,0.905,1.0,0.905,0,19,2.5406157958507536,0.26,0.0976,0.26,2.803557240433887
2,296,200,62.08616413621326,2.0208572186425373,22.07,0.0,1.0,1.0,1.0,0,0,2.8307395964860915,0.145,0.0626499999999999,0.145,2.9904609334030536
2,297,200,62.35354621142532,2.025539065781489,23.56,0.0,1.0,1.0,1.0,0,0,2.969771734476089,0.09,0.04975,0.09,3.1319587304231904
2,298,200,62.44655118274055,2.0703023709018216,22.16,0.0,1.0,1.0,1.0,0,0,2.888157744407654,0.075,0.0557999999999999,0.1,3.050964698206774
2,299,200,60.77382106880405,1.9941023299306813,21.72,0.035,0.965,1.0,0.965,0,7,2.644335292875766,0.065,0.07345,0.195,2.937882264027937
2,300,200,62.60243746045983,2.027797873490812,21.54,0.0,1.0,1.0,1.0,0,0,2.7703194200992582,0.04,0.0593,0.14,3.052144603616945
3,1,200,61.36772595066687,2.0878253775496525,22.855,0.0,1.0,1.0,1.0,0,0,3.0151971232891084,0.06,0.04395,0.08,3.21615019350627
3,2,200,60.42996705740852,2.127043055721551,21.265,0.0,1.0,1.0,1.0,0,0,2.772651906609535,0.165,0.05915,0.165,3.0973915566599435
3,3,200,62.01608308901191,2.073342673308614,22.12,0.0,1.0,1.0,1.0,0,0,3.014046255350113,0.045,0.0466,0.095,3.19025662832425
3,4,200,62.02801828073065,2.028750894107969,22.345,0.0,1.0,1.0,1.0,0,0,2.982517929673195,0.065,0.04805,0.095,3.156761633557136
3,5,200,61.99004483167401,2.0440895148581206,20.695,0.0,1.0,1.0,1.0,0,0,2.752213667035103,0.115,0.05165,0.115,3.1178077619326943
3,6,200,61.854781118395,2.032237345912263,20.45,0.0,1.0,1.0,1.0,0,0,2.8564577955007557,0.085,0.04755,0.095,3.178703746303956
3,7,200,59.34643744208551,1.9951175170649984,18.115,0.055,0.945,1.0,0.945,0,11,2.563810554742813,0.15,0.06415,0.15,3.003913942733444
3,8,200,61.11511265826815,2.091722839956048,22.475,0.0,1.0,1.0,1.0,0,0,2.9715099966526037,0.075,0.04375,0.075,3.21523188460564
3,9,200,62.08034727077266,2.054608216615583,19.54,0.0,1.0,1.0,1.0,0,0,2.6627280369400976,0.17,0.0598,0.17,3.108773486831568
3,10,200,61.88026189503709,2.057305790243256,24.155,0.0,1.0,1.0,1.0,0,0,3.1383631372451783,0.035,0.044,0.075,3.214835455735302
3,11,200,61.980228001087546,2.051694144292849,21.055,0.0,1.0,1.0,1.0,0,0,2.9123600333929063,0.105,0.04935,0.105,3.153545399484041
3,12,200,61.26683470163633,2.042533431824358,21.44,0.0,1.0,1.0,1.0,0,0,2.904570972919464,0.07,0.04505,0.08,3.1982579018032014
3,13,200,60.65903624534309,2.1579599625606467,23.75,0.0,1.0,1.0,1.0,0,0,3.115969468355179,0.05,0.04355,0.065,3.2058779833352165
3,14,200,62.67459793465563,2.016378675615741,19.08,0.0,1.0,1.0,1.0,0,0,2.682260984480381,0.14,0.06105,0.14,3.06548920422276
3,15,200,57.8746902250625,1.9952542239088604,19.17,0.09,0.91,1.0,0.91,0,18,2.578713030219078,0.18,0.06665,0.18,3.0208555257368164
3,16,200,52.93915733083335,2.0118272428084056,18.935,0.15,0.85,1.0,0.85,0,30,2.4535521042346957,0.03,0.0847,0.235,2.941171566511336
3,17,200,62.562967863523205,2.050419307676376,19.8,0.0,1.0,1.0,1.0,0,0,2.7131991252303123,0.105,0.0558,0.11,3.082978110015077
3,18,200,62.64228858543638,2.037564451970683,21.64,0.0,1.0,1.0,1.0,0,0,2.8946483719348906,0.05,0.04295,0.065,3.2192653474796407
3,19,200,60.64615404325859,2.102469485827582,23.075,0.0,1.0,1.0,1.0,0,0,3.0261234319210053,0.08,0.04675,0.09,3.1785067372211526
3,20,200,60.91538972633596,2.103455001111779,24.685,0.0,1.0,1.0,1.0,0,0,3.160392171740532,0.05,0.04155,0.07,3.2493849353113182
3,21,200,61.109293722918274,2.0730102104798616,23.755,0.0,1.0,1.0,1.0,0,0,3.064822596907616,0.045,0.0428,0.075,3.226107831250853
3,22,200,62.53869672382722,2.0082936712029085,24.34,0.0,1.0,1.0,1.0,0,0,3.13921668767929,0.05,0.04575,0.1,3.1964723566490747
3,23,200,60.01030041516648,2.175909038491384,25.23,0.0,1.0,1.0,1.0,0,0,3.1988136053085325,0.07,0.0412,0.07,3.248541533942785
3,24,200,56.48415220730934,2.14286924945784,17.62,0.09,0.91,1.0,0.91,0,18,2.4252533808350565,0.05,0.07225,0.185,2.9756772743742204
3,25,200,53.9926459456681,2.0282776711595814,19.27,0.15,0.85,1.0,0.85,0,30,2.559087138473988,0.08,0.0713,0.2,3.008131677819405
3,26,200,61.68183885087472,2.057058647496108,21.96,0.0,1.0,1.0,1.0,0,0,2.9418674486875536,0.055,0.0436,0.065,3.20972890375791
3,27,200,57.17433379121499,2.001894245262415,21.24,0.09,0.91,1.0,0.91,0,18,2.7098166382312776,0.155,0.0614,0.155,3.046269691339459
3,28,200,53.41131633982778,2.051580953654839,18.92,0.145,0.855,1.0,0.855,0,29,2.530052838921547,0.06,0.0674,0.195,3.0647077207700955
3,29,200,62.074663935009625,2.069450407715708,24.615,0.0,1.0,1.0,1.0,0,0,3.157988191843033,0.045,0.04355,0.08,3.207920718823794
3,30,200,60.767695870137146,2.0804071815994702,20.685,0.0,1.0,1.0,1.0,0,0,2.816728612780571,0.1,0.05145,0.11,3.124449949117504
3,31,200,61.508378487655776,2.0258662571295094,19.07,0.02,0.98,1.0,0.98,0,4,2.6659160649776457,0.095,0.0561,0.11,3.0721432146635888
3,32,200,61.77503711490641,2.057648043863686,22.005,0.0,1.0,1.0,1.0,0,0,2.9916826349496843,0.085,0.0452,0.085,3.208864762417756
3,33,200,61.367610904708975,2.0405501863516005,21.615,0.005,0.995,1.0,0.995,0,1,2.824841824769974,0.165,0.0621,0.165,3.060736942143936
3,34,200,60.04602752032325,2.098701705008817,20.025,0.03,0.97,1.0,0.97,0,6,2.686371589899063,0.1,0.04845,0.1,3.1615494778734505
3,35,200,60.70142941477278,2.0800213058721466,24.62,0.0,1.0,1.0,1.0,0,0,3.1747194039821625,0.03,0.0395999999999999,0.06,3.278958375746668
3,36,200,61.081563701062215,2.0838459301426973,21.84,0.0,1.0,1.0,1.0,0,0,2.929761123359204,0.065,0.0458,0.075,3.1967147341529736
3,37,200,62.83160892908356,2.035418404547092,19.735,0.0,1.0,1.0,1.0,0,0,2.8051207566261294,0.1,0.052,0.1,3.1201187864551247
3,38,200,61.75900908375103,2.104831219211942,20.975,0.0,1.0,1.0,1.0,0,0,2.899686818122864,0.08,0.05055,0.09,3.134901232588066
3,39,200,59.00034684204542,2.0008924124728225,16.98,0.065,0.935,1.0,0.935,0,13,2.3695231744647027,0.245,0.0875499999999999,0.245,2.9306375175241155
3,40,200,60.58765325254707,2.108249009126061,24.355,0.0,1.0,1.0,1.0,0,0,3.1339049172401428,0.03,0.0407,0.075,3.2652360447775157
3,41,200,62.658867674437886,2.037392149427077,21.14,0.0,1.0,1.0,1.0,0,0,2.88394962310791,0.115,0.0514499999999999,0.115,3.1190651524401827
3,42,200,60.19598749838536,2.187362197320385,21.855,0.0,1.0,1.0,1.0,0,0,2.8990066039562223,0.03,0.04605,0.095,3.203067869800557
3,43,200,60.66223530242292,2.111243628835237,21.185,0.0,1.0,1.0,1.0,0,0,2.885755776166916,0.07,0.0515,0.095,3.1239935843531152
3,44,200,57.27131588282696,2.027082588829133,21.605,0.09,0.91,1.0,0.91,0,18,2.7112026840448378,0.05,0.0659,0.19,3.0578446892438507
3,45,200,61.172145908954,2.0943077588456025,23.485,0.0,1.0,1.0,1.0,0,0,3.0137586373090746,0.045,0.04385,0.085,3.220249506023362
3,46,200,61.48426965732857,2.033067500687264,23.01,0.0,1.0,1.0,1.0,0,0,3.041676987409592,0.065,0.0411,0.065,3.256535404565149
3,47,200,61.71388609832782,2.051112481894994,22.9,0.0,1.0,1.0,1.0,0,0,3.051659227013588,0.065,0.04605,0.09,3.1849666733184803
3,48,200,61.649464054251766,2.046059161766164,23.815,0.0,1.0,1.0,1.0,0,0,3.068277590274811,0.04,0.0433,0.07,3.2227717912277027
3,49,200,52.760894963617794,2.160779773462704,19.955,0.145,0.855,1.0,0.855,0,29,2.635452250242233,0.035,0.07125,0.205,3.0330178844382294
3,50,200,62.384640816690506,2.039284973077128,22.685,0.0,1.0,1.0,1.0,0,0,2.9886243897676468,0.095,0.0448,0.095,3.2034873048706203
3,51,200,59.18270222075327,2.087024346904713,21.18,0.055,0.945,1.0,0.945,0,11,2.73813652664423,0.065,0.05225,0.14,3.155265994703942
3,52,200,63.15659217323977,1.9551322288914963,22.105,0.0,1.0,1.0,1.0,0,0,2.922604885697365,0.09,0.0449,0.09,3.211337918565344
3,53,200,61.240878763630846,2.1037612417359024,19.41,0.0,1.0,1.0,1.0,0,0,2.604403113424778,0.03,0.06625,0.19,3.0734669921064484
3,54,200,61.29594134556929,2.084634561434754,24.535,0.0,1.0,1.0,1.0,0,0,3.103364401459694,0.085,0.04395,0.085,3.214365866103294
3,55,200,60.02183146060758,2.129658465546356,23.125,0.0,1.0,1.0,1.0,0,0,3.028693346381188,0.075,0.0453,0.075,3.1840822157419493
3,56,200,61.87665390830441,2.04846755099265,22.04,0.0,1.0,1.0,1.0,0,0,2.936787377595901,0.08,0.04285,0.08,3.2355698886979694
3,57,200,60.98344057178176,2.112576707941797,21.83,0.0,1.0,1.0,1.0,0,0,2.9400499802827835,0.045,0.04615,0.095,3.1991293048909526
3,58,200,58.702347489996335,2.2186602123306063,23.38,0.0,1.0,1.0,1.0,0,0,3.053808024823665,0.085,0.04655,0.085,3.181356159958695
3,59,200,62.02278311942116,2.04158347653824,22.11,0.0,1.0,1.0,1.0,0,0,2.908092388808728,0.085,0.0482,0.085,3.140071204869696
3,60,200,62.241320111561066,2.029534581133532,19.6,0.0,1.0,1.0,1.0,0,0,2.715532842576504,0.035,0.04935,0.115,3.155530568120085
3,61,200,61.8083469626178,2.066036652923185,23.33,0.0,1.0,1.0,1.0,0,0,3.040194962024689,0.07,0.04235,0.07,3.234263363497324
3,62,200,61.97265908045951,2.046134863575721,26.135,0.0,1.0,1.0,1.0,0,0,3.249306628704071,0.055,0.04305,0.08,3.2336056657054923
3,63,200,55.5284189859764,2.113999713839122,19.055,0.125,0.875,1.0,0.875,0,25,2.5414208835363388,0.06,0.07065,0.195,3.0074785711511614
3,64,200,63.24435228674931,2.0238650270081213,21.925,0.0,1.0,1.0,1.0,0,0,2.999802314043045,0.035,0.04455,0.08,3.2065625341869484
3,65,200,59.99892704797551,2.022793275642065,19.87,0.03,0.97,1.0,0.97,0,6,2.67148639023304,0.09,0.06035,0.16,3.07815323416334
3,66,200,60.90460945380492,2.1007072362643853,21.46,0.0,1.0,1.0,1.0,0,0,2.807133659720421,0.045,0.0475,0.12,3.2051756206945585
3,67,200,60.88400365076115,2.1286941475117755,21.55,0.005,0.995,1.0,0.995,0,1,2.8941162604093558,0.065,0.0427,0.085,3.2421664671883543
3,68,200,60.87519339181291,2.091618668118864,22.16,0.0,1.0,1.0,1.0,0,0,2.9801831430196764,0.065,0.04955,0.085,3.128596449508482
3,69,200,60.53796700649924,2.0371494103723906,17.92,0.03,0.97,1.0,0.97,0,6,2.488032633662224,0.175,0.06615,0.175,3.018984520901862
3,70,200,61.1838564634525,2.060651418741829,19.415,0.0,1.0,1.0,1.0,0,0,2.74431223154068,0.1,0.05635,0.11,3.076129733931336
3,71,200,61.12807601331759,2.104094646076855,21.325,0.0,1.0,1.0,1.0,0,0,2.79377625733614,0.025,0.0532999999999999,0.11,3.1176952431595235
3,72,200,57.82175038505733,2.0841814967266954,19.605,0.08,0.92,1.0,0.92,0,16,2.6129164925217627,0.04,0.06035,0.17,3.09519050161702
3,73,200,49.58336076423007,2.138788086322589,18.41,0.18,0.82,1.0,0.82,0,36,2.380866634845733,0.015,0.0874,0.245,2.9466316003550976
3,74,200,61.86109219656594,2.033873086428087,21.26,0.0,1.0,1.0,1.0,0,0,2.901180346608162,0.06,0.04735,0.095,3.1674714232193373
3,75,200,61.15598564352997,2.0682141643391936,22.305,0.0,1.0,1.0,1.0,0,0,2.952962363362312,0.075,0.04465,0.075,3.2076968585559595
3,76,200,61.18126769936745,2.076008197292549,25.12,0.0,1.0,1.0,1.0,0,0,3.1939292573928832,0.035,0.0390999999999999,0.065,3.285605723510149
3,77,200,61.92758693599649,2.0356806845101856,24.625,0.0,1.0,1.0,1.0,0,0,3.1606731259822847,0.06,0.0421999999999999,0.08,3.240845057014192
3,78,200,61.03391703819951,2.1148372630074563,22.44,0.0,1.0,1.0,1.0,0,0,2.94012348562479,0.08,0.04615,0.09,3.202930007940689
3,79,200,61.84062447535962,2.036699343978463,21.805,0.0,1.0,1.0,1.0,0,0,2.807008938193321,0.05,0.0582,0.16,3.097603938420856
3,80,200,58.158416947038624,2.1099901841128927,17.435,0.065,0.935,1.0,0.935,0,13,2.4533370658755302,0.07,0.07275,0.205,3.009773027138888
3,81,200,61.16004486088202,2.0634062324014453,22.61,0.0,1.0,1.0,1.0,0,0,2.97885576069355,0.075,0.04355,0.08,3.2295124997386715
3,82,200,61.89678189911029,1.9948479482734316,21.55,0.0,1.0,1.0,1.0,0,0,2.862253148257732,0.075,0.04825,0.11,3.1607895636193635
3,83,200,62.20896494186098,2.04290632797001,24.015,0.0,1.0,1.0,1.0,0,0,3.1087680023908617,0.05,0.04815,0.1,3.162355738510279
3,84,200,61.60056355131624,2.035752125572404,24.0,0.0,1.0,1.0,1.0,0,0,3.109659661650657,0.065,0.0431,0.07,3.221085981653173
3,85,200,63.03755134536448,1.9999618939086408,20.61,0.0,1.0,1.0,1.0,0,0,2.8489101204276084,0.1,0.04985,0.1,3.135545593613976
3,86,200,57.18407838041762,2.0510672547444546,20.255,0.08,0.92,1.0,0.92,0,16,2.6947098657488824,0.02,0.0542,0.145,3.1425305006151723
3,87,200,62.4917192095762,2.0054366976345586,19.77,0.0,1.0,1.0,1.0,0,0,2.6851409515738487,0.17,0.06325,0.17,3.0373188789501824
3,88,200,59.10344746578858,2.0407898296006057,20.905,0.065,0.935,1.0,0.935,0,13,2.7344102051854136,0.05,0.0636,0.175,3.061635995084994
3,89,200,61.95553359638341,2.045503373239016,23.015,0.0,1.0,1.0,1.0,0,0,2.999365893304348,0.05,0.0432,0.08,3.233802023373733
3,90,200,61.353700547950375,2.062765616665996,24.7,0.0,1.0,1.0,1.0,0,0,3.169613186120987,0.07,0.0438,0.085,3.2223064808551247
3,91,200,61.19945713809472,2.0808907541474646,23.38,0.0,1.0,1.0,1.0,0,0,3.075430601835251,0.085,0.04405,0.085,3.221289039646695
3,92,200,62.00626653749671,2.0379974729040136,23.205,0.0,1.0,1.0,1.0,0,0,3.0435224497318267,0.06,0.04565,0.075,3.190807427054133
3,93,200,57.22944671623032,2.037456849031945,18.13,0.09,0.91,1.0,0.91,0,18,2.5592282584309576,0.155,0.06445,0.155,3.003109656816198
