state_id,trial_id,task_id,requirement,load_tertile,safe_set_size,reference_action,alternative_action,initial_peak_queue_difference_seconds,peak_step,half_life_50_steps,half_life_25_steps,half_life_10_steps,right_censored
trial_007_ep1_task002,7,2,0.99,low,27,6,0,0.0,1,,,,False
trial_007_ep1_task002,7,2,0.99,low,27,6,1,0.0,1,,,,False
trial_007_ep1_task002,7,2,0.99,low,27,6,2,0.0,1,,,,False
trial_007_ep1_task002,7,2,0.99,low,27,6,3,0.0,1,,,,False
trial_007_ep1_task002,7,2,0.99,low,27,6,4,0.0,1,,,,False
trial_007_ep1_task002,7,2,0.99,low,27,6,5,0.0,1,,,,False
trial_007_ep1_task002,7,2,0.99,low,27,6,7,0.0,1,,,,False
trial_007_ep1_task002,7,2,0.99,low,27,6,9,0.0,1,,,,False
trial_007_ep1_task002,7,2,0.99,low,27,6,10,0.0,1,,,,False
trial_007_ep1_task002,7,2,0.99,low,27,6,11,0.0,1,,,,False
trial_007_ep1_task002,7,2,0.99,low,27,6,12,0.0,1,,,,False
trial_007_ep1_task002,7,2,0.99,low,27,6,13,0.0,1,,,,False
trial_007_ep1_task002,7,2,0.99,low,27,6,14,0.0,1,,,,False
trial_007_ep1_task002,7,2,0.99,low,27,6,15,0.0,1,,,,False
trial_007_ep1_task002,7,2,0.99,low,27,6,16,0.0,1,,,,False
trial_007_ep1_task002,7,2,0.99,low,27,6,17,0.0,1,,,,False
trial_007_ep1_task002,7,2,0.99,low,27,6,18,0.0,1,,,,False
trial_007_ep1_task002,7,2,0.99,low,27,6,19,0.0,1,,,,False
trial_007_ep1_task002,7,2,0.99,low,27,6,20,0.0,1,,,,False
trial_007_ep1_task002,7,2,0.99,low,27,6,21,0.0,1,,,,False
trial_007_ep1_task002,7,2,0.99,low,27,6,22,0.0,1,,,,False
trial_007_ep1_task002,7,2,0.99,low,27,6,23,0.0,1,,,,False
trial_007_ep1_task002,7,2,0.99,low,27,6,24,0.0,1,,,,False
trial_007_ep1_task002,7,2,0.99,low,27,6,25,0.0,1,,,,False
trial_007_ep1_task002,7,2,0.99,low,27,6,26,0.0,1,,,,False
trial_007_ep1_task002,7,2,0.99,low,27,6,27,0.0,1,,,,False
trial_007_ep1_task003,7,3,0.9999,low,20,5,1,0.0,1,,,,False
trial_007_ep1_task003,7,3,0.9999,low,20,5,3,0.0,1,,,,False
trial_007_ep1_task003,7,3,0.9999,low,20,5,4,0.0,1,,,,False
trial_007_ep1_task003,7,3,0.9999,low,20,5,6,0.0,1,,,,False
trial_007_ep1_task003,7,3,0.9999,low,20,5,10,0.0,1,,,,False
trial_007_ep1_task003,7,3,0.9999,low,20,5,12,0.0,1,,,,False
trial_007_ep1_task003,7,3,0.9999,low,20,5,14,0.0,1,,,,False
trial_007_ep1_task003,7,3,0.9999,low,20,5,15,0.0,1,,,,False
trial_007_ep1_task003,7,3,0.9999,low,20,5,16,0.0,1,,,,False
trial_007_ep1_task003,7,3,0.9999,low,20,5,17,0.0,1,,,,False
trial_007_ep1_task003,7,3,0.9999,low,20,5,19,0.0,1,,,,False
trial_007_ep1_task003,7,3,0.9999,low,20,5,20,0.0,1,,,,False
trial_007_ep1_task003,7,3,0.9999,low,20,5,21,0.0,1,,,,False
trial_007_ep1_task003,7,3,0.9999,low,20,5,22,0.0,1,,,,False
trial_007_ep1_task003,7,3,0.9999,low,20,5,23,0.0,1,,,,False
trial_007_ep1_task003,7,3,0.9999,low,20,5,24,0.0,1,,,,False
trial_007_ep1_task003,7,3,0.9999,low,20,5,25,0.0,1,,,,False
trial_007_ep1_task003,7,3,0.9999,low,20,5,26,0.0,1,,,,False
trial_007_ep1_task003,7,3,0.9999,low,20,5,27,0.0,1,,,,False
trial_007_ep1_task004,7,4,0.9,low,28,6,0,1.610063633165855,1,3.0,3.0,3.0,False
trial_007_ep1_task004,7,4,0.9,low,28,6,1,1.4491446295527082,1,3.0,3.0,3.0,False
trial_007_ep1_task004,7,4,0.9,low,28,6,2,0.7198030249733973,1,3.0,3.0,3.0,False
trial_007_ep1_task004,7,4,0.9,low,28,6,3,0.9702954625399016,1,3.0,3.0,3.0,False
trial_007_ep1_task004,7,4,0.9,low,28,6,4,0.2933609602827163,1,3.0,3.0,3.0,False
trial_007_ep1_task004,7,4,0.9,low,28,6,5,0.017096963301408863,1,3.0,3.0,3.0,False
trial_007_ep1_task004,7,4,0.9,low,28,6,7,0.7790112876919633,1,3.0,3.0,3.0,False
trial_007_ep1_task004,7,4,0.9,low,28,6,8,0.04966968311265241,1,3.0,3.0,3.0,False
trial_007_ep1_task004,7,4,0.9,low,28,6,9,0.3001621206791567,1,3.0,3.0,3.0,False
trial_007_ep1_task004,7,4,0.9,low,28,6,10,0.3767723815780286,1,3.0,3.0,3.0,False
trial_007_ep1_task004,7,4,0.9,low,28,6,11,0.6530363785593356,1,3.0,3.0,3.0,False
trial_007_ep1_task004,7,4,0.9,low,28,6,12,0.6701333418607454,1,3.0,3.0,3.0,False
trial_007_ep1_task004,7,4,0.9,low,28,6,13,0.11124932050049452,1,3.0,3.0,3.0,False
trial_007_ep1_task004,7,4,0.9,low,28,6,14,0.13924311706600978,1,3.0,3.0,3.0,False
trial_007_ep1_task004,7,4,0.9,low,28,6,15,0.5376913851911755,1,3.0,3.0,3.0,False
trial_007_ep1_task004,7,4,0.9,low,28,6,16,0.8139553821724825,1,3.0,3.0,3.0,False
trial_007_ep1_task004,7,4,0.9,low,28,6,17,0.8310523454738923,1,3.0,3.0,3.0,False
trial_007_ep1_task004,7,4,0.9,low,28,6,18,0.5900984875133011,1,3.0,3.0,3.0,False
trial_007_ep1_task004,7,4,0.9,low,28,6,19,1.2670329897704864,1,3.0,3.0,3.0,False
trial_007_ep1_task004,7,4,0.9,low,28,6,20,1.5432969867517934,1,3.0,3.0,3.0,False
trial_007_ep1_task004,7,4,0.9,low,28,6,21,1.5603939500532031,1,3.0,3.0,3.0,False
trial_007_ep1_task004,7,4,0.9,low,28,6,22,1.016540552203982,1,3.0,3.0,3.0,False
trial_007_ep1_task004,7,4,0.9,low,28,6,23,1.292804549185289,1,3.0,3.0,3.0,False
trial_007_ep1_task004,7,4,0.9,low,28,6,24,1.3099015124866988,1,3.0,3.0,3.0,False
trial_007_ep1_task004,7,4,0.9,low,28,6,25,1.9697390514424744,1,3.0,3.0,3.0,False
trial_007_ep1_task004,7,4,0.9,low,28,6,26,1.9868360147438842,1,3.0,3.0,3.0,False
trial_007_ep1_task004,7,4,0.9,low,28,6,27,2.263100011725191,1,3.0,3.0,3.0,False
trial_007_ep1_task006,7,6,0.99,high,25,6,1,0.0,1,,,,False
trial_007_ep1_task006,7,6,0.99,high,25,6,3,0.0,1,,,,False
trial_007_ep1_task006,7,6,0.99,high,25,6,4,0.0,1,,,,False
trial_007_ep1_task006,7,6,0.99,high,25,6,5,0.0,1,,,,False
trial_007_ep1_task006,7,6,0.99,high,25,6,7,0.0,1,,,,False
trial_007_ep1_task006,7,6,0.99,high,25,6,9,0.0,1,,,,False
trial_007_ep1_task006,7,6,0.99,high,25,6,10,0.0,1,,,,False
trial_007_ep1_task006,7,6,0.99,high,25,6,11,0.0,1,,,,False
trial_007_ep1_task006,7,6,0.99,high,25,6,12,0.0,1,,,,False
trial_007_ep1_task006,7,6,0.99,high,25,6,13,0.0,1,,,,False
trial_007_ep1_task006,7,6,0.99,high,25,6,14,0.0,1,,,,False
trial_007_ep1_task006,7,6,0.99,high,25,6,15,0.0,1,,,,False
trial_007_ep1_task006,7,6,0.99,high,25,6,16,0.0,1,,,,False
trial_007_ep1_task006,7,6,0.99,high,25,6,17,0.0,1,,,,False
trial_007_ep1_task006,7,6,0.99,high,25,6,18,0.0,1,,,,False
trial_007_ep1_task006,7,6,0.99,high,25,6,19,0.0,1,,,,False
trial_007_ep1_task006,7,6,0.99,high,25,6,20,0.0,1,,,,False
trial_007_ep1_task006,7,6,0.99,high,25,6,21,0.0,1,,,,False
trial_007_ep1_task006,7,6,0.99,high,25,6,22,0.0,1,,,,False
trial_007_ep1_task006,7,6,0.99,high,25,6,23,0.0,1,,,,False
trial_007_ep1_task006,7,6,0.99,high,25,6,24,0.0,1,,,,False
trial_007_ep1_task006,7,6,0.99,high,25,6,25,0.0,1,,,,False
trial_007_ep1_task006,7,6,0.99,high,25,6,26,0.0,1,,,,False
trial_007_ep1_task006,7,6,0.99,high,25,6,27,0.0,1,,,,False
trial_007_ep1_task007,7,7,0.9,low,28,6,0,1.193132959394776,1,2.0,2.0,2.0,False
trial_007_ep1_task007,7,7,0.9,low,28,6,1,1.0674464509638089,1,2.0,2.0,2.0,False
trial_007_ep1_task007,7,7,0.9,low,28,6,2,0.5392042829739725,1,2.0,2.0,2.0,False
trial_007_ep1_task007,7,7,0.9,low,28,6,3,0.7042888136342791,1,2.0,2.0,2.0,False
trial_007_ep1_task007,7,7,0.9,low,28,6,4,0.2199230840596762,1,2.0,2.0,2.0,False
trial_007_ep1_task007,7,7,0.9,low,28,6,5,0.022124504648134202,1,2.0,2.0,2.0,False
trial_007_ep1_task007,7,7,0.9,low,28,6,7,0.5854979790468433,1,2.0,2.0,2.0,False
trial_007_ep1_task007,7,7,0.9,low,28,6,8,0.057255811057006945,1,2.0,2.0,2.0,False
trial_007_ep1_task007,7,7,0.9,low,28,6,9,0.22234034171731354,1,2.0,2.0,2.0,False
