state_id,trial_id,task_id,requirement,load_tertile,safe_set_size,choice,action_index,horizon,effective_horizon,delta_total_queue_length,delta_maximum_server_queue_length,delta_total_backlog_seconds,delta_maximum_server_backlog_seconds,delta_mean_waiting_time_seconds,delta_mean_future_task_latency_seconds,delta_mean_future_task_reward,delta_mean_server_utilization
trial_007_ep1_task006,7,6,0.99,high,25,Safe Min-Latency,6,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_007_ep1_task006,7,6,0.99,high,25,Next-best immediate,12,1,1,0.0,0.0,0.0,0.0,-0.1499377348361235,0.0,0.0,-0.0067763562323413795
trial_007_ep1_task006,7,6,0.99,high,25,Next-best immediate,12,5,5,0.0,0.0,0.0,0.0,-0.04997924494537448,0.0,0.0,-0.0034756438745163765
trial_007_ep1_task006,7,6,0.99,high,25,Next-best immediate,12,10,10,0.0,0.0,0.0,0.0,-0.03331949663024966,0.0,0.0,-0.0022654966575465507
trial_007_ep1_task006,7,6,0.99,high,25,Next-best immediate,12,20,20,0.0,0.0,0.0,0.0,-0.01427978427010701,0.0,0.0,-0.0012435478813515866
trial_007_ep1_task006,7,6,0.99,high,25,Next-best immediate,12,50,50,0.0,0.0,0.0,0.0,-0.005879911170044078,0.0,0.0,-0.00042339688305875756
trial_007_ep1_task006,7,6,0.99,high,25,PPO high probability,27,1,1,0.0,0.0,0.0,0.0,-0.1499377348361235,0.0,0.0,-0.033128852691447025
trial_007_ep1_task006,7,6,0.99,high,25,PPO high probability,27,5,5,0.0,0.0,0.0,0.0,-0.04997924494537448,0.0,0.0,-0.016992036719857884
trial_007_ep1_task006,7,6,0.99,high,25,PPO high probability,27,10,10,0.0,0.0,0.0,0.0,-0.03331949663024966,0.0,0.0,-0.011075761436894316
trial_007_ep1_task006,7,6,0.99,high,25,PPO high probability,27,20,20,0.0,0.0,0.0,0.0,-0.01427978427010701,0.0,0.0,-0.006079567419941145
trial_007_ep1_task006,7,6,0.99,high,25,PPO high probability,27,50,50,0.0,0.0,0.0,0.0,-0.005879911170044078,0.0,0.0,-0.002069940317176222
trial_007_ep1_task006,7,6,0.99,high,25,PPO sampled,26,1,1,0.0,0.0,0.0,0.0,-0.1499377348361235,0.0,0.0,-0.03069290764060531
trial_007_ep1_task006,7,6,0.99,high,25,PPO sampled,26,5,5,0.0,0.0,0.0,0.0,-0.04997924494537448,0.0,0.0,-0.01574262225516243
trial_007_ep1_task006,7,6,0.99,high,25,PPO sampled,26,10,10,0.0,0.0,0.0,0.0,-0.03331949663024966,0.0,0.0,-0.010261367213593275
trial_007_ep1_task006,7,6,0.99,high,25,PPO sampled,26,20,20,0.0,0.0,0.0,0.0,-0.01427978427010701,0.0,0.0,-0.005632540403769037
trial_007_ep1_task006,7,6,0.99,high,25,PPO sampled,26,50,50,0.0,0.0,0.0,0.0,-0.005879911170044078,0.0,0.0,-0.0019177388232662074
trial_007_ep1_task007,7,7,0.9,low,28,Safe Min-Latency,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_007_ep1_task007,7,7,0.9,low,28,Safe Min-Latency,6,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_007_ep1_task007,7,7,0.9,low,28,Safe Min-Latency,6,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_007_ep1_task007,7,7,0.9,low,28,Safe Min-Latency,6,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_007_ep1_task007,7,7,0.9,low,28,Safe Min-Latency,6,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_007_ep1_task007,7,7,0.9,low,28,Next-best immediate,12,1,1,0.0,0.0,-0.48194847191696577,-0.48194847191696555,0.0,0.0,0.0,0.015103003517488112
trial_007_ep1_task007,7,7,0.9,low,28,Next-best immediate,12,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003158773093886791
trial_007_ep1_task007,7,7,0.9,low,28,Next-best immediate,12,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002070611558278229
trial_007_ep1_task007,7,7,0.9,low,28,Next-best immediate,12,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000957774480477902
trial_007_ep1_task007,7,7,0.9,low,28,Next-best immediate,12,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00032148982836760487
trial_007_ep1_task007,7,7,0.9,low,28,PPO high probability,27,1,1,0.0,0.0,-1.6529569266636075,-1.6529569266636073,0.0,0.0,0.0,0.020766629836546258
trial_007_ep1_task007,7,7,0.9,low,28,PPO high probability,27,5,5,0.0,0.0,0.0,0.0,0.011823232925416604,0.0,0.0,-0.015442890681224536
trial_007_ep1_task007,7,7,0.9,low,28,PPO high probability,27,10,10,0.0,0.0,0.0,0.0,0.005911616462708304,0.0,0.0,-0.010122989840471469
trial_007_ep1_task007,7,7,0.9,low,28,PPO high probability,27,20,20,0.0,0.0,0.0,0.0,0.0029558082313541345,0.0,0.0,-0.004682453015669913
trial_007_ep1_task007,7,7,0.9,low,28,PPO high probability,27,50,50,0.0,0.0,0.0,0.0,0.0011823232925416427,0.0,0.0,-0.0015717280497970776
trial_007_ep1_task007,7,7,0.9,low,28,PPO sampled,13,1,1,0.0,0.0,-0.06843069737396013,-0.6076349803479326,0.0,0.5392042829739729,-10.769236390681137,0.016304378797288466
trial_007_ep1_task007,7,7,0.9,low,28,PPO sampled,13,5,5,0.0,0.0,0.0,0.0,0.0,0.10784085659479459,-2.1538472781362117,0.0016545954301312171
trial_007_ep1_task007,7,7,0.9,low,28,PPO sampled,13,10,10,0.0,0.0,0.0,0.0,0.0,0.053920428297397294,-1.076923639068113,0.001084606054336218
trial_007_ep1_task007,7,7,0.9,low,28,PPO sampled,13,20,20,0.0,0.0,0.0,0.0,0.0,0.026960214148698425,-0.5384618195340636,0.0005016913945360968
trial_007_ep1_task007,7,7,0.9,low,28,PPO sampled,13,50,50,0.0,0.0,0.0,0.0,0.0,0.010784085659479414,-0.21538472781361406,0.00016839943390684065
trial_007_ep1_task008,7,8,0.9999,medium,12,Safe Min-Latency,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_007_ep1_task008,7,8,0.9999,medium,12,Safe Min-Latency,6,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_007_ep1_task008,7,8,0.9999,medium,12,Safe Min-Latency,6,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_007_ep1_task008,7,8,0.9999,medium,12,Safe Min-Latency,6,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_007_ep1_task008,7,8,0.9999,medium,12,Safe Min-Latency,6,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_007_ep1_task008,7,8,0.9999,medium,12,Next-best immediate,17,1,1,1.0,1.0,0.4886957620557635,0.4886957620557635,0.5111033133731748,0.0,0.0,-0.03988149731563795
trial_007_ep1_task008,7,8,0.9999,medium,12,Next-best immediate,17,5,5,0.0,0.0,0.0,0.0,0.10222066267463496,0.0,0.0,-0.003980862057628043
trial_007_ep1_task008,7,8,0.9999,medium,12,Next-best immediate,17,10,10,0.0,0.0,0.0,0.0,0.05678925704146387,0.0,0.0,-0.002980219427399927
trial_007_ep1_task008,7,8,0.9999,medium,12,Next-best immediate,17,20,20,0.0,0.0,0.0,0.0,0.02555516566865873,0.0,0.0,-0.0012122697891472911
trial_007_ep1_task008,7,8,0.9999,medium,12,Next-best immediate,17,50,50,0.0,0.0,0.0,0.0,0.01022206626746347,0.0,0.0,-0.0004158016524603847
trial_007_ep1_task008,7,8,0.9999,medium,12,PPO high probability,27,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04558914503408598
trial_007_ep1_task008,7,8,0.9999,medium,12,PPO high probability,27,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010615632153674781
trial_007_ep1_task008,7,8,0.9999,medium,12,PPO high probability,27,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007947251806399741
trial_007_ep1_task008,7,8,0.9999,medium,12,PPO high probability,27,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003232719437726045
trial_007_ep1_task008,7,8,0.9999,medium,12,PPO high probability,27,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011088044065610536
trial_007_ep1_task008,7,8,0.9999,medium,12,PPO sampled,27,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04558914503408598
trial_007_ep1_task008,7,8,0.9999,medium,12,PPO sampled,27,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010615632153674781
trial_007_ep1_task008,7,8,0.9999,medium,12,PPO sampled,27,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007947251806399741
trial_007_ep1_task008,7,8,0.9999,medium,12,PPO sampled,27,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003232719437726045
trial_007_ep1_task008,7,8,0.9999,medium,12,PPO sampled,27,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011088044065610536
trial_007_ep1_task015,7,15,0.999,medium,27,Safe Min-Latency,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_007_ep1_task015,7,15,0.999,medium,27,Safe Min-Latency,5,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_007_ep1_task015,7,15,0.999,medium,27,Safe Min-Latency,5,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_007_ep1_task015,7,15,0.999,medium,27,Safe Min-Latency,5,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_007_ep1_task015,7,15,0.999,medium,27,Safe Min-Latency,5,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_007_ep1_task015,7,15,0.999,medium,27,Next-best immediate,11,1,1,0.0,0.0,0.0,0.0,0.0,0.41872994784112194,-20.77715603967262,0.0
trial_007_ep1_task015,7,15,0.999,medium,27,Next-best immediate,11,5,5,0.0,0.0,0.0,0.0,0.12991584845283588,0.08374598956822421,-4.155431207934512,-0.001892414634247025
trial_007_ep1_task015,7,15,0.999,medium,27,Next-best immediate,11,10,10,0.0,0.0,0.0,0.0,0.06495792422641794,0.041872994784112105,-2.077715603967256,-0.0005640995367267032
trial_007_ep1_task015,7,15,0.999,medium,27,Next-best immediate,11,20,20,0.0,0.0,0.0,0.0,0.0348554715361267,0.020936497392056275,-1.0388578019836245,-0.00018483513810479968
trial_007_ep1_task015,7,15,0.999,medium,27,Next-best immediate,11,50,50,0.0,0.0,0.0,0.0,0.014010532676286214,0.008374598956822465,-0.41554312079345834,-6.674566964742779e-05
trial_007_ep1_task015,7,15,0.999,medium,27,PPO high probability,27,1,1,0.0,0.0,0.0,0.0,0.0,-0.4082195455028952,36.66963512829348,0.0
trial_007_ep1_task015,7,15,0.999,medium,27,PPO high probability,27,5,5,0.0,0.0,0.0,0.0,0.019367745430507774,-0.03903486915346188,3.416899259270565,-0.010408280488358096
trial_007_ep1_task015,7,15,0.999,medium,27,PPO high probability,27,10,10,0.0,0.0,0.0,0.0,0.009683872715253894,-0.019517434576731052,1.7084496296352683,-0.003102547451996951
trial_007_ep1_task015,7,15,0.999,medium,27,PPO high probability,27,20,20,0.0,0.0,0.0,0.0,0.005196224383794773,-0.009758717288365748,0.8542248148176483,-0.0010165932595763705
trial_007_ep1_task015,7,15,0.999,medium,27,PPO high probability,27,50,50,0.0,0.0,0.0,0.0,0.002088678428780244,-0.003903486915346255,0.3416899259270565,-0.0003671011830606863
trial_007_ep1_task015,7,15,0.999,medium,27,PPO sampled,20,1,1,0.0,0.0,0.0,0.0,0.0,-0.3164390910057975,25.89813532185535,0.0
trial_007_ep1_task015,7,15,0.999,medium,27,PPO sampled,20,5,5,0.0,0.0,0.0,0.0,0.0,-0.06328781820115958,5.17962706437109,-0.0059475888504903485
trial_007_ep1_task015,7,15,0.999,medium,27,PPO sampled,20,10,10,0.0,0.0,0.0,0.0,0.0,-0.03164390910057957,2.5898135321855307,-0.0017728842582839244
trial_007_ep1_task015,7,15,0.999,medium,27,PPO sampled,20,20,20,0.0,0.0,0.0,0.0,0.0,-0.015821954550289785,1.2949067660927795,-0.0005809104340436244
trial_007_ep1_task015,7,15,0.999,medium,27,PPO sampled,20,50,50,0.0,0.0,0.0,0.0,0.0,-0.006328781820116092,0.5179627064371033,-0.00020977210460609852
trial_007_ep1_task017,7,17,0.99,low,27,Safe Min-Latency,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_007_ep1_task017,7,17,0.99,low,27,Safe Min-Latency,5,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_007_ep1_task017,7,17,0.99,low,27,Safe Min-Latency,5,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_007_ep1_task017,7,17,0.99,low,27,Safe Min-Latency,5,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_007_ep1_task017,7,17,0.99,low,27,Safe Min-Latency,5,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_007_ep1_task017,7,17,0.99,low,27,Next-best immediate,11,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_007_ep1_task017,7,17,0.99,low,27,Next-best immediate,11,5,5,0.0,0.0,-0.1011221458412237,-0.1011221458412237,-0.011235793982358189,0.0,0.0,-0.0009247358261169625
trial_007_ep1_task017,7,17,0.99,low,27,Next-best immediate,11,10,10,0.0,0.0,0.0,0.0,-0.015168321876183555,0.0,0.0,-0.0008048160892576428
trial_007_ep1_task017,7,17,0.99,low,27,Next-best immediate,11,20,20,0.0,0.0,0.0,0.0,-0.00798332730325449,0.0,0.0,-0.00033114830638006354
trial_007_ep1_task017,7,17,0.99,low,27,Next-best immediate,11,50,50,0.0,0.0,0.0,0.0,-0.0030336643752366943,0.0,0.0,-0.00013554732642764855
trial_007_ep1_task017,7,17,0.99,low,27,PPO high probability,27,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_007_ep1_task017,7,17,0.99,low,27,PPO high probability,27,5,5,0.0,0.0,-0.1011221458412237,-0.1011221458412237,-0.011235793982358189,0.0,0.0,-0.02117749498837196
trial_007_ep1_task017,7,17,0.99,low,27,PPO high probability,27,10,10,0.0,0.0,0.0,0.0,-0.015168321876183555,0.0,0.0,-0.004426488490917202
trial_007_ep1_task017,7,17,0.99,low,27,PPO high probability,27,20,20,0.0,0.0,0.0,0.0,-0.00798332730325449,0.0,0.0,-0.00182131568509028
trial_007_ep1_task017,7,17,0.99,low,27,PPO high probability,27,50,50,0.0,0.0,0.0,0.0,-0.0030336643752366943,0.0,0.0,-0.0007455102953521087
trial_007_ep1_task017,7,17,0.99,low,27,PPO sampled,22,1,1,0.0,0.0,0.0,0.0,0.0,0.17440860760712695,-8.317120373768645,0.0
trial_007_ep1_task017,7,17,0.99,low,27,PPO sampled,22,5,5,1.0,0.0,0.6597293881403612,-0.1011221458412237,0.08583320324151424,0.1363768486205177,-2.670441475884104,-0.03821370526094403
trial_007_ep1_task017,7,17,0.99,low,27,PPO sampled,22,10,10,0.0,0.0,0.0,0.0,0.04173525622912638,0.09463348301939334,-1.602223010536406,-0.002661679354015567
trial_007_ep1_task017,7,17,0.99,low,27,PPO sampled,22,20,20,0.0,0.0,0.0,0.0,0.02196592433111913,0.04731674150969667,-0.801111505268203,-0.0010951702158712995
trial_007_ep1_task017,7,17,0.99,low,27,PPO sampled,22,50,50,0.0,0.0,0.0,0.0,0.008347051245825271,0.01892669660387858,-0.32044460210728687,-0.0004482807004731748
trial_007_ep1_task020,7,20,0.9999,high,13,Safe Min-Latency,16,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_007_ep1_task020,7,20,0.9999,high,13,Safe Min-Latency,16,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_007_ep1_task020,7,20,0.9999,high,13,Safe Min-Latency,16,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_007_ep1_task020,7,20,0.9999,high,13,Safe Min-Latency,16,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_007_ep1_task020,7,20,0.9999,high,13,Safe Min-Latency,16,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_007_ep1_task020,7,20,0.9999,high,13,Next-best immediate,23,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_007_ep1_task020,7,20,0.9999,high,13,Next-best immediate,23,5,5,0.0,0.0,0.0,0.0,0.1349013226703784,0.25333333333333297,-1.865154902939686,-0.003999152153221164
trial_007_ep1_task020,7,20,0.9999,high,13,Next-best immediate,23,10,10,0.0,0.0,0.0,0.0,0.07066259758924587,0.12666666666666648,-0.9325774514698395,-0.0013822601380256427
trial_007_ep1_task020,7,20,0.9999,high,13,Next-best immediate,23,20,20,0.0,0.0,0.0,0.0,0.03619303778961375,0.06333333333333324,-0.46628872573491975,-0.0007830959055692976
trial_007_ep1_task020,7,20,0.9999,high,13,Next-best immediate,23,50,50,0.0,0.0,0.0,0.0,0.014692223261130316,0.02533333333333343,-0.18651549029395653,-0.0003186292769522536
