state_id,trial_id,task_id,requirement,load_tertile,safe_set_size,action_source,myopic_action,ppo_action,same_action,myopic_estimated_latency,ppo_estimated_latency,immediate_latency_gap,reliability_gap,rho_gap,q_ml_h1,q_ppo_h1,q_gap_ppo_minus_ml_h1,justified_h1,q_ml_h5,q_ppo_h5,q_gap_ppo_minus_ml_h5,justified_h5,q_ml_h10,q_ppo_h10,q_gap_ppo_minus_ml_h10,justified_h10,q_ml_h20,q_ppo_h20,q_gap_ppo_minus_ml_h20,justified_h20,q_ml_h50,q_ppo_h50,q_gap_ppo_minus_ml_h50,justified_h50
trial_007_ep1_task026,7,26,0.9999,low,13,PPO high probability,16,27,False,1.3311192699899186,1.3311192699899186,0.0,4.078369655546865e-05,-0.09315450416958007,75.61031940141642,75.61031940141642,0.0,False,211.31213757638278,211.31213757638278,0.0,False,373.5696385033482,373.5696385033482,0.0,False,541.1613480402231,541.1613480402231,0.0,False,609.0232046089955,609.0232046089955,0.0,False
trial_007_ep1_task028,7,28,0.9,medium,28,PPO sampled,5,26,False,1.2832463335033053,1.2868920373203236,0.003645703817018342,0.00017015341695791886,0.2158391986365821,77.56495695072742,77.41269295988538,-0.15226399084204445,False,223.24636806326538,223.0941040724233,-0.15226399084207287,False,383.8601552300293,383.70789123918723,-0.15226399084207287,False,526.720212095199,526.5679481043569,-0.15226399084212972,False,610.5002819331896,610.3480179423475,-0.15226399084212972,False
trial_007_ep1_task028,7,28,0.9,medium,28,PPO high probability,5,27,False,1.2832463335033053,1.2832463335033053,0.0,0.00016654661423165518,-0.011458316075716263,77.56495695072742,77.56495695072742,0.0,False,223.24636806326538,223.24636806326538,0.0,False,383.8601552300293,383.8601552300293,0.0,False,526.720212095199,526.720212095199,0.0,False,610.5002819331896,610.5002819331896,0.0,False
trial_007_ep1_task029,7,29,0.99,low,26,PPO sampled,5,24,False,2.1759287065420194,2.178399696088551,0.0024709895465315768,0.000472747798851314,-0.06600146936447585,0.0,0.0,0.0,False,154.29293020218466,161.86823456948662,7.575304367301953,True,332.7526937208112,340.3279980881132,7.57530436730201,True,491.4860902376665,499.0613946049685,7.57530436730201,True,585.8913689637445,593.4666733310466,7.575304367302124,True
trial_007_ep1_task029,7,29,0.99,low,26,PPO high probability,5,27,False,2.1759287065420194,2.1759287065420194,0.0,0.0004758090977245999,-0.011458316075716263,0.0,0.0,0.0,False,154.29293020218466,154.29293020218466,0.0,False,332.7526937208112,332.7526937208112,0.0,False,491.4860902376665,491.4860902376665,0.0,False,585.8913689637445,585.8913689637445,0.0,False
trial_007_ep1_task031,7,31,0.999,medium,18,PPO sampled,6,21,False,2.035413187479864,2.035413187479864,0.0,-0.0001641190537049475,0.07358582532333614,55.166620682535275,55.166620682535275,0.0,False,274.78450257746175,274.78450257746175,0.0,False,421.0181221873972,421.0181221873972,0.0,False,597.6995341443741,597.6995341443741,0.0,False,676.1143497267688,676.1143497267688,0.0,False
trial_007_ep1_task031,7,31,0.999,medium,18,PPO high probability,6,27,False,2.035413187479864,2.035413187479864,0.0,3.670645819220386e-05,0.10131684153766508,55.166620682535275,55.166620682535275,0.0,False,274.78450257746175,274.78450257746175,0.0,False,421.0181221873972,421.0181221873972,0.0,False,597.6995341443741,597.6995341443741,0.0,False,676.1143497267688,676.1143497267688,0.0,False
trial_007_ep1_task033,7,33,0.99,low,27,PPO sampled,5,2,False,1.6895408398628375,2.119772009018673,0.4302311691558356,-0.003918889760247901,-0.08201120532710843,0.0,0.0,0.0,False,269.144800722456,272.000858891368,2.856058168912,True,437.6813507998089,440.5374089687209,2.856058168912,True,580.655873487484,583.511931656396,2.856058168912,True,656.4720889846361,659.3281471535481,2.856058168912,True
trial_007_ep1_task033,7,33,0.99,low,27,PPO high probability,5,27,False,1.6895408398628375,1.6895408398628375,0.0,0.0002591602981644181,-0.011458316075716263,0.0,0.0,0.0,False,269.144800722456,269.144800722456,0.0,False,437.6813507998089,437.6813507998089,0.0,False,580.655873487484,580.655873487484,0.0,False,656.4720889846361,656.4720889846361,0.0,False
trial_007_ep1_task035,7,35,0.99,high,27,PPO sampled,6,26,False,1.2894831952670103,1.2894831952670103,0.0,2.1855170989626416e-05,0.32861435624996344,201.90492333251746,201.90492333251746,0.0,False,424.78805031001394,424.78805031001394,0.0,False,582.0783096175442,582.0783096175442,0.0,False,741.0658821829938,741.0658821829938,0.0,False,815.1951701921548,815.1951701921548,0.0,False
trial_007_ep1_task035,7,35,0.99,high,27,PPO high probability,6,27,False,1.2894831952670103,1.2894831952670103,0.0,1.7493129753742842e-05,0.10131684153766508,201.90492333251746,201.90492333251746,0.0,False,424.78805031001394,424.78805031001394,0.0,False,582.0783096175442,582.0783096175442,0.0,False,741.0658821829938,741.0658821829938,0.0,False,815.1951701921548,815.1951701921548,0.0,False
trial_007_ep1_task036,7,36,0.99,low,27,PPO sampled,5,2,False,1.1248436319831598,1.405029079628555,0.2801854476453951,-0.0016585661890349268,-0.08201120532710843,0.0,0.0,0.0,False,281.795208928227,247.64791886388497,-34.14729006434203,False,514.7956189051214,480.6483288407794,-34.14729006434197,False,641.1227362500084,606.9754461856664,-34.14729006434197,False,715.5808976861614,681.4336076218194,-34.14729006434197,False
trial_007_ep1_task036,7,36,0.99,low,27,PPO high probability,5,27,False,1.1248436319831598,1.1248436319831598,0.0,0.00010694161350643938,-0.011458316075716263,0.0,0.0,0.0,False,281.795208928227,281.795208928227,0.0,False,514.7956189051214,514.7956189051214,0.0,False,641.1227362500084,641.1227362500084,0.0,False,715.5808976861614,715.5808976861614,0.0,False
trial_007_ep1_task040,7,40,0.9,medium,28,PPO sampled,6,9,False,2.607897259090203,3.5451792219686373,0.9372819628784343,-0.006645033156035263,0.02601944060544574,0.0,0.0,0.0,False,276.5577884839263,266.37243527837916,-10.18535320554713,False,427.5989189787152,417.41356577316805,-10.18535320554713,False,600.8284866491286,590.6431334435815,-10.18535320554713,False,673.3530261985139,663.1676729929668,-10.18535320554713,False
trial_007_ep1_task040,7,40,0.9,medium,28,PPO high probability,6,27,False,2.607897259090203,2.607897259090203,0.0,6.871576680944624e-05,0.10131684153766508,0.0,0.0,0.0,False,276.5577884839263,246.24358882796957,-30.314199655956713,False,427.5989189787152,397.28471932275846,-30.314199655956713,False,600.8284866491286,570.5142869931719,-30.314199655956713,False,673.3530261985139,643.0388265425572,-30.314199655956713,False
trial_007_ep1_task041,7,41,0.999,high,27,PPO sampled,5,23,False,0.5401616818619747,0.5401616818619747,0.0,1.0554966241360653e-05,0.1863474661271652,163.20489753176446,163.20489753176446,0.0,False,394.5882402358963,394.5882402358963,0.0,False,506.71734078627037,506.71734078627037,0.0,False,656.2701482706461,656.2701482706461,0.0,False,737.1771943681431,737.1771943681431,0.0,False
trial_007_ep1_task041,7,41,0.999,high,27,PPO high probability,5,27,False,0.5401616818619747,0.5401616818619747,0.0,1.5163196507517185e-05,-0.011458316075716263,163.20489753176446,163.20489753176446,0.0,False,394.5882402358963,394.5882402358963,0.0,False,506.71734078627037,506.71734078627037,0.0,False,656.2701482706461,656.2701482706461,0.0,False,737.1771943681431,737.1771943681431,0.0,False
trial_007_ep1_task043,7,43,0.99,medium,27,PPO sampled,5,27,False,1.048918165206206,1.048918165206206,0.0,0.00010694161350643938,-0.011458316075716263,88.75232381048436,88.75232381048436,0.0,False,210.50401233439038,210.50401233439038,0.0,False,410.04692646517026,410.04692646517026,0.0,False,557.228117040592,557.228117040592,0.0,False,634.5117333336278,634.5117333336278,0.0,False
trial_007_ep1_task043,7,43,0.99,medium,27,PPO high probability,5,27,False,1.048918165206206,1.048918165206206,0.0,0.00010694161350643938,-0.011458316075716263,88.75232381048436,88.75232381048436,0.0,False,210.50401233439038,210.50401233439038,0.0,False,410.04692646517026,410.04692646517026,0.0,False,557.228117040592,557.228117040592,0.0,False,634.5117333336278,634.5117333336278,0.0,False
trial_007_ep1_task045,7,45,0.9,high,28,PPO sampled,5,26,False,0.5096399941043217,0.6253493846681721,0.11570939056385043,1.0764968316867574e-05,0.2158391986365821,164.0022615652194,150.3107265727235,-13.691534992495917,False,269.48101575387864,255.78948076138272,-13.691534992495917,False,469.6634399942865,455.97190500179056,-13.691534992495917,False,614.4643345369016,600.7727995444056,-13.691534992495917,False,688.0760106689652,674.3844756764693,-13.691534992495917,False
trial_007_ep1_task045,7,45,0.9,high,28,PPO high probability,5,27,False,0.5096399941043217,0.5096399941043217,0.0,1.0538692783113035e-05,-0.011458316075716263,164.0022615652194,164.0022615652194,0.0,False,269.48101575387864,269.48101575387864,0.0,False,469.6634399942865,469.6634399942865,0.0,False,614.4643345369016,614.4643345369016,0.0,False,688.0760106689652,688.0760106689652,0.0,False
trial_007_ep1_task047,7,47,0.9,low,28,PPO sampled,6,27,False,2.648838462181154,2.648838462181154,0.0,8.150870886058925e-05,0.10131684153766508,0.0,0.0,0.0,False,251.03045145245113,210.99068485565476,-40.03976659679637,False,461.5192966808007,421.47953008400435,-40.03976659679637,False,596.1657826112188,556.1260160144222,-40.03976659679654,False,687.4045192735566,647.3647526767601,-40.03976659679654,False
trial_007_ep1_task047,7,47,0.9,low,28,PPO high probability,6,27,False,2.648838462181154,2.648838462181154,0.0,8.150870886058925e-05,0.10131684153766508,0.0,0.0,0.0,False,251.03045145245113,210.99068485565476,-40.03976659679637,False,461.5192966808007,421.47953008400435,-40.03976659679637,False,596.1657826112188,556.1260160144222,-40.03976659679654,False,687.4045192735566,647.3647526767601,-40.03976659679654,False
trial_007_ep1_task048,7,48,0.999,high,20,PPO sampled,5,23,False,1.6081575349237256,1.6081575349237256,0.0,0.0001396280733818589,0.1863474661271652,0.0,0.0,0.0,False,329.80029699038664,337.9276772354822,8.127380245095537,False,499.367046350441,507.49442659553654,8.127380245095537,False,626.2315039915591,634.3588842366546,8.127380245095537,False,711.1667893957494,719.294169640845,8.127380245095537,False
trial_007_ep1_task048,7,48,0.999,high,20,PPO high probability,5,27,False,1.6081575349237256,1.6081575349237256,0.0,0.0002011898452781713,-0.011458316075716263,0.0,0.0,0.0,False,329.80029699038664,324.67097452458904,-5.1293224657976,False,499.367046350441,494.2377238846434,-5.1293224657976,False,626.2315039915591,621.1021815257616,-5.129322465797486,False,711.1667893957494,706.037466929952,-5.129322465797486,False
trial_007_ep1_task051,7,51,0.999,low,19,PPO sampled,5,27,False,1.6996241135939534,1.6996241135939534,0.0,0.00023903874056718788,-0.011458316075716263,0.0,0.0,0.0,False,291.9795726474564,291.9795726474564,0.0,False,428.91326300956376,428.91326300956376,0.0,False,587.3395883699973,587.3395883699973,0.0,False,667.197891035169,667.197891035169,0.0,False
trial_007_ep1_task051,7,51,0.999,low,19,PPO high probability,5,27,False,1.6996241135939534,1.6996241135939534,0.0,0.00023903874056718788,-0.011458316075716263,0.0,0.0,0.0,False,291.9795726474564,291.9795726474564,0.0,False,428.91326300956376,428.91326300956376,0.0,False,587.3395883699973,587.3395883699973,0.0,False,667.197891035169,667.197891035169,0.0,False
trial_007_ep1_task052,7,52,0.99,medium,28,PPO sampled,5,20,False,0.949467209912215,0.949467209912215,0.0,-0.00014942226791148094,0.2065561703514038,157.74056234022456,157.74056234022456,0.0,False,356.4647076637192,356.4647076637192,0.0,False,501.792676907047,501.792676907047,0.0,False,652.5995426333303,652.5995426333303,0.0,False,741.3309900390767,741.3309900390767,0.0,False
trial_007_ep1_task052,7,52,0.99,medium,28,PPO high probability,5,27,False,0.949467209912215,0.949467209912215,0.0,4.198121059295623e-05,-0.011458316075716263,157.74056234022456,157.74056234022456,0.0,False,356.4647076637192,356.4647076637192,0.0,False,501.792676907047,501.792676907047,0.0,False,652.5995426333303,652.5995426333303,0.0,False,741.3309900390767,741.3309900390767,0.0,False
trial_007_ep1_task054,7,54,0.999,low,19,PPO sampled,6,23,False,1.8469765853873286,1.8748526178990639,0.027876032511735316,-8.179591000834208e-05,0.29912262374054654,0.0,0.0,0.0,False,211.4435093280112,210.8135932328469,-0.6299160951643046,False,316.54834400645325,315.918427911289,-0.6299160951642762,False,497.50121363630734,496.87129754114306,-0.6299160951642762,False,568.6150825282662,567.9851664331019,-0.6299160951642762,False
trial_007_ep1_task054,7,54,0.999,low,19,PPO high probability,6,27,False,1.8469765853873286,1.8469765853873286,0.0,3.231474352449748e-05,0.10131684153766508,0.0,0.0,0.0,False,211.4435093280112,211.4435093280112,0.0,False,316.54834400645325,316.54834400645325,0.0,False,497.50121363630734,497.50121363630734,0.0,False,568.6150825282662,568.6150825282662,0.0,False
trial_007_ep1_task055,7,55,0.99,medium,27,PPO sampled,5,13,False,1.9457312463005063,2.332337820903331,0.38660657460282466,-0.0014370372816574495,0.03431908471638101,115.36252299518407,58.53872801970879,-56.82379497547527,False,280.1164112930296,267.2472943390311,-12.869116953998514,False,428.1540267439086,415.2849097899101,-12.869116953998514,False,577.0057995381029,564.1366825841044,-12.869116953998514,False,643.9637463241115,631.094629370113,-12.869116953998514,False
trial_007_ep1_task055,7,55,0.99,medium,27,PPO high probability,5,27,False,1.9457312463005063,1.9457312463005063,0.0,0.0003017876398074826,-0.011458316075716263,115.36252299518407,115.36252299518407,0.0,False,280.1164112930296,280.1164112930296,0.0,False,428.1540267439086,428.1540267439086,0.0,False,577.0057995381029,577.0057995381029,0.0,False,643.9637463241115,643.9637463241115,0.0,False
trial_007_ep1_task057,7,57,0.99,high,27,PPO sampled,5,9,False,1.014133995476965,1.6047039131612058,0.5905699176842407,-0.0008154950912865333,-0.0867557170079356,125.81348495346319,101.1403338900578,-24.673151063405385,False,270.78734307906655,246.1141920156612,-24.673151063405356,False,410.8355013704726,386.16235030706724,-24.673151063405385,False,594.6031221040458,569.9299710406405,-24.673151063405385,False,678.1414750108746,653.4683239474692,-24.673151063405385,False
trial_007_ep1_task057,7,57,0.99,high,27,PPO high probability,5,27,False,1.014133995476965,1.014133995476965,0.0,9.40691391720927e-05,-0.011458316075716263,125.81348495346319,125.81348495346319,0.0,False,270.78734307906655,270.78734307906655,0.0,False,410.8355013704726,410.8355013704726,0.0,False,594.6031221040458,594.6031221040458,0.0,False,678.1414750108746,678.1414750108746,0.0,False
trial_007_ep1_task058,7,58,0.99,medium,27,PPO sampled,6,25,False,1.5309642499417988,1.5319118832984127,0.0009476333566138528,5.462207783080153e-06,0.32454305467919664,68.3717490557922,68.34053404957746,-0.031215006214736718,False,228.568113449089,228.53689844287427,-0.031215006214722507,False,363.8749261480157,363.84371114180095,-0.031215006214722507,False,520.9085896179731,520.8773746117585,-0.031215006214665664,False,614.3971988233068,614.3659838170921,-0.031215006214665664,False
trial_007_ep1_task058,7,58,0.99,medium,27,PPO high probability,6,27,False,1.5309642499417988,1.5309642499417988,0.0,2.0783968043724954e-05,0.10131684153766508,68.3717490557922,68.3717490557922,0.0,False,228.568113449089,228.568113449089,0.0,False,363.8749261480157,363.8749261480157,0.0,False,520.9085896179731,520.9085896179731,0.0,False,614.3971988233068,614.3971988233068,0.0,False
trial_007_ep1_task059,7,59,0.9,low,28,PPO sampled,5,21,False,2.246260086522261,2.253026070129694,0.006765983607432968,0.00026569724430214325,-0.0391893322900452,50.44166411435445,50.312404396824746,-0.1292597175297061,False,178.12522015452618,177.99596043699648,-0.1292597175296919,False,389.0366176076717,388.90735789014195,-0.12925971752974874,False,533.999546663281,533.8702869457512,-0.12925971752974874,False,606.8242039036573,606.6949441861276,-0.12925971752974874,False
trial_007_ep1_task059,7,59,0.9,low,28,PPO high probability,5,27,False,2.246260086522261,2.246260086522261,0.0,0.0005037954373408038,-0.011458316075716263,50.44166411435445,50.44166411435445,0.0,False,178.12522015452618,178.12522015452618,0.0,False,389.0366176076717,389.0366176076717,0.0,False,533.999546663281,533.999546663281,0.0,False,606.8242039036573,606.8242039036573,0.0,False
trial_007_ep1_task061,7,61,0.9999,medium,7,PPO sampled,6,26,False,2.6304583382450044,2.6304583382450044,0.0,8.99608309139488e-05,0.32861435624996344,65.1033835079342,65.1033835079342,0.0,False,278.55889073458565,278.55889073458565,0.0,False,454.3622637378935,454.3622637378935,0.0,False,619.6805424758853,619.6805424758853,0.0,False,687.2135021252343,687.2135021252343,0.0,False
trial_007_ep1_task061,7,61,0.9999,medium,7,PPO high probability,6,27,False,2.6304583382450044,2.6304583382450044,0.0,7.181557617430556e-05,0.10131684153766508,65.1033835079342,65.1033835079342,0.0,False,278.55889073458565,278.55889073458565,0.0,False,454.3622637378935,454.3622637378935,0.0,False,619.6805424758853,619.6805424758853,0.0,False,687.2135021252343,687.2135021252343,0.0,False
trial_007_ep1_task065,7,65,0.99,low,25,PPO sampled,6,15,False,2.6327078286144774,2.959127718644342,0.3264198900298645,-6.465983306669365e-06,0.051563812635642706,0.0,0.0,0.0,False,280.70004658937364,267.95210029463163,-12.747946294742007,False,439.65066144829126,426.9027151535493,-12.74794629474195,False,570.4193791316837,557.6714328369418,-12.74794629474195,False,637.6530485202612,624.9051022255193,-12.74794629474195,False
trial_007_ep1_task065,7,65,0.99,low,25,PPO high probability,6,27,False,2.6327078286144774,2.6327078286144774,0.0,6.871576680944624e-05,0.10131684153766508,0.0,0.0,0.0,False,280.70004658937364,245.12890228541934,-35.5711443039543,False,439.65066144829126,404.079517144337,-35.57114430395427,False,570.4193791316837,534.8482348277296,-35.571144303954156,False,637.6530485202612,602.0819042163072,-35.57114430395404,False
trial_007_ep1_task067,7,67,0.99,high,27,PPO sampled,5,27,False,1.838963956386547,1.838963956386547,0.0,0.00028007726281831236,-0.011458316075716263,121.70905547942841,121.70905547942841,0.0,False,330.8050620921378,330.8050620921378,0.0,False,527.040389078456,527.040389078456,0.0,False,703.0335457294332,703.0335457294332,0.0,False,771.9056946744181,771.9056946744181,0.0,False
trial_007_ep1_task067,7,67,0.99,high,27,PPO high probability,5,27,False,1.838963956386547,1.838963956386547,0.0,0.00028007726281831236,-0.011458316075716263,121.70905547942841,121.70905547942841,0.0,False,330.8050620921378,330.8050620921378,0.0,False,527.040389078456,527.040389078456,0.0,False,703.0335457294332,703.0335457294332,0.0,False,771.9056946744181,771.9056946744181,0.0,False
