state_id,trial_id,task_id,requirement,load_tertile,safe_set_size,reference_action,alternative_action,initial_peak_queue_difference_seconds,peak_step,half_life_50_steps,half_life_25_steps,half_life_10_steps,right_censored
trial_008_ep1_task005,8,5,0.999,medium,28,2,0,0.0,1,,,,False
trial_008_ep1_task005,8,5,0.999,medium,28,2,1,0.0,1,,,,False
trial_008_ep1_task005,8,5,0.999,medium,28,2,3,0.0,1,,,,False
trial_008_ep1_task005,8,5,0.999,medium,28,2,4,0.0,1,,,,False
trial_008_ep1_task005,8,5,0.999,medium,28,2,5,0.0,1,,,,False
trial_008_ep1_task005,8,5,0.999,medium,28,2,6,0.0,1,,,,False
trial_008_ep1_task005,8,5,0.999,medium,28,2,7,0.0,1,,,,False
trial_008_ep1_task005,8,5,0.999,medium,28,2,8,0.0,1,,,,False
trial_008_ep1_task005,8,5,0.999,medium,28,2,9,0.0,1,,,,False
trial_008_ep1_task005,8,5,0.999,medium,28,2,10,0.0,1,,,,False
trial_008_ep1_task005,8,5,0.999,medium,28,2,11,0.0,1,,,,False
trial_008_ep1_task005,8,5,0.999,medium,28,2,12,0.0,1,,,,False
trial_008_ep1_task005,8,5,0.999,medium,28,2,13,0.0,1,,,,False
trial_008_ep1_task005,8,5,0.999,medium,28,2,14,0.0,1,,,,False
trial_008_ep1_task005,8,5,0.999,medium,28,2,15,0.0,1,,,,False
trial_008_ep1_task005,8,5,0.999,medium,28,2,16,0.0,1,,,,False
trial_008_ep1_task005,8,5,0.999,medium,28,2,17,0.0,1,,,,False
trial_008_ep1_task005,8,5,0.999,medium,28,2,18,0.0,1,,,,False
trial_008_ep1_task005,8,5,0.999,medium,28,2,19,0.0,1,,,,False
trial_008_ep1_task005,8,5,0.999,medium,28,2,20,0.0,1,,,,False
trial_008_ep1_task005,8,5,0.999,medium,28,2,21,0.0,1,,,,False
trial_008_ep1_task005,8,5,0.999,medium,28,2,22,0.0,1,,,,False
trial_008_ep1_task005,8,5,0.999,medium,28,2,23,0.0,1,,,,False
trial_008_ep1_task005,8,5,0.999,medium,28,2,24,0.0,1,,,,False
trial_008_ep1_task005,8,5,0.999,medium,28,2,25,0.0,1,,,,False
trial_008_ep1_task005,8,5,0.999,medium,28,2,26,0.0,1,,,,False
trial_008_ep1_task005,8,5,0.999,medium,28,2,27,0.0,1,,,,False
trial_008_ep1_task009,8,9,0.9,medium,28,5,0,1.3253023539493545,2,3.0,5.0,5.0,False
trial_008_ep1_task009,8,9,0.9,medium,28,5,1,0.5616378648132816,3,5.0,5.0,5.0,False
trial_008_ep1_task009,8,9,0.9,medium,28,5,2,0.5616378648132816,3,5.0,5.0,5.0,False
trial_008_ep1_task009,8,9,0.9,medium,28,5,3,0.5616378648132816,3,5.0,5.0,5.0,False
trial_008_ep1_task009,8,9,0.9,medium,28,5,4,0.5616378648132816,3,5.0,5.0,5.0,False
trial_008_ep1_task009,8,9,0.9,medium,28,5,6,0.5685872112932067,2,5.0,5.0,5.0,False
trial_008_ep1_task009,8,9,0.9,medium,28,5,7,0.8187222126455742,2,5.0,5.0,5.0,False
trial_008_ep1_task009,8,9,0.9,medium,28,5,8,0.5616378648132816,4,5.0,5.0,5.0,False
trial_008_ep1_task009,8,9,0.9,medium,28,5,9,0.5985762010957045,2,5.0,5.0,5.0,False
trial_008_ep1_task009,8,9,0.9,medium,28,5,10,0.5616378648132816,4,5.0,5.0,5.0,False
trial_008_ep1_task009,8,9,0.9,medium,28,5,11,0.5473418709498654,2,4.0,4.0,4.0,False
trial_008_ep1_task009,8,9,0.9,medium,28,5,12,0.5616378648132816,4,5.0,5.0,5.0,False
trial_008_ep1_task009,8,9,0.9,medium,28,5,13,0.7074293326039724,2,5.0,5.0,5.0,False
trial_008_ep1_task009,8,9,0.9,medium,28,5,14,0.5616378648132816,3,5.0,5.0,5.0,False
trial_008_ep1_task009,8,9,0.9,medium,28,5,15,0.7963055895321294,2,5.0,5.0,5.0,False
trial_008_ep1_task009,8,9,0.9,medium,28,5,16,0.50658014130378,2,3.0,3.0,3.0,False
trial_008_ep1_task009,8,9,0.9,medium,28,5,17,1.075167352596987,2,5.0,5.0,5.0,False
trial_008_ep1_task009,8,9,0.9,medium,28,5,18,0.9275753441538421,2,5.0,5.0,5.0,False
trial_008_ep1_task009,8,9,0.9,medium,28,5,19,1.2685351225280308,2,3.0,5.0,5.0,False
trial_008_ep1_task009,8,9,0.9,medium,28,5,20,0.9788096742996815,2,3.0,3.0,3.0,False
