state_id,trial_id,task_id,action_index,snapshot_match,prefix_match,arrival_stream_match,hazard_match,safe_mask_size,effective_set_size
trial_008_ep1_task005,8,5,0,True,True,True,True,28,28
trial_008_ep1_task005,8,5,1,True,True,True,True,28,28
trial_008_ep1_task005,8,5,2,True,True,True,True,28,28
trial_008_ep1_task005,8,5,3,True,True,True,True,28,28
trial_008_ep1_task005,8,5,4,True,True,True,True,28,28
trial_008_ep1_task005,8,5,5,True,True,True,True,28,28
trial_008_ep1_task005,8,5,6,True,True,True,True,28,28
trial_008_ep1_task005,8,5,7,True,True,True,True,28,28
trial_008_ep1_task005,8,5,8,True,True,True,True,28,28
trial_008_ep1_task005,8,5,9,True,True,True,True,28,28
trial_008_ep1_task005,8,5,10,True,True,True,True,28,28
trial_008_ep1_task005,8,5,11,True,True,True,True,28,28
trial_008_ep1_task005,8,5,12,True,True,True,True,28,28
trial_008_ep1_task005,8,5,13,True,True,True,True,28,28
trial_008_ep1_task005,8,5,14,True,True,True,True,28,28
trial_008_ep1_task005,8,5,15,True,True,True,True,28,28
trial_008_ep1_task005,8,5,16,True,True,True,True,28,28
trial_008_ep1_task005,8,5,17,True,True,True,True,28,28
trial_008_ep1_task005,8,5,18,True,True,True,True,28,28
trial_008_ep1_task005,8,5,19,True,True,True,True,28,28
trial_008_ep1_task005,8,5,20,True,True,True,True,28,28
trial_008_ep1_task005,8,5,21,True,True,True,True,28,28
trial_008_ep1_task005,8,5,22,True,True,True,True,28,28
trial_008_ep1_task005,8,5,23,True,True,True,True,28,28
trial_008_ep1_task005,8,5,24,True,True,True,True,28,28
trial_008_ep1_task005,8,5,25,True,True,True,True,28,28
trial_008_ep1_task005,8,5,26,True,True,True,True,28,28
trial_008_ep1_task005,8,5,27,True,True,True,True,28,28
trial_008_ep1_task009,8,9,0,True,True,True,True,28,28
trial_008_ep1_task009,8,9,1,True,True,True,True,28,28
trial_008_ep1_task009,8,9,2,True,True,True,True,28,28
trial_008_ep1_task009,8,9,3,True,True,True,True,28,28
trial_008_ep1_task009,8,9,4,True,True,True,True,28,28
trial_008_ep1_task009,8,9,5,True,True,True,True,28,28
trial_008_ep1_task009,8,9,6,True,True,True,True,28,28
trial_008_ep1_task009,8,9,7,True,True,True,True,28,28
trial_008_ep1_task009,8,9,8,True,True,True,True,28,28
trial_008_ep1_task009,8,9,9,True,True,True,True,28,28
trial_008_ep1_task009,8,9,10,True,True,True,True,28,28
trial_008_ep1_task009,8,9,11,True,True,True,True,28,28
trial_008_ep1_task009,8,9,12,True,True,True,True,28,28
trial_008_ep1_task009,8,9,13,True,True,True,True,28,28
trial_008_ep1_task009,8,9,14,True,True,True,True,28,28
trial_008_ep1_task009,8,9,15,True,True,True,True,28,28
