state_id,trial_id,task_id,requirement,load_tertile,safe_set_size,choice,action_index,horizon,effective_horizon,delta_total_queue_length,delta_maximum_server_queue_length,delta_total_backlog_seconds,delta_maximum_server_backlog_seconds,delta_mean_waiting_time_seconds,delta_mean_future_task_latency_seconds,delta_mean_future_task_reward,delta_mean_server_utilization
trial_008_ep1_task005,8,5,0.999,medium,28,Safe Min-Latency,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_008_ep1_task005,8,5,0.999,medium,28,Safe Min-Latency,2,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_008_ep1_task005,8,5,0.999,medium,28,Safe Min-Latency,2,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_008_ep1_task005,8,5,0.999,medium,28,Safe Min-Latency,2,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_008_ep1_task005,8,5,0.999,medium,28,Safe Min-Latency,2,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_008_ep1_task005,8,5,0.999,medium,28,Next-best immediate,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023748833477210823
trial_008_ep1_task005,8,5,0.999,medium,28,Next-best immediate,8,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009450939403417569
trial_008_ep1_task005,8,5,0.999,medium,28,Next-best immediate,8,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000482898219223149
trial_008_ep1_task005,8,5,0.999,medium,28,Next-best immediate,8,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00020982231390953565
trial_008_ep1_task005,8,5,0.999,medium,28,Next-best immediate,8,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.69171207651498e-05
trial_008_ep1_task005,8,5,0.999,medium,28,PPO high probability,27,1,1,0.0,0.0,0.0,0.0,0.4630600041974997,0.3826908252617134,-25.83261017050296,-0.017208480130709067
trial_008_ep1_task005,8,5,0.999,medium,28,PPO high probability,27,5,5,0.0,0.0,0.0,0.0,0.11576500104937493,0.07653816505234246,-5.166522034100595,-0.006848180694698752
trial_008_ep1_task005,8,5,0.999,medium,28,PPO high probability,27,10,10,0.0,0.0,0.0,0.0,0.04630600041974997,0.03826908252617156,-2.5832610170502903,-0.003499095826593246
trial_008_ep1_task005,8,5,0.999,medium,28,PPO high probability,27,20,20,0.0,0.0,0.0,0.0,0.024371579168289456,0.019134541263086113,-1.2916305085251594,-0.0015203791476142148
trial_008_ep1_task005,8,5,0.999,medium,28,PPO high probability,27,50,50,0.0,0.0,0.0,0.0,0.009261200083950039,0.007653816505234001,-0.5166522034100609,-0.0007022645337983469
trial_008_ep1_task005,8,5,0.999,medium,28,PPO sampled,26,1,1,0.0,0.0,0.0,0.0,0.18469271280863797,0.005442221165369077,-0.482917913524318,-0.01635476389460018
trial_008_ep1_task005,8,5,0.999,medium,28,PPO sampled,26,5,5,0.0,0.0,0.0,0.0,0.04617317820215949,0.0010884442330738597,-0.09658358270486644,-0.006508441042941904
trial_008_ep1_task005,8,5,0.999,medium,28,PPO sampled,26,10,10,0.0,0.0,0.0,0.0,0.018469271280863786,0.0005442221165372629,-0.04829179135242612,-0.00332550496347378
trial_008_ep1_task005,8,5,0.999,medium,28,PPO sampled,26,20,20,0.0,0.0,0.0,0.0,0.009720669095191467,0.0002721110582684094,-0.02414589567622727,-0.0014449528256205713
trial_008_ep1_task005,8,5,0.999,medium,28,PPO sampled,26,50,50,0.0,0.0,0.0,0.0,0.003693854256172746,0.00010884442330727495,-0.009658358270485223,-0.0006674250459415831
trial_008_ep1_task009,8,9,0.9,medium,28,Safe Min-Latency,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_008_ep1_task009,8,9,0.9,medium,28,Safe Min-Latency,5,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_008_ep1_task009,8,9,0.9,medium,28,Safe Min-Latency,5,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_008_ep1_task009,8,9,0.9,medium,28,Safe Min-Latency,5,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_008_ep1_task009,8,9,0.9,medium,28,Safe Min-Latency,5,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_008_ep1_task009,8,9,0.9,medium,28,Next-best immediate,11,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_008_ep1_task009,8,9,0.9,medium,28,Next-best immediate,11,5,5,0.0,0.0,0.0,0.0,0.20773690376285714,0.15041333673584267,-4.452576637598398,-0.004401018363246023
trial_008_ep1_task009,8,9,0.9,medium,28,Next-best immediate,11,10,10,0.0,0.0,0.0,0.0,0.10386845188142857,0.07520666836792156,-2.2262883187991918,-0.001985519866090746
trial_008_ep1_task009,8,9,0.9,medium,28,Next-best immediate,11,20,20,0.0,0.0,0.0,0.0,0.051934225940714285,0.03760333418396078,-1.11314415939961,-0.0009219950059509707
trial_008_ep1_task009,8,9,0.9,medium,28,Next-best immediate,11,50,50,0.0,0.0,0.0,0.0,0.02077369037628568,0.015041333673584178,-0.4452576637598469,-0.0003953759005775326
trial_008_ep1_task009,8,9,0.9,medium,28,PPO high probability,27,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_008_ep1_task009,8,9,0.9,medium,28,PPO high probability,27,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024205600997853405
trial_008_ep1_task009,8,9,0.9,medium,28,PPO high probability,27,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010920359263499102
trial_008_ep1_task009,8,9,0.9,medium,28,PPO high probability,27,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005070972532730589
trial_008_ep1_task009,8,9,0.9,medium,28,PPO high probability,27,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021745674531764014
trial_008_ep1_task009,8,9,0.9,medium,28,PPO sampled,13,1,1,0.0,0.0,0.0,0.0,0.0,0.41026191981092097,-10.851218048624936,0.0
trial_008_ep1_task009,8,9,0.9,medium,28,PPO sampled,13,5,5,0.0,0.0,0.0,0.0,-0.17801417068234995,-0.011235047704016843,2.8607667923373157,-0.0003842158888546776
trial_008_ep1_task009,8,9,0.9,medium,28,PPO sampled,13,10,10,0.0,0.0,0.0,0.0,-0.08900708534117498,-0.005617523852008199,1.4303833961686507,-0.00017333903592856026
trial_008_ep1_task009,8,9,0.9,medium,28,PPO sampled,13,20,20,0.0,0.0,0.0,0.0,-0.04450354267058751,-0.0028087619260042107,0.7151916980843112,-8.049162750362049e-05
trial_008_ep1_task009,8,9,0.9,medium,28,PPO sampled,13,50,50,0.0,0.0,0.0,0.0,-0.017801417068235015,-0.0011235047704016843,0.28607667923371594,-3.451694370121272e-05
trial_008_ep1_task011,8,11,0.9999,medium,3,Safe Min-Latency,24,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_008_ep1_task011,8,11,0.9999,medium,3,Safe Min-Latency,24,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_008_ep1_task011,8,11,0.9999,medium,3,Safe Min-Latency,24,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_008_ep1_task011,8,11,0.9999,medium,3,Safe Min-Latency,24,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_008_ep1_task011,8,11,0.9999,medium,3,Safe Min-Latency,24,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_008_ep1_task011,8,11,0.9999,medium,3,Next-best immediate,26,1,1,0.0,0.0,-0.44596441855734614,-0.44596441855734614,0.0,0.0,0.0,0.010545032952493205
trial_008_ep1_task011,8,11,0.9999,medium,3,Next-best immediate,26,5,5,0.0,0.0,0.0,0.0,-0.10936221683778025,0.026577328520617227,-1.2336669725758043,-0.00541083335383391
trial_008_ep1_task011,8,11,0.9999,medium,3,Next-best immediate,26,10,10,0.0,0.0,0.0,0.0,-0.05468110841889012,0.013288664260308725,-0.6168334862879021,-0.0018639602158449509
trial_008_ep1_task011,8,11,0.9999,medium,3,Next-best immediate,26,20,20,0.0,0.0,0.0,0.0,-0.028041594060969288,0.006644332130154584,-0.30841674314395107,-0.0013241107395495222
trial_008_ep1_task011,8,11,0.9999,medium,3,Next-best immediate,26,50,50,0.0,0.0,0.0,0.0,-0.010936221683778002,0.002657732852062056,-0.12336669725758043,-0.0005371881347684404
trial_008_ep1_task011,8,11,0.9999,medium,3,PPO high probability,27,1,1,0.0,0.0,-0.6295789441502158,-0.6295789441502158,0.0,0.0,0.0,0.014763046133490165
trial_008_ep1_task011,8,11,0.9999,medium,3,PPO high probability,27,5,5,0.0,0.0,0.0,0.0,-0.12265088109808889,0.0,0.0,-0.00766534725126472
trial_008_ep1_task011,8,11,0.9999,medium,3,PPO high probability,27,10,10,0.0,0.0,0.0,0.0,-0.061325440549044444,0.0,0.0,-0.002640610305780333
trial_008_ep1_task011,8,11,0.9999,medium,3,PPO high probability,27,20,20,0.0,0.0,0.0,0.0,-0.03144894387130484,0.0,0.0,-0.0018758235476951657
trial_008_ep1_task011,8,11,0.9999,medium,3,PPO high probability,27,50,50,0.0,0.0,0.0,0.0,-0.012265088109808864,0.0,0.0,-0.0007610165242551981
trial_008_ep1_task011,8,11,0.9999,medium,3,PPO sampled,27,1,1,0.0,0.0,-0.6295789441502158,-0.6295789441502158,0.0,0.0,0.0,0.014763046133490165
trial_008_ep1_task011,8,11,0.9999,medium,3,PPO sampled,27,5,5,0.0,0.0,0.0,0.0,-0.12265088109808889,0.0,0.0,-0.00766534725126472
trial_008_ep1_task011,8,11,0.9999,medium,3,PPO sampled,27,10,10,0.0,0.0,0.0,0.0,-0.061325440549044444,0.0,0.0,-0.002640610305780333
trial_008_ep1_task011,8,11,0.9999,medium,3,PPO sampled,27,20,20,0.0,0.0,0.0,0.0,-0.03144894387130484,0.0,0.0,-0.0018758235476951657
trial_008_ep1_task011,8,11,0.9999,medium,3,PPO sampled,27,50,50,0.0,0.0,0.0,0.0,-0.012265088109808864,0.0,0.0,-0.0007610165242551981
trial_008_ep1_task013,8,13,0.999,medium,27,Safe Min-Latency,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_008_ep1_task013,8,13,0.999,medium,27,Safe Min-Latency,5,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_008_ep1_task013,8,13,0.999,medium,27,Safe Min-Latency,5,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_008_ep1_task013,8,13,0.999,medium,27,Safe Min-Latency,5,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_008_ep1_task013,8,13,0.999,medium,27,Safe Min-Latency,5,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_008_ep1_task013,8,13,0.999,medium,27,Next-best immediate,11,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006176872243267267
trial_008_ep1_task013,8,13,0.999,medium,27,Next-best immediate,11,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001821426212111732
trial_008_ep1_task013,8,13,0.999,medium,27,Next-best immediate,11,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007989746992657087
trial_008_ep1_task013,8,13,0.999,medium,27,Next-best immediate,11,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005368009625793535
trial_008_ep1_task013,8,13,0.999,medium,27,Next-best immediate,11,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00021498000810088458
trial_008_ep1_task013,8,13,0.999,medium,27,PPO high probability,27,1,1,0.0,0.0,0.0,0.0,0.22740715014325374,0.0,0.0,-0.033972797337970595
trial_008_ep1_task013,8,13,0.999,medium,27,PPO high probability,27,5,5,0.0,0.0,0.0,0.0,0.07580238338108458,0.0,0.0,-0.010017844166614664
trial_008_ep1_task013,8,13,0.999,medium,27,PPO high probability,27,10,10,0.0,0.0,0.0,0.0,0.04134675457150068,0.0,0.0,-0.004394360845961398
trial_008_ep1_task013,8,13,0.999,medium,27,PPO high probability,27,20,20,0.0,0.0,0.0,0.0,0.022740715014325397,0.0,0.0,-0.0029524052941864998
trial_008_ep1_task013,8,13,0.999,medium,27,PPO high probability,27,50,50,0.0,0.0,0.0,0.0,0.008917927456598196,0.0,0.0,-0.001182390044555004
trial_008_ep1_task013,8,13,0.999,medium,27,PPO sampled,22,1,1,1.0,1.0,0.1548930013530414,0.1548930013530414,0.30913177981564655,0.09647951697671076,-5.113439370793856,-0.027945442351101246
trial_008_ep1_task013,8,13,0.999,medium,27,PPO sampled,22,5,5,0.0,0.0,0.0,0.0,0.10304392660521551,0.01929590339534215,-1.0226878741587626,-0.006023801721101618
trial_008_ep1_task013,8,13,0.999,medium,27,PPO sampled,22,10,10,0.0,0.0,0.0,0.0,0.05620577814829937,0.009647951697671076,-0.5113439370793884,-0.0026423607701205887
trial_008_ep1_task013,8,13,0.999,medium,27,PPO sampled,22,20,20,0.0,0.0,0.0,0.0,0.030913177981564677,0.004823975848835538,-0.2556719685396729,-0.0017753025298376524
trial_008_ep1_task013,8,13,0.999,medium,27,PPO sampled,22,50,50,0.0,0.0,0.0,0.0,0.01212281489473127,0.001929590339534215,-0.10226878741588052,-0.0007109796346343455
trial_008_ep1_task015,8,15,0.999,medium,28,Safe Min-Latency,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_008_ep1_task015,8,15,0.999,medium,28,Safe Min-Latency,6,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_008_ep1_task015,8,15,0.999,medium,28,Safe Min-Latency,6,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_008_ep1_task015,8,15,0.999,medium,28,Safe Min-Latency,6,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_008_ep1_task015,8,15,0.999,medium,28,Safe Min-Latency,6,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_008_ep1_task015,8,15,0.999,medium,28,Next-best immediate,12,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004625221656807149
trial_008_ep1_task015,8,15,0.999,medium,28,Next-best immediate,12,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009368439323929334
trial_008_ep1_task015,8,15,0.999,medium,28,Next-best immediate,12,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004328831522543708
trial_008_ep1_task015,8,15,0.999,medium,28,Next-best immediate,12,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002789274009179499
trial_008_ep1_task015,8,15,0.999,medium,28,Next-best immediate,12,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00010049899358482994
trial_008_ep1_task015,8,15,0.999,medium,28,PPO high probability,27,1,1,0.0,0.0,0.0,0.0,0.02565431256337014,0.0,0.0,-0.02261219476661297
trial_008_ep1_task015,8,15,0.999,medium,28,PPO high probability,27,5,5,0.0,0.0,0.0,0.0,0.005130862512674028,0.0,0.0,-0.004580125891698816
trial_008_ep1_task015,8,15,0.999,medium,28,PPO high probability,27,10,10,0.0,0.0,0.0,0.0,0.0028504791737077933,0.0,0.0,-0.0021163176332435474
trial_008_ep1_task015,8,15,0.999,medium,28,PPO high probability,27,20,20,0.0,0.0,0.0,0.0,0.001282715628168507,0.0,0.0,-0.0013636450711542736
trial_008_ep1_task015,8,15,0.999,medium,28,PPO high probability,27,50,50,0.0,0.0,0.0,0.0,0.0005130862512673917,0.0,0.0,-0.00049132841308136
trial_008_ep1_task015,8,15,0.999,medium,28,PPO sampled,24,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016959146074959852
trial_008_ep1_task015,8,15,0.999,medium,28,PPO sampled,24,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003435094418774126
trial_008_ep1_task015,8,15,0.999,medium,28,PPO sampled,24,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015872382249326744
trial_008_ep1_task015,8,15,0.999,medium,28,PPO sampled,24,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010227338033657052
trial_008_ep1_task015,8,15,0.999,medium,28,PPO sampled,24,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003684963098110061
trial_008_ep1_task016,8,16,0.99,low,28,Safe Min-Latency,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_008_ep1_task016,8,16,0.99,low,28,Safe Min-Latency,5,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_008_ep1_task016,8,16,0.99,low,28,Safe Min-Latency,5,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_008_ep1_task016,8,16,0.99,low,28,Safe Min-Latency,5,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_008_ep1_task016,8,16,0.99,low,28,Safe Min-Latency,5,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_008_ep1_task016,8,16,0.99,low,28,Next-best immediate,11,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007029401189704215
trial_008_ep1_task016,8,16,0.99,low,28,Next-best immediate,11,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005767806606444548
trial_008_ep1_task016,8,16,0.99,low,28,Next-best immediate,11,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000450783949183603
trial_008_ep1_task016,8,16,0.99,low,28,Next-best immediate,11,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00028302393167345397
trial_008_ep1_task016,8,16,0.99,low,28,Next-best immediate,11,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.540239094613101e-05
trial_008_ep1_task016,8,16,0.99,low,28,PPO high probability,27,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.038661706543373586
trial_008_ep1_task016,8,16,0.99,low,28,PPO high probability,27,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003172293633544543
trial_008_ep1_task016,8,16,0.99,low,28,PPO high probability,27,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024793117205098025
trial_008_ep1_task016,8,16,0.99,low,28,PPO high probability,27,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015566316242039968
trial_008_ep1_task016,8,16,0.99,low,28,PPO high probability,27,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005247131502036928
trial_008_ep1_task016,8,16,0.99,low,28,PPO sampled,27,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.038661706543373586
trial_008_ep1_task016,8,16,0.99,low,28,PPO sampled,27,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003172293633544543
trial_008_ep1_task016,8,16,0.99,low,28,PPO sampled,27,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024793117205098025
trial_008_ep1_task016,8,16,0.99,low,28,PPO sampled,27,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015566316242039968
trial_008_ep1_task016,8,16,0.99,low,28,PPO sampled,27,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005247131502036928
trial_008_ep1_task017,8,17,0.99,low,28,Safe Min-Latency,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_008_ep1_task017,8,17,0.99,low,28,Safe Min-Latency,5,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_008_ep1_task017,8,17,0.99,low,28,Safe Min-Latency,5,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_008_ep1_task017,8,17,0.99,low,28,Safe Min-Latency,5,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_008_ep1_task017,8,17,0.99,low,28,Safe Min-Latency,5,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_008_ep1_task017,8,17,0.99,low,28,Next-best immediate,11,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006484685425133474
