episode,task_id,stage,reward_term,discount_term,terminal,v_value,v_next_value,ppo_gae_return_target,ppo_v_td_delta,selected_q_pred,bellman_target_online,td_error
1,27,early,43.367767333984375,0.9610854983329772,False,0.167575404047966,0.1656189858913421,205.54449183113317,43.35936593552519,0.125849187374115,43.444095611572266,43.31824493408203
1,28,early,54.50742721557617,0.7676830887794495,False,0.1656189858913421,0.1731722354888916,177.61579411279655,54.47474962631578,0.0752295106649398,54.5882568359375,54.51302719116211
1,29,early,34.815914154052734,0.8119615316390991,False,0.1731722354888916,0.1657311022281646,168.7945971547494,34.77730919816926,0.1041380614042282,34.87779235839844,34.77365493774414
1,30,early,55.166622161865234,0.5010690689086914,False,0.1657311022281646,0.1648425012826919,173.68200912083847,55.08348853827137,0.0645792260766029,55.21683883666992,55.15225982666016
1,31,early,44.73955154418945,0.7877631783485413,False,0.1648425012826919,0.1737809181213379,248.965061723252,44.711607251302354,0.0710406526923179,44.8204460144043,44.74940490722656
1,32,early,46.42562484741211,0.7224419116973877,False,0.1737809181213379,0.1596618741750717,272.882792672425,46.367190358895,0.0648485720157623,46.50688171386719,46.44203186035156
1,33,early,57.91765594482422,0.998448133468628,False,0.1596618741750717,0.1483063399791717,329.9502581554592,57.90607025898292,0.1341752856969833,58.038551330566406,57.90437698364258
1,34,early,57.999324798583984,0.7685743570327759,False,0.1483063399791717,0.1651713848114013,286.78736982740094,57.97796494948645,0.1255746781826019,58.05160140991211,57.926025390625
1,35,early,52.12900924682617,0.952952802181244,False,0.1651713848114013,0.1314150542020797,313.33707335546507,52.089070206165445,0.0640844255685806,52.23051452636719,52.16643142700195
1,36,early,81.51637268066406,0.5499669313430786,False,0.1314150542020797,0.1441985666751861,288.5234873659157,81.4642620696804,0.0643949657678604,81.58109283447266,81.5167007446289
1,37,early,116.53653717041016,0.9215778708457948,False,0.1441985666751861,0.1514469534158706,396.2020980684797,116.53190876461004,0.1615516990423202,116.64616394042967,116.48461151123048
