state_id,trial_id,task_id,requirement,load_tertile,safe_set_size,reference_action,alternative_action,initial_peak_queue_difference_seconds,peak_step,half_life_50_steps,half_life_25_steps,half_life_10_steps,right_censored
trial_003_ep1_task001,3,1,0.99,low,28,5,0,0.23818272897218673,2,3.0,3.0,3.0,False
trial_003_ep1_task001,3,1,0.99,low,28,5,1,0.38888888888888884,2,3.0,3.0,3.0,False
trial_003_ep1_task001,3,1,0.99,low,28,5,2,0.02632235861876664,2,3.0,3.0,3.0,False
trial_003_ep1_task001,3,1,0.99,low,28,5,3,0.38888888888888884,2,3.0,3.0,3.0,False
trial_003_ep1_task001,3,1,0.99,low,28,5,4,0.38888888888888884,2,3.0,3.0,3.0,False
trial_003_ep1_task001,3,1,0.99,low,28,5,6,0.38888888888888884,2,3.0,3.0,3.0,False
trial_003_ep1_task001,3,1,0.99,low,28,5,7,0.23818272897218673,2,3.0,3.0,3.0,False
trial_003_ep1_task001,3,1,0.99,low,28,5,8,0.6533939764798413,2,3.0,3.0,3.0,False
trial_003_ep1_task001,3,1,0.99,low,28,5,9,0.23818272897218673,2,3.0,3.0,3.0,False
trial_003_ep1_task001,3,1,0.99,low,28,5,10,0.23818272897218673,2,3.0,3.0,3.0,False
trial_003_ep1_task001,3,1,0.99,low,28,5,11,0.627071617861076,2,3.0,3.0,3.0,False
trial_003_ep1_task001,3,1,0.99,low,28,5,12,0.23818272897218673,2,3.0,3.0,3.0,False
trial_003_ep1_task001,3,1,0.99,low,28,5,13,0.02632235861876664,2,3.0,3.0,3.0,False
trial_003_ep1_task001,3,1,0.99,low,28,5,14,0.38888888888888884,2,3.0,3.0,3.0,False
trial_003_ep1_task001,3,1,0.99,low,28,5,15,0.38888888888888884,2,3.0,3.0,3.0,False
trial_003_ep1_task001,3,1,0.99,low,28,5,16,0.0,1,,,,False
trial_003_ep1_task001,3,1,0.99,low,28,5,17,0.38888888888888884,2,3.0,3.0,3.0,False
trial_003_ep1_task001,3,1,0.99,low,28,5,18,0.02632235861876664,2,3.0,3.0,3.0,False
trial_003_ep1_task001,3,1,0.99,low,28,5,19,0.02632235861876664,2,3.0,3.0,3.0,False
trial_003_ep1_task001,3,1,0.99,low,28,5,20,0.4152112475076555,2,3.0,3.0,3.0,False
trial_003_ep1_task001,3,1,0.99,low,28,5,21,0.02632235861876664,2,3.0,3.0,3.0,False
trial_003_ep1_task001,3,1,0.99,low,28,5,22,0.38888888888888884,2,3.0,3.0,3.0,False
trial_003_ep1_task001,3,1,0.99,low,28,5,23,0.0,1,,,,False
trial_003_ep1_task001,3,1,0.99,low,28,5,24,0.38888888888888884,2,3.0,3.0,3.0,False
trial_003_ep1_task001,3,1,0.99,low,28,5,25,0.0,1,,,,False
trial_003_ep1_task001,3,1,0.99,low,28,5,26,0.38888888888888884,2,3.0,3.0,3.0,False
trial_003_ep1_task001,3,1,0.99,low,28,5,27,0.0,1,,,,False
trial_003_ep1_task002,3,2,0.99,low,28,6,0,0.9037345656199784,1,2.0,2.0,2.0,False
trial_003_ep1_task002,3,2,0.99,low,28,6,1,0.7835641781617175,1,2.0,2.0,2.0,False
trial_003_ep1_task002,3,2,0.99,low,28,6,2,0.5156883532009671,1,2.0,2.0,2.0,False
trial_003_ep1_task002,3,2,0.99,low,28,6,3,1.0876426172766704,1,2.0,2.0,2.0,False
trial_003_ep1_task002,3,2,0.99,low,28,6,4,0.17638794412122216,1,2.0,2.0,2.0,False
trial_003_ep1_task002,3,2,0.99,low,28,6,5,0.05342872719955283,1,2.0,2.0,2.0,False
trial_003_ep1_task002,3,2,0.99,low,28,6,7,0.47534120163317617,1,2.0,2.0,2.0,False
trial_003_ep1_task002,3,2,0.99,low,28,6,8,0.20746537667242482,1,2.0,2.0,2.0,False
trial_003_ep1_task002,3,2,0.99,low,28,6,9,1.3958655938052122,1,2.0,2.0,2.0,False
trial_003_ep1_task002,3,2,0.99,low,28,6,10,0.13183503240731964,1,2.0,2.0,2.0,False
trial_003_ep1_task002,3,2,0.99,low,28,6,11,0.254794249328989,1,2.0,2.0,2.0,False
trial_003_ep1_task002,3,2,0.99,low,28,6,12,0.30822297652854225,1,2.0,2.0,2.0,False
trial_003_ep1_task002,3,2,0.99,low,28,6,13,0.08729498921416434,1,2.0,2.0,2.0,False
trial_003_ep1_task002,3,2,0.99,low,28,6,14,1.5160359812634727,1,2.0,2.0,2.0,False
trial_003_ep1_task002,3,2,0.99,low,28,6,15,0.2520054198655801,1,2.0,2.0,2.0,False
trial_003_ep1_task002,3,2,0.99,low,28,6,16,0.37496463678724945,1,2.0,2.0,2.0,False
trial_003_ep1_task002,3,2,0.99,low,28,6,17,0.4283933639868023,1,2.0,2.0,2.0,False
trial_003_ep1_task002,3,2,0.99,low,28,6,18,1.7839118062242236,1,2.0,2.0,2.0,False
trial_003_ep1_task002,3,2,0.99,low,28,6,19,0.519881244826331,1,2.0,2.0,2.0,False
trial_003_ep1_task002,3,2,0.99,low,28,6,20,0.6428404617480004,1,2.0,2.0,2.0,False
trial_003_ep1_task002,3,2,0.99,low,28,6,21,0.6962691889475536,1,2.0,2.0,2.0,False
trial_003_ep1_task002,3,2,0.99,low,28,6,22,2.123212215303968,1,2.0,2.0,2.0,False
trial_003_ep1_task002,3,2,0.99,low,28,6,23,2.246171432225638,1,2.0,2.0,2.0,False
trial_003_ep1_task002,3,2,0.99,low,28,6,24,2.2996001594251907,1,2.0,2.0,2.0,False
trial_003_ep1_task002,3,2,0.99,low,28,6,25,0.9821408708277453,1,2.0,2.0,2.0,False
trial_003_ep1_task002,3,2,0.99,low,28,6,26,1.035569598027298,1,2.0,2.0,2.0,False
trial_003_ep1_task002,3,2,0.99,low,28,6,27,1.1585288149489674,1,2.0,2.0,2.0,False
trial_003_ep1_task003,3,3,0.9999,high,23,6,3,0.0,1,,,,False
trial_003_ep1_task003,3,3,0.9999,high,23,6,4,0.0,1,,,,False
trial_003_ep1_task003,3,3,0.9999,high,23,6,5,0.0,1,,,,False
trial_003_ep1_task003,3,3,0.9999,high,23,6,9,0.0,1,,,,False
trial_003_ep1_task003,3,3,0.9999,high,23,6,10,0.0,1,,,,False
trial_003_ep1_task003,3,3,0.9999,high,23,6,11,0.0,1,,,,False
trial_003_ep1_task003,3,3,0.9999,high,23,6,12,0.0,1,,,,False
trial_003_ep1_task003,3,3,0.9999,high,23,6,13,0.0,1,,,,False
trial_003_ep1_task003,3,3,0.9999,high,23,6,14,0.0,1,,,,False
trial_003_ep1_task003,3,3,0.9999,high,23,6,15,0.0,1,,,,False
trial_003_ep1_task003,3,3,0.9999,high,23,6,16,0.0,1,,,,False
trial_003_ep1_task003,3,3,0.9999,high,23,6,17,0.0,1,,,,False
trial_003_ep1_task003,3,3,0.9999,high,23,6,18,0.0,1,,,,False
trial_003_ep1_task003,3,3,0.9999,high,23,6,19,0.0,1,,,,False
trial_003_ep1_task003,3,3,0.9999,high,23,6,20,0.0,1,,,,False
trial_003_ep1_task003,3,3,0.9999,high,23,6,21,0.0,1,,,,False
trial_003_ep1_task003,3,3,0.9999,high,23,6,22,0.0,1,,,,False
trial_003_ep1_task003,3,3,0.9999,high,23,6,23,0.0,1,,,,False
trial_003_ep1_task003,3,3,0.9999,high,23,6,24,0.0,1,,,,False
trial_003_ep1_task003,3,3,0.9999,high,23,6,25,0.0,1,,,,False
trial_003_ep1_task003,3,3,0.9999,high,23,6,26,0.0,1,,,,False
trial_003_ep1_task003,3,3,0.9999,high,23,6,27,0.0,1,,,,False
trial_003_ep1_task005,3,5,0.999,medium,28,5,0,0.0,1,,,,False
trial_003_ep1_task005,3,5,0.999,medium,28,5,1,0.0,1,,,,False
trial_003_ep1_task005,3,5,0.999,medium,28,5,2,0.0,1,,,,False
trial_003_ep1_task005,3,5,0.999,medium,28,5,3,0.0,1,,,,False
trial_003_ep1_task005,3,5,0.999,medium,28,5,4,0.0,1,,,,False
trial_003_ep1_task005,3,5,0.999,medium,28,5,6,0.0,1,,,,False
trial_003_ep1_task005,3,5,0.999,medium,28,5,7,0.0,1,,,,False
trial_003_ep1_task005,3,5,0.999,medium,28,5,8,0.0,1,,,,False
trial_003_ep1_task005,3,5,0.999,medium,28,5,9,0.0,1,,,,False
trial_003_ep1_task005,3,5,0.999,medium,28,5,10,0.0,1,,,,False
trial_003_ep1_task005,3,5,0.999,medium,28,5,11,0.0,1,,,,False
trial_003_ep1_task005,3,5,0.999,medium,28,5,12,0.0,1,,,,False
trial_003_ep1_task005,3,5,0.999,medium,28,5,13,0.0,1,,,,False
trial_003_ep1_task005,3,5,0.999,medium,28,5,14,0.0,1,,,,False
trial_003_ep1_task005,3,5,0.999,medium,28,5,15,0.0,1,,,,False
trial_003_ep1_task005,3,5,0.999,medium,28,5,16,0.0,1,,,,False
trial_003_ep1_task005,3,5,0.999,medium,28,5,17,0.0,1,,,,False
trial_003_ep1_task005,3,5,0.999,medium,28,5,18,0.0,1,,,,False
trial_003_ep1_task005,3,5,0.999,medium,28,5,19,0.0,1,,,,False
trial_003_ep1_task005,3,5,0.999,medium,28,5,20,0.0,1,,,,False
trial_003_ep1_task005,3,5,0.999,medium,28,5,21,0.0,1,,,,False
trial_003_ep1_task005,3,5,0.999,medium,28,5,22,0.0,1,,,,False
trial_003_ep1_task005,3,5,0.999,medium,28,5,23,0.0,1,,,,False
trial_003_ep1_task005,3,5,0.999,medium,28,5,24,0.0,1,,,,False
trial_003_ep1_task005,3,5,0.999,medium,28,5,25,0.0,1,,,,False
trial_003_ep1_task005,3,5,0.999,medium,28,5,26,0.0,1,,,,False
trial_003_ep1_task005,3,5,0.999,medium,28,5,27,0.0,1,,,,False
trial_003_ep1_task006,3,6,0.99,low,28,6,0,1.697973827494346,1,2.0,3.0,3.0,False
trial_003_ep1_task006,3,6,0.99,low,28,6,1,1.461113824968134,1,2.0,3.0,3.0,False
trial_003_ep1_task006,3,6,0.99,low,28,6,2,2.069527430656561,2,4.0,5.0,5.0,False
trial_003_ep1_task006,3,6,0.99,low,28,6,3,0.8694593706580758,1,2.0,2.0,2.0,False
trial_003_ep1_task006,3,6,0.99,low,28,6,4,0.33575670642262256,1,2.0,2.0,2.0,False
trial_003_ep1_task006,3,6,0.99,low,28,6,5,0.8745518955211997,2,3.0,3.0,4.0,False
trial_003_ep1_task006,3,6,0.99,low,28,6,7,0.9072258498015415,1,4.0,4.0,4.0,False
trial_003_ep1_task006,3,6,0.99,low,28,6,8,1.5156394554899686,2,5.0,5.0,5.0,False
trial_003_ep1_task006,3,6,0.99,low,28,6,9,0.5538879751665926,3,4.0,4.0,4.0,False
trial_003_ep1_task006,3,6,0.99,low,28,6,10,0.5538879751665926,3,4.0,4.0,4.0,False
trial_003_ep1_task006,3,6,0.99,low,28,6,11,0.43723324947083064,1,4.0,4.0,4.0,False
trial_003_ep1_task006,3,6,0.99,low,28,6,12,0.5538879751665926,3,4.0,4.0,4.0,False
trial_003_ep1_task006,3,6,0.99,low,28,6,13,1.2787794529637568,2,5.0,5.0,5.0,False
trial_003_ep1_task006,3,6,0.99,low,28,6,14,0.7907479776928041,2,4.0,4.0,4.0,False
trial_003_ep1_task006,3,6,0.99,low,28,6,15,0.7907479776928041,2,4.0,4.0,4.0,False
trial_003_ep1_task006,3,6,0.99,low,28,6,16,0.674093251997042,1,4.0,4.0,4.0,False
trial_003_ep1_task006,3,6,0.99,low,28,6,17,0.7907479776928041,2,4.0,4.0,4.0,False
trial_003_ep1_task006,3,6,0.99,low,28,6,18,0.9402616858434836,4,5.0,5.0,5.0,False
trial_003_ep1_task006,3,6,0.99,low,28,6,19,1.0965383274706841,1,5.0,5.0,5.0,False
trial_003_ep1_task006,3,6,0.99,low,28,6,20,1.6565425759136074,2,5.0,5.0,5.0,False
trial_003_ep1_task006,3,6,0.99,low,28,6,21,1.4322950338933058,1,5.0,5.0,5.0,False
trial_003_ep1_task006,3,6,0.99,low,28,6,22,1.2875367502641533,2,3.0,4.0,4.0,False
trial_003_ep1_task006,3,6,0.99,low,28,6,23,1.2657477063071,1,2.0,4.0,4.0,False
trial_003_ep1_task006,3,6,0.99,low,28,6,24,1.3824024320028618,1,3.0,4.0,4.0,False
trial_003_ep1_task006,3,6,0.99,low,28,6,25,1.7994503705425537,1,2.0,2.0,4.0,False
trial_003_ep1_task006,3,6,0.99,low,28,6,26,1.9161050962383155,1,3.0,4.0,4.0,False
trial_003_ep1_task006,3,6,0.99,low,28,6,27,2.135207076965176,1,2.0,2.0,4.0,False
trial_003_ep1_task008,3,8,0.9999,high,3,24,26,0.3576471311624152,1,2.0,2.0,2.0,False
trial_003_ep1_task008,3,8,0.9999,high,3,24,27,0.5035818006208457,1,2.0,2.0,2.0,False
trial_003_ep1_task009,3,9,0.9,high,28,5,0,0.3987555401830303,1,2.0,2.0,2.0,False
trial_003_ep1_task009,3,9,0.9,high,28,5,1,0.34483352792938504,1,2.0,2.0,2.0,False
trial_003_ep1_task009,3,9,0.9,high,28,5,2,0.9402616858434836,1,2.0,2.0,2.0,False
trial_003_ep1_task009,3,9,0.9,high,28,5,3,0.12468751637951536,1,2.0,2.0,2.0,False
trial_003_ep1_task009,3,9,0.9,high,28,5,4,0.10912837591514779,1,2.0,2.0,2.0,False
trial_003_ep1_task009,3,9,0.9,high,28,5,6,0.0,1,,,,False
trial_003_ep1_task009,3,9,0.9,high,28,5,7,0.10782460112075176,1,2.0,2.0,2.0,False
trial_003_ep1_task009,3,9,0.9,high,28,5,8,0.48760355679334677,1,2.0,2.0,2.0,False
trial_003_ep1_task009,3,9,0.9,high,28,5,9,0.32797061267062144,1,2.0,2.0,2.0,False
trial_003_ep1_task009,3,9,0.9,high,28,5,10,0.343529753134989,1,2.0,2.0,2.0,False
trial_003_ep1_task009,3,9,0.9,high,28,5,11,0.4526581290501368,1,2.0,2.0,2.0,False
trial_003_ep1_task009,3,9,0.9,high,28,5,12,0.4526581290501368,1,2.0,2.0,2.0,False
trial_003_ep1_task009,3,9,0.9,high,28,5,13,0.43368154453970154,1,2.0,2.0,2.0,False
trial_003_ep1_task009,3,9,0.9,high,28,5,14,0.3818926249242667,1,2.0,2.0,2.0,False
trial_003_ep1_task009,3,9,0.9,high,28,5,15,0.39745176538863425,1,2.0,2.0,2.0,False
trial_003_ep1_task009,3,9,0.9,high,28,5,16,0.506580141303782,1,2.0,2.0,2.0,False
trial_003_ep1_task009,3,9,0.9,high,28,5,17,0.506580141303782,1,2.0,2.0,2.0,False
trial_003_ep1_task009,3,9,0.9,high,28,5,18,0.21353553298983186,1,2.0,2.0,2.0,False
trial_003_ep1_task009,3,9,0.9,high,28,5,19,0.19797639252546428,1,2.0,2.0,2.0,False
trial_003_ep1_task009,3,9,0.9,high,28,5,20,0.0888480166103165,1,2.0,2.0,2.0,False
