episode,tasks,mean_reward,mean_latency,mean_safe_set_size,empty_safe_set_rate,feasibility_rate,conditional_rsr,overall_rsr,avoidable_violation_count,unavoidable_violation_count,mean_masked_entropy,pair_78_frequency,pair_selection_hhi
1,200,55.0477414239845,2.201112289282974,20.29,0.1,0.9,1.0,0.9,0,20,2.556448373198509,0.835,0.7174499999999999
2,200,54.861533500171205,2.5469267278870396,22.35,0.0,1.0,1.0,1.0,0,0,2.853104024529457,0.96,0.9226
3,200,39.844451150991375,5.86615306431489,25.265,0.0,1.0,1.0,1.0,0,0,3.130366332530975,0.99,0.9802
4,200,49.682579657911155,3.117938834956185,20.35,0.0,1.0,1.0,1.0,0,0,2.768279262185097,0.995,0.9900500000000001
5,200,49.38712453367406,3.184361614998743,22.14,0.0,1.0,1.0,1.0,0,0,2.8994463422894476,0.985,0.97045
6,200,54.042255267320435,2.4111785692242056,20.485,0.055,0.945,1.0,0.945,0,11,2.640164648592472,0.81,0.6696500000000002
7,200,43.97158298916529,3.441911866071285,21.605,0.0,1.0,1.0,1.0,0,0,2.899896677136421,0.995,0.9900500000000001
8,200,48.302090700083184,2.7179232528309067,19.08,0.105,0.895,1.0,0.895,0,21,2.545107886791229,0.82,0.6879999999999997
9,200,41.289407714765865,4.2964570668160516,22.26,0.0,1.0,1.0,1.0,0,0,2.9082859647274018,0.99,0.9802
10,200,50.66662453713615,2.368403415736106,20.46,0.1,0.9,1.0,0.9,0,20,2.593468391895294,0.895,0.8120499999999999
11,200,49.401486304328635,2.4495030831163724,18.12,0.145,0.855,1.0,0.855,0,29,2.4021886113286017,0.765,0.6103000000000001
12,200,48.056220373210856,2.58508072046161,20.585,0.1,0.9,1.0,0.9,0,20,2.585421471595764,0.795,0.65575
13,200,48.40693158479524,3.118043886388191,23.475,0.0,1.0,1.0,1.0,0,0,2.986318354010582,0.96,0.9225500000000001
14,200,47.61731600416475,3.8396772056121153,23.315,0.0,1.0,1.0,1.0,0,0,2.9996134543418886,0.99,0.9802
15,200,49.96999354155309,2.8621410826340856,21.305,0.005,0.995,1.0,0.995,0,1,2.7865774473547935,0.975,0.95105
16,200,47.323276533599675,3.113009912295322,16.82,0.08,0.92,1.0,0.92,0,16,2.3526903757452966,0.785,0.64295
17,200,48.47252652545299,3.1213690719938656,23.505,0.0,1.0,1.0,1.0,0,0,3.0267101490497588,0.99,0.9802
18,200,51.260531078011724,2.7548309350922233,22.2,0.0,1.0,1.0,1.0,0,0,2.9232963913679124,0.995,0.9900500000000001
19,200,49.2309907925081,2.8473222852056064,22.085,0.0,1.0,1.0,1.0,0,0,2.9177414429187776,1.0,1.0
20,200,49.57092068301599,2.9935121216383527,25.68,0.0,1.0,1.0,1.0,0,0,3.1447555768489837,0.995,0.9900500000000001
