source,Episode,Task_ID,R_req,sampled_action,greedy_action,sampled_regret,greedy_regret,optimal_set_size,top1_hit,top3_hit,top5_hit,optimal_set_probability_mass,uniform_optimal_set_mass,optimal_mass_lift_over_uniform,spearman_logit_reward,kendall_logit_reward,spearman_probability_negative_regret,raw_advantage,normalized_advantage,return,value,next_value,old_log_probability,entropy,reward,delta_t
training,16,122,0.99,25,26,0.0,1.1010499089860986,7,0,1,1,0.256976418197155,0.25,0.006976418197154999,0.35399488827885356,0.26943500452529295,0.35399488827885356,234.5611572265625,0.5211583971977234,239.04165649414065,4.480504512786865,4.469111442565918,-3.2025909423828125,3.329211711883545,68.74109106715788,4.370552307135483
training,16,126,0.9999,15,26,13.330241487690659,1.4392579687822202,1,0,0,1,0.0395563580095768,0.03571428571428571,0.003842072295291085,0.5177887246852765,0.35978835978835977,0.5177887246852765,223.3089904785156,0.4066788852214813,227.810546875,4.501559257507324,4.474547863006592,-3.327459812164306,3.329665184020996,-23.30076792064173,1.0841995938804132
training,16,137,0.999,5,26,59.952407911717955,0.0,7,1,1,1,0.2611130215227604,0.25,0.011113021522760391,0.48380353354379085,0.342197443279328,0.48380353354379085,141.91087341308594,-0.4214653074741363,146.40060424804688,4.489737987518311,4.482837200164795,-3.4721896648406982,3.329530477523804,-7.715477098559612,0.5624578085051724
training,16,145,0.9,21,26,0.0,0.0,7,1,1,1,0.26169705763459206,0.25,0.011697057634592056,0.3871383908006345,0.28663298353754574,0.3871383908006345,223.56317138671875,0.4092649221420288,228.0442657470703,4.481093883514404,4.510045528411865,-3.275188684463501,3.328987598419189,54.088969777671856,1.4349420250031244
training,16,195,0.99,12,26,0.0,0.0,7,1,1,1,0.2616858333349228,0.25,0.01168583333492279,0.39855758074511366,0.2923656432082966,0.39855758074511366,50.28916931152344,-1.3536242246627808,54.76681900024414,4.477649211883545,4.51979398727417,-3.3657145500183105,3.329144239425659,66.4623334043853,0.7737852459952705
training,16,197,0.999,1,26,73.83671066885661,1.1259518602198924,5,0,1,1,0.18713635578751564,0.17857142857142858,0.008564927216087065,0.42744290216022124,0.3056077513645424,0.42744290216022124,-5.945825576782227,-1.925758957862854,-1.456387996673584,4.489437580108643,4.511728286743164,-3.3816282749176025,3.3295083045959477,-13.113212391756278,4.839496722631964
training,16,199,0.9,23,26,0.0,3.7805284674667234,7,0,1,1,0.2564464118331671,0.25,0.006446411833167076,0.3768332681678118,0.2980983028790475,0.3768332681678118,54.344085693359375,-1.3123695850372314,58.80971145629883,4.465627193450928,4.505602836608887,-3.325486898422241,3.3294882774353027,66.22009775577459,5.645909022657463
training,16,200,0.9999,6,26,4.020396990285759,1.4392579687822202,1,0,0,1,0.03947066515684128,0.03571428571428571,0.0037563794425555658,0.5276409414340448,0.35978835978835977,0.5276409414340448,-18.88308334350586,-2.057382583618164,-14.377480506896973,4.505602836608887,1.1000890731811523,-3.411569833755493,3.3296730518341064,-14.377480332955024,2.419649449117628
training,17,1,0.99,3,26,34.48896391261212,12.798309300209823,7,0,1,1,0.2564869914203882,0.25,0.006486991420388222,0.2985700395239426,0.2121084078177838,0.2985700395239426,383.08880615234375,1.822407364845276,387.7290649414063,4.6402740478515625,4.639202117919922,-3.3987138271331787,3.3294663429260254,76.2171290764531,3.702087408399398
training,17,3,0.9999,11,25,15.667884108440873,37.914850721302614,7,0,1,1,0.26141995936632156,0.25,0.011419959366321564,0.32419358769204215,0.25796968518379115,0.32419358769204215,445.2264404296875,2.588296413421631,449.88970947265625,4.663261890411377,4.663389205932617,-3.362390756607056,3.3295841217041016,95.36629644968096,1.060007947723422
training,17,4,0.9,23,26,0.42409607248544035,0.0,7,1,1,1,0.26144323125481606,0.25,0.011443231254816055,0.42473816256904146,0.32676160123280207,0.42473816256904146,412.3683471679688,2.183297634124756,417.03173828125,4.663389205932617,4.654051303863525,-3.3295340538024902,3.329477548599243,43.32479541984925,0.5194251630771607
training,17,5,0.999,20,26,0.0,0.4829179135241901,7,0,1,1,0.25501422584056854,0.25,0.0050142258405685425,0.4865688983659773,0.3496922399158057,0.4865688983659773,410.6049499511719,2.16156268119812,415.2590026855469,4.654051303863525,4.67089319229126,-3.233182430267334,3.3295974731445312,112.13895819880946,0.1565967735646483
training,17,55,0.99,19,26,5.5972941695690395,2.233828436552791,7,0,1,1,0.2569757606834173,0.25,0.00697576068341732,0.4339292178902076,0.3382269205743039,0.4339292178902076,310.06036376953125,0.9222816824913024,314.7330322265625,4.672675132751465,4.672495365142822,-3.251316785812378,3.3294591903686523,53.22744575841021,0.5032641244394682
training,17,69,0.999,7,26,23.862249460669858,3.5800030211144787,7,0,1,1,0.2565220221877098,0.25,0.006522022187709808,0.3785043691352966,0.30383096254979847,0.3785043691352966,268.0138244628906,0.4040292203426361,272.66558837890625,4.651760101318359,4.678066253662109,-3.349395036697388,3.329453229904175,64.14649003733635,3.136527257030309
training,17,74,0.9,19,25,2.170581107326896,13.493500927936324,7,0,1,1,0.26117024943232536,0.25,0.011170249432325363,0.4077486360662798,0.2980983028790475,0.4077486360662798,291.07525634765625,0.6882771849632263,295.7240295410156,4.64876127243042,4.673527717590332,-3.262746334075928,3.329428195953369,78.0542135543581,0.4960366476374815
training,17,80,0.9999,25,26,0.0,0.0,4,1,1,1,0.1545451506972313,0.14285714285714285,0.011688007840088444,0.5591237894364933,0.41729133431417137,0.5591237894364933,244.67779541015625,0.1163966357707977,249.35302734375,4.675234794616699,4.662988662719727,-3.223986387252808,3.3295929431915283,71.84597268777792,2.033721063801437
training,17,122,0.99,7,26,20.34107803657065,5.512655150272579,7,0,1,1,0.2569003086537123,0.25,0.006900308653712273,0.31890176796167374,0.26943500452529295,0.31890176796167374,229.75064086914065,-0.0675907880067825,234.4056701660156,4.655033111572266,4.665066242218018,-3.3507299423217773,3.3291778564453125,48.40001303058723,0.4166543324245424
training,17,126,0.9999,19,26,64.90252248557039,0.0,6,1,1,1,0.22828438133001328,0.21428571428571427,0.013998667044299001,0.5870964952626229,0.4546073606158567,0.5870964952626229,193.64756774902344,-0.5125859379768372,198.3248291015625,4.6772565841674805,4.635299682617188,-3.260385513305664,3.3296077251434326,-15.301386362863308,0.0515449895175379
training,17,137,0.999,12,26,0.0,0.0,7,1,1,1,0.2623932287096977,0.25,0.012393228709697723,0.47567614152874166,0.3737412737209254,0.47567614152874166,225.24038696289065,-0.1231827586889267,229.9238739013672,4.683492660522461,4.645766258239746,-3.3698179721832275,3.328486680984497,52.236930813158345,3.7057963115707366
training,17,145,0.9,1,26,18.59801107634879,0.0,7,1,1,1,0.2618332728743553,0.25,0.011833272874355316,0.4386640039647477,0.3496922399158057,0.4386640039647477,272.4567565917969,0.4587914049625397,277.1065368652344,4.649792671203613,4.691746711730957,-3.396772623062134,3.328998565673828,35.490958701323066,1.0070552537545154
training,17,195,0.99,15,26,5.86030929794174,0.0,7,1,1,1,0.2616293206810951,0.25,0.011629320681095123,0.44061362176014657,0.3496922399158057,0.44061362176014657,153.37030029296875,-1.0090309381484983,158.01681518554688,4.64650821685791,4.685331344604492,-3.3288357257843018,3.329378843307495,60.602024106443565,2.0951683536007977
training,17,197,0.999,27,26,0.0,0.0,7,1,1,1,0.2613738253712654,0.25,0.011373825371265411,0.5103971443582508,0.40771775315010045,0.5103971443582508,88.68572998046875,-1.806312561035156,93.35302734375,4.667297840118408,4.69724178314209,-3.229193210601806,3.3295042514801025,59.59754641688044,1.9928661060051809
training,17,199,0.9,9,26,14.916609366968736,0.0,7,1,1,1,0.2616944871842861,0.25,0.011694487184286118,0.4701364055190439,0.35542489958655665,0.4701364055190439,74.24822235107422,-1.9842647314071653,78.91436004638672,4.666134834289551,4.682023048400879,-3.3997225761413574,3.329336881637573,47.52295992133913,3.268576617621477
training,17,200,0.9999,11,26,0.9174041218102289,0.0,6,1,1,1,0.22819866612553596,0.21428571428571427,0.013912951839821691,0.5736031893208459,0.4382741620308559,0.5736031893208459,41.69977951049805,-2.385446548461914,46.38180160522461,4.682023048400879,1.1735085248947144,-3.3552350997924805,3.3296353816986084,46.38180042338376,2.4740118916927827
training,18,1,0.99,12,26,14.05732783007403,12.798309300209823,7,0,1,1,0.2567732073366642,0.25,0.0067732073366642,0.3005196573193415,0.21784106748853474,0.3005196573193415,323.86590576171875,0.9895188808441162,328.6797180175781,4.813798427581787,4.812440395355225,-3.349172830581665,3.329408645629883,96.64876515899124,2.5962144052632947
training,18,3,0.9999,27,26,0.0,10.725333653371322,7,0,1,1,0.2566508911550045,0.25,0.006650891155004501,0.3809570339024998,0.2947746033297777,0.3809570339024998,468.00885009765625,2.629310369491577,472.8345642089844,4.825722217559815,4.832634449005127,-3.228828430175781,3.32950210571289,121.75951421149315,0.0622393562280034
training,18,4,0.9,20,26,1.662364292790592,0.0,7,1,1,1,0.2615205831825733,0.25,0.011520583182573318,0.4489691265975704,0.3496922399158057,0.4489691265975704,366.8970642089844,1.4790476560592651,371.7297058105469,4.832634449005127,4.829870700836182,-3.2121148109436035,3.329387187957764,40.311889877145695,0.3549103544512082
training,18,5,0.999,23,26,22.328497721603668,0.0,7,1,1,1,0.2625177763402462,0.25,0.0125177763402462,0.4420062058997172,0.3496922399158057,0.4420062058997172,357.0688781738281,1.3672407865524292,361.8987426757813,4.829870700836182,4.84597635269165,-3.351722240447998,3.3295652866363525,89.32754256368156,0.5215884552490397
training,18,55,0.99,16,26,16.672465845069283,0.0,7,1,1,1,0.26182692497968674,0.25,0.011826924979686737,0.39632944612180065,0.31529628189130027,0.39632944612180065,198.70248413085935,-0.4343588054180145,203.54591369628903,4.843435764312744,4.845736026763916,-3.376805067062378,3.3294100761413574,36.55497991334093,2.074608723124612
training,18,69,0.999,9,26,23.93389191558458,3.580003021115232,7,0,1,1,0.2572851590812206,0.25,0.007285159081220627,0.36040077532087844,0.2980983028790475,0.36040077532087844,226.91665649414065,-0.1133901849389076,231.75267028808597,4.83601713180542,4.8491950035095215,-3.423847913742065,3.3294806480407715,64.07484758242238,2.0730057571947924
training,18,74,0.9,16,26,0.0,9.03343358201667,7,0,1,1,0.2570355534553528,0.25,0.007035553455352783,0.36179335946044905,0.26943500452529295,0.36179335946044905,186.44973754882807,-0.5737478733062744,191.26742553710935,4.817683696746826,4.840460300445557,-3.361546277999878,3.329442262649536,89.25822824370225,1.243752537645534
training,18,80,0.9999,16,26,0.0,5.487368133008076,6,0,1,1,0.22588760778307915,0.21428571428571427,0.011601893497364874,0.6044700129540557,0.43349991344160066,0.6044700129540557,194.60629272460935,-0.4809576869010925,199.45278930664065,4.84650182723999,4.832841396331787,-3.357674360275269,3.3294546604156494,77.33334082078599,5.846711143600743
training,18,122,0.99,6,26,1.1010499089860986,1.1010499089860986,7,0,1,1,0.25692751444876194,0.25,0.00692751444876194,0.3929872441868312,0.31529628189130027,0.3929872441868312,350.81060791015625,1.2960457801818848,355.6328430175781,4.822242259979248,4.827006340026856,-3.415623426437378,3.329331159591675,67.64004115817178,1.8860252005231644
training,18,126,0.9999,1,26,73.70903587540369,1.2614176235341432,2,0,1,1,0.07986104488372803,0.07142857142857142,0.008432473455156603,0.7216672582435668,0.5474204361374717,0.7216672582435668,282.4066772460937,0.5178725123405457,287.2689514160156,4.862271785736084,4.827487468719482,-3.4030470848083496,3.3294806480407715,-27.88957794807148,0.0587213285332097
training,18,137,0.999,6,26,0.0,0.0,7,1,1,1,0.259856391698122,0.25,0.009856391698122025,0.35266832063927006,0.2734032781938254,0.35266832063927006,259.9201354980469,0.2620622813701629,264.7818603515625,4.86173677444458,4.825673580169678,-3.402040243148804,3.329226493835449,52.236930813158345,2.068861251633592
training,18,145,0.9,20,26,1.951089276669002,0.0,7,1,1,1,0.2626011595129967,0.25,0.012601159512996674,0.4489691265975704,0.3382269205743039,0.4489691265975704,263.0875549316406,0.2980953156948089,267.92242431640625,4.834872722625732,4.856950759887695,-3.197089433670044,3.329268455505371,52.137880501003465,0.1587695390501835
training,18,195,0.99,20,26,1.64467758774029,0.0,7,1,1,1,0.26269424334168434,0.25,0.012694243341684341,0.5096857950828497,0.4070188366233149,0.5096857950828497,144.0940399169922,-1.0555925369262695,148.92843627929688,4.834390163421631,4.866387367248535,-3.2238550186157227,3.328848361968994,64.81765581664501,0.9603316802087534
training,18,197,0.999,14,26,15.164978277006789,1.1259518602198924,7,0,1,1,0.25553678534924984,0.25,0.00553678534924984,0.31730265982816763,0.2491608491472836,0.31730265982816763,64.7826919555664,-1.9578500986099243,69.6450424194336,4.862349987030029,4.871875762939453,-3.364997386932373,3.329520463943481,45.55852000009354,1.6817614110673276
training,18,199,0.9,23,26,0.0,3.104684540920857,7,0,1,1,0.2573157399892807,0.25,0.007315739989280701,0.42947294864358154,0.3439595802450548,0.42947294864358154,55.95758438110352,-2.058245897293091,60.793888092041016,4.836302280426025,4.851889133453369,-3.321265459060669,3.3291234970092773,65.54425382922872,5.461660312948823
training,18,200,0.9999,19,26,56.444847615379395,0.0,5,1,1,1,0.19181620329618454,0.17857142857142858,0.013244774724755964,0.7074669888320726,0.5308787979724242,0.7074669888320726,-13.99753189086914,-2.8540656566619877,-9.14564323425293,4.851889133453369,1.2459454536437988,-3.259873867034912,3.3295814990997314,-9.14564307018541,2.712640704285718
training,19,1,0.99,24,26,14.057327830073987,12.798309300209823,7,0,1,1,0.2570614330470562,0.25,0.007061433047056198,0.306089993877624,0.21784106748853474,0.306089993877624,409.8714904785156,2.3343605995178223,414.8532409667969,4.981744289398193,4.980195999145508,-3.2667880058288574,3.329353094100952,96.64876515899124,2.4658620110935487
training,19,3,0.9999,25,26,0.0,10.725333653371464,7,0,1,1,0.25693656876683235,0.25,0.006936568766832352,0.4272611137350306,0.33243076757421125,0.4272611137350306,383.0529174804688,2.0473639965057373,388.0455627441406,4.992654323577881,5.006422996520996,-3.209477663040161,3.329448699951172,121.75951421149328,0.9593682550443776
training,19,4,0.9,6,26,0.0,0.0,7,1,1,1,0.26192036271095276,0.25,0.011920362710952759,0.48768296567763375,0.3611575592573076,0.48768296567763375,304.8453674316406,1.210432767868042,309.8517761230469,5.006422996520996,5.00590181350708,-3.410918951034546,3.32938814163208,43.74889149233469,1.0874055090736423
training,19,5,0.999,10,26,12.858973435666414,12.858973435666414,7,0,1,1,0.2580428682267666,0.25,0.008042868226766586,0.3005196573193415,0.21784106748853474,0.3005196573193415,308.84149169921875,1.2531969547271729,313.8473815917969,5.00590181350708,5.016552925109863,-3.316795587539673,3.3288753032684326,111.65604028528529,0.6275070360324992
training,19,55,0.99,6,26,2.233828436552791,2.233828436552791,7,0,1,1,0.2573700565844774,0.25,0.007370056584477425,0.45698135426462144,0.3462886116786708,0.45698135426462144,89.04158782958984,-1.0989726781845093,94.04638671875,5.004796028137207,5.001380920410156,-3.409832715988159,3.329453468322754,56.59091149142646,14.705197285176894
training,19,69,0.999,6,26,3.5800030211144787,3.5800030211144787,7,0,1,1,0.25709750317037106,0.25,0.007097503170371056,0.4843623788824328,0.4008421681996218,0.4843623788824328,109.74064636230467,-0.8774634599685669,114.73185729980467,4.991210460662842,5.013632774353027,-3.4151885509490967,3.3293397426605225,84.42873647689173,10.56120187410454
training,19,74,0.9,1,26,25.44085519858647,9.033433582017253,7,0,1,1,0.2571381274610758,0.25,0.007138127461075783,0.39632944612180065,0.30956362222054934,0.39632944612180065,213.48291015625,0.2327253669500351,218.46044921875,4.977531909942627,5.0040202140808105,-3.3900554180145264,3.329331398010254,63.81737304511578,0.0936046923861226
training,19,80,0.9999,21,20,82.62386813705226,82.22304693231453,3,0,1,1,0.11580577865242958,0.10714285714285714,0.008662921509572444,0.6783515214410245,0.4680917283702946,0.6783515214410245,231.63296508789065,0.4269565939903259,236.6421356201172,5.00916862487793,5.020705223083496,-3.2710282802581787,3.329671859741211,-5.290527316266257,0.6029460339873367
training,19,122,0.99,12,26,1.1010499089860986,1.1010499089860986,7,0,1,1,0.2572169844061136,0.25,0.007216984406113625,0.4055205014429668,0.3210289415620512,0.4055205014429668,198.83590698242188,0.0759817287325859,203.8253173828125,4.989404678344727,4.988990306854248,-3.348689079284668,3.3292739391326904,67.64004115817178,5.384099416831731
training,19,126,0.9999,2,26,84.0156814402349,60.54822907524564,1,0,0,1,0.038796983659267426,0.03571428571428571,0.0030826979449817132,0.7411056376573617,0.5555555555555556,0.7411056376573617,132.66134643554688,-0.6321795582771301,137.6898193359375,5.028469562530518,5.00746488571167,-3.470290184020996,3.329148769378662,-34.41454531752774,0.408000962826776
training,19,137,0.999,27,26,0.0,0.0,6,1,1,1,0.2289522998034954,0.21428571428571427,0.014666585517781133,0.7092441615788824,0.5283528524232823,0.7092441615788824,189.45758056640625,-0.0243796147406101,194.4643402099609,5.006757736206055,4.990158557891846,-3.2246904373168945,3.3293709754943848,52.236930813158345,0.266442275183067
training,19,145,0.9,14,26,12.640231458103642,0.0,7,1,1,1,0.2600756362080574,0.25,0.010075636208057404,0.28937898420277647,0.19491042880553108,0.28937898420277647,127.79664611816406,-0.6842387318611145,132.8025360107422,5.005894184112549,5.011947154998779,-3.3648526668548584,3.328976392745972,41.44873831956821,4.902652115255876
training,19,195,0.99,2,26,22.392019308406226,0.0,7,1,1,1,0.26221733912825584,0.25,0.012217339128255844,0.4859430001168582,0.3749075052058337,0.4859430001168582,74.82952880859375,-1.2510617971420288,79.82196807861328,4.992438793182373,5.01767110824585,-3.47009015083313,3.329235315322876,44.07031409597908,4.615744268417075
training,19,197,0.999,25,26,4.076522428969653,0.0,6,1,1,1,0.22918586060404778,0.21428571428571427,0.014900146318333501,0.7536408606512773,0.5447783297006901,0.7536408606512773,16.098670959472656,-1.8795650005340576,21.109878540039062,5.01120662689209,5.036503791809082,-3.232143878936768,3.3295419216156006,55.52102398791079,0.3777616739948257
training,19,199,0.9,14,26,39.643350692072,0.0,7,1,1,1,0.2613024599850178,0.25,0.011302459985017776,0.4174967250432742,0.30383096254979847,0.4174967250432742,-3.938627243041992,-2.0939924716949463,1.0820903778076172,5.020717620849609,5.041240692138672,-3.3733158111572266,3.329111099243164,22.796218596235867,0.1914092526579907
training,19,200,0.9999,18,26,70.88714410262222,58.63285440745074,1,0,0,1,0.039067648351192474,0.03571428571428571,0.003353362636906762,0.7285166940339354,0.566137566137566,0.7285166940339354,-28.629180908203125,-2.3582160472869877,-23.587940216064453,5.041240692138672,1.3177391290664673,-3.3245198726654053,3.329268455505371,-23.587939557428225,4.762807507009711
training,20,1,0.99,26,26,12.798309300209823,12.798309300209823,7,0,1,1,0.25757683627307415,0.25,0.00757683627307415,0.3205728689291585,0.22930638683003657,0.3205728689291585,280.0792236328125,0.9732760787010192,285.2245788574219,5.145351409912109,5.145290851593018,-3.176229476928711,3.3291709423065186,97.90778368885545,0.7919689083555381
training,20,3,0.9999,0,26,133.45108179207674,10.725333653371322,7,0,1,1,0.25744599662721157,0.25,0.007445996627211571,0.32448798335405393,0.23500388179260717,0.32448798335405393,210.46131896972656,0.2173282653093338,215.6166839599609,5.155367851257324,5.161325931549072,-3.4122869968414307,3.3292717933654785,-11.691567580583564,2.103351281771392
training,20,4,0.9,5,26,0.25607914168855217,0.0,7,1,1,1,0.2618519403040409,0.25,0.011851940304040909,0.45983128288622127,0.3611575592573076,0.45983128288622127,293.1986083984375,1.11573326587677,298.35992431640625,5.161325931549072,5.165533065795898,-3.4757080078125,3.3291516304016118,43.49281235064614,0.8514397750800082
training,20,5,0.999,12,26,1.1726891150059657,0.4829179135241617,7,0,1,1,0.2557309474796057,0.25,0.005730947479605675,0.4574928058571186,0.3223969043582211,0.4574928058571186,288.0233154296875,1.0595372915267944,293.1888427734375,5.165533065795898,5.177812576293945,-3.338003396987915,3.328721523284912,110.96626908380344,0.5498857735156513
training,20,55,0.99,25,26,3.3634657330162483,0.0,7,1,1,1,0.2623800188302994,0.25,0.012380018830299377,0.5427523823654766,0.4206977348492943,0.5427523823654766,234.58041381835935,0.4792260825634002,239.7523193359375,5.171904563903809,5.177513122558594,-3.210411310195923,3.329211711883545,53.22744575841021,0.7180268644494703
training,20,69,0.999,10,26,7.2552098583836795,3.5800030211144787,7,0,1,1,0.2576148584485054,0.25,0.007614858448505402,0.39905806256014775,0.31194593944607535,0.39905806256014775,229.21664428710935,0.4209834635257721,234.37066650390625,5.154014587402344,5.1782546043396,-3.330202579498291,3.329156875610352,80.75352963962253,0.7610338322078007
training,20,74,0.9,20,26,0.0,9.033433582017253,7,0,1,1,0.2576568629592657,0.25,0.007656862959265709,0.4124834221408199,0.332494260903553,0.4124834221408199,162.04518127441406,-0.3083996474742889,167.19114685058594,5.14597225189209,5.165965080261231,-3.204631328582764,3.329146146774292,89.25822824370225,4.256004794898388
training,20,80,0.9999,1,26,100.29227801018749,0.0,4,1,1,1,0.15838751941919327,0.14285714285714285,0.015530376562050419,0.6057876518221842,0.4021809075548668,0.6057876518221842,222.2463531494141,0.3452963531017303,227.42153930664065,5.175185680389404,5.17737340927124,-3.3993444442749023,3.328730821609497,-23.26341969022389,0.6731040138110131
training,20,122,0.99,1,26,20.34107803657163,1.1010499089861838,7,0,1,1,0.2580710370093584,0.25,0.008071037009358406,0.4007289267439307,0.3176697181515079,0.4007289267439307,328.7557983398437,1.5018320083618164,333.9120483398437,5.156261920928955,5.155266761779785,-3.402626037597656,3.328784704208374,48.40001303058723,0.1718257757692072
training,20,126,0.9999,23,26,57.7873727134462,57.98595255255039,1,0,0,1,0.039475709199905396,0.03571428571428571,0.003761423485619683,0.5987958401751505,0.3968253968253968,0.5987958401751505,239.67544555664065,0.5345506072044373,244.8606414794922,5.185201168060303,5.164789199829102,-3.315187692642212,3.3292336463928223,-10.091632914456312,0.5199703869635641
training,20,137,0.999,6,26,0.0,0.0,5,1,1,1,0.19034631177783012,0.17857142857142858,0.011774883206401549,0.5013100318304556,0.3762836078022943,0.5013100318304556,218.581298828125,0.3054992854595184,223.74752807617188,5.166232109069824,5.159261703491211,-3.416722536087036,3.329193592071533,52.236930813158345,1.398436186267702
training,20,145,0.9,8,26,11.928112808907713,0.0,7,1,1,1,0.26199688762426376,0.25,0.011996887624263763,0.45983128288622127,0.3611575592573076,0.45983128288622127,209.47515869140625,0.2066200077533722,214.62258911132807,5.147425651550293,5.169866561889648,-3.327321767807007,3.329056978225708,42.16085696876414,0.1727578415636799
training,20,195,0.99,25,26,5.86030929794174,0.0,7,1,1,1,0.263055257499218,0.25,0.013055257499217987,0.5444703461793517,0.42510742256084016,0.5444703461793517,83.18147277832031,-1.1647433042526243,88.34688568115234,5.165415287017822,5.193868160247803,-3.209147691726685,3.328519821166992,60.602024106443565,0.7846722817710088
training,20,197,0.999,17,26,8.584881920264031,1.7348814121035474,5,0,1,1,0.183217940852046,0.17857142857142858,0.0046465122806174375,0.40787078453576414,0.2912753747658483,0.40787078453576414,40.79727554321289,-1.6249732971191406,45.97890090942383,5.181624412536621,5.196587085723877,-3.298637866973877,3.329050302505493,41.77551093543431,2.0638436190363336
training,20,199,0.9,16,26,0.0,3.7805284674667234,7,0,1,1,0.25765060260891914,0.25,0.007650602608919144,0.4002286817125984,0.31529628189130027,0.4002286817125984,49.510215759277344,-1.5303635597229004,54.66006088256836,5.149844169616699,5.185873031616211,-3.364941358566284,3.3291537761688232,66.22009775577459,0.7034032533856589
training,20,200,0.9999,22,26,60.67668606146141,56.24270179440367,1,0,0,1,0.03949875012040138,0.03571428571428571,0.00378446440611567,0.6425834701696771,0.455026455026455,0.6425834701696771,-18.5633544921875,-2.2695422172546387,-13.377481460571287,5.185873031616211,1.3892736434936523,-3.2759244441986084,3.329367160797119,-13.377481516267425,2.712640704285718
training,21,1,0.99,21,26,11.470845453830478,12.798309300209823,7,0,1,1,0.2579082269221544,0.25,0.007908226922154427,0.315002532370876,0.22357372715928564,0.315002532370876,340.9490661621094,1.3631879091262815,346.2545471191406,5.305482864379883,5.30372953414917,-3.275800466537476,3.329019069671631,99.23524753523478,1.7817571640664962
training,21,3,0.9999,25,26,0.0,10.725333653371322,7,0,1,1,0.2579999677836895,0.25,0.007999967783689499,0.3930437181515776,0.3138073287268046,0.3930437181515776,320.97967529296875,1.1521743535995483,326.2980651855469,5.318376064300537,5.320283889770508,-3.1985082626342773,3.3290255069732666,121.75951421149315,1.3461258845179085
training,21,4,0.9,23,26,0.25607914168855217,0.0,7,1,1,1,0.26230287551879883,0.25,0.012302875518798828,0.4690223382073874,0.3668902189280585,0.4690223382073874,242.51119995117188,0.3230100274085998,247.83148193359372,5.320283889770508,5.318705558776856,-3.3206958770751958,3.329002618789673,43.49281235064614,1.8138614985594064
training,21,5,0.999,16,26,18.513447512600678,0.4829179135241617,7,0,1,1,0.25533438473939896,0.25,0.005334384739398956,0.43225811692272287,0.332494260903553,0.43225811692272287,254.79165649414065,0.4527757465839386,260.1103515625,5.318705558776856,5.3294854164123535,-3.370767593383789,3.3290374279022217,93.62551068620871,0.1723235330388544
training,21,55,0.99,12,26,2.233828436552791,2.233828436552791,7,0,1,1,0.25858050398528576,0.25,0.008580503985285759,0.46094535019787775,0.35542489958655665,0.46094535019787775,258.616455078125,0.4931918084621429,263.9471130371094,5.3306565284729,5.333281993865967,-3.339691162109375,3.3288207054138184,56.59091149142646,0.561955463614197
training,21,69,0.999,9,26,21.00673141962713,3.580003021115232,7,0,1,1,0.2579461373388767,0.25,0.007946137338876724,0.4068554287511346,0.3233934968569405,0.4068554287511346,190.37185668945312,-0.2279384136199951,195.685302734375,5.313443183898926,5.334046840667725,-3.418657064437866,3.3290047645568848,67.00200807837983,1.4177614383793156
training,21,74,0.9,8,26,2.170581107326896,0.0,7,1,1,1,0.2626090757548809,0.25,0.012609075754880905,0.5325241749718079,0.4242168156355676,0.5325241749718079,207.95196533203125,-0.0421720966696739,213.27072143554688,5.318763256072998,5.324612140655518,-3.321193218231201,3.3287222385406494,78.0542135543581,4.115289056538103
training,21,80,0.9999,17,26,83.5789228001076,0.30448250082238815,3,0,1,1,0.11568328365683556,0.10714285714285714,0.008540426513978419,0.622430540553616,0.4364439939557579,0.622430540553616,150.72799682617188,-0.6468489766120911,156.04864501953125,5.320650577545166,5.320235729217529,-3.308736562728882,3.3291103839874268,-6.245581979321612,2.6348249806489434
training,21,122,0.99,12,26,1.1010499089860986,1.1010499089860986,7,0,1,1,0.25825429148972034,0.25,0.008254291489720345,0.4339292178902076,0.35542489958655665,0.4339292178902076,248.0359649658203,0.3813893795013428,253.35513305664065,5.319171905517578,5.3116536140441895,-3.3453400135040283,3.328833818435669,67.64004115817178,4.183689218269421
training,21,126,0.9999,11,26,65.69638673404964,0.0,2,1,1,1,0.08169027790427208,0.07142857142857142,0.010261706475700655,0.6221431562298786,0.4529805297844203,0.6221431562298786,356.7019958496094,1.529646635055542,362.0408020019531,5.338808059692383,5.316247940063477,-3.3257689476013184,3.329066038131714,-16.095250611342568,0.248777924081935
training,21,137,0.999,22,26,3.6025559933002427,3.6025559933002427,5,0,1,1,0.19178440049290657,0.17857142857142858,0.013212971921477995,0.6404395312671174,0.4831847177794849,0.6404395312671174,142.8166961669922,-0.7304465174674988,148.15267944335938,5.335987567901611,5.316233158111572,-3.2719380855560303,3.328932285308838,46.983759081005815,1.6240242202560466
training,21,145,0.9,24,26,10.689142181434676,3.553791683194106,7,0,1,1,0.2591025326400995,0.25,0.009102532640099525,0.4222315111178143,0.332494260903553,0.4222315111178143,160.33267211914062,-0.545357882976532,165.65731811523438,5.324644565582275,5.344683170318604,-3.2768890857696533,3.328479528427124,41.44873831956821,0.3320803163444452
training,21,195,0.99,20,26,1.64467758774029,0.0,7,1,1,1,0.26253417134284973,0.25,0.012534171342849731,0.43337218423437934,0.3210289415620512,0.43337218423437934,82.03882598876953,-1.3726768493652344,87.34760284423828,5.308775424957275,5.351118564605713,-3.201144933700561,3.3289103507995605,64.81765581664501,0.7066643548105844
