Episode,Task_ID,R_req,rho,actor_score,actor_probability,oracle_reward
1,1,0.9,0.12090977052790267,2.9397549629211426,0.18474307656288147,61.13289440733028
1,1,0.9,0.13200981512574034,2.945796012878418,0.1856546550989151,61.13289440733028
1,1,0.9,0.14310985972357798,2.9518074989318848,0.18656525015830994,61.13289440733028
1,1,0.9,0.15420990432141563,2.957789421081543,0.18747472763061523,61.13289440733028
1,1,0.9,0.16530994891925327,2.963742256164551,0.18838323652744293,61.13289440733028
1,1,0.9,0.17640999351709094,2.969666004180908,0.1892906129360199,61.13289440733028
1,1,0.9,0.18751003811492858,2.9755592346191406,0.19019664824008942,61.13289440733028
1,1,0.9,0.19861008271276623,2.981423854827881,0.1911015659570694,61.13289440733028
1,1,0.9,0.20971012731060387,2.9872593879699707,0.1920052468776703,61.13289440733028
1,1,0.9,0.22081017190844152,2.9930648803710938,0.19290751218795776,61.13289440733028
1,1,0.9,0.2319102165062792,2.9988412857055664,0.19380848109722137,61.13289440733028
1,1,0.9,0.24301026110411683,3.0045886039733887,0.19470803439617157,61.13289440733028
1,1,0.9,0.2541103057019545,3.0103063583374023,0.19560612738132477,61.13289440733028
1,1,0.9,0.2652103502997921,3.0159950256347656,0.19650276005268097,61.13289440733028
1,1,0.9,0.27631039489762976,3.0216541290283203,0.19739781320095062,61.13289440733028
1,1,0.9,0.2874104394954674,3.027284622192383,0.19829139113426208,61.13289440733028
1,1,0.9,0.29851048409330505,3.0328850746154785,0.19918321073055267,61.13289440733028
1,1,0.9,0.3096105286911427,3.038456916809082,0.2000734657049179,61.13289440733028
1,1,0.9,0.32071057328898034,3.043999671936035,0.20096202194690704,61.13289440733028
1,1,0.9,0.3318106178868181,3.049513339996338,0.2018488347530365,61.13289440733028
1,1,0.9,0.34291066248465574,3.054997444152832,0.20273379981517792,61.13289440733028
1,1,0.9,0.3540107070824934,3.060452938079834,0.20361700654029846,61.13289440733028
1,1,0.99,0.021009369147363816,2.8054699897766113,0.180467426776886,61.13289440733028
1,1,0.99,0.032109413745201466,2.812056064605713,0.18144354224205017,61.13289440733028
1,1,0.99,0.04320945834303912,2.8186120986938477,0.1824192851781845,61.13289440733028
1,1,0.99,0.05430950294087677,2.825138568878174,0.1833946853876114,61.13289440733028
1,1,0.99,0.06540954753871442,2.831634521484375,0.1843695342540741,61.13289440733028
1,1,0.99,0.07650959213655206,2.8381009101867676,0.1853439211845398,61.13289440733028
1,1,0.99,0.08760963673438972,2.8445372581481934,0.18631771206855774,61.13289440733028
1,1,0.99,0.09870968133222738,2.8509435653686523,0.18729087710380554,61.13289440733028
1,1,0.99,0.10980972593006502,2.8573198318481445,0.18826337158679962,61.13289440733028
1,1,0.99,0.12090977052790267,2.86366605758667,0.189235121011734,61.13289440733028
1,1,0.99,0.13200981512574034,2.8699822425842285,0.19020606577396393,61.13289440733028
1,1,0.99,0.14310985972357798,2.8762683868408203,0.19117623567581177,61.13289440733028
1,1,0.99,0.15420990432141563,2.8825244903564453,0.1921454519033432,61.13289440733028
1,1,0.99,0.16530994891925327,2.8887505531311035,0.19311374425888062,61.13289440733028
1,1,0.99,0.17640999351709094,2.894946575164795,0.19408103823661804,61.13289440733028
1,1,0.99,0.18751003811492858,2.9011130332946777,0.19504740834236145,61.13289440733028
1,1,0.99,0.19861008271276623,2.9072489738464355,0.19601255655288696,61.13289440733028
1,1,0.99,0.20971012731060387,2.9133548736572266,0.19697658717632294,61.13289440733028
1,1,0.99,0.22081017190844152,2.919431209564209,0.19793948531150818,61.13289440733028
1,1,0.99,0.2319102165062792,2.9254770278930664,0.19890107214450836,61.13289440733028
1,1,0.99,0.24301026110411683,2.931492805480957,0.19986136257648468,61.13289440733028
1,1,0.99,0.2541103057019545,2.937479019165039,0.20082035660743713,61.13289440733028
1,1,0.99,0.2652103502997921,2.9434351921081543,0.20177797973155975,61.13289440733028
1,1,0.99,0.27631039489762976,2.9493608474731445,0.2027340978384018,61.13289440733028
1,1,0.99,0.2874104394954674,2.9552574157714844,0.203688845038414,61.13289440733028
1,1,0.99,0.29851048409330505,2.961123466491699,0.20464196801185608,61.13289440733028
1,1,0.99,0.3096105286911427,2.9669594764709473,0.20559349656105042,61.13289440733028
1,1,0.99,0.32071057328898034,2.9727659225463867,0.2065434604883194,61.13289440733028
1,1,0.99,0.3318106178868181,2.9785423278808594,0.20749172568321228,61.13289440733028
1,1,0.99,0.34291066248465574,2.9842896461486816,0.20843839645385742,61.13289440733028
1,1,0.99,0.3540107070824934,2.990006446838379,0.20938317477703094,61.13289440733028
1,1,0.999,0.021009369147363816,2.7066245079040527,0.18384970724582672,61.13289440733028
1,1,0.999,0.032109413745201466,2.713489532470703,0.1848820447921753,61.13289440733028
1,1,0.999,0.04320945834303912,2.720324993133545,0.18591436743736267,61.13289440733028
1,1,0.999,0.05430950294087677,2.7271299362182617,0.18694649636745453,61.13289440733028
1,1,0.999,0.06540954753871442,2.733905792236328,0.1879786103963852,61.13289440733028
1,1,0.999,0.07650959213655206,2.7406511306762695,0.1890103965997696,61.13289440733028
1,1,0.999,0.08760963673438972,2.7473673820495605,0.19004204869270325,61.13289440733028
1,1,0.999,0.09870968133222738,2.7540526390075684,0.1910732388496399,61.13289440733028
1,1,0.999,0.10980972593006502,2.760708808898926,0.19210414588451385,61.13289440733028
1,1,0.999,0.12090977052790267,2.7673349380493164,0.1931346356868744,61.13289440733028
1,1,0.999,0.13200981512574034,2.773930549621582,0.19416452944278717,61.13289440733028
1,1,0.999,0.14310985972357798,2.780496597290039,0.19519394636154175,61.13289440733028
1,1,0.999,0.15420990432141563,2.7870326042175293,0.19622276723384857,61.13289440733028
1,1,0.999,0.16530994891925327,2.7935380935668945,0.19725079834461212,61.13289440733028
1,1,0.999,0.17640999351709094,2.800014019012451,0.1982782483100891,61.13289440733028
1,1,0.999,0.18751003811492858,2.806459903717041,0.19930490851402283,61.13289440733028
1,1,0.999,0.19861008271276623,2.812875747680664,0.20033074915409088,61.13289440733028
1,1,0.999,0.20971012731060387,2.819261074066162,0.20135560631752014,61.13289440733028
1,1,0.999,0.22081017190844152,2.8256168365478516,0.20237962901592255,61.13289440733028
1,1,0.999,0.2319102165062792,2.831942081451416,0.2034025937318802,61.13289440733028
1,1,0.999,0.24301026110411683,2.8382372856140137,0.20442451536655426,61.13289440733028
1,1,0.999,0.2541103057019545,2.8445024490356445,0.2054453343153,61.13289440733028
1,1,0.999,0.2652103502997921,2.8507375717163086,0.2064650058746338,61.13289440733028
1,1,0.999,0.27631039489762976,2.856942653656006,0.2074834704399109,61.13289440733028
1,1,0.999,0.2874104394954674,2.863117218017578,0.20850062370300293,61.13289440733028
1,1,0.999,0.29851048409330505,2.8692617416381836,0.20951645076274872,61.13289440733028
1,1,0.999,0.3096105286911427,2.8753767013549805,0.21053101122379303,61.13289440733028
1,1,0.999,0.32071057328898034,2.8814611434936523,0.21154408156871796,61.13289440733028
1,1,0.999,0.3318106178868181,2.8875155448913574,0.2125556617975235,61.13289440733028
1,1,0.999,0.34291066248465574,2.8935399055480957,0.21356575191020966,61.13289440733028
1,1,0.999,0.3540107070824934,2.899534225463867,0.21457426249980927,61.13289440733028
1,1,0.9999,0.021009369147363816,2.588162422180176,0.1864059716463089,61.13289440733028
1,1,0.9999,0.032109413745201466,2.5952911376953125,0.18748952448368073,61.13289440733028
1,1,0.9999,0.04320945834303912,2.602390766143799,0.18857347965240479,61.13289440733028
1,1,0.9999,0.05430950294087677,2.6094613075256348,0.18965771794319153,61.13289440733028
1,1,0.9999,0.06540954753871442,2.6165032386779785,0.1907423436641693,61.13289440733028
1,1,0.9999,0.07650959213655206,2.623516082763672,0.1918272227048874,61.13289440733028
1,1,0.9999,0.08760963673438972,2.630499839782715,0.1929122358560562,61.13289440733028
1,1,0.9999,0.09870968133222738,2.6374545097351074,0.1939973533153534,61.13289440733028
1,1,0.9999,0.10980972593006502,2.6443800926208496,0.19508254528045654,61.13289440733028
1,1,0.9999,0.12090977052790267,2.6512765884399414,0.1961677521467209,61.13289440733028
1,1,0.9999,0.13200981512574034,2.6581435203552246,0.19725282490253448,61.13289440733028
1,1,0.9999,0.14310985972357798,2.6649813652038574,0.19833782315254211,61.13289440733028
1,1,0.9999,0.15420990432141563,2.67179012298584,0.19942261278629303,61.13289440733028
1,1,0.9999,0.16530994891925327,2.6785693168640137,0.20050714910030365,61.13289440733028
1,1,0.9999,0.17640999351709094,2.685318946838379,0.201591357588768,61.13289440733028
1,1,0.9999,0.18751003811492858,2.6920394897460938,0.20267519354820251,61.13289440733028
1,1,0.9999,0.19861008271276623,2.69873046875,0.2037585973739624,61.13289440733028
1,1,0.9999,0.20971012731060387,2.7053918838500977,0.2048414647579193,61.13289440733028
1,1,0.9999,0.22081017190844152,2.7120237350463867,0.20592381060123444,61.13289440733028
1,1,0.9999,0.2319102165062792,2.7186264991760254,0.2070055603981018,61.13289440733028
1,1,0.9999,0.24301026110411683,2.7251996994018555,0.20808666944503784,61.13289440733028
1,1,0.9999,0.2541103057019545,2.7317428588867188,0.20916695892810822,61.13289440733028
1,1,0.9999,0.2652103502997921,2.7382569313049316,0.2102465182542801,61.13289440733028
1,1,0.9999,0.27631039489762976,2.7447409629821777,0.21132518351078033,61.13289440733028
1,1,0.9999,0.2874104394954674,2.7511954307556152,0.21240292489528656,61.13289440733028
1,1,0.9999,0.29851048409330505,2.7576208114624023,0.21347981691360474,61.13289440733028
1,1,0.9999,0.3096105286911427,2.7640161514282227,0.21455559134483337,61.13289440733028
1,1,0.9999,0.32071057328898034,2.7703819274902344,0.21563030779361725,61.13289440733028
1,1,0.9999,0.3318106178868181,2.7767176628112793,0.21670383214950562,61.13289440733028
1,1,0.9999,0.34291066248465574,2.783024311065674,0.21777622401714325,61.13289440733028
1,1,0.9999,0.3540107070824934,2.7893013954162598,0.21884743869304657,61.13289440733028
6,1,0.9,0.021009369147363816,2.884061336517334,0.17650170624256134,110.70609298906523
6,1,0.9,0.032109413745201466,2.8903675079345703,0.17742018401622772,110.70609298906523
6,1,0.9,0.04320945834303912,2.89664363861084,0.17833799123764038,110.70609298906523
6,1,0.9,0.05430950294087677,2.902891159057617,0.17925529181957245,110.70609298906523
6,1,0.9,0.06540954753871442,2.9091086387634277,0.18017184734344482,110.70609298906523
6,1,0.9,0.07650959213655206,2.915297031402588,0.18108776211738586,110.70609298906523
6,1,0.9,0.08760963673438972,2.9214553833007812,0.18200279772281647,110.70609298906523
6,1,0.9,0.09870968133222738,2.9275851249694824,0.18291716277599335,110.70609298906523
6,1,0.9,0.10980972593006502,2.933684825897217,0.18383057415485382,110.70609298906523
6,1,0.9,0.12090977052790267,2.9397549629211426,0.18474307656288147,110.70609298906523
6,1,0.9,0.13200981512574034,2.945796012878418,0.1856546550989151,110.70609298906523
6,1,0.9,0.14310985972357798,2.9518074989318848,0.18656525015830994,110.70609298906523
6,1,0.9,0.15420990432141563,2.957789421081543,0.18747472763061523,110.70609298906523
6,1,0.9,0.16530994891925327,2.963742256164551,0.18838323652744293,110.70609298906523
6,1,0.9,0.17640999351709094,2.969666004180908,0.1892906129360199,110.70609298906523
6,1,0.9,0.18751003811492858,2.9755592346191406,0.19019664824008942,110.70609298906523
6,1,0.9,0.19861008271276623,2.981423854827881,0.1911015659570694,110.70609298906523
6,1,0.9,0.20971012731060387,2.9872593879699707,0.1920052468776703,110.70609298906523
6,1,0.9,0.22081017190844152,2.9930648803710938,0.19290751218795776,110.70609298906523
6,1,0.9,0.2319102165062792,2.9988412857055664,0.19380848109722137,110.70609298906523
6,1,0.9,0.24301026110411683,3.0045886039733887,0.19470803439617157,110.70609298906523
6,1,0.9,0.2541103057019545,3.0103063583374023,0.19560612738132477,110.70609298906523
6,1,0.9,0.2652103502997921,3.0159950256347656,0.19650276005268097,110.70609298906523
6,1,0.9,0.27631039489762976,3.0216541290283203,0.19739781320095062,110.70609298906523
6,1,0.9,0.2874104394954674,3.027284622192383,0.19829139113426208,110.70609298906523
6,1,0.9,0.29851048409330505,3.0328850746154785,0.19918321073055267,110.70609298906523
6,1,0.9,0.3096105286911427,3.038456916809082,0.2000734657049179,110.70609298906523
6,1,0.9,0.32071057328898034,3.043999671936035,0.20096202194690704,110.70609298906523
6,1,0.9,0.3318106178868181,3.049513339996338,0.2018488347530365,110.70609298906523
6,1,0.9,0.34291066248465574,3.054997444152832,0.20273379981517792,110.70609298906523
6,1,0.9,0.3540107070824934,3.060452938079834,0.20361700654029846,110.70609298906523
6,1,0.99,0.021009369147363816,2.8054699897766113,0.180467426776886,110.70609298906523
6,1,0.99,0.032109413745201466,2.812056064605713,0.18144354224205017,110.70609298906523
6,1,0.99,0.04320945834303912,2.8186120986938477,0.1824192851781845,110.70609298906523
6,1,0.99,0.05430950294087677,2.825138568878174,0.1833946853876114,110.70609298906523
6,1,0.99,0.06540954753871442,2.831634521484375,0.1843695342540741,110.70609298906523
6,1,0.99,0.07650959213655206,2.8381009101867676,0.1853439211845398,110.70609298906523
6,1,0.99,0.08760963673438972,2.8445372581481934,0.18631771206855774,110.70609298906523
6,1,0.99,0.09870968133222738,2.8509435653686523,0.18729087710380554,110.70609298906523
6,1,0.99,0.10980972593006502,2.8573198318481445,0.18826337158679962,110.70609298906523
6,1,0.99,0.12090977052790267,2.86366605758667,0.189235121011734,110.70609298906523
6,1,0.99,0.13200981512574034,2.8699822425842285,0.19020606577396393,110.70609298906523
6,1,0.99,0.14310985972357798,2.8762683868408203,0.19117623567581177,110.70609298906523
6,1,0.99,0.15420990432141563,2.8825244903564453,0.1921454519033432,110.70609298906523
6,1,0.99,0.16530994891925327,2.8887505531311035,0.19311374425888062,110.70609298906523
6,1,0.99,0.17640999351709094,2.894946575164795,0.19408103823661804,110.70609298906523
6,1,0.99,0.18751003811492858,2.9011130332946777,0.19504740834236145,110.70609298906523
6,1,0.99,0.19861008271276623,2.9072489738464355,0.19601255655288696,110.70609298906523
6,1,0.99,0.20971012731060387,2.9133548736572266,0.19697658717632294,110.70609298906523
6,1,0.99,0.22081017190844152,2.919431209564209,0.19793948531150818,110.70609298906523
6,1,0.99,0.2319102165062792,2.9254770278930664,0.19890107214450836,110.70609298906523
6,1,0.99,0.24301026110411683,2.931492805480957,0.19986136257648468,110.70609298906523
6,1,0.99,0.2541103057019545,2.937479019165039,0.20082035660743713,110.70609298906523
6,1,0.99,0.2652103502997921,2.9434351921081543,0.20177797973155975,110.70609298906523
6,1,0.99,0.27631039489762976,2.9493608474731445,0.2027340978384018,110.70609298906523
6,1,0.99,0.2874104394954674,2.9552574157714844,0.203688845038414,110.70609298906523
6,1,0.99,0.29851048409330505,2.961123466491699,0.20464196801185608,110.70609298906523
6,1,0.99,0.3096105286911427,2.9669594764709473,0.20559349656105042,110.70609298906523
6,1,0.99,0.32071057328898034,2.9727659225463867,0.2065434604883194,110.70609298906523
6,1,0.99,0.3318106178868181,2.9785423278808594,0.20749172568321228,110.70609298906523
6,1,0.99,0.34291066248465574,2.9842896461486816,0.20843839645385742,110.70609298906523
6,1,0.99,0.3540107070824934,2.990006446838379,0.20938317477703094,110.70609298906523
6,1,0.999,0.021009369147363816,2.7066245079040527,0.18384970724582672,110.70609298906523
6,1,0.999,0.032109413745201466,2.713489532470703,0.1848820447921753,110.70609298906523
6,1,0.999,0.04320945834303912,2.720324993133545,0.18591436743736267,110.70609298906523
6,1,0.999,0.05430950294087677,2.7271299362182617,0.18694649636745453,110.70609298906523
6,1,0.999,0.06540954753871442,2.733905792236328,0.1879786103963852,110.70609298906523
6,1,0.999,0.07650959213655206,2.7406511306762695,0.1890103965997696,110.70609298906523
6,1,0.999,0.08760963673438972,2.7473673820495605,0.19004204869270325,110.70609298906523
6,1,0.999,0.09870968133222738,2.7540526390075684,0.1910732388496399,110.70609298906523
6,1,0.999,0.10980972593006502,2.760708808898926,0.19210414588451385,110.70609298906523
6,1,0.999,0.12090977052790267,2.7673349380493164,0.1931346356868744,110.70609298906523
6,1,0.999,0.13200981512574034,2.773930549621582,0.19416452944278717,110.70609298906523
6,1,0.999,0.14310985972357798,2.780496597290039,0.19519394636154175,110.70609298906523
6,1,0.999,0.15420990432141563,2.7870326042175293,0.19622276723384857,110.70609298906523
6,1,0.999,0.16530994891925327,2.7935380935668945,0.19725079834461212,110.70609298906523
6,1,0.999,0.17640999351709094,2.800014019012451,0.1982782483100891,110.70609298906523
6,1,0.999,0.18751003811492858,2.806459903717041,0.19930490851402283,110.70609298906523
6,1,0.999,0.19861008271276623,2.812875747680664,0.20033074915409088,110.70609298906523
6,1,0.999,0.20971012731060387,2.819261074066162,0.20135560631752014,110.70609298906523
6,1,0.999,0.22081017190844152,2.8256168365478516,0.20237962901592255,110.70609298906523
6,1,0.999,0.2319102165062792,2.831942081451416,0.2034025937318802,110.70609298906523
6,1,0.999,0.24301026110411683,2.8382372856140137,0.20442451536655426,110.70609298906523
6,1,0.999,0.2541103057019545,2.8445024490356445,0.2054453343153,110.70609298906523
6,1,0.999,0.2652103502997921,2.8507375717163086,0.2064650058746338,110.70609298906523
6,1,0.999,0.27631039489762976,2.856942653656006,0.2074834704399109,110.70609298906523
6,1,0.999,0.2874104394954674,2.863117218017578,0.20850062370300293,110.70609298906523
6,1,0.999,0.29851048409330505,2.8692617416381836,0.20951645076274872,110.70609298906523
6,1,0.999,0.3096105286911427,2.8753767013549805,0.21053101122379303,110.70609298906523
6,1,0.999,0.32071057328898034,2.8814611434936523,0.21154408156871796,110.70609298906523
6,1,0.999,0.3318106178868181,2.8875155448913574,0.2125556617975235,110.70609298906523
6,1,0.999,0.34291066248465574,2.8935399055480957,0.21356575191020966,110.70609298906523
6,1,0.999,0.3540107070824934,2.899534225463867,0.21457426249980927,110.70609298906523
6,1,0.9999,0.021009369147363816,2.588162422180176,0.1864059716463089,110.70609298906523
6,1,0.9999,0.032109413745201466,2.5952911376953125,0.18748952448368073,110.70609298906523
6,1,0.9999,0.04320945834303912,2.602390766143799,0.18857347965240479,110.70609298906523
6,1,0.9999,0.05430950294087677,2.6094613075256348,0.18965771794319153,110.70609298906523
6,1,0.9999,0.06540954753871442,2.6165032386779785,0.1907423436641693,110.70609298906523
6,1,0.9999,0.07650959213655206,2.623516082763672,0.1918272227048874,110.70609298906523
6,1,0.9999,0.08760963673438972,2.630499839782715,0.1929122358560562,110.70609298906523
6,1,0.9999,0.09870968133222738,2.6374545097351074,0.1939973533153534,110.70609298906523
6,1,0.9999,0.10980972593006502,2.6443800926208496,0.19508254528045654,110.70609298906523
6,1,0.9999,0.12090977052790267,2.6512765884399414,0.1961677521467209,110.70609298906523
6,1,0.9999,0.13200981512574034,2.6581435203552246,0.19725282490253448,110.70609298906523
6,1,0.9999,0.14310985972357798,2.6649813652038574,0.19833782315254211,110.70609298906523
6,1,0.9999,0.15420990432141563,2.67179012298584,0.19942261278629303,110.70609298906523
6,1,0.9999,0.16530994891925327,2.6785693168640137,0.20050714910030365,110.70609298906523
6,1,0.9999,0.17640999351709094,2.685318946838379,0.201591357588768,110.70609298906523
6,1,0.9999,0.18751003811492858,2.6920394897460938,0.20267519354820251,110.70609298906523
6,1,0.9999,0.19861008271276623,2.69873046875,0.2037585973739624,110.70609298906523
6,1,0.9999,0.20971012731060387,2.7053918838500977,0.2048414647579193,110.70609298906523
6,1,0.9999,0.22081017190844152,2.7120237350463867,0.20592381060123444,110.70609298906523
6,1,0.9999,0.2319102165062792,2.7186264991760254,0.2070055603981018,110.70609298906523
6,1,0.9999,0.24301026110411683,2.7251996994018555,0.20808666944503784,110.70609298906523
6,1,0.9999,0.2541103057019545,2.7317428588867188,0.20916695892810822,110.70609298906523
6,1,0.9999,0.2652103502997921,2.7382569313049316,0.2102465182542801,110.70609298906523
6,1,0.9999,0.27631039489762976,2.7447409629821777,0.21132518351078033,110.70609298906523
6,1,0.9999,0.2874104394954674,2.7511954307556152,0.21240292489528656,110.70609298906523
6,1,0.9999,0.29851048409330505,2.7576208114624023,0.21347981691360474,110.70609298906523
6,1,0.9999,0.3096105286911427,2.7640161514282227,0.21455559134483337,110.70609298906523
6,1,0.9999,0.32071057328898034,2.7703819274902344,0.21563030779361725,110.70609298906523
6,1,0.9999,0.3318106178868181,2.7767176628112793,0.21670383214950562,110.70609298906523
6,1,0.9999,0.34291066248465574,2.783024311065674,0.21777622401714325,110.70609298906523
6,1,0.9999,0.3540107070824934,2.7893013954162598,0.21884743869304657,110.70609298906523
11,1,0.9,0.021009369147363816,2.884061336517334,0.17650170624256134,110.70609298906516
11,1,0.9,0.032109413745201466,2.8903675079345703,0.17742018401622772,110.70609298906516
11,1,0.9,0.04320945834303912,2.89664363861084,0.17833799123764038,110.70609298906516
11,1,0.9,0.05430950294087677,2.902891159057617,0.17925529181957245,110.70609298906516
11,1,0.9,0.06540954753871442,2.9091086387634277,0.18017184734344482,110.70609298906516
11,1,0.9,0.07650959213655206,2.915297031402588,0.18108776211738586,110.70609298906516
11,1,0.9,0.08760963673438972,2.9214553833007812,0.18200279772281647,110.70609298906516
11,1,0.9,0.09870968133222738,2.9275851249694824,0.18291716277599335,110.70609298906516
11,1,0.9,0.10980972593006502,2.933684825897217,0.18383057415485382,110.70609298906516
11,1,0.9,0.12090977052790267,2.9397549629211426,0.18474307656288147,110.70609298906516
11,1,0.9,0.13200981512574034,2.945796012878418,0.1856546550989151,110.70609298906516
11,1,0.9,0.14310985972357798,2.9518074989318848,0.18656525015830994,110.70609298906516
11,1,0.9,0.15420990432141563,2.957789421081543,0.18747472763061523,110.70609298906516
11,1,0.9,0.16530994891925327,2.963742256164551,0.18838323652744293,110.70609298906516
11,1,0.9,0.17640999351709094,2.969666004180908,0.1892906129360199,110.70609298906516
11,1,0.9,0.18751003811492858,2.9755592346191406,0.19019664824008942,110.70609298906516
11,1,0.9,0.19861008271276623,2.981423854827881,0.1911015659570694,110.70609298906516
11,1,0.9,0.20971012731060387,2.9872593879699707,0.1920052468776703,110.70609298906516
11,1,0.9,0.22081017190844152,2.9930648803710938,0.19290751218795776,110.70609298906516
11,1,0.9,0.2319102165062792,2.9988412857055664,0.19380848109722137,110.70609298906516
11,1,0.9,0.24301026110411683,3.0045886039733887,0.19470803439617157,110.70609298906516
11,1,0.9,0.2541103057019545,3.0103063583374023,0.19560612738132477,110.70609298906516
11,1,0.9,0.2652103502997921,3.0159950256347656,0.19650276005268097,110.70609298906516
11,1,0.9,0.27631039489762976,3.0216541290283203,0.19739781320095062,110.70609298906516
11,1,0.9,0.2874104394954674,3.027284622192383,0.19829139113426208,110.70609298906516
11,1,0.9,0.29851048409330505,3.0328850746154785,0.19918321073055267,110.70609298906516
11,1,0.9,0.3096105286911427,3.038456916809082,0.2000734657049179,110.70609298906516
11,1,0.9,0.32071057328898034,3.043999671936035,0.20096202194690704,110.70609298906516
11,1,0.9,0.3318106178868181,3.049513339996338,0.2018488347530365,110.70609298906516
11,1,0.9,0.34291066248465574,3.054997444152832,0.20273379981517792,110.70609298906516
11,1,0.9,0.3540107070824934,3.060452938079834,0.20361700654029846,110.70609298906516
11,1,0.99,0.021009369147363816,2.8054699897766113,0.180467426776886,110.70609298906516
11,1,0.99,0.032109413745201466,2.812056064605713,0.18144354224205017,110.70609298906516
11,1,0.99,0.04320945834303912,2.8186120986938477,0.1824192851781845,110.70609298906516
11,1,0.99,0.05430950294087677,2.825138568878174,0.1833946853876114,110.70609298906516
11,1,0.99,0.06540954753871442,2.831634521484375,0.1843695342540741,110.70609298906516
11,1,0.99,0.07650959213655206,2.8381009101867676,0.1853439211845398,110.70609298906516
11,1,0.99,0.08760963673438972,2.8445372581481934,0.18631771206855774,110.70609298906516
11,1,0.99,0.09870968133222738,2.8509435653686523,0.18729087710380554,110.70609298906516
11,1,0.99,0.10980972593006502,2.8573198318481445,0.18826337158679962,110.70609298906516
11,1,0.99,0.12090977052790267,2.86366605758667,0.189235121011734,110.70609298906516
11,1,0.99,0.13200981512574034,2.8699822425842285,0.19020606577396393,110.70609298906516
11,1,0.99,0.14310985972357798,2.8762683868408203,0.19117623567581177,110.70609298906516
11,1,0.99,0.15420990432141563,2.8825244903564453,0.1921454519033432,110.70609298906516
11,1,0.99,0.16530994891925327,2.8887505531311035,0.19311374425888062,110.70609298906516
11,1,0.99,0.17640999351709094,2.894946575164795,0.19408103823661804,110.70609298906516
11,1,0.99,0.18751003811492858,2.9011130332946777,0.19504740834236145,110.70609298906516
11,1,0.99,0.19861008271276623,2.9072489738464355,0.19601255655288696,110.70609298906516
11,1,0.99,0.20971012731060387,2.9133548736572266,0.19697658717632294,110.70609298906516
11,1,0.99,0.22081017190844152,2.919431209564209,0.19793948531150818,110.70609298906516
11,1,0.99,0.2319102165062792,2.9254770278930664,0.19890107214450836,110.70609298906516
11,1,0.99,0.24301026110411683,2.931492805480957,0.19986136257648468,110.70609298906516
11,1,0.99,0.2541103057019545,2.937479019165039,0.20082035660743713,110.70609298906516
11,1,0.99,0.2652103502997921,2.9434351921081543,0.20177797973155975,110.70609298906516
11,1,0.99,0.27631039489762976,2.9493608474731445,0.2027340978384018,110.70609298906516
11,1,0.99,0.2874104394954674,2.9552574157714844,0.203688845038414,110.70609298906516
11,1,0.99,0.29851048409330505,2.961123466491699,0.20464196801185608,110.70609298906516
11,1,0.99,0.3096105286911427,2.9669594764709473,0.20559349656105042,110.70609298906516
11,1,0.99,0.32071057328898034,2.9727659225463867,0.2065434604883194,110.70609298906516
11,1,0.99,0.3318106178868181,2.9785423278808594,0.20749172568321228,110.70609298906516
11,1,0.99,0.34291066248465574,2.9842896461486816,0.20843839645385742,110.70609298906516
11,1,0.99,0.3540107070824934,2.990006446838379,0.20938317477703094,110.70609298906516
11,1,0.999,0.021009369147363816,2.7066245079040527,0.18384970724582672,110.70609298906516
11,1,0.999,0.032109413745201466,2.713489532470703,0.1848820447921753,110.70609298906516
11,1,0.999,0.04320945834303912,2.720324993133545,0.18591436743736267,110.70609298906516
11,1,0.999,0.05430950294087677,2.7271299362182617,0.18694649636745453,110.70609298906516
11,1,0.999,0.06540954753871442,2.733905792236328,0.1879786103963852,110.70609298906516
11,1,0.999,0.07650959213655206,2.7406511306762695,0.1890103965997696,110.70609298906516
11,1,0.999,0.08760963673438972,2.7473673820495605,0.19004204869270325,110.70609298906516
11,1,0.999,0.09870968133222738,2.7540526390075684,0.1910732388496399,110.70609298906516
11,1,0.999,0.10980972593006502,2.760708808898926,0.19210414588451385,110.70609298906516
11,1,0.999,0.12090977052790267,2.7673349380493164,0.1931346356868744,110.70609298906516
11,1,0.999,0.13200981512574034,2.773930549621582,0.19416452944278717,110.70609298906516
11,1,0.999,0.14310985972357798,2.780496597290039,0.19519394636154175,110.70609298906516
11,1,0.999,0.15420990432141563,2.7870326042175293,0.19622276723384857,110.70609298906516
11,1,0.999,0.16530994891925327,2.7935380935668945,0.19725079834461212,110.70609298906516
11,1,0.999,0.17640999351709094,2.800014019012451,0.1982782483100891,110.70609298906516
11,1,0.999,0.18751003811492858,2.806459903717041,0.19930490851402283,110.70609298906516
11,1,0.999,0.19861008271276623,2.812875747680664,0.20033074915409088,110.70609298906516
11,1,0.999,0.20971012731060387,2.819261074066162,0.20135560631752014,110.70609298906516
11,1,0.999,0.22081017190844152,2.8256168365478516,0.20237962901592255,110.70609298906516
11,1,0.999,0.2319102165062792,2.831942081451416,0.2034025937318802,110.70609298906516
11,1,0.999,0.24301026110411683,2.8382372856140137,0.20442451536655426,110.70609298906516
11,1,0.999,0.2541103057019545,2.8445024490356445,0.2054453343153,110.70609298906516
11,1,0.999,0.2652103502997921,2.8507375717163086,0.2064650058746338,110.70609298906516
11,1,0.999,0.27631039489762976,2.856942653656006,0.2074834704399109,110.70609298906516
11,1,0.999,0.2874104394954674,2.863117218017578,0.20850062370300293,110.70609298906516
