Episode,Task_ID,R_req,action_index,pair,oracle_reward,oracle_regret,actor_logit,actor_probability,oracle_optimal
1,4,0.9,1,"(1, 3)",28.32220646923108,11.35286121028859,-2.073546886444092,0.0016588687431067228,False
1,4,0.9,2,"(1, 4)",34.76229669623759,4.91277098328208,-1.7632380723953247,0.0022624421399086714,False
1,4,0.9,3,"(1, 5)",32.31305412959744,7.3620135499222314,-1.8081010580062866,0.002163184806704521,False
1,4,0.9,4,"(1, 6)",39.67506767951967,0.0,-1.5707485675811768,0.0027426769956946373,True
1,4,0.9,5,"(1, 7)",31.200036460706624,8.475031218813047,-1.2670570611953735,0.003715918166562915,False
1,4,0.9,6,"(1, 8)",34.660076219302276,5.014991460217395,-1.386731743812561,0.0032967962324619293,False
1,4,0.9,7,"(2, 3)",28.32220646923108,11.35286121028859,-1.2678877115249634,0.003712833160534501,False
1,4,0.9,8,"(2, 4)",34.76229669623759,4.91277098328208,-0.4234006404876709,0.008638959378004074,False
1,4,0.9,9,"(2, 5)",32.31305412959744,7.3620135499222314,-1.207568883895874,0.003943678457289934,False
1,4,0.9,10,"(2, 6)",39.67506767951967,0.0,-0.349032998085022,0.00930591206997633,True
1,4,0.9,11,"(2, 7)",31.200036460706624,8.475031218813047,-0.07860039174556732,0.012195686809718609,False
1,4,0.9,12,"(2, 8)",34.660076219302276,5.014991460217395,-0.24969452619552612,0.010277819819748402,False
1,4,0.9,13,"(3, 4)",34.76229669623759,4.91277098328208,-0.2672386169433594,0.010099077597260475,False
1,4,0.9,14,"(3, 5)",32.31305412959744,7.3620135499222314,-0.6327927112579346,0.0070068626664578915,False
1,4,0.9,15,"(3, 6)",39.67506767951967,0.0,-0.11784693598747253,0.0117263188585639,True
1,4,0.9,16,"(3, 7)",31.200036460706624,8.475031218813047,0.2331426441669464,0.016656912863254547,False
1,4,0.9,17,"(3, 8)",34.660076219302276,5.014991460217395,0.07291556149721146,0.014190862886607647,False
1,4,0.9,18,"(4, 5)",34.76229669623759,4.91277098328208,0.5384746789932251,0.02260468900203705,False
1,4,0.9,19,"(4, 6)",39.67506767951967,0.0,1.3843811750411987,0.05267094448208809,True
1,4,0.9,20,"(4, 7)",34.76229669623759,4.91277098328208,1.9048031568527222,0.08863137662410736,False
1,4,0.9,21,"(4, 8)",34.76229669623759,4.91277098328208,1.3999583721160889,0.053497835993766785,False
1,4,0.9,22,"(5, 6)",39.67506767951967,0.0,1.1467403173446655,0.041530292481184006,True
1,4,0.9,23,"(5, 7)",32.31305412959744,7.3620135499222314,1.4231959581375122,0.054755549877882004,False
1,4,0.9,24,"(5, 8)",34.660076219302276,5.014991460217395,1.2779566049575806,0.047353435307741165,False
1,4,0.9,25,"(6, 7)",39.67506767951967,0.0,2.5237860679626465,0.16459186375141144,True
1,4,0.9,26,"(6, 8)",39.67506767951967,0.0,2.476499557495117,0.15699003636837006,True
1,4,0.9,27,"(7, 8)",34.660076219302276,5.014991460217395,2.679027557373047,0.19223341345787048,False
1,5,0.999,0,"(1, 2)",-6.67599048247029,118.81494868127979,-2.2500200271606445,0.0014985202578827739,False
1,5,0.999,1,"(1, 3)",93.62551068620874,18.513447512600763,-2.1708202362060547,0.0016220292309299111,False
1,5,0.999,2,"(1, 4)",112.1389581988095,0.0,-1.8801742792129517,0.0021691254805773497,True
1,5,0.999,3,"(1, 5)",-7.052999777814192,119.1919579766237,-1.8949545621871948,0.0021373003255575895,False
1,5,0.999,4,"(1, 6)",111.65604028528523,0.4829179135242754,-1.682661533355713,0.002642794046550989,False
1,5,0.999,5,"(1, 7)",82.72037562136853,29.418582577440972,-1.455184817314148,0.003317837603390217,False
1,5,0.999,6,"(1, 8)",82.72037562136853,29.418582577440972,-1.4885280132293701,0.0032090337481349707,False
1,5,0.999,7,"(2, 3)",98.6571548500321,13.481803348777404,-1.3624924421310425,0.0036400798708200455,False
1,5,0.999,8,"(2, 4)",112.1389581988095,0.0,-0.5100580453872681,0.008537260815501213,True
1,5,0.999,9,"(2, 5)",-4.584090165367998,116.7230483641775,-1.3118914365768433,0.0038290114607661963,False
1,5,0.999,10,"(2, 6)",111.65604028528523,0.4829179135242754,-0.446813702583313,0.009094635024666786,False
1,5,0.999,11,"(2, 7)",98.6571548500321,13.481803348777404,-0.25706541538238525,0.01099491585046053,False
1,5,0.999,12,"(2, 8)",98.6571548500321,13.481803348777404,-0.34713947772979736,0.0100478520616889,False
1,5,0.999,13,"(3, 4)",112.1389581988095,0.0,-0.3439629375934601,0.010079818777740002,True
1,5,0.999,14,"(3, 5)",93.62551068620874,18.513447512600763,-0.7156868577003479,0.0069504850544035435,False
1,5,0.999,15,"(3, 6)",111.65604028528523,0.4829179135242754,-0.205683171749115,0.011574622243642807,False
1,5,0.999,16,"(3, 7)",93.62551068620874,18.513447512600763,0.07063708454370499,0.015258477069437504,False
1,5,0.999,17,"(3, 8)",93.62551068620874,18.513447512600763,-0.012634724378585815,0.014039340429008007,False
1,5,0.999,18,"(4, 5)",112.1389581988095,0.0,0.4876413345336914,0.02315335161983967,True
1,5,0.999,19,"(4, 6)",112.1389581988095,0.0,1.3414461612701416,0.05437716841697693,True
1,5,0.999,20,"(4, 7)",112.1389581988095,0.0,1.7891159057617188,0.08508188277482986,True
1,5,0.999,21,"(4, 8)",112.1389581988095,0.0,1.3496536016464233,0.054825298488140106,True
1,5,0.999,22,"(5, 6)",111.65604028528523,0.4829179135242754,1.0999923944473267,0.04271245375275612,False
1,5,0.999,23,"(5, 7)",89.32754256368149,22.811415635128014,1.3022021055221558,0.052284520119428635,False
1,5,0.999,24,"(5, 8)",89.32754256368149,22.811415635128014,1.2239923477172852,0.04835117608308792,False
1,5,0.999,25,"(6, 7)",111.65604028528523,0.4829179135242754,2.441366195678711,0.16334497928619385,False
1,5,0.999,26,"(6, 8)",111.65604028528523,0.4829179135242754,2.4543843269348145,0.16548533737659454,False
1,5,0.999,27,"(7, 8)",36.05108848320615,76.08786971560335,2.5911598205566406,0.1897406280040741,False
1,15,0.999,0,"(1, 2)",-7.978049026874109,135.65132347602997,-2.3778748512268066,0.001683817245066166,False
1,15,0.999,1,"(1, 3)",-3.173272154772294,130.84654660392818,-2.3050384521484375,0.0018110373057425022,False
1,15,0.999,2,"(1, 4)",121.47764189320529,6.195632555950581,-2.0254244804382324,0.0023953125346451998,False
1,15,0.999,3,"(1, 5)",-8.23887285265996,135.91214730181582,-2.0399723052978516,0.0023607180919498205,False
1,15,0.999,4,"(1, 6)",127.67327444915587,0.0,-1.8317339420318604,0.0029072407633066177,True
1,15,0.999,5,"(1, 7)",95.5795065713498,32.09376787780607,-1.676761269569397,0.0033945697359740734,False
1,15,0.999,6,"(1, 8)",95.5795065713498,32.09376787780607,-1.7693673372268677,0.0030943285673856735,False
1,15,0.999,7,"(2, 3)",106.92896824037452,20.744306208781353,-1.5218452215194702,0.003963362891227007,False
1,15,0.999,8,"(2, 4)",121.47764189320529,6.195632555950581,-0.6878826022148132,0.009125343523919582,False
1,15,0.999,9,"(2, 5)",-5.895205021621237,133.5684794707771,-1.4762377738952637,0.004148307256400585,False
1,15,0.999,10,"(2, 6)",127.67327444915587,0.0,-0.6222371459007263,0.00974448025226593,True
1,15,0.999,11,"(2, 7)",106.750738330044,20.922536119111868,-0.5188328623771667,0.010806039907038212,False
1,15,0.999,12,"(2, 8)",106.750738330044,20.922536119111868,-0.6778314709663391,0.009217526763677597,False
1,15,0.999,13,"(3, 4)",121.47764189320529,6.195632555950581,-0.5263108611106873,0.010725533589720726,False
1,15,0.999,14,"(3, 5)",110.70345525099711,16.96981919815876,-0.8939965963363647,0.007425658870488405,False
1,15,0.999,15,"(3, 6)",127.67327444915587,0.0,-0.38840794563293457,0.012311456725001335,True
1,15,0.999,16,"(3, 7)",106.92896824037452,20.744306208781353,-0.1986759603023529,0.014883635565638542,False
1,15,0.999,17,"(3, 8)",106.92896824037452,20.744306208781353,-0.3531968593597412,0.01275267917662859,False
1,15,0.999,18,"(4, 5)",121.47764189320529,6.195632555950581,0.30027320981025696,0.024513190612196922,False
1,15,0.999,19,"(4, 6)",127.67327444915587,0.0,1.1634823083877563,0.058114808052778244,True
1,15,0.999,20,"(4, 7)",121.47764189320529,6.195632555950581,1.5360544919967651,0.08435150980949402,False
1,15,0.999,21,"(4, 8)",121.47764189320529,6.195632555950581,0.9984725117683411,0.04927469417452812,False
1,15,0.999,22,"(5, 6)",127.67327444915587,0.0,0.9145218133926392,0.04530692845582962,True
1,15,0.999,23,"(5, 7)",110.70345525099711,16.96981919815876,1.0314276218414307,0.0509256049990654,False
1,15,0.999,24,"(5, 8)",110.70345525099711,16.96981919815876,0.8662267923355103,0.043170828372240067,False
1,15,0.999,25,"(6, 7)",127.67327444915587,0.0,2.2055416107177734,0.1647583395242691,True
1,15,0.999,26,"(6, 8)",127.67327444915587,0.0,2.14127254486084,0.15450257062911987,True
1,15,0.999,27,"(7, 8)",12.880747509675508,114.79252693948035,2.410964012145996,0.20233044028282166,False
1,17,0.99,0,"(1, 2)",-5.761088106356017,92.95561147882975,-2.144218921661377,0.0013691200874745846,False
1,17,0.99,1,"(1, 3)",62.83738332197539,24.35714005049835,-2.0666136741638184,0.0014796025352552533,False
1,17,0.99,2,"(1, 4)",75.51339026300627,11.681133109467467,-1.7598257064819336,0.002010857919231057,False
1,17,0.99,3,"(1, 5)",-6.048542493135387,93.24306586560913,-1.7887176275253296,0.0019535913597792387,False
1,17,0.99,4,"(1, 6)",78.8774029987051,8.317120373768645,-1.5627058744430542,0.002449003281071782,False
1,17,0.99,5,"(1, 7)",87.19452337247374,0.0,-1.196609377861023,0.003531693946570158,True
1,17,0.99,6,"(1, 8)",81.1915807623957,6.002942610078037,-1.3185662031173706,0.003126207971945405,False
1,17,0.99,7,"(2, 3)",63.9700896624166,23.22443371005714,-1.2416077852249146,0.0033762964885681868,False
1,17,0.99,8,"(2, 4)",75.51339026300627,11.681133109467467,-0.3769017457962036,0.008016368374228477,False
1,17,0.99,9,"(2, 5)",63.9700896624166,23.22443371005714,-1.186096429824829,0.003569018794223666,False
1,17,0.99,10,"(2, 6)",78.8774029987051,8.317120373768645,-0.3114556670188904,0.008558554574847221,False
1,17,0.99,11,"(2, 7)",87.19452337247374,0.0,0.02750156819820404,0.01201179064810276,True
1,17,0.99,12,"(2, 8)",81.1915807623957,6.002942610078037,-0.15519914031028748,0.010006031952798367,False
1,17,0.99,13,"(3, 4)",75.51339026300627,11.681133109467467,-0.21382707357406616,0.009436262771487236,False
1,17,0.99,14,"(3, 5)",63.65551626148239,23.53900711099135,-0.5888550281524658,0.0064852614887058735,False
1,17,0.99,15,"(3, 6)",78.8774029987051,8.317120373768645,-0.0711546242237091,0.0108833322301507,False
1,17,0.99,16,"(3, 7)",87.19452337247374,0.0,0.3565029501914978,0.016691341996192932,True
1,17,0.99,17,"(3, 8)",81.1915807623957,6.002942610078037,0.17899680137634277,0.01397659257054329,False
1,17,0.99,18,"(4, 5)",75.51339026300627,11.681133109467467,0.6117681264877319,0.021545249968767166,False
1,17,0.99,19,"(4, 6)",78.8774029987051,8.317120373768645,1.4639530181884766,0.05051852762699127,False
1,17,0.99,20,"(4, 7)",87.19452337247374,0.0,2.0461106300354004,0.09042292088270187,True
1,17,0.99,21,"(4, 8)",81.1915807623957,6.002942610078037,1.5312894582748413,0.05403740704059601,False
1,17,0.99,22,"(5, 6)",78.8774029987051,8.317120373768645,1.2241599559783936,0.03974750638008118,False
1,17,0.99,23,"(5, 7)",87.19452337247374,0.0,1.5776655673980713,0.05660247430205345,True
1,17,0.99,24,"(5, 8)",81.1915807623957,6.002942610078037,1.4099552631378174,0.047862980514764786,False
1,17,0.99,25,"(6, 7)",87.19452337247374,0.0,2.675128936767578,0.16961243748664856,True
1,17,0.99,26,"(6, 8)",81.1915807623957,6.002942610078037,2.607461929321289,0.15851497650146484,False
1,17,0.99,27,"(7, 8)",87.19452337247374,0.0,2.800173282623291,0.19220459461212158,True
1,18,0.9,0,"(1, 2)",30.125807461440438,17.018575428576135,-2.070655345916748,0.001484959153458476,False
1,18,0.9,1,"(1, 3)",30.965945688062295,16.178437201954278,-1.997322678565979,0.001597947790287435,False
1,18,0.9,2,"(1, 4)",38.14234804213138,9.002034847885191,-1.683396339416504,0.0021872527431696653,False
1,18,0.9,3,"(1, 5)",34.36072062435161,12.783662265664965,-1.727708101272583,0.0020924473647028208,False
1,18,0.9,4,"(1, 6)",42.73131660064239,4.413066289374186,-1.4894050359725952,0.0026555119547992945,False
1,18,0.9,5,"(1, 7)",47.14438289001657,0.0,-1.131922960281372,0.003796652192249894,True
1,18,0.9,6,"(1, 8)",25.287953011614558,21.856429878402015,-1.2672914266586304,0.0033159733284264803,False
1,18,0.9,7,"(2, 3)",30.965945688062295,16.178437201954278,-1.1795188188552856,0.003620180767029524,False
1,18,0.9,8,"(2, 4)",38.14234804213138,9.002034847885191,-0.32803410291671753,0.008482527919113636,False
1,18,0.9,9,"(2, 5)",34.36072062435161,12.783662265664965,-1.1190155744552612,0.0038459745701402426,False
1,18,0.9,10,"(2, 6)",42.73131660064239,4.413066289374186,-0.25548315048217773,0.0091208191588521,False
1,18,0.9,11,"(2, 7)",47.14438289001657,0.0,0.07104386389255524,0.012642784975469112,True
1,18,0.9,12,"(2, 8)",30.125807461440438,17.018575428576135,-0.11613014340400696,0.01048465259373188,False
1,18,0.9,13,"(3, 4)",38.14234804213138,9.002034847885191,-0.17101752758026123,0.009924683719873428,False
1,18,0.9,14,"(3, 5)",34.36072062435161,12.783662265664965,-0.5377929210662842,0.006877461913973093,False
1,18,0.9,15,"(3, 6)",42.73131660064239,4.413066289374186,-0.021786600351333618,0.01152197364717722,False
1,18,0.9,16,"(3, 7)",47.14438289001657,0.0,0.38526999950408936,0.01731049083173275,True
1,18,0.9,17,"(3, 8)",30.965945688062295,16.178437201954278,0.20918065309524536,0.01451558992266655,False
1,18,0.9,18,"(4, 5)",38.14234804213138,9.002034847885191,0.6341201066970825,0.02220156230032444,False
1,18,0.9,19,"(4, 6)",42.73131660064239,4.413066289374186,1.4748075008392334,0.051462333649396896,False
1,18,0.9,20,"(4, 7)",47.14438289001657,0.0,2.0376884937286377,0.09035363048315048,True
1,18,0.9,21,"(4, 8)",38.14234804213138,9.002034847885191,1.5313671827316284,0.0544569157063961,False
1,18,0.9,22,"(5, 6)",42.73131660064239,4.413066289374186,1.2397050857543945,0.04068045690655708,False
1,18,0.9,23,"(5, 7)",47.14438289001657,0.0,1.569189190864563,0.05655603110790253,True
1,18,0.9,24,"(5, 8)",34.36072062435161,12.783662265664965,1.4117316007614136,0.048316553235054016,False
1,18,0.9,25,"(6, 7)",47.14438289001657,0.0,2.645961284637451,0.16600267589092255,True
1,18,0.9,26,"(6, 8)",42.73131660064239,4.413066289374186,2.5856266021728516,0.15628312528133392,False
1,18,0.9,27,"(7, 8)",47.14438289001657,0.0,2.7715096473693848,0.18820886313915253,True
1,24,0.9,0,"(1, 2)",31.646256918007662,21.242316954843734,-2.316072940826416,0.0015213312581181526,False
1,24,0.9,1,"(1, 3)",33.95937644411313,18.929197428738263,-2.2512526512145996,0.001623210497200489,False
1,24,0.9,2,"(1, 4)",40.0953135937189,12.793260279132497,-1.9550977945327759,0.002182696247473359,False
1,24,0.9,3,"(1, 5)",40.636500152463036,12.25207372038836,-1.995395541191101,0.0020964869763702154,False
1,24,0.9,4,"(1, 6)",46.90309047600294,5.985483396848458,-1.7667090892791748,0.0026351744309067726,False
1,24,0.9,5,"(1, 7)",49.97524993065723,2.913323942194168,-1.417887568473816,0.0037350868806242943,False
1,24,0.9,6,"(1, 8)",52.888573872851396,0.0,-1.5258346796035767,0.00335289491340518,True
1,24,0.9,7,"(2, 3)",33.95937644411313,18.929197428738263,-1.4769943952560425,0.0035207155160605907,False
1,24,0.9,8,"(2, 4)",40.0953135937189,12.793260279132497,-0.6519853472709656,0.008033925667405128,False
1,24,0.9,9,"(2, 5)",40.636500152463036,12.25207372038836,-1.4218822717666626,0.0037201966624706984,False
1,24,0.9,10,"(2, 6)",46.90309047600294,5.985483396848458,-0.5768266916275024,0.008661016821861267,False
1,24,0.9,11,"(2, 7)",49.97524993065723,2.913323942194168,-0.2467128038406372,0.012048570439219475,False
1,24,0.9,12,"(2, 8)",52.888573872851396,0.0,-0.4161631464958191,0.01017054170370102,True
1,24,0.9,13,"(3, 4)",40.0953135937189,12.793260279132497,-0.5002312660217285,0.00935047771781683,False
1,24,0.9,14,"(3, 5)",40.636500152463036,12.25207372038836,-0.8610625267028809,0.0065181865356862545,False
1,24,0.9,15,"(3, 6)",46.90309047600294,5.985483396848458,-0.3538135886192322,0.010824856348335743,False
1,24,0.9,16,"(3, 7)",49.97524993065723,2.913323942194168,0.061257049441337585,0.016394006088376045,False
1,24,0.9,17,"(3, 8)",52.888573872851396,0.0,-0.09572090208530426,0.014012330211699009,True
1,24,0.9,18,"(4, 5)",40.636500152463036,12.25207372038836,0.3025204837322235,0.02086721360683441,False
1,24,0.9,19,"(4, 6)",46.90309047600294,5.985483396848458,1.1595308780670166,0.04916537180542946,False
1,24,0.9,20,"(4, 7)",49.97524993065723,2.913323942194168,1.765137791633606,0.0900888592004776,False
1,24,0.9,21,"(4, 8)",52.888573872851396,0.0,1.2327240705490112,0.052898913621902466,True
1,24,0.9,22,"(5, 6)",46.90309047600294,5.985483396848458,0.9143348932266235,0.038474418222904205,False
1,24,0.9,23,"(5, 7)",49.97524993065723,2.913323942194168,1.2689019441604614,0.05484772101044655,False
1,24,0.9,24,"(5, 8)",52.888573872851396,0.0,1.1098430156707764,0.046782150864601135,True
1,24,0.9,25,"(6, 7)",49.97524993065723,2.913323942194168,2.406719207763672,0.17112219333648682,False
1,24,0.9,26,"(6, 8)",52.888573872851396,0.0,2.3485217094421387,0.16144755482673645,True
1,24,0.9,27,"(7, 8)",52.888573872851396,0.0,2.5317039489746094,0.19390389323234558,True
1,25,0.9999,0,"(1, 2)",-36.382962437421824,26.40534387097386,-2.40232515335083,0.0015596302691847086,False
1,25,0.9999,1,"(1, 3)",-31.61605933286965,21.638440766421688,-2.325409412384033,0.001684324350208044,False
1,25,0.9999,2,"(1, 4)",-29.048659618416206,19.071041051968244,-2.0544886589050293,0.0022084375377744436,False
1,25,0.9999,3,"(1, 5)",-35.68113748756706,25.70351892111909,-2.0633296966552734,0.0021889989729970694,False
1,25,0.9999,4,"(1, 6)",-23.296844868674654,13.31922630222669,-1.8644479513168335,0.002670660614967346,False
1,25,0.9999,5,"(1, 7)",-26.858293683156344,16.88067511670838,-1.6156080961227417,0.003425220027565956,False
1,25,0.9999,6,"(1, 8)",-31.551522343821283,21.573903777373317,-1.7171099185943604,0.0030946172773838043,False
1,25,0.9999,7,"(2, 3)",-29.49224875442716,19.514630187979193,-1.5527573823928833,0.0036474079824984074,False
1,25,0.9999,8,"(2, 4)",-26.924849039973715,16.94723047352575,-0.731371283531189,0.00829292368143797,False
1,25,0.9999,9,"(2, 5)",-33.55732690912457,23.579708342676604,-1.5055149793624878,0.003823854262009263,False
1,25,0.9999,10,"(2, 6)",-21.173034290232167,11.195415723784203,-0.6688822507858276,0.008827674202620983,False
1,25,0.9999,11,"(2, 7)",-23.06373613519513,13.086117568747165,-0.4441477060317993,0.011052165180444717,False
1,25,0.9999,12,"(2, 8)",-28.698667376555335,18.72104881010737,-0.6127439737319946,0.009337421506643295,False
1,25,0.9999,13,"(3, 4)",-22.32519998324586,12.347581416797896,-0.5631880760192871,0.009811801835894585,False
1,25,0.9999,14,"(3, 5)",-28.957677852396714,18.980059285948748,-0.9242706298828125,0.006838055327534676,False
1,25,0.9999,15,"(3, 6)",-16.57338523350431,6.595766667056347,-0.4304284453392029,0.011204835958778858,False
1,25,0.9999,16,"(3, 7)",-18.296833030642958,8.319214464194994,-0.11105257272720337,0.015420865267515182,False
1,25,0.9999,17,"(3, 8)",-23.931764272003164,13.9541457055552,-0.2862595319747925,0.012942472472786903,False
1,25,0.9999,18,"(4, 5)",-27.166672324514405,17.189053758066443,0.26614299416542053,0.022486543282866478,False
1,25,0.9999,19,"(4, 6)",-15.827820119220466,5.850201552772502,1.1135226488113403,0.05247288569808006,False
1,25,0.9999,20,"(4, 7)",-15.729433316189512,5.751814749741548,1.6119717359542847,0.08637909591197968,False
1,25,0.9999,21,"(4, 8)",-21.364364557549717,11.386745991101753,1.0790162086486816,0.05069311708211899,False
1,25,0.9999,22,"(5, 6)",-21.41485757477286,11.437239008324896,0.8765549659729004,0.04140198975801468,False
1,25,0.9999,23,"(5, 7)",-22.361911185340368,12.384292618892404,1.1406086683273315,0.05391359329223633,False
1,25,0.9999,24,"(5, 8)",-27.996842426700574,18.01922386025261,0.9495382905006409,0.044536639004945755,False
1,25,0.9999,25,"(6, 7)",-9.977618566447964,0.0,2.294057846069336,0.17085781693458557,True
1,25,0.9999,26,"(6, 8)",-15.612549807808168,5.634931241360205,2.214414596557617,0.15777793526649475,False
1,25,0.9999,27,"(7, 8)",-18.232296041594594,8.25467747514663,2.4587621688842773,0.2014489769935608,False
1,33,0.99,0,"(1, 2)",-13.40165232944981,76.8926248053331,-2.207871437072754,0.0013846262590959668,False
1,33,0.99,1,"(1, 3)",-8.627108963438072,72.11808143932137,-2.1334939002990723,0.0014915380161255598,False
