episode,tasks,mean_reward,mean_latency,mean_safe_set_size,empty_safe_set_rate,feasibility_rate,conditional_rsr,overall_rsr,avoidable_violation_count,unavoidable_violation_count,mean_masked_entropy,pair_78_frequency,pair_selection_hhi
48,200,49.28481006898626,2.093974510292208,18.56,0.195,0.805,1.0,0.805,0,39,2.3884546783566476,0.055,0.09955000000000003
49,200,62.015635037038244,2.032561002299239,19.85,0.0,1.0,1.0,1.0,0,0,2.7510486689209936,0.085,0.050400000000000014
50,200,60.570648327064745,2.0581904640369144,18.81,0.03,0.97,1.0,0.97,0,6,2.61245653629303,0.16,0.0662
51,200,62.05224399110462,2.0537220704748567,21.885,0.0,1.0,1.0,1.0,0,0,2.9557007479667665,0.05,0.043600000000000014
52,200,60.90376156484806,2.096308705621009,22.425,0.0,1.0,1.0,1.0,0,0,2.963259654045105,0.075,0.04615000000000001
53,200,61.55295169236229,2.061085901758597,24.73,0.0,1.0,1.0,1.0,0,0,3.1648907268047335,0.055,0.04245000000000001
54,200,61.151121205655926,2.062559404883322,20.815,0.005,0.995,1.0,0.995,0,1,2.8245847600698473,0.12,0.05110000000000001
55,200,61.335785164788376,2.054068206655265,23.64,0.0,1.0,1.0,1.0,0,0,3.090676696300507,0.075,0.0431
56,200,62.080357621236196,2.0592893410397135,21.27,0.0,1.0,1.0,1.0,0,0,2.8245208391547205,0.035,0.046750000000000014
57,200,61.454291608805505,2.038322507968102,18.575,0.02,0.98,1.0,0.98,0,4,2.553343195617199,0.09,0.0705
58,200,55.873198604916205,2.1028101427408386,20.295,0.1,0.9,1.0,0.9,0,20,2.6438240975141527,0.04,0.07285000000000001
59,200,61.93934802611484,2.0496648147371483,22.545,0.0,1.0,1.0,1.0,0,0,3.0121101301908495,0.05,0.04685000000000002
60,200,61.441660559946975,2.0679979257898924,21.305,0.0,1.0,1.0,1.0,0,0,2.868502486050129,0.09,0.0543
61,200,61.17128772556443,2.0608856555081383,22.085,0.0,1.0,1.0,1.0,0,0,2.9450837913155556,0.115,0.05130000000000001
62,200,61.77557040056467,2.045750179541675,21.455,0.0,1.0,1.0,1.0,0,0,2.916261482834816,0.045,0.049350000000000005
63,200,58.718976579541724,2.03715517238402,20.37,0.075,0.925,1.0,0.925,0,15,2.6953777718544005,0.07,0.05860000000000001
64,200,62.60064971185262,2.01387132743321,22.49,0.0,1.0,1.0,1.0,0,0,2.9831981718540193,0.05,0.04710000000000002
65,200,56.984304699837956,2.0314756692320923,21.49,0.09,0.91,1.0,0.91,0,18,2.7522843194007875,0.155,0.05895000000000001
66,200,60.35072454650835,2.1158065226721106,23.16,0.0,1.0,1.0,1.0,0,0,3.0483424711227416,0.055,0.04390000000000001
67,200,61.135149026241294,2.198431040270139,21.99,0.0,1.0,1.0,1.0,0,0,2.8812175890803338,0.1,0.04645000000000001
68,200,63.053046901234644,2.0001726243920044,21.13,0.0,1.0,1.0,1.0,0,0,2.912225615978241,0.06,0.048100000000000004
69,200,62.59907032985453,2.0220622571226183,21.195,0.0,1.0,1.0,1.0,0,0,2.8856785142421724,0.075,0.05090000000000001
70,200,59.0121782485491,2.0542522086699866,22.5,0.06,0.94,1.0,0.94,0,12,2.861566278338432,0.065,0.051850000000000014
71,200,61.67770491513244,2.076250769860222,21.725,0.0,1.0,1.0,1.0,0,0,2.952565410733223,0.07,0.047800000000000016
72,200,62.09659146115177,2.0418093240321435,23.46,0.0,1.0,1.0,1.0,0,0,3.0870649790763856,0.045,0.04370000000000001
73,200,60.67789287988921,2.1089405181251926,24.075,0.0,1.0,1.0,1.0,0,0,3.0896126228570937,0.09,0.04570000000000002
74,200,60.7579878148544,2.1028047421615015,23.865,0.0,1.0,1.0,1.0,0,0,3.0679099774360656,0.04,0.045350000000000015
75,200,62.16586395063901,2.037592522026039,21.985,0.0,1.0,1.0,1.0,0,0,2.941637197136879,0.065,0.04760000000000001
76,200,62.91412754585994,1.9955318654316643,20.095,0.0,1.0,1.0,1.0,0,0,2.6910943037271498,0.095,0.06290000000000001
77,200,61.4438834051645,2.059164806056333,24.88,0.0,1.0,1.0,1.0,0,0,3.1652904361486436,0.045,0.041249999999999995
78,200,61.0671171322587,2.014955590080211,21.295,0.03,0.97,1.0,0.97,0,6,2.81465915620327,0.13,0.05560000000000001
79,200,61.20193861850299,2.0425328884886365,20.4,0.02,0.98,1.0,0.98,0,4,2.701407097876072,0.15,0.05785000000000002
80,200,61.497474514364875,2.13528696501709,23.71,0.0,1.0,1.0,1.0,0,0,3.1146838438510893,0.055,0.04335
81,200,61.56370877421766,2.0796099622071096,19.355,0.005,0.995,1.0,0.995,0,1,2.6415541046857833,0.155,0.061599999999999995
82,200,61.6121008461334,2.052816920974788,20.47,0.005,0.995,1.0,0.995,0,1,2.7446009653806684,0.065,0.0534
83,200,60.798890305470984,2.1041029656148784,21.77,0.0,1.0,1.0,1.0,0,0,2.939041882157326,0.065,0.05025000000000002
84,200,61.712216992307276,2.0823793941787243,24.48,0.0,1.0,1.0,1.0,0,0,3.150039026737213,0.06,0.045000000000000005
85,200,62.47972676315813,2.0379544403609766,21.39,0.0,1.0,1.0,1.0,0,0,2.815343720316887,0.12,0.049750000000000016
86,200,53.12267179016951,2.080266328463179,19.94,0.15,0.85,1.0,0.85,0,30,2.599826217889786,0.035,0.06880000000000001
87,200,61.036620626209135,2.076966597291768,23.665,0.0,1.0,1.0,1.0,0,0,3.083378391265869,0.085,0.04835
88,200,61.64336262033726,2.0602488468473603,24.04,0.0,1.0,1.0,1.0,0,0,3.1109751725196837,0.055,0.043800000000000006
89,200,61.60047051421027,2.040466741866413,22.78,0.0,1.0,1.0,1.0,0,0,2.986373658180237,0.05,0.045950000000000005
90,200,61.972013825339054,2.068904589507122,20.56,0.0,1.0,1.0,1.0,0,0,2.8307216608524324,0.11,0.057150000000000006
91,200,61.42189175532122,2.057863785626764,21.245,0.0,1.0,1.0,1.0,0,0,2.9040117543935775,0.04,0.05390000000000002
92,200,61.48010445743299,2.0446605206119943,22.69,0.0,1.0,1.0,1.0,0,0,3.0333861434459686,0.08,0.05095000000000001
93,200,59.00830770694737,2.008780040569618,19.995,0.075,0.925,1.0,0.925,0,15,2.6035876721143723,0.185,0.0664
94,200,58.41760019308828,2.037329029199424,18.905,0.075,0.925,1.0,0.925,0,15,2.532975640296936,0.04,0.06854999999999999
95,200,60.87939290056209,2.1231212645621156,23.515,0.0,1.0,1.0,1.0,0,0,3.0557352018356325,0.08,0.046
96,200,62.44121450454499,2.0508262783768827,23.545,0.0,1.0,1.0,1.0,0,0,3.058850610256195,0.065,0.046050000000000015
97,200,60.02777225091992,2.077419373636129,19.74,0.035,0.965,1.0,0.965,0,7,2.5476954805850984,0.04,0.07519999999999999
98,200,61.85048488099737,2.0405850460036548,22.44,0.0,1.0,1.0,1.0,0,0,3.0015690618753434,0.05,0.04785000000000002
99,200,62.06646101955579,2.040007221174967,22.65,0.0,1.0,1.0,1.0,0,0,2.978213114142418,0.08,0.04720000000000001
100,200,60.15866557922323,2.137356908627551,24.57,0.0,1.0,1.0,1.0,0,0,3.151694197654724,0.07,0.04320000000000001
