episode,episode_reward,episode_total_delay
1,9892.671066123357,428.86938000703867
2,10896.90070433629,424.3160293988194
3,7659.884204874145,425.56144422811525
4,8783.371010252504,435.761614213673
5,10307.73753997091,421.4078105063002
6,9513.036507142333,428.6250727136198
7,8019.22683360773,423.7625990500728
8,8491.595409094141,424.1096393460371
9,8738.217036110205,416.5813561067572
10,8169.948687480157,419.67364339386484
11,10779.933756309369,419.759237702339
12,9974.358864342441,424.5265152002713
13,8854.464794944635,424.9820442080115
14,9711.330608425875,417.2120403538859
15,9529.1414267214,421.3877054997808
16,7868.6024926489345,427.0277262249328
17,10688.981295622181,429.27578943350466
18,10009.62022345788,434.7259589882302
19,8491.862729308523,433.2650806855687
20,8963.726204837478,411.83433677670564
21,9520.365827560141,408.005574343974
22,8931.350521696533,427.2224732962097
23,8466.805693268212,433.90702842758304
24,10499.906264279707,426.0479236721101
25,7069.274622770194,428.34673152095945
26,8985.353523157746,441.01669733209246
27,11295.09364952869,425.8316639415384
28,10296.520623790497,418.463813153861
29,9816.165889039226,416.78215178544673
30,9705.435214927424,442.71922211088537
31,10749.054831496875,414.94758862997185
32,10358.798905146345,424.09204878390926
33,9396.446446111944,423.9857859924218
34,10029.541816749115,423.40464000439596
35,10942.19705967108,438.839357650264
36,10020.722270257842,418.8431312410186
37,8282.386466482703,419.8109806577751
38,7127.40706122656,432.3888977824073
39,9143.088655518142,419.05283046089437
40,9631.398842556875,426.5284416555651
41,9212.211471808421,426.3219918758319
42,10063.569571762424,435.41621960305434
43,7137.7878185194995,420.8035775989903
44,10275.6228050216,425.6748522423142
45,8215.414345291143,440.41712416005583
46,8251.428839948809,415.94705347233963
47,8713.036911470499,436.14715963854445
48,7929.4360860864645,417.5889415445021
49,8214.055103522978,423.79585351201274
50,7896.198312041067,432.4079048214223
51,9627.133832245132,425.24896770151815
52,10391.657721451109,422.0661899083871
53,10964.592073903781,423.14240495098346
54,8960.797806932807,420.1353840205912
55,10399.469410024814,418.43063457364684
56,8905.815325930604,425.42051376430936
57,8282.627755885424,407.9922005217987
58,8749.59362439546,411.6765831468643
59,9580.576295229925,425.51418126065647
60,9636.83508820381,422.63394378261347
61,9934.27115657307,411.8419888550124
62,9752.387393516581,429.22468072782215
63,8983.419012313609,412.8597726091816
64,10651.78846676025,413.67569910737063
65,9614.833857586666,422.2739702615993
66,10218.672277233049,427.9583865155952
67,9344.897742682946,441.1455889384146
68,9203.97064300882,418.199689527839
69,10045.308713792869,404.71257772017464
70,10397.204645223608,406.49577068196743
71,10100.379288432192,423.59058686157397
72,10824.137506594247,421.13296374546155
73,10922.949579641072,417.4994174604085
74,10579.834222028125,424.2186885304178
75,10092.931103142504,409.0471477696778
76,9705.262502096462,413.86806655842406
77,11326.910788018648,417.85213006324074
78,9813.997901895978,411.02322588533207
79,9200.124499764437,418.3342308706092
80,11091.152912584077,425.6344926960039
81,8360.134439411131,427.08344260164483
82,9588.520251188285,409.8291170349415
83,9473.330013177587,442.78473087537935
84,11104.660620449382,418.4327229131463
85,9990.939940423654,414.18692862044077
86,9555.94363892036,403.0111078194926
87,11058.440797584535,422.61851542709326
88,11267.968377108142,408.0905503223839
89,10205.805478126751,404.7098070810016
90,9973.896960905868,412.38745146266797
91,9645.333968529121,416.76872372884395
92,10733.532123202216,411.4641010431441
93,9315.69197125382,405.13142371946515
94,8412.546089263338,396.26159691268106
95,10426.117911622883,425.09422164291357
96,11102.3494840082,421.22445074812975
97,8424.797630169296,416.2917362544697
98,9680.809491658994,420.7767646885706
99,10559.825354536259,409.0419483590248
100,11042.89371148879,430.24397373429485
