policy,server_id,selection_count,primary_count,backup_count,utilization,mean_queue_length,p95_queue_length,mean_waiting_time,busy_time,observation_time,replica_wait_count
legacy_pair_greedy,1,0,0,0,0.0,0.0,0.0,0.0,0.0,8193.997541212924,0
legacy_pair_greedy,2,0,0,0,0.0,0.0,0.0,0.0,0.0,8193.997541212924,0
legacy_pair_greedy,3,0,0,0,0.0,0.0,0.0,0.0,0.0,8193.997541212924,0
legacy_pair_greedy,4,0,0,0,0.0,0.0,0.0,0.0,0.0,8193.997541212924,0
legacy_pair_greedy,5,0,0,0,0.0,0.0,0.0,0.0,0.0,8193.997541212924,0
legacy_pair_greedy,6,3819,3819,0,0.7262848738550274,1.351462374886335,7.0,2.8996803814769327,5951.176470588233,8193.997541212924,3819
legacy_pair_greedy,7,198,181,17,0.03536464055795691,0.03883820116445189,0.0,1.6072733578113723,289.77777777777777,8193.997541212924,198
legacy_pair_greedy,8,3983,0,3983,0.6439713916754378,0.7952850519147421,4.0,1.6360943409371804,5276.700000000003,8193.997541212924,3983
