state_id,trial_id,task_id,action_index,snapshot_match,prefix_match,arrival_stream_match,hazard_match,safe_mask_size,effective_set_size
trial_000_ep1_task001,0,1,0,True,True,True,True,28,28
trial_000_ep1_task001,0,1,1,True,True,True,True,28,28
trial_000_ep1_task001,0,1,2,True,True,True,True,28,28
trial_000_ep1_task001,0,1,3,True,True,True,True,28,28
trial_000_ep1_task001,0,1,4,True,True,True,True,28,28
trial_000_ep1_task001,0,1,5,True,True,True,True,28,28
trial_000_ep1_task001,0,1,6,True,True,True,True,28,28
trial_000_ep1_task001,0,1,7,True,True,True,True,28,28
trial_000_ep1_task001,0,1,8,True,True,True,True,28,28
trial_000_ep1_task001,0,1,9,True,True,True,True,28,28
trial_000_ep1_task001,0,1,10,True,True,True,True,28,28
trial_000_ep1_task001,0,1,11,True,True,True,True,28,28
trial_000_ep1_task001,0,1,12,True,True,True,True,28,28
trial_000_ep1_task001,0,1,13,True,True,True,True,28,28
trial_000_ep1_task001,0,1,14,True,True,True,True,28,28
trial_000_ep1_task001,0,1,15,True,True,True,True,28,28
trial_000_ep1_task001,0,1,16,True,True,True,True,28,28
trial_000_ep1_task001,0,1,17,True,True,True,True,28,28
trial_000_ep1_task001,0,1,18,True,True,True,True,28,28
trial_000_ep1_task001,0,1,19,True,True,True,True,28,28
trial_000_ep1_task001,0,1,20,True,True,True,True,28,28
trial_000_ep1_task001,0,1,21,True,True,True,True,28,28
trial_000_ep1_task001,0,1,22,True,True,True,True,28,28
trial_000_ep1_task001,0,1,23,True,True,True,True,28,28
trial_000_ep1_task001,0,1,24,True,True,True,True,28,28
trial_000_ep1_task001,0,1,25,True,True,True,True,28,28
trial_000_ep1_task001,0,1,26,True,True,True,True,28,28
trial_000_ep1_task001,0,1,27,True,True,True,True,28,28
trial_000_ep1_task002,0,2,2,True,True,True,True,24,24
trial_000_ep1_task002,0,2,4,True,True,True,True,24,24
trial_000_ep1_task002,0,2,5,True,True,True,True,24,24
trial_000_ep1_task002,0,2,6,True,True,True,True,24,24
trial_000_ep1_task002,0,2,7,True,True,True,True,24,24
trial_000_ep1_task002,0,2,8,True,True,True,True,24,24
trial_000_ep1_task002,0,2,10,True,True,True,True,24,24
trial_000_ep1_task002,0,2,11,True,True,True,True,24,24
trial_000_ep1_task002,0,2,12,True,True,True,True,24,24
trial_000_ep1_task002,0,2,13,True,True,True,True,24,24
trial_000_ep1_task002,0,2,14,True,True,True,True,24,24
trial_000_ep1_task002,0,2,15,True,True,True,True,24,24
trial_000_ep1_task002,0,2,16,True,True,True,True,24,24
trial_000_ep1_task002,0,2,17,True,True,True,True,24,24
trial_000_ep1_task002,0,2,18,True,True,True,True,24,24
trial_000_ep1_task002,0,2,19,True,True,True,True,24,24
trial_000_ep1_task002,0,2,20,True,True,True,True,24,24
trial_000_ep1_task002,0,2,21,True,True,True,True,24,24
trial_000_ep1_task002,0,2,22,True,True,True,True,24,24
trial_000_ep1_task002,0,2,23,True,True,True,True,24,24
trial_000_ep1_task002,0,2,24,True,True,True,True,24,24
trial_000_ep1_task002,0,2,25,True,True,True,True,24,24
trial_000_ep1_task002,0,2,26,True,True,True,True,24,24
trial_000_ep1_task002,0,2,27,True,True,True,True,24,24
trial_000_ep1_task009,0,9,0,True,True,True,True,28,28
trial_000_ep1_task009,0,9,1,True,True,True,True,28,28
trial_000_ep1_task009,0,9,2,True,True,True,True,28,28
trial_000_ep1_task009,0,9,3,True,True,True,True,28,28
trial_000_ep1_task009,0,9,4,True,True,True,True,28,28
trial_000_ep1_task009,0,9,5,True,True,True,True,28,28
trial_000_ep1_task009,0,9,6,True,True,True,True,28,28
trial_000_ep1_task009,0,9,7,True,True,True,True,28,28
trial_000_ep1_task009,0,9,8,True,True,True,True,28,28
trial_000_ep1_task009,0,9,9,True,True,True,True,28,28
trial_000_ep1_task009,0,9,10,True,True,True,True,28,28
trial_000_ep1_task009,0,9,11,True,True,True,True,28,28
trial_000_ep1_task009,0,9,12,True,True,True,True,28,28
trial_000_ep1_task009,0,9,13,True,True,True,True,28,28
trial_000_ep1_task009,0,9,14,True,True,True,True,28,28
trial_000_ep1_task009,0,9,15,True,True,True,True,28,28
trial_000_ep1_task009,0,9,16,True,True,True,True,28,28
trial_000_ep1_task009,0,9,17,True,True,True,True,28,28
trial_000_ep1_task009,0,9,18,True,True,True,True,28,28
trial_000_ep1_task009,0,9,19,True,True,True,True,28,28
trial_000_ep1_task009,0,9,20,True,True,True,True,28,28
trial_000_ep1_task009,0,9,21,True,True,True,True,28,28
trial_000_ep1_task009,0,9,22,True,True,True,True,28,28
trial_000_ep1_task009,0,9,23,True,True,True,True,28,28
trial_000_ep1_task009,0,9,24,True,True,True,True,28,28
trial_000_ep1_task009,0,9,25,True,True,True,True,28,28
trial_000_ep1_task009,0,9,26,True,True,True,True,28,28
trial_000_ep1_task009,0,9,27,True,True,True,True,28,28
trial_000_ep1_task010,0,10,4,True,True,True,True,16,16
trial_000_ep1_task010,0,10,5,True,True,True,True,16,16
trial_000_ep1_task010,0,10,10,True,True,True,True,16,16
trial_000_ep1_task010,0,10,11,True,True,True,True,16,16
trial_000_ep1_task010,0,10,13,True,True,True,True,16,16
trial_000_ep1_task010,0,10,15,True,True,True,True,16,16
trial_000_ep1_task010,0,10,16,True,True,True,True,16,16
trial_000_ep1_task010,0,10,17,True,True,True,True,16,16
trial_000_ep1_task010,0,10,19,True,True,True,True,16,16
trial_000_ep1_task010,0,10,20,True,True,True,True,16,16
trial_000_ep1_task010,0,10,21,True,True,True,True,16,16
trial_000_ep1_task010,0,10,22,True,True,True,True,16,16
trial_000_ep1_task010,0,10,23,True,True,True,True,16,16
trial_000_ep1_task010,0,10,25,True,True,True,True,16,16
trial_000_ep1_task010,0,10,26,True,True,True,True,16,16
trial_000_ep1_task010,0,10,27,True,True,True,True,16,16
trial_000_ep1_task011,0,11,25,True,True,True,True,0,1
trial_000_ep1_task014,0,14,0,True,True,True,True,28,28
trial_000_ep1_task014,0,14,1,True,True,True,True,28,28
trial_000_ep1_task014,0,14,2,True,True,True,True,28,28
trial_000_ep1_task014,0,14,3,True,True,True,True,28,28
trial_000_ep1_task014,0,14,4,True,True,True,True,28,28
trial_000_ep1_task014,0,14,5,True,True,True,True,28,28
trial_000_ep1_task014,0,14,6,True,True,True,True,28,28
trial_000_ep1_task014,0,14,7,True,True,True,True,28,28
trial_000_ep1_task014,0,14,8,True,True,True,True,28,28
trial_000_ep1_task014,0,14,9,True,True,True,True,28,28
trial_000_ep1_task014,0,14,10,True,True,True,True,28,28
trial_000_ep1_task014,0,14,11,True,True,True,True,28,28
trial_000_ep1_task014,0,14,12,True,True,True,True,28,28
trial_000_ep1_task014,0,14,13,True,True,True,True,28,28
trial_000_ep1_task014,0,14,14,True,True,True,True,28,28
trial_000_ep1_task014,0,14,15,True,True,True,True,28,28
trial_000_ep1_task014,0,14,16,True,True,True,True,28,28
trial_000_ep1_task014,0,14,17,True,True,True,True,28,28
trial_000_ep1_task014,0,14,18,True,True,True,True,28,28
trial_000_ep1_task014,0,14,19,True,True,True,True,28,28
trial_000_ep1_task014,0,14,20,True,True,True,True,28,28
trial_000_ep1_task014,0,14,21,True,True,True,True,28,28
trial_000_ep1_task014,0,14,22,True,True,True,True,28,28
trial_000_ep1_task014,0,14,23,True,True,True,True,28,28
trial_000_ep1_task014,0,14,24,True,True,True,True,28,28
trial_000_ep1_task014,0,14,25,True,True,True,True,28,28
trial_000_ep1_task014,0,14,26,True,True,True,True,28,28
trial_000_ep1_task014,0,14,27,True,True,True,True,28,28
