episode,tasks,mean_reward,mean_latency,mean_safe_set_size,empty_safe_set_rate,feasibility_rate,conditional_rsr,overall_rsr,avoidable_violation_count,unavoidable_violation_count,mean_masked_entropy,pair_78_frequency,pair_selection_hhi,top1_pair_frequency,pair_selection_entropy
52,200,61.566769148367904,2.08645440769087,23.67,0.0,1.0,1.0,1.0,0,0,3.0983883076906205,0.065,0.04295000000000001,0.075,3.2344766439261385
53,200,55.67042560597032,2.0449492754726166,19.255,0.115,0.885,1.0,0.885,0,23,2.555777575969696,0.07,0.07030000000000002,0.2,3.0299727845576587
54,200,63.47515477800071,1.9602538139813463,22.575,0.0,1.0,1.0,1.0,0,0,3.03171098947525,0.07,0.04840000000000001,0.105,3.172156490391933
55,200,62.72115295257797,2.022847511582529,21.995,0.0,1.0,1.0,1.0,0,0,2.9661071795225142,0.085,0.04620000000000001,0.085,3.1971681875103193
56,200,53.67290622119361,2.0158019763229293,15.535,0.15,0.85,1.0,0.85,0,30,2.1924713107943536,0.075,0.11305000000000001,0.295,2.8032300871879072
57,200,60.46223279276156,2.1570300848875212,24.085,0.0,1.0,1.0,1.0,0,0,3.10423858076334,0.075,0.04265,0.075,3.2396278011680852
58,200,62.084388664695126,2.036205386371378,21.345,0.005,0.995,1.0,0.995,0,1,2.8544929403066637,0.05,0.05265,0.12,3.1211386876450673
59,200,58.459225095956505,2.2857123984795518,20.98,0.005,0.995,1.0,0.995,0,1,2.774360853731632,0.165,0.05830000000000002,0.165,3.1139304789113256
60,200,57.30489266843102,2.053280901156581,17.86,0.09,0.91,1.0,0.91,0,18,2.421281685233116,0.055,0.09114999999999998,0.245,2.859689385927908
61,200,62.09080422204093,2.099367672155335,23.33,0.0,1.0,1.0,1.0,0,0,3.026416775882244,0.035,0.041550000000000004,0.06,3.2478898033395436
62,200,61.32961958789134,2.106679164510325,23.265,0.0,1.0,1.0,1.0,0,0,3.0651837611198425,0.065,0.04445,0.07,3.1892868332043776
63,200,62.369103434998706,2.063095496268746,22.905,0.0,1.0,1.0,1.0,0,0,3.0637325298786164,0.055,0.049100000000000005,0.11,3.1580915947388832
64,200,61.02358938725236,2.0761109614562065,24.57,0.0,1.0,1.0,1.0,0,0,3.1388686215877533,0.07,0.0432,0.08,3.226210455356628
65,200,60.59507319604886,2.127962983899013,24.33,0.0,1.0,1.0,1.0,0,0,3.1448304152488706,0.04,0.04315000000000001,0.08,3.226804775434555
66,200,62.13308955034211,2.0212965039763184,22.465,0.0,1.0,1.0,1.0,0,0,3.029880524277687,0.08,0.044800000000000006,0.08,3.205428111320156
67,200,54.144688739629544,1.98326121315212,18.595,0.145,0.855,1.0,0.855,0,29,2.50754005253315,0.035,0.06730000000000001,0.185,3.029959945942885
68,200,61.038467638404974,2.1290543290621793,21.3,0.0,1.0,1.0,1.0,0,0,2.8556688755750654,0.05,0.048000000000000015,0.085,3.1697843638746295
69,200,55.360701602538775,2.121376105892452,18.975,0.1,0.9,1.0,0.9,0,20,2.6035674867033958,0.065,0.05925000000000001,0.16,3.0870642616829023
70,200,62.347650464259004,2.0340748932185506,22.415,0.0,1.0,1.0,1.0,0,0,2.976285009384155,0.065,0.052400000000000016,0.095,3.120245397740799
71,200,61.913004256351286,2.057486342694497,23.175,0.0,1.0,1.0,1.0,0,0,3.0510278129577637,0.08,0.04945000000000001,0.08,3.1428949871105822
72,200,60.17200712169757,2.141414922281504,23.55,0.0,1.0,1.0,1.0,0,0,3.114171277284622,0.03,0.04650000000000001,0.08,3.1838537510341505
73,200,61.15367642849504,2.034569042772635,20.72,0.0,1.0,1.0,1.0,0,0,2.8057415291666983,0.1,0.050650000000000014,0.1,3.137001538035145
74,200,61.52504524588299,2.0507849222611223,21.75,0.005,0.995,1.0,0.995,0,1,2.9098751044273374,0.115,0.04775000000000001,0.115,3.181483581163654
75,200,62.805755064135525,2.0175648842625606,21.665,0.0,1.0,1.0,1.0,0,0,2.950588747859001,0.075,0.046300000000000015,0.08,3.1951044976850285
76,200,61.89400435742629,2.0372523228166046,19.68,0.0,1.0,1.0,1.0,0,0,2.7310723075270653,0.085,0.04735000000000002,0.09,3.182431079038505
77,200,63.13442252981444,1.9986132061580466,23.4,0.0,1.0,1.0,1.0,0,0,3.067064790725708,0.04,0.04530000000000001,0.08,3.1897880852943277
78,200,54.93478186253811,2.128550137732032,21.265,0.095,0.905,1.0,0.905,0,19,2.7295109498500825,0.025,0.05545000000000001,0.135,3.1192992581442085
79,200,61.594283063637384,2.046502497063382,18.45,0.005,0.995,1.0,0.995,0,1,2.6498061430454256,0.105,0.060399999999999995,0.105,3.017489376356718
80,200,61.47947485053091,2.0412986284882404,20.84,0.0,1.0,1.0,1.0,0,0,2.767007305026054,0.025,0.059100000000000014,0.14,3.059546784931464
81,200,62.75671068711164,2.0010519705792262,23.735,0.0,1.0,1.0,1.0,0,0,3.0976966148614884,0.05,0.04560000000000001,0.095,3.1975371780155526
82,200,57.205568173222126,2.0783488645290475,19.01,0.06,0.94,1.0,0.94,0,12,2.580970005095005,0.045,0.06155,0.16,3.043034698122503
83,200,61.423279629564384,2.063990788906063,22.57,0.0,1.0,1.0,1.0,0,0,2.938523177206516,0.095,0.048100000000000004,0.095,3.161287520496604
84,200,56.11326467322217,2.10708928926395,19.225,0.09,0.91,1.0,0.91,0,18,2.5391661164164545,0.015,0.07425,0.21,3.004933389602411
85,200,62.33741324770505,2.0309437220767648,18.93,0.005,0.995,1.0,0.995,0,1,2.594897474348545,0.04,0.059750000000000004,0.14,3.052300059614828
86,200,62.57796101192474,2.0491332611636985,21.11,0.0,1.0,1.0,1.0,0,0,2.9292613816261293,0.055,0.054549999999999994,0.1,3.0658210600424227
87,200,61.645439299184,2.065501820777408,23.775,0.0,1.0,1.0,1.0,0,0,3.0866185826063157,0.075,0.04535,0.08,3.186368511888835
88,200,62.04168366600234,2.031136642634788,21.095,0.0,1.0,1.0,1.0,0,0,2.9303752899169924,0.045,0.04995000000000001,0.085,3.1187522855894896
89,200,54.003378879675054,2.108394638373154,19.885,0.125,0.875,1.0,0.875,0,25,2.574837554693222,0.185,0.06620000000000001,0.185,3.052945110218617
90,200,61.573608797270154,2.1155118186166364,23.555,0.0,1.0,1.0,1.0,0,0,3.0692567336559295,0.04,0.04520000000000001,0.08,3.199626982427758
91,200,62.12580908259744,2.0594888457516443,24.33,0.0,1.0,1.0,1.0,0,0,3.1416552937030793,0.05,0.04390000000000001,0.065,3.2025299030827177
92,200,61.127171777177246,2.0488474864048736,23.5,0.0,1.0,1.0,1.0,0,0,3.085326135158539,0.05,0.04295,0.065,3.2146757523698226
93,200,52.88724985180572,2.025326394600523,17.855,0.165,0.835,1.0,0.835,0,33,2.377129660844803,0.035,0.07840000000000001,0.225,2.9948210818865393
94,200,61.02176340634049,2.118053371943874,23.875,0.0,1.0,1.0,1.0,0,0,3.105616416931152,0.06,0.04390000000000001,0.065,3.1954500329094198
95,200,63.09219774218267,2.0142732683580498,20.97,0.0,1.0,1.0,1.0,0,0,2.837362886667252,0.115,0.055150000000000005,0.115,3.0968861083367067
96,200,62.21303982221787,2.047828092108645,23.52,0.0,1.0,1.0,1.0,0,0,3.0721244794130325,0.06,0.044300000000000006,0.075,3.206484430700917
97,200,51.937453478131054,2.2052151271056095,19.15,0.15,0.85,1.0,0.85,0,30,2.4986837688088417,0.085,0.09135,0.25,2.89283473958431
98,200,63.02003157756024,2.0108059694431932,23.45,0.0,1.0,1.0,1.0,0,0,3.032536833882332,0.065,0.04435000000000001,0.07,3.206552287738929
99,200,62.92572554061248,2.000984848482083,21.745,0.0,1.0,1.0,1.0,0,0,2.8576571381092073,0.125,0.0514,0.125,3.1651337547593554
100,200,62.54113575262585,1.9932658325929165,22.79,0.005,0.995,1.0,0.995,0,1,2.9209529066085818,0.08,0.05015,0.105,3.144679388023072
101,200,62.96377411076446,1.99523042280965,24.58,0.0,1.0,1.0,1.0,0,0,3.157949568629265,0.055,0.04580000000000001,0.075,3.177410225471759
102,200,62.6000500504854,2.0498042862604575,24.405,0.0,1.0,1.0,1.0,0,0,3.1301762586832047,0.045,0.044950000000000004,0.065,3.1784946607967166
103,200,62.61201216862588,1.9785529752302642,22.01,0.0,1.0,1.0,1.0,0,0,2.9505361670255663,0.055,0.0458,0.08,3.181897979341814
104,200,62.78738459675005,1.991011981679381,22.095,0.0,1.0,1.0,1.0,0,0,2.935974999666214,0.095,0.04980000000000001,0.095,3.149685573224096
105,200,62.242616628732065,2.021774847605947,23.085,0.0,1.0,1.0,1.0,0,0,3.0731002163887022,0.075,0.049550000000000004,0.09,3.128259614026362
106,200,61.208715242670245,2.0813997168803255,19.89,0.005,0.995,1.0,0.995,0,1,2.625641649067402,0.065,0.07189999999999999,0.19,2.959321319811081
107,200,61.33124008831811,2.081687672874444,22.12,0.0,1.0,1.0,1.0,0,0,2.9430466324090956,0.1,0.04800000000000002,0.1,3.185205520734437
108,200,60.83702066672568,2.0248308429216344,21.47,0.02,0.98,1.0,0.98,0,4,2.845713204741478,0.075,0.05140000000000001,0.105,3.123022030280453
109,200,61.45546700281595,2.053169432289157,21.325,0.0,1.0,1.0,1.0,0,0,2.899352962374687,0.055,0.04470000000000001,0.095,3.2203270351948747
110,200,61.2791377937333,2.1266410237765445,23.855,0.0,1.0,1.0,1.0,0,0,3.0695443564653395,0.05,0.043850000000000014,0.075,3.218925207323021
111,200,61.2934985305032,2.0473645391043904,21.215,0.0,1.0,1.0,1.0,0,0,2.8271068796515464,0.125,0.05160000000000001,0.125,3.1491057070891344
112,200,61.60774064461185,2.094818451872756,24.02,0.0,1.0,1.0,1.0,0,0,3.087607654929161,0.085,0.048000000000000015,0.095,3.1590519897134555
113,200,61.0067488686083,2.098811137307992,24.265,0.0,1.0,1.0,1.0,0,0,3.1039472317695616,0.04,0.04435000000000001,0.08,3.204806740243039
114,200,61.24414938926076,2.108656652185968,21.8,0.0,1.0,1.0,1.0,0,0,2.943759621977806,0.055,0.049600000000000005,0.09,3.138575026530523
115,200,62.29471002250677,1.9996216424333724,19.61,0.0,1.0,1.0,1.0,0,0,2.7854589998722075,0.06,0.048500000000000015,0.1,3.1657089799123055
116,200,63.2807736062684,1.9881450723314458,21.725,0.0,1.0,1.0,1.0,0,0,2.870403960049152,0.12,0.05360000000000001,0.12,3.1091297856928914
117,200,60.78301049609699,2.079939451748944,24.205,0.0,1.0,1.0,1.0,0,0,3.0977607226371764,0.055,0.04325000000000002,0.075,3.2228141873056138
118,200,45.05925739541459,2.1840709054678116,15.98,0.255,0.745,1.0,0.745,0,51,2.1039868313074113,0.035,0.1315,0.33,2.7210392191079413
119,200,62.231323468480404,2.028210543138396,21.71,0.0,1.0,1.0,1.0,0,0,2.955569640994072,0.065,0.04620000000000001,0.08,3.1764174134536614
120,200,60.487540504429035,2.1224437483479686,23.445,0.0,1.0,1.0,1.0,0,0,3.080924996137619,0.04,0.04225000000000001,0.07,3.2417762595851407
121,200,61.308968481897324,2.092008408131625,18.66,0.005,0.995,1.0,0.995,0,1,2.6335320544242857,0.115,0.06505000000000001,0.135,2.972657966067237
122,200,62.26222869873645,2.023793097534899,21.735,0.0,1.0,1.0,1.0,0,0,2.9443003645539285,0.095,0.050900000000000015,0.095,3.1173774327789254
123,200,59.69809720767371,2.1091212451042494,21.645,0.02,0.98,1.0,0.98,0,4,2.8546400174498556,0.095,0.046750000000000014,0.095,3.184531582356563
124,200,62.33420569435976,2.013129986309462,21.275,0.0,1.0,1.0,1.0,0,0,2.8199397403001787,0.07,0.052650000000000016,0.11,3.1312177538545938
125,200,62.12854622925898,2.010643538737142,21.015,0.0,1.0,1.0,1.0,0,0,2.8660514745116235,0.03,0.05485000000000001,0.13,3.11310446761298
126,200,62.57152186192418,1.9840944783092533,18.96,0.0,1.0,1.0,1.0,0,0,2.7385930982232094,0.12,0.05480000000000001,0.12,3.0833684942779516
127,200,60.74547449949601,2.0637064764240503,19.925,0.02,0.98,1.0,0.98,0,4,2.732294501066208,0.1,0.055900000000000005,0.115,3.0727941334983773
128,200,62.66813350313111,2.0060782144475,23.92,0.0,1.0,1.0,1.0,0,0,3.12272764980793,0.045,0.047749999999999994,0.075,3.1191293793543386
129,200,62.25609590709897,2.0173244012418854,20.535,0.0,1.0,1.0,1.0,0,0,2.870582021176815,0.09,0.05330000000000001,0.1,3.0968513000742948
130,200,53.677710846176666,2.025486634266258,16.905,0.15,0.85,1.0,0.85,0,30,2.3150059503316878,0.035,0.09040000000000001,0.25,2.9099309930858417
131,200,61.94716318676879,2.0259961847711723,21.215,0.0,1.0,1.0,1.0,0,0,2.881388804912567,0.07,0.05035000000000002,0.115,3.139218118530298
132,200,62.3977559930678,2.013488116488078,24.425,0.0,1.0,1.0,1.0,0,0,3.1479678320884705,0.045,0.048850000000000005,0.09,3.1487738265137395
133,200,54.34910262082751,2.14049266827873,20.93,0.105,0.895,1.0,0.895,0,21,2.653528193235397,0.205,0.07039999999999999,0.205,3.0384341460224893
134,200,62.645615362236846,2.036765229577755,20.425,0.0,1.0,1.0,1.0,0,0,2.8804662507772445,0.035,0.051300000000000005,0.095,3.1174096222814662
135,200,61.99907245891098,2.052085039352545,22.025,0.0,1.0,1.0,1.0,0,0,2.9215024727582932,0.045,0.04885000000000002,0.095,3.1610958843437165
136,200,61.93930667728637,2.060243459552242,22.13,0.0,1.0,1.0,1.0,0,0,2.98948405623436,0.05,0.04665000000000001,0.09,3.181575871358866
137,200,61.30937385161535,2.0581085139373,20.405,0.0,1.0,1.0,1.0,0,0,2.7971065545082094,0.08,0.0538,0.11,3.108502027718614
138,200,63.35585285916968,1.9952668555311877,21.915,0.0,1.0,1.0,1.0,0,0,2.9201497197151185,0.105,0.05260000000000001,0.105,3.1105590989407537
139,200,62.50285983686881,2.008149398641428,22.255,0.0,1.0,1.0,1.0,0,0,2.971808047890663,0.075,0.04805000000000002,0.085,3.1667701918970983
140,200,62.39078091720765,2.030439463817056,23.33,0.0,1.0,1.0,1.0,0,0,3.064476355314255,0.075,0.04780000000000001,0.075,3.164250836377299
141,200,58.81628229657674,2.035557056299665,19.58,0.055,0.945,1.0,0.945,0,11,2.615279328227043,0.065,0.06939999999999999,0.19,2.97877709154832
142,200,58.4016174628306,2.070881592098354,20.12,0.08,0.92,1.0,0.92,0,16,2.6748542958498,0.05,0.06205000000000001,0.16,3.060084597870506
143,200,62.568719533591604,1.9874892822884176,20.825,0.02,0.98,1.0,0.98,0,4,2.7730008605122567,0.045,0.056749999999999995,0.145,3.087962318866579
144,200,61.61023406091141,2.0242765052923892,20.775,0.0,1.0,1.0,1.0,0,0,2.843593367934227,0.09,0.048650000000000006,0.09,3.1447359922931892
145,200,62.30344711070803,2.0219555337979496,17.07,0.0,1.0,1.0,1.0,0,0,2.5576402285695075,0.085,0.06975,0.135,2.8758849021769692
146,200,60.1975267831321,2.1675825730299203,20.9,0.0,1.0,1.0,1.0,0,0,2.8789976689219476,0.05,0.05160000000000001,0.105,3.123810368448213
147,200,59.50686634940406,2.1496406421959047,21.42,0.035,0.965,1.0,0.965,0,7,2.8050397762656214,0.04,0.046450000000000005,0.095,3.1810876166135373
148,200,60.15198076583349,1.9937613655785342,20.14,0.065,0.935,1.0,0.935,0,13,2.730852133333683,0.065,0.05645000000000002,0.14,3.0991429835271584
149,200,60.94952873214809,2.1168348680364866,23.92,0.0,1.0,1.0,1.0,0,0,3.062281984090805,0.07,0.0435,0.095,3.2384861901930466
150,200,61.57326363290749,2.034038016667507,20.945,0.01,0.99,1.0,0.99,0,2,2.734756948649883,0.165,0.062200000000000005,0.165,3.0415538911857882
151,200,62.57763701975449,2.013720564933082,21.96,0.0,1.0,1.0,1.0,0,0,2.928631594181061,0.065,0.04755000000000001,0.085,3.1602814133302655
152,200,62.16169427742709,2.0622497332134424,23.67,0.0,1.0,1.0,1.0,0,0,3.0824370443820954,0.035,0.05070000000000001,0.125,3.156684357423194
153,200,60.58009133496713,2.0983082943434868,19.74,0.005,0.995,1.0,0.995,0,1,2.5977841985225676,0.04,0.06460000000000002,0.18,3.0473420037620613
154,200,60.645414015746056,2.1175937363596504,23.19,0.0,1.0,1.0,1.0,0,0,3.0158418720960616,0.045,0.04760000000000001,0.095,3.1785131687008286
155,200,61.93039573664712,2.0525149958921443,22.015,0.005,0.995,1.0,0.995,0,1,2.9431856054067613,0.03,0.04380000000000001,0.075,3.217749662268714
156,200,58.48999725688429,1.9790003397292109,19.67,0.095,0.905,1.0,0.905,0,19,2.558640875220299,0.065,0.07465,0.215,3.006696602311523
157,200,62.82760741109279,2.01976956308007,20.675,0.0,1.0,1.0,1.0,0,0,2.8414202710986136,0.05,0.052399999999999995,0.11,3.1048240644560168
158,200,60.815088223473914,2.0099003442225603,20.96,0.035,0.965,1.0,0.965,0,7,2.745676802098751,0.065,0.07029999999999999,0.19,2.985798719642669
159,200,61.64695730436184,2.0458440106723383,22.505,0.005,0.995,1.0,0.995,0,1,2.8768614637851715,0.1,0.04890000000000001,0.1,3.1644915483820792
160,200,61.59893783367364,2.0930836983368444,19.355,0.005,0.995,1.0,0.995,0,1,2.6914148300886156,0.05,0.051650000000000015,0.12,3.139979776057099
161,200,60.968651801530186,2.0768241501023192,23.36,0.0,1.0,1.0,1.0,0,0,3.08829896569252,0.05,0.04275,0.065,3.226888461854841
162,200,63.040674798896134,1.9798721348081052,23.2,0.0,1.0,1.0,1.0,0,0,3.0305564218759535,0.045,0.04920000000000001,0.075,3.1308968327036166
163,200,60.80448406896824,2.0269473098560353,22.085,0.035,0.965,1.0,0.965,0,7,2.8086717328429223,0.095,0.05795000000000001,0.15,3.1011946263339603
164,200,61.937388001178135,2.0483503125811784,22.905,0.0,1.0,1.0,1.0,0,0,3.0636004614830017,0.05,0.04410000000000001,0.07,3.1909241622208833
165,200,61.43382026005709,2.089410925042649,21.43,0.0,1.0,1.0,1.0,0,0,2.8437973862886428,0.11,0.051350000000000014,0.11,3.1414900460399617
166,200,61.518714073727736,1.9621855641589507,19.5,0.03,0.97,1.0,0.97,0,6,2.6259125649929045,0.155,0.06095000000000002,0.155,3.0628276602400777
167,200,59.91055267427272,2.0410292757101627,21.85,0.055,0.945,1.0,0.945,0,11,2.7950784251093865,0.055,0.05535000000000001,0.145,3.118696539160127
168,200,59.62792057186829,2.0577918431413376,20.65,0.055,0.945,1.0,0.945,0,11,2.6474127900600433,0.2,0.06995000000000003,0.2,3.034002786784662
169,200,60.60194604288119,2.110110601820086,21.775,0.0,1.0,1.0,1.0,0,0,2.851996024847031,0.055,0.04855000000000001,0.095,3.153723944736926
170,200,63.347306694682395,1.9943793904702818,23.93,0.0,1.0,1.0,1.0,0,0,3.0865081977844238,0.045,0.047700000000000006,0.08,3.1589336873884806
171,200,61.3124606495233,2.0530299589703613,25.54,0.0,1.0,1.0,1.0,0,0,3.1976321613788605,0.075,0.04035,0.075,3.2645558354879043
172,200,55.50109171723009,2.093587238631227,16.82,0.105,0.895,1.0,0.895,0,21,2.396665892004967,0.065,0.08510000000000001,0.225,2.8846086891376075
173,200,56.03241040157379,2.0238103969541,20.345,0.105,0.895,1.0,0.895,0,21,2.615970528125763,0.185,0.0718,0.185,2.9349244407194215
174,200,61.93349316638908,2.041349836329832,23.265,0.0,1.0,1.0,1.0,0,0,3.0516169339418413,0.065,0.0442,0.08,3.2011546730394933
175,200,63.72950244261656,1.9290579572809394,20.365,0.0,1.0,1.0,1.0,0,0,2.8655286288261412,0.09,0.057749999999999996,0.115,3.0295956383176548
176,200,61.94737047637793,2.0275301690225427,21.855,0.0,1.0,1.0,1.0,0,0,2.934035097360611,0.08,0.050600000000000006,0.085,3.132545985497995
