episode,tasks,mean_reward,mean_latency,mean_safe_set_size,empty_safe_set_rate,feasibility_rate,conditional_rsr,overall_rsr,avoidable_violation_count,unavoidable_violation_count,mean_masked_entropy,pair_78_frequency,pair_selection_hhi
1,200,61.55158924853779,2.0568595843140325,20.995,0.0,1.0,1.0,1.0,0,0,2.841658124625683,0.16,0.05825000000000002
2,200,60.68981068551931,2.093791917679197,22.01,0.0,1.0,1.0,1.0,0,0,2.9475216922163963,0.085,0.046500000000000014
3,200,58.423446106366185,2.0305322452877177,20.98,0.06,0.94,1.0,0.94,0,12,2.7883347675204275,0.115,0.05000000000000002
