policy,server_id,selection_count,primary_count,backup_count,utilization,mean_queue_length,p95_queue_length,mean_waiting_time,busy_time,observation_time,replica_wait_count
context_masked,1,105,105,0,0.2042586182159947,0.030353385815281887,0.0,0.3465981486321931,244.9000000000002,1198.9702179470783,105
context_masked,2,90,79,11,0.17924472826111254,0.02296619572937838,0.0,0.30595316332297834,214.90909090909093,1198.9702179470783,90
context_masked,3,131,105,26,0.22720886856815237,0.07947395582928742,1.0,0.7273809629141771,272.4166666666667,1198.9702179470783,131
context_masked,4,146,101,45,0.21983150592574777,0.04799598433096544,0.0,0.3941490122868643,263.5714285714282,1198.9702179470783,146
context_masked,5,145,77,68,0.19222050991498368,0.029480986411255395,0.0,0.24377120484688092,230.4666666666665,1198.9702179470783,145
context_masked,6,152,61,91,0.1985527413158143,0.020275686734495858,0.0,0.15993384567819197,238.0588235294117,1198.9702179470783,152
context_masked,7,212,72,140,0.2879786108190207,0.07677742654031487,1.0,0.4342162633606467,345.27777777777806,1198.9702179470783,212
context_masked,8,219,0,219,0.26260035094040773,0.046283474077319905,0.0,0.2533904429307406,314.8499999999999,1198.9702179470783,219
