state_id,trial_id,task_id,requirement,load_tertile,safe_set_size,reference_action,alternative_action,initial_peak_queue_difference_seconds,peak_step,half_life_50_steps,half_life_25_steps,half_life_10_steps,right_censored
trial_002_ep1_task002,2,2,0.99,medium,24,6,4,0.48995858645898505,3,4.0,4.0,4.0,False
trial_002_ep1_task002,2,2,0.99,medium,24,6,5,0.05342872719955327,1,4.0,4.0,4.0,False
trial_002_ep1_task002,2,2,0.99,medium,24,6,7,0.5383889944161031,3,4.0,4.0,4.0,False
trial_002_ep1_task002,2,2,0.99,medium,24,6,8,0.391053571869199,3,4.0,4.0,4.0,False
trial_002_ep1_task002,2,2,0.99,medium,24,6,9,0.7981815629875268,3,4.0,4.0,4.0,False
trial_002_ep1_task002,2,2,0.99,medium,24,6,10,0.7981815629875268,3,4.0,4.0,4.0,False
trial_002_ep1_task002,2,2,0.99,medium,24,6,11,0.36068346152097996,3,4.0,4.0,4.0,False
trial_002_ep1_task002,2,2,0.99,medium,24,6,12,0.3082229765285418,1,4.0,4.0,4.0,False
trial_002_ep1_task002,2,2,0.99,medium,24,6,13,0.5112239593274599,3,4.0,4.0,4.0,False
trial_002_ep1_task002,2,2,0.99,medium,24,6,14,0.9183519504457873,3,4.0,4.0,4.0,False
trial_002_ep1_task002,2,2,0.99,medium,24,6,15,0.9183519504457873,3,4.0,4.0,4.0,False
trial_002_ep1_task002,2,2,0.99,medium,24,6,16,0.4808538489792409,3,4.0,4.0,4.0,False
trial_002_ep1_task002,2,2,0.99,medium,24,6,17,0.4283933639868023,1,4.0,4.0,4.0,False
trial_002_ep1_task002,2,2,0.99,medium,24,6,18,0.7710165278988832,3,4.0,4.0,4.0,False
trial_002_ep1_task002,2,2,0.99,medium,24,6,19,0.7710165278988832,3,4.0,4.0,4.0,False
trial_002_ep1_task002,2,2,0.99,medium,24,6,20,0.7276292142403449,1,3.0,4.0,4.0,False
trial_002_ep1_task002,2,2,0.99,medium,24,6,21,0.7810579414398982,1,3.0,4.0,4.0,False
trial_002_ep1_task002,2,2,0.99,medium,24,6,22,1.178144519017211,3,4.0,4.0,4.0,False
trial_002_ep1_task002,2,2,0.99,medium,24,6,23,0.7406464175506642,3,4.0,4.0,4.0,False
trial_002_ep1_task002,2,2,0.99,medium,24,6,24,0.7356878955924062,2,4.0,4.0,4.0,False
trial_002_ep1_task002,2,2,0.99,medium,24,6,25,0.9821408708277448,1,4.0,4.0,4.0,False
trial_002_ep1_task002,2,2,0.99,medium,24,6,26,1.035569598027298,1,4.0,4.0,4.0,False
