state_id,trial_id,task_id,requirement,load_tertile,safe_set_size,action_source,myopic_action,ppo_action,same_action,myopic_estimated_latency,ppo_estimated_latency,immediate_latency_gap,reliability_gap,rho_gap,q_ml_h1,q_ppo_h1,q_gap_ppo_minus_ml_h1,justified_h1,q_ml_h5,q_ppo_h5,q_gap_ppo_minus_ml_h5,justified_h5,q_ml_h10,q_ppo_h10,q_gap_ppo_minus_ml_h10,justified_h10,q_ml_h20,q_ppo_h20,q_gap_ppo_minus_ml_h20,justified_h20,q_ml_h50,q_ppo_h50,q_gap_ppo_minus_ml_h50,justified_h50
trial_002_ep1_task002,2,2,0.99,medium,24,PPO sampled,6,17,False,1.3358726264455616,1.3358726264455616,0.0,0.0016344420260911985,0.0026326340305295494,0.0,0.0,0.0,False,249.2551285894085,249.2551285894085,0.0,False,409.38347268199317,409.38347268199317,0.0,False,541.0851891109377,541.0851891109377,0.0,False,621.6105708847944,621.6105708847944,0.0,False
trial_002_ep1_task002,2,2,0.99,medium,24,PPO high probability,6,27,False,1.3358726264455616,1.3358726264455616,0.0,0.0019221755015107478,0.10131684153766508,0.0,0.0,0.0,False,249.2551285894085,245.0272344850252,-4.227894104383324,False,409.38347268199317,405.15557857760984,-4.227894104383324,False,541.0851891109377,536.8572950065544,-4.227894104383267,False,621.6105708847944,617.3826767804111,-4.227894104383267,False
trial_002_ep1_task003,2,3,0.9999,high,12,PPO sampled,20,21,False,0.6137998375493237,0.7499010540671498,0.13610121651782614,5.885774244229758e-05,-0.245745502641449,0.0,0.0,0.0,False,352.02177444962183,341.9910891367551,-10.030685312866751,False,461.4369413064165,451.40625599354973,-10.030685312866751,False,621.5433790332263,611.5126937203595,-10.030685312866808,False,701.4736888286585,691.4430035157917,-10.030685312866808,False
trial_002_ep1_task003,2,3,0.9999,high,12,PPO high probability,20,27,False,0.6137998375493237,0.6137998375493237,0.0,7.242551241259942e-05,-0.21801448642712007,0.0,0.0,0.0,False,352.02177444962183,352.02177444962183,0.0,False,461.4369413064165,461.4369413064165,0.0,False,621.5433790332263,621.5433790332263,0.0,False,701.4736888286585,701.4736888286585,0.0,False
trial_002_ep1_task009,2,9,0.9,low,28,PPO sampled,5,11,False,1.59711918306019,1.59711918306019,0.0,0.004899907330099373,0.013642018364395186,0.0,0.0,0.0,False,124.31753632956449,124.31753632956449,0.0,False,376.95058538550813,376.95058538550813,0.0,False,510.07870382558843,510.07870382558843,0.0,False,579.3683661001762,579.3683661001762,0.0,False
trial_002_ep1_task009,2,9,0.9,low,28,PPO high probability,5,27,False,1.59711918306019,1.59711918306019,0.0,0.006503938225973838,-0.011458316075716263,0.0,0.0,0.0,False,124.31753632956449,120.90320065440497,-3.4143356751595206,False,376.95058538550813,373.53624971034867,-3.414335675159464,False,510.07870382558843,506.66436815042897,-3.414335675159464,False,579.3683661001762,575.9540304250168,-3.414335675159464,False
trial_002_ep1_task010,2,10,0.999,high,22,PPO sampled,6,24,False,0.9377413472105691,0.9377413472105691,0.0,0.0004331395387321413,0.0467736882489055,0.0,0.0,0.0,False,228.1862567052475,228.1862567052475,0.0,False,451.3241576723369,451.3241576723369,0.0,False,566.754115361765,566.754115361765,0.0,False,643.742629000196,643.742629000196,0.0,False
trial_002_ep1_task010,2,10,0.999,high,22,PPO high probability,6,27,False,0.9377413472105691,0.9377413472105691,0.0,0.0004802478602456972,0.10131684153766508,0.0,0.0,0.0,False,228.1862567052475,228.1862567052475,0.0,False,451.3241576723369,451.3241576723369,0.0,False,566.754115361765,566.754115361765,0.0,False,643.742629000196,643.742629000196,0.0,False
trial_002_ep1_task013,2,13,0.999,medium,19,PPO sampled,6,23,False,1.0479230585894699,1.4552179212175385,0.4072948626280686,0.00040843622664976653,0.29912262374054654,0.0,0.0,0.0,False,401.11843193742675,385.0526582166493,-16.06577372077743,False,475.246552666822,459.1807789460446,-16.06577372077743,False,621.1398498563268,605.0740761355494,-16.06577372077743,False,710.3336032926536,694.2678295718763,-16.065773720777315,False
trial_002_ep1_task013,2,13,0.999,medium,19,PPO high probability,6,21,False,1.0479230585894699,1.0479230585894699,0.0,0.000707125730771252,0.07358582532333614,0.0,0.0,0.0,False,401.11843193742675,401.11843193742675,0.0,False,475.246552666822,475.246552666822,0.0,False,621.1398498563268,621.1398498563268,0.0,False,710.3336032926536,710.3336032926536,0.0,False
