state_id,trial_id,task_id,action_index,snapshot_match,prefix_match,arrival_stream_match,hazard_match,safe_mask_size,effective_set_size
trial_002_ep1_task002,2,2,4,True,True,True,True,24,24
trial_002_ep1_task002,2,2,5,True,True,True,True,24,24
trial_002_ep1_task002,2,2,6,True,True,True,True,24,24
trial_002_ep1_task002,2,2,7,True,True,True,True,24,24
trial_002_ep1_task002,2,2,8,True,True,True,True,24,24
trial_002_ep1_task002,2,2,9,True,True,True,True,24,24
trial_002_ep1_task002,2,2,10,True,True,True,True,24,24
trial_002_ep1_task002,2,2,11,True,True,True,True,24,24
trial_002_ep1_task002,2,2,12,True,True,True,True,24,24
trial_002_ep1_task002,2,2,13,True,True,True,True,24,24
trial_002_ep1_task002,2,2,14,True,True,True,True,24,24
trial_002_ep1_task002,2,2,15,True,True,True,True,24,24
trial_002_ep1_task002,2,2,16,True,True,True,True,24,24
trial_002_ep1_task002,2,2,17,True,True,True,True,24,24
trial_002_ep1_task002,2,2,18,True,True,True,True,24,24
trial_002_ep1_task002,2,2,19,True,True,True,True,24,24
trial_002_ep1_task002,2,2,20,True,True,True,True,24,24
trial_002_ep1_task002,2,2,21,True,True,True,True,24,24
trial_002_ep1_task002,2,2,22,True,True,True,True,24,24
trial_002_ep1_task002,2,2,23,True,True,True,True,24,24
trial_002_ep1_task002,2,2,24,True,True,True,True,24,24
trial_002_ep1_task002,2,2,25,True,True,True,True,24,24
trial_002_ep1_task002,2,2,26,True,True,True,True,24,24
trial_002_ep1_task002,2,2,27,True,True,True,True,24,24
trial_002_ep1_task003,2,3,10,True,True,True,True,12,12
trial_002_ep1_task003,2,3,12,True,True,True,True,12,12
trial_002_ep1_task003,2,3,15,True,True,True,True,12,12
trial_002_ep1_task003,2,3,17,True,True,True,True,12,12
trial_002_ep1_task003,2,3,19,True,True,True,True,12,12
trial_002_ep1_task003,2,3,20,True,True,True,True,12,12
trial_002_ep1_task003,2,3,21,True,True,True,True,12,12
trial_002_ep1_task003,2,3,22,True,True,True,True,12,12
trial_002_ep1_task003,2,3,24,True,True,True,True,12,12
trial_002_ep1_task003,2,3,25,True,True,True,True,12,12
trial_002_ep1_task003,2,3,26,True,True,True,True,12,12
trial_002_ep1_task003,2,3,27,True,True,True,True,12,12
trial_002_ep1_task009,2,9,0,True,True,True,True,28,28
trial_002_ep1_task009,2,9,1,True,True,True,True,28,28
trial_002_ep1_task009,2,9,2,True,True,True,True,28,28
trial_002_ep1_task009,2,9,3,True,True,True,True,28,28
trial_002_ep1_task009,2,9,4,True,True,True,True,28,28
trial_002_ep1_task009,2,9,5,True,True,True,True,28,28
trial_002_ep1_task009,2,9,6,True,True,True,True,28,28
trial_002_ep1_task009,2,9,7,True,True,True,True,28,28
trial_002_ep1_task009,2,9,8,True,True,True,True,28,28
trial_002_ep1_task009,2,9,9,True,True,True,True,28,28
trial_002_ep1_task009,2,9,10,True,True,True,True,28,28
trial_002_ep1_task009,2,9,11,True,True,True,True,28,28
trial_002_ep1_task009,2,9,12,True,True,True,True,28,28
trial_002_ep1_task009,2,9,13,True,True,True,True,28,28
trial_002_ep1_task009,2,9,14,True,True,True,True,28,28
trial_002_ep1_task009,2,9,15,True,True,True,True,28,28
trial_002_ep1_task009,2,9,16,True,True,True,True,28,28
trial_002_ep1_task009,2,9,17,True,True,True,True,28,28
trial_002_ep1_task009,2,9,18,True,True,True,True,28,28
trial_002_ep1_task009,2,9,19,True,True,True,True,28,28
trial_002_ep1_task009,2,9,20,True,True,True,True,28,28
trial_002_ep1_task009,2,9,21,True,True,True,True,28,28
trial_002_ep1_task009,2,9,22,True,True,True,True,28,28
trial_002_ep1_task009,2,9,23,True,True,True,True,28,28
trial_002_ep1_task009,2,9,24,True,True,True,True,28,28
trial_002_ep1_task009,2,9,25,True,True,True,True,28,28
trial_002_ep1_task009,2,9,26,True,True,True,True,28,28
trial_002_ep1_task009,2,9,27,True,True,True,True,28,28
trial_002_ep1_task010,2,10,4,True,True,True,True,22,22
trial_002_ep1_task010,2,10,6,True,True,True,True,22,22
trial_002_ep1_task010,2,10,8,True,True,True,True,22,22
trial_002_ep1_task010,2,10,9,True,True,True,True,22,22
trial_002_ep1_task010,2,10,10,True,True,True,True,22,22
trial_002_ep1_task010,2,10,11,True,True,True,True,22,22
trial_002_ep1_task010,2,10,12,True,True,True,True,22,22
trial_002_ep1_task010,2,10,13,True,True,True,True,22,22
trial_002_ep1_task010,2,10,14,True,True,True,True,22,22
trial_002_ep1_task010,2,10,15,True,True,True,True,22,22
trial_002_ep1_task010,2,10,16,True,True,True,True,22,22
trial_002_ep1_task010,2,10,17,True,True,True,True,22,22
trial_002_ep1_task010,2,10,18,True,True,True,True,22,22
trial_002_ep1_task010,2,10,19,True,True,True,True,22,22
trial_002_ep1_task010,2,10,20,True,True,True,True,22,22
trial_002_ep1_task010,2,10,21,True,True,True,True,22,22
trial_002_ep1_task010,2,10,22,True,True,True,True,22,22
trial_002_ep1_task010,2,10,23,True,True,True,True,22,22
trial_002_ep1_task010,2,10,24,True,True,True,True,22,22
trial_002_ep1_task010,2,10,25,True,True,True,True,22,22
trial_002_ep1_task010,2,10,26,True,True,True,True,22,22
trial_002_ep1_task010,2,10,27,True,True,True,True,22,22
trial_002_ep1_task013,2,13,4,True,True,True,True,19,19
trial_002_ep1_task013,2,13,6,True,True,True,True,19,19
trial_002_ep1_task013,2,13,10,True,True,True,True,19,19
trial_002_ep1_task013,2,13,11,True,True,True,True,19,19
trial_002_ep1_task013,2,13,12,True,True,True,True,19,19
trial_002_ep1_task013,2,13,13,True,True,True,True,19,19
trial_002_ep1_task013,2,13,15,True,True,True,True,19,19
trial_002_ep1_task013,2,13,16,True,True,True,True,19,19
trial_002_ep1_task013,2,13,17,True,True,True,True,19,19
trial_002_ep1_task013,2,13,18,True,True,True,True,19,19
trial_002_ep1_task013,2,13,19,True,True,True,True,19,19
trial_002_ep1_task013,2,13,20,True,True,True,True,19,19
trial_002_ep1_task013,2,13,21,True,True,True,True,19,19
trial_002_ep1_task013,2,13,22,True,True,True,True,19,19
trial_002_ep1_task013,2,13,23,True,True,True,True,19,19
trial_002_ep1_task013,2,13,24,True,True,True,True,19,19
trial_002_ep1_task013,2,13,25,True,True,True,True,19,19
trial_002_ep1_task013,2,13,26,True,True,True,True,19,19
trial_002_ep1_task013,2,13,27,True,True,True,True,19,19
trial_002_ep1_task016,2,16,0,True,True,True,True,28,28
trial_002_ep1_task016,2,16,1,True,True,True,True,28,28
trial_002_ep1_task016,2,16,2,True,True,True,True,28,28
trial_002_ep1_task016,2,16,3,True,True,True,True,28,28
trial_002_ep1_task016,2,16,4,True,True,True,True,28,28
trial_002_ep1_task016,2,16,5,True,True,True,True,28,28
trial_002_ep1_task016,2,16,6,True,True,True,True,28,28
trial_002_ep1_task016,2,16,7,True,True,True,True,28,28
trial_002_ep1_task016,2,16,8,True,True,True,True,28,28
trial_002_ep1_task016,2,16,9,True,True,True,True,28,28
trial_002_ep1_task016,2,16,10,True,True,True,True,28,28
trial_002_ep1_task016,2,16,11,True,True,True,True,28,28
trial_002_ep1_task016,2,16,12,True,True,True,True,28,28
trial_002_ep1_task016,2,16,13,True,True,True,True,28,28
trial_002_ep1_task016,2,16,14,True,True,True,True,28,28
trial_002_ep1_task016,2,16,15,True,True,True,True,28,28
trial_002_ep1_task016,2,16,16,True,True,True,True,28,28
trial_002_ep1_task016,2,16,17,True,True,True,True,28,28
trial_002_ep1_task016,2,16,18,True,True,True,True,28,28
trial_002_ep1_task016,2,16,19,True,True,True,True,28,28
trial_002_ep1_task016,2,16,20,True,True,True,True,28,28
trial_002_ep1_task016,2,16,21,True,True,True,True,28,28
trial_002_ep1_task016,2,16,22,True,True,True,True,28,28
trial_002_ep1_task016,2,16,23,True,True,True,True,28,28
trial_002_ep1_task016,2,16,24,True,True,True,True,28,28
trial_002_ep1_task016,2,16,25,True,True,True,True,28,28
trial_002_ep1_task016,2,16,26,True,True,True,True,28,28
trial_002_ep1_task016,2,16,27,True,True,True,True,28,28
trial_002_ep1_task018,2,18,0,True,True,True,True,28,28
trial_002_ep1_task018,2,18,1,True,True,True,True,28,28
trial_002_ep1_task018,2,18,2,True,True,True,True,28,28
